50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.659814,,,,,,,,,,,,,baa233e8-d446-4af3-90f9-6ebfd5c944f4,688,,"[34.5, 78.8]",22943,17,,,,-1.7069353,,Head,,,"[32.5, 64.2]",,Low Pass,,14.73635,,,Ainon Phancha,25679.0,,,,,,Recovery,1,Regular Play,Kanjana Sungngoen,25672.0,Right Wing,35,Thailand Women's,1107,['9b784e60-728a-4422-a875-518cc7de610e'],7,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:17:07.348,Pass,
,,,,,,,,,,,,,,,,,1.039046,,,,,,,,,,,,,0cb6fb57-7819-426e-b124-1bc0cdd8e0c4,692,,"[32.9, 72.5]",22943,17,,,,3.0212972,,Right Foot,,,"[23.8, 73.6]",,Ground Pass,,9.166243,,,Warunee Phetwiset,25681.0,,,,,,,1,Regular Play,Ainon Phancha,25679.0,Left Center Midfield,35,Thailand Women's,1107,['380a1e55-563e-4ec4-93ac-56ee7980083d'],12,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:17:12.353,Pass,
,,,,,,,,,,,,,,,,,0.893497,,,,,,,,,,,,,4d698b49-06bb-4df0-bbc7-d31b4ebfdb95,695,,"[23.8, 73.6]",22943,17,,,,0.45066133,,Right Foot,,,"[30.0, 76.6]",,Ground Pass,,6.88767,,,Ainon Phancha,25679.0,,,,,,,1,Regular Play,Warunee Phetwiset,25681.0,Right Back,35,Thailand Women's,1107,['255375a5-985d-405a-9968-ef4cac04eb53'],14,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:17:14.182,Pass,
,,,,,,,,,,,,,,,,,1.682991,,,,,,,,,,,,,bf2e45c0-a50e-40a9-8320-fd3fb368570e,698,,"[30.0, 76.6]",22943,17,,,,-1.2900676,,Right Foot,,,"[34.7, 60.3]",,Low Pass,,16.964079,Incomplete,,Wilaiporn Boothduang,25677.0,,,,,,,1,Regular Play,Ainon Phancha,25679.0,Left Center Midfield,35,Thailand Women's,1107,"['6c8c3168-01f7-468c-98aa-1a5c7ec15046', 'd10a6848-15fb-4ff8-b6f3-24e04397bc35']",15,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:17:15.741,Pass,
,,,,,,,,,,,,,,,,,2.571065,,,,,,,,,,,,,b292aea6-3506-4ea9-959e-424e2c25c55d,705,,"[7.0, 36.1]",22943,17,,,,-0.4727486,,Right Foot,,,"[42.0, 18.2]",,High Pass,,39.311703,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Sukanya Chor Charoenying,25674.0,Goalkeeper,37,Thailand Women's,1107,['ca3f34bb-2a90-4a99-8b1b-93f8fb2b63df'],46,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:17:46.247,Pass,
,,,,,,,,,,,,,,,,,1.9902,,,,,,,,,,,,,ca3f34bb-2a90-4a99-8b1b-93f8fb2b63df,707,,"[78.1, 61.9]",22943,17,,,True,-2.4132752,,,,,"[67.0, 52.0]",,High Pass,,14.8734665,,,Samantha June Mewis,5087.0,,,,,,Recovery,1,Regular Play,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,38,United States Women's,1214,"['169faaca-9d61-4078-87f4-9fd3116da15e', '9070a279-b10e-45f6-bcb6-5f29a56fe0e6', 'b292aea6-3506-4ea9-959e-424e2c25c55d']",48,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:17:48.818,Pass,True
,,,,,,,,,,,,,,,,,1.324044,,,,,,,,,,,,,8ce7a8e5-5329-41f8-a6ae-2002790fc45f,709,,"[66.9, 52.0]",22943,17,,,,0.15264933,,Head,,,"[86.4, 55.0]",,High Pass,,19.72942,,,Tobin Powell Heath,5013.0,,,,,,,1,Regular Play,Samantha June Mewis,5087.0,Left Center Midfield,38,United States Women's,1214,['973ffc39-9948-427a-910c-9b7ed6d90dfb'],50,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:17:50.808,Pass,
,,,,,,,,,,,,,,,,,3.3138,,,,,,,,,,,,,adfd1dbe-0c9e-48b6-bfc9-7f1c02ed1891,712,,"[84.0, 56.7]",22943,17,,,,2.4723046,,Right Foot,,,"[54.8, 79.8]",,Low Pass,,37.23238,Out,,Kelley Maureen O'Hara,5021.0,,,,,,,1,Regular Play,Tobin Powell Heath,5013.0,Right Wing,38,United States Women's,1214,['9b34f806-5d86-410a-b691-cd8a1f6e9757'],53,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:17:53.226,Pass,
,,,,,,,,,,,,,,,,,1.550503,,,,,,,,,,,,,feda64b3-e8b9-4a35-83f8-31ed5297a17a,714,,"[63.7, 0.1]",22943,18,,,,0.34718537,,,,,"[78.9, 5.6]",,High Pass,,16.164467,,,Suchawadee Nildhamrong,25673.0,,,,,,Throw-in,1,From Throw In,Sunisa Srangthaisong,25675.0,Left Back,39,Thailand Women's,1107,['29800c0b-07a8-4b6e-bfcc-cf0cc4e8cc02'],10,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:18:10.634,Pass,
,,,,,,,,,,,,,,,,,1.336743,,,,,,,,,,,,,0f2b1cd8-17e2-4fed-a273-8b722b96cbeb,716,,"[78.9, 5.6]",22943,18,,,,2.8298752,,Right Foot,,,"[69.9, 8.5]",,High Pass,,9.455687,,,Rattikan Thongsombut,25678.0,,,,,,,1,From Throw In,Suchawadee Nildhamrong,25673.0,Center Forward,39,Thailand Women's,1107,['fcf5c23c-6c3b-4cfd-9635-39fec83da84c'],12,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:18:12.185,Pass,
,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,a957c959-d5d4-4859-81cb-bb737563752a,719,,"[69.4, 8.2]",22943,18,,,,-1.6951513,,Right Foot,,,"[69.1, 5.8]",,Low Pass,,2.4186773,Incomplete,,Sunisa Srangthaisong,25675.0,,,,,,,1,From Throw In,Rattikan Thongsombut,25678.0,Left Wing,39,Thailand Women's,1107,"['8ad7d421-8c41-40d7-9ba7-fd4c31004397', 'e52b4c34-9890-4460-818f-95d22d41417b']",13,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:18:13.921,Pass,
,,,,,,,,,,,,,,,,,2.325536,,,,,,,,,,,,,7c8b19ad-7749-4290-a852-8617d049c71c,722,,"[66.7, 3.8]",22943,18,,,,1.6045388,,Left Foot,,,"[65.9, 27.5]",,High Pass,,23.7135,Incomplete,,Wilaiporn Boothduang,25677.0,,,,,,Recovery,1,From Throw In,Sunisa Srangthaisong,25675.0,Left Back,39,Thailand Women's,1107,"['3f02d0b2-d70c-46dc-8290-72b2d7bb78cf', 'faa2cea9-5903-4df6-9eea-2a52a788a862']",14,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:18:14.784,Pass,
,,,,,,,,,,,,,,,,,1.12785,,,,,,,,,,,,,2e468ffc-9650-4a44-bbd8-786989a67d47,730,,"[64.9, 24.8]",22943,18,,,,0.6893094,,Right Foot,,,"[74.0, 32.3]",,Ground Pass,,11.792371,,,Suchawadee Nildhamrong,25673.0,,,,,,,1,From Throw In,Ainon Phancha,25679.0,Left Center Midfield,39,Thailand Women's,1107,['dacf59eb-0b6f-49d5-9601-097d188d99a1'],20,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:18:20.143,Pass,
,,,,,,,,,,,,,,,,,1.252155,,,,,,,,,,,,,c43ff73e-b819-4570-af86-83ddc1086715,733,,"[74.0, 32.3]",22943,18,,,,1.9693187,,Right Foot,,,"[69.2, 43.7]",,Ground Pass,,12.369317,Incomplete,,Wilaiporn Boothduang,25677.0,,,,,,,1,From Throw In,Suchawadee Nildhamrong,25673.0,Center Forward,39,Thailand Women's,1107,"['555652f8-8ac6-4e6a-a8c8-f9557069bd0f', 'f9002501-3f6b-4313-8ecb-99909a5808fe']",22,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:18:22.248,Pass,
,,,,,,,,,,,,,,,,,1.512526,,,,,,,,,,,,,6a3f71d3-42d0-40fe-ad0f-5069efa11f2d,737,,"[46.6, 35.6]",22943,18,,,,-2.7610862,,Right Foot,,,"[24.6, 26.8]",,Ground Pass,,23.694725,,,Julie Beth Ertz,6811.0,,,,,,,1,Regular Play,Alexandra Morgan Carrasco,5085.0,Center Forward,40,United States Women's,1214,['52d83c7a-f580-4e90-9515-e4414cbc9fdb'],24,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:18:24.242,Pass,
,,,,,,,,,,,,,,,,,2.2247,,,,,,,,,,,,,f5f8f659-adda-4362-b959-63aa89bc4f3e,740,,"[24.4, 26.8]",22943,18,,,,2.3720663,,Right Foot,,,"[8.4, 42.3]",,Ground Pass,,22.276669,,,Alyssa Michele Naeher,5100.0,,,,,,,1,Regular Play,Julie Beth Ertz,6811.0,Left Center Back,40,United States Women's,1214,['b5109710-9c18-423c-a3ce-60d022370c92'],27,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:18:27.050,Pass,
,,,,,,,,,,,,,,,,,2.808497,,,,,,,,,,,,,d79b4fa4-57a8-4828-afef-a43d5fd83c97,743,,"[11.1, 38.8]",22943,18,,,,-0.94718987,,Right Foot,,,"[29.3, 13.5]",,Ground Pass,,31.166168,,,Julie Beth Ertz,6811.0,,,,,,,1,Regular Play,Alyssa Michele Naeher,5100.0,Goalkeeper,40,United States Women's,1214,['afe738a0-9fad-493e-a3a0-af33730d9dd3'],30,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:18:30.540,Pass,
,,,,,,,,,,,,,,,,,1.5502,,,,,,,,,,,,,24af2800-f9d3-41d9-bfbd-64ca3a7d7056,746,,"[33.5, 14.7]",22943,18,,,,0.5989761,,Right Foot,,,"[50.2, 26.1]",,Ground Pass,,20.22004,,,Lindsey Michelle Horan,4999.0,,,,,,,1,Regular Play,Julie Beth Ertz,6811.0,Left Center Back,40,United States Women's,1214,['fe025119-956b-48ad-8f6b-4ba81e517441'],34,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:18:34.723,Pass,
,,,,,,,,,,,,,,,,,0.9261,,,,,,,,,,,,,1474db68-65b0-438f-80d8-d4f404175f08,750,,"[49.3, 26.5]",22943,18,,,,-2.1903498,,Left Foot,,,"[39.6, 12.9]",,Ground Pass,,16.70479,,,Julie Beth Ertz,6811.0,,,,,,,1,Regular Play,Lindsey Michelle Horan,4999.0,Center Defensive Midfield,40,United States Women's,1214,['07ecb843-e83f-439c-98f1-3204d0c121c9'],36,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:18:36.313,Pass,
,,,,,,,,,,,,,,,,,2.730209,,,,,,,,,,,,,462c3ade-3bb5-4535-b1aa-d84cbd5f5289,753,,"[51.7, 13.5]",22943,18,,,,-0.2785925,,Right Foot,,,"[96.8, 0.6]",,High Pass,,46.908634,Out,,Megan Anna Rapinoe,8298.0,,,,,,,1,Regular Play,Julie Beth Ertz,6811.0,Left Center Back,40,United States Women's,1214,['c554a0fc-72eb-41b8-84b9-d90b314dd354'],41,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:18:41.740,Pass,
,,,,,,,,,,,,,,,,,1.679756,,,,,,,,,,,,,5e920639-d9dd-4622-a5f3-d93c063cb996,755,,"[22.5, 80.0]",22943,19,,,,-0.3250079,,,,,"[31.7, 76.9]",,Low Pass,,9.708244,,,Kanjana Sungngoen,25672.0,,,,,,Throw-in,1,From Throw In,Warunee Phetwiset,25681.0,Right Back,41,Thailand Women's,1107,['243552a9-e7f9-4f49-9f05-70e2b8057aef'],7,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:19:07.463,Pass,
,,,,,,,,,,,,,,,,,0.41348,,,,,,,,,,,,,0583a2f2-c07d-41ca-91a9-ca0f705cfcfd,759,,"[33.1, 76.6]",22943,19,,,,3.0783858,,Left Foot,,,"[25.2, 77.1]",,Low Pass,,7.915807,,,Warunee Phetwiset,25681.0,,,,,,,1,From Throw In,Kanjana Sungngoen,25672.0,Right Wing,41,Thailand Women's,1107,['2050fb86-a4f6-4269-9616-d28359ca33a7'],9,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:19:09.402,Pass,
,,,,,,,,,,,,,,,,,1.658563,,,,,,,,,,,,,240e7a2d-5286-4399-a168-471580dab5b5,762,,"[25.2, 77.1]",22943,19,,,,-0.34421867,,Right Foot,,,"[57.0, 65.7]",,High Pass,,33.78165,,,Suchawadee Nildhamrong,25673.0,,,,,,,1,From Throw In,Warunee Phetwiset,25681.0,Right Back,41,Thailand Women's,1107,['f70bea8b-9a16-474f-a123-b4994ad388a8'],9,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:19:09.998,Pass,
,,,,,,,,,,,,,,,,,1.2788,,,,,,,,,,,,,c1c4f4bf-5e87-4ed9-93bc-300b6f9fdc05,765,,"[57.0, 65.7]",22943,19,,,True,-0.59540987,,,,,"[69.4, 57.3]",,High Pass,,14.977316,Incomplete,,,,,,,,,,1,From Throw In,Suchawadee Nildhamrong,25673.0,Center Forward,41,Thailand Women's,1107,"['4b148329-2a1a-4f35-89d7-742356377228', '68fb3dac-f0e9-43d7-979f-cc46a79872ab']",11,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:19:11.657,Pass,True
,,,,,,,,,,,,,,,,,0.8799,,,,,,,,,,,,,ca440f8c-fef7-4608-a06f-50630ef2cf7a,768,,"[46.3, 27.9]",22943,19,,,,1.259798,,Right Foot,,,"[49.9, 39.1]",,Ground Pass,,11.764353,,,Kelley Maureen O'Hara,5021.0,,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,42,United States Women's,1214,['9b5c4680-136a-4ff3-a343-7fa4030ed65a'],14,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:19:14.284,Pass,
,,,,,,,,,,,,,,,,,2.727438,,,,,,,,,,,,,ede5d11f-df02-420f-bfe4-6d5834bea4d6,771,,"[56.0, 41.2]",22943,19,,,,-0.41822433,,Right Foot,,,"[88.4, 26.8]",,High Pass,,35.455887,,,Alexandra Morgan Carrasco,5085.0,,,,,,,1,Regular Play,Kelley Maureen O'Hara,5021.0,Right Back,42,United States Women's,1214,['361c9ca5-05bd-45e8-b5f9-a80c8d21ee3a'],18,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:19:18.497,Pass,
,,,,,,,,,,,,,,,,,0.477377,,,,,,,,,,,,,a5b95760-cb64-4310-85d8-1c5232d9416a,775,,"[87.0, 28.3]",22943,19,,,,0.46926552,15ae86d9-3407-468e-a6b2-f6e3bccce572,Right Foot,,,"[94.1, 31.9]",True,Ground Pass,,7.9605274,,,Rosemary Kathleen Lavelle,4949.0,,,,,,,1,Regular Play,Alexandra Morgan Carrasco,5085.0,Center Forward,42,United States Women's,1214,['dcc19f21-e9ef-42cd-9b44-8660cbf2b142'],22,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:19:22.477,Pass,
,,,,,,,,,,,,,,,,,0.239685,,,,,,,,,,,,,ee026835-e319-4889-abae-b347070b18c4,780,,"[61.0, 40.1]",22943,20,True,,,2.8387077,,Right Foot,,,"[45.0, 45.1]",,Ground Pass,,16.763054,,,Natthakarn Chinwong,25680.0,,,,,,Kick Off,1,From Kick Off,Suchawadee Nildhamrong,25673.0,Center Forward,43,Thailand Women's,1107,['bf264907-530f-4b58-be5f-eb4d29996962'],28,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:20:28.114,Pass,
,,,,,,,,,,,,,,,,,1.392783,,,,,,,,,,,,,940a82dc-4a04-4478-8c90-fe8b0e02e48f,782,,"[45.3, 44.6]",22943,20,True,,,0.05363977,,Right Foot,,,"[75.1, 46.2]",,High Pass,,29.842922,Incomplete,,,,,,,,,,1,From Kick Off,Natthakarn Chinwong,25680.0,Right Center Back,43,Thailand Women's,1107,['dccebd17-b31c-4d7a-9860-5cd4f4a39b41'],28,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:20:28.694,Pass,
,,,,,,,,,,,,,,,,,1.243092,,,,,,,,,,,,,8e463817-0ed9-4ad3-8bb8-74b71d1d19c7,784,,"[44.2, 33.6]",22943,20,,,,-1.2765617,,Right Foot,,,"[51.2, 10.5]",,Ground Pass,,24.137316,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,,1,Regular Play,Lindsey Michelle Horan,4999.0,Center Defensive Midfield,44,United States Women's,1214,['af4a2893-3aa4-463a-bad6-04782d16c7fc'],31,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:20:31.518,Pass,
,,,,,,,,,,,,,,,,,1.834142,,,,,,,,,,,,,2322d3a3-a5d2-4bdd-bbfa-723160ca8be8,787,,"[59.7, 14.1]",22943,20,,,,2.385172,,Left Foot,,,"[45.5, 27.5]",,Ground Pass,,19.524343,,,Julie Beth Ertz,6811.0,,,,,,,1,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,44,United States Women's,1214,['3808673a-cc76-4dd7-83ad-9ece4dff2892'],36,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:20:36.410,Pass,
,,,,,,,,,,,,,,,,,1.423764,,,,,,,,,,,,,b1eb3ba8-1494-4d18-bd1e-9b4f087663db,790,,"[45.5, 27.5]",22943,20,,,,1.4080689,,Right Foot,,,"[49.9, 54.3]",,Ground Pass,,27.158792,,,Abby Dahlkemper,5081.0,,,,,,,1,Regular Play,Julie Beth Ertz,6811.0,Left Center Back,44,United States Women's,1214,['84b86ff0-fec7-49aa-aa72-946df733b386'],39,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:20:39.789,Pass,
,,,,,,,,,,,,,,,,,1.830845,,,,,,,,,,,,,e8d245b5-4e53-4376-a456-dc1bd9db1ede,793,,"[56.0, 57.2]",22943,20,,,,0.62964517,,Right Foot,,,"[84.0, 77.6]",,Ground Pass,,34.643326,,,Kelley Maureen O'Hara,5021.0,,,,,,,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,44,United States Women's,1214,['6565d53b-2095-4d56-8eb7-46d5942f0876'],44,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:20:44.094,Pass,
,,,,,,,,,,,,,,,,,0.324404,,,,,,,,,,,,,a707b589-f90c-45b8-9e39-d875b51ec972,796,,"[86.6, 77.6]",22943,20,,,,-1.205049,,Right Foot,,,"[88.4, 72.9]",,Ground Pass,,5.0328918,Incomplete,,Tobin Powell Heath,5013.0,,,,,,,1,Regular Play,Kelley Maureen O'Hara,5021.0,Right Back,44,United States Women's,1214,"['a6d42507-0df0-4fc0-9279-e1b8f31f1129', 'd69079e1-98e2-4026-b160-0751527b0dfa']",47,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:20:47.610,Pass,
,,,,,,,,,,,,,,,,,2.20259,,,,,,,,,,,,,56c57d9d-d0db-4a15-a941-82f4f7158d77,799,,"[90.3, 80.0]",22943,21,,,,-1.0388632,,,,,"[102.6, 59.1]",,Low Pass,,24.250772,,,Alexandra Morgan Carrasco,5085.0,,,,,,Throw-in,1,From Throw In,Kelley Maureen O'Hara,5021.0,Right Back,45,United States Women's,1214,['201c03fc-a977-414f-ab4b-7dd1c65e18eb'],0,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:21:00.978,Pass,
,,,,,,,,,,,,,,,,,0.485922,,,,,,,,,,,,,1804c04f-c0a8-4bf4-bcb5-9f3452a1da71,804,,"[100.0, 59.3]",22943,21,,,,-2.1185362,,Left Foot,,,"[93.9, 49.3]",,Ground Pass,,11.713667,,,Rosemary Kathleen Lavelle,4949.0,,,,,,,1,From Throw In,Alexandra Morgan Carrasco,5085.0,Center Forward,45,United States Women's,1214,"['40cbba21-001b-434e-a802-2cbba5c05ce2', '4b56c77c-2167-4d76-8b49-5d479273b9a8']",4,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:21:04.047,Pass,True
,,,,,,,,,,,,,,,,,1.304607,,,,,,,,,,,,,230080ec-d573-4f74-a1da-e3029b1f5416,809,,"[98.1, 44.5]",22943,21,,,,-1.7846473,,Left Foot,,,"[93.8, 24.7]",,Ground Pass,,20.26154,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,,1,From Throw In,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,45,United States Women's,1214,['da2a2836-6734-4efa-be41-42b7f53deb22'],6,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:21:06.551,Pass,
,,,,,,,,,,,,,,,,,1.220215,,,,,,,,,,,,,f5d564b3-314c-4a8a-a9bd-1899f4b0f787,813,,"[96.3, 23.6]",22943,21,,,,-0.51623064,,Right Foot,,,"[107.4, 17.3]",,Ground Pass,,12.763228,,,Megan Anna Rapinoe,8298.0,,,,,,,1,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,45,United States Women's,1214,['21f0693c-b288-4913-8c21-f6cdefd09af6'],9,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:21:09.042,Pass,
,,,,,,,,,,,,,,,,,0.412067,,,,,,,,,,,,,926f7003-9356-4bc1-83ce-7b7ed5b86c81,817,,"[113.4, 15.7]",22943,21,,,,1.2827408,,Left Foot,,,"[114.2, 18.4]",,Low Pass,,2.8160255,Incomplete,,,,,,,,,,1,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,45,United States Women's,1214,['9c51283d-bab4-4eea-923f-683ba158cd8f'],13,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:21:13.156,Pass,
,,,,,,,,,,,,,,,,,2.24083,,,,,,,,,,,,,f4fbd221-efe2-472e-a95e-5ce19ed52e99,819,,"[5.3, 60.1]",22943,21,,,,0.5748262,,Right Foot,,,"[21.2, 70.4]",,Low Pass,,18.944656,Incomplete,,Kanjana Sungngoen,25672.0,,,,,,Recovery,1,From Throw In,Warunee Phetwiset,25681.0,Right Back,45,United States Women's,1214,"['705de811-47b7-404f-b1dd-ab56cb31f27a', '90cee758-ceb4-4b10-9b36-96c18f676117']",14,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:21:14.828,Pass,
,,,,,,,,,,,,,,,,,0.442965,,,,,,,,,,,,,f9bc15f0-fd6d-4c6d-a2f1-8ab1cb3696da,824,,"[97.6, 11.1]",22943,21,,,,0.86718255,,Right Foot,,,"[100.4, 14.4]",,Ground Pass,,4.327817,,,Megan Anna Rapinoe,8298.0,,,,,,,1,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,45,United States Women's,1214,"['1774f328-5f9a-48b4-83bd-2b98ddb2f0ec', 'ead18d22-e186-4a62-ac03-a886dfea2c1a']",18,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:21:18.346,Pass,True
,,,,,,,,,,,,,,,,,1.7505,,,,,,,,,,,,,6807f6ba-7436-4c74-9e85-cf54a4ae0e38,827,,"[100.4, 14.4]",22943,21,,,,-0.09559812,,Right Foot,,,"[107.7, 13.7]",,Ground Pass,,7.3334846,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,,1,From Throw In,Megan Anna Rapinoe,8298.0,Left Wing,45,United States Women's,1214,['5e5c5e14-3541-4753-ad62-64c0633e4473'],18,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:21:18.829,Pass,
,,,,,,,,,,,,,,,,,1.694324,,,,,,,,,,,,,48d370d2-e157-4709-9fcf-abbcaa5aa439,831,,"[116.4, 23.0]",22943,21,,,,1.5217559,,Left Foot,True,,"[117.2, 39.3]",,High Pass,,16.31962,Incomplete,,,,,,,,,,1,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,45,United States Women's,1214,['fd03eee6-c6e8-472c-bb6b-dd721d8ccdf1'],22,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:21:22.255,Pass,
,,,,,,,,,,,,,,,,,2.959871,,,,,,,,,,,,,32e70bc4-af1d-422a-9570-1f8d45d987c6,836,,"[7.0, 36.1]",22943,21,,,,-0.7887765,,Right Foot,,,"[36.5, 6.4]",,High Pass,,41.860962,Incomplete,,Rattikan Thongsombut,25678.0,,,,,,Goal Kick,1,From Goal Kick,Sukanya Chor Charoenying,25674.0,Goalkeeper,46,Thailand Women's,1107,"['71f4bfa9-95ee-44b0-beae-3ee7156140b1', 'a2212620-31c6-4ef9-b798-1fc360aed10b']",53,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:21:53.137,Pass,
,,,,,,,,,,,,,,,,,1.042475,,,,,,,,,,,,,a2212620-31c6-4ef9-b798-1fc360aed10b,839,,"[83.6, 73.7]",22943,21,,,True,0.44777593,,,,,"[96.3, 79.8]",,Low Pass,,14.089003,Out,,,,,,,,,Recovery,1,From Goal Kick,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,46,Thailand Women's,1107,"['32e70bc4-af1d-422a-9570-1f8d45d987c6', 'b9585883-3eaa-4bfd-b3a7-c7206fa86a4f']",56,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:21:56.097,Pass,True
,,,,,,,,,,,,,,,,,2.25132,,,,,,,,,,,,,47d48e47-679d-4497-a3db-84c854715d14,840,,"[25.2, 0.1]",22943,22,,,,0.103727326,,,,,"[56.9, 3.4]",,Low Pass,,31.871304,Incomplete,,Suchawadee Nildhamrong,25673.0,,,,,,Throw-in,1,From Throw In,Sunisa Srangthaisong,25675.0,Left Back,47,Thailand Women's,1107,"['93173715-0cd2-4593-99af-7d69c4ffaa3e', 'f8ea0c61-95e7-4ab2-81a9-75dbb67d4870']",5,,,,,,,,,,,,,,,,,,,Thailand Women's,1107,00:22:05.590,Pass,
,,,,,,,,,,,,,,,,,1.020296,,,,,,,,,,,,,f8ea0c61-95e7-4ab2-81a9-75dbb67d4870,842,,"[63.2, 76.7]",22943,22,,,,-1.3195808,,Right Foot,,,"[66.1, 65.4]",,Low Pass,,11.66619,,,Lindsey Michelle Horan,4999.0,,,,,,Recovery,1,Regular Play,Abby Dahlkemper,5081.0,Right Center Back,48,United States Women's,1214,"['47d48e47-679d-4497-a3db-84c854715d14', 'c9bcaa82-c8e8-48dd-9e8c-03ac7d9ca971']",7,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:22:07.841,Pass,
,,,,,,,,,,,,,,,,,2.278487,,,,,,,,,,,,,5bcab445-8e43-4abf-812c-9952ffc2685c,845,,"[65.4, 64.0]",22943,22,,,,-2.6055527,,Right Foot,,,"[45.2, 52.0]",,Ground Pass,,23.495531,,,Julie Beth Ertz,6811.0,,,,,,,1,Regular Play,Lindsey Michelle Horan,4999.0,Center Defensive Midfield,48,United States Women's,1214,['967d9050-f159-43d5-aba8-cd39a8a0d6cc'],9,,,,,,,,,,,,,,,,,,,United States Women's,1214,00:22:09.998,Pass,
