50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.287032,,,,,,,,,,,,,,,420ab4d9-be2b-4c9b-8a19-68f854e3ed89,1459,,,"[45.6, 69.1]",3906389,42,,,,0.42604777,,Right Foot,,,,"[58.6, 75.0]",,Ground Pass,,14.276204,,Johanna Rytting-Kaneryd,62710.0,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,70,Sweden Women's,858,"['728f37aa-8212-4154-8d69-2afdd5046a70', '8ecc805b-50d7-4f97-a44b-346ca4b44f97']",20,,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:20.707,Pass,True
,,,,,,,,,,,,,,,,,1.522328,,,,,,,,,,,,,,,18192ac9-dd11-452b-8e8e-73358fcdf00f,1462,,,"[58.6, 75.0]",3906389,42,,,,-0.98994374,,Right Foot,,,,"[73.5, 52.3]",,Ground Pass,,27.153269,,Emma Stina Blackstenius,10229.0,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,70,Sweden Women's,858,['1979c527-4ca1-46ca-9b88-c8c5a32b624e'],22,,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:22.449,Pass,
,,,,,,,,,,,,,,,,,1.23457,,,,,,,,,,,,,,,52ac8588-0f90-49bd-b3f2-347b91a98086,1465,,,"[87.8, 43.0]",3906389,42,,,,-1.0578613,d4bae42e-034b-4938-bb0c-3c545c473c48,Right Foot,,,,"[97.6, 25.6]",,Ground Pass,,19.969978,,Fridolina Rolfö,10215.0,True,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,70,Sweden Women's,858,['8a19f2c5-1ddb-4805-9fa2-0c35922d04ff'],28,,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:28.577,Pass,
,,,,,,,,,,,,,,,,,2.323969,,,,,,,,,,,,,,,e38ca2da-bed8-4b54-8d23-3068e371b189,1470,,,"[7.0, 36.1]",3906389,43,,,,-0.4627907,,Right Foot,,,,"[53.7, 12.8]",,High Pass,,52.189846,,Samantha May Kerr,4961.0,,,,,,Goal Kick,1,From Goal Kick,Mackenzie Arnold,42787.0,Goalkeeper,71,Australia Women's,1205,['319188bb-7944-4dfb-ab1a-2a21aca252bf'],0,,,,,,,,,,,,,,,,,Australia Women's,1205,00:43:00.759,Pass,
,,,,,,,,,,,,,,,,,0.835619,,,,,,,,,,,,,,,d0c7705e-bd04-4e50-8209-67c892d20332,1472,,,"[53.5, 12.9]",3906389,43,,,,0.3538756,,Head,,,,"[69.2, 18.7]",,High Pass,,16.737085,,Caitlin Jade Foord,11338.0,,,,,,,1,From Goal Kick,Samantha May Kerr,4961.0,Center Forward,71,Australia Women's,1205,['486a4fcb-acc0-4c53-baec-2466f1fe2ee0'],3,,,,,,,,,,,,,,,,,Australia Women's,1205,00:43:03.083,Pass,
,,,,,,,,,,,,,,,,,4.157973,,,,,,,,,,,,,,,fd614d68-f602-4f5c-bccc-c4d578b6562e,1475,,,"[66.7, 17.5]",3906389,43,,,,0.8675005,,Right Foot,,,,"[99.6, 56.3]",,Low Pass,,50.870914,Incomplete,Hayley Emma Raso,6818.0,,,,,,,1,From Goal Kick,Caitlin Jade Foord,11338.0,Left Wing,71,Australia Women's,1205,"['898d0f45-830b-4a54-b093-b640d80223e6', 'b95d4dbe-f6e5-40d5-9d43-5a9535b1882e']",5,,,,,,,,,,,,,,,,,Australia Women's,1205,00:43:05.298,Pass,
,,,,,,,,,,,,,,,,,1.317734,,,,,,,,,,,,,,,2cff905f-1a02-4452-8cad-568575c6de99,1479,,,"[74.5, 80.0]",3906389,43,True,,,-1.53322,,,,,,"[75.0, 66.7]",,Low Pass,,13.309395,,Katrina Gorry,4979.0,,,,,,Throw-in,1,From Throw In,Ellie Madison Carpenter,5095.0,Right Back,72,Australia Women's,1205,['b2cf2b5e-d9e2-4bc8-a908-3bc5ba8ba1ee'],14,,,,,,,,,,,,,,,,,Australia Women's,1205,00:43:14.996,Pass,
,,,,,,,,,,,,,,,,,0.975614,,,,,,,,,,,,,,,a7223972-c665-4d9b-bad1-d19f76f3c160,1481,,,"[75.1, 68.0]",3906389,43,,,,0.4727659,,Right Foot,,,,"[88.2, 74.7]",,Ground Pass,,14.713939,,Ellie Madison Carpenter,5095.0,,,,,,,1,From Throw In,Katrina Gorry,4979.0,Right Defensive Midfield,72,Australia Women's,1205,['8145e9e5-0d75-4f40-995c-6cea643259f3'],17,,,,,,,,,,,,,,,,,Australia Women's,1205,00:43:17.145,Pass,
,,,,,,,,,,,,,,,,,2.112556,,,,,,,,,,,,,,,6aec06d0-e135-4372-9b16-8af6517b6965,1484,,,"[92.6, 74.1]",3906389,43,,,,-0.44770363,,Right Foot,,,,"[110.3, 65.6]",,Ground Pass,,19.635172,Incomplete,Hayley Emma Raso,6818.0,,,,,,,1,From Throw In,Ellie Madison Carpenter,5095.0,Right Back,72,Australia Women's,1205,"['bc037539-26d3-484b-a6aa-ab836c07e306', 'e6679830-9b50-4ba6-80c0-563ae14207ea']",19,,,,,,,,,,,,,,,,,Australia Women's,1205,00:43:19.463,Pass,
,,,,,,,,,,,,,,,,,2.103969,,,,,,,,,,,,,,,fa1ee645-a4a2-4832-8701-aac6617801ca,1487,,,"[120.0, 80.0]",3906389,43,,,,-1.7995951,,Left Foot,,,,"[111.5, 43.5]",,High Pass,,37.476658,Incomplete,Hayley Emma Raso,6818.0,,True,,Straight,,Corner,1,From Corner,Stephanie-Elise Catley,5000.0,Left Back,73,Australia Women's,1205,"['5c579f1c-dafb-4aa0-bbf3-b04169467b93', 'd2011adb-a858-4105-b86f-94ea2ceaba97']",58,,,,,,,,,,,,,,,,,Australia Women's,1205,00:43:58.228,Pass,
,,,,,,,,,,,,,,,,,3.389422,,,,,,,,,,,,,,,7c74679a-4ed8-44f0-ae80-a36bc9f43228,1493,,,"[9.8, 41.8]",3906389,44,True,,,0.37437427,,Drop Kick,,,,"[85.9, 71.7]",,High Pass,,81.76319,Incomplete,Johanna Rytting-Kaneryd,62710.0,,,,,,,1,From Keeper,Zecira Musovic,62713.0,Goalkeeper,75,Sweden Women's,858,"['1b341c91-42eb-4005-9f73-142aa79e441b', '51c4f42b-2069-4055-8995-dc0e00d12d56']",19,,,,,,,,,,,,,,,,,Sweden Women's,858,00:44:19.753,Pass,
,,,,,,,,,,,,,,,,,2.081723,,,,,,,,,,,,,,,51c4f42b-2069-4055-8995-dc0e00d12d56,1497,,,"[34.2, 8.4]",3906389,44,,,,2.3561945,,Right Foot,,,,"[11.5, 31.1]",,High Pass,,32.10265,Incomplete,Mackenzie Arnold,42787.0,,,,,,Recovery,1,From Keeper,Clare Elizabeth Polkinghorne,8382.0,Left Center Back,75,Sweden Women's,858,"['34a0e564-a97b-4bec-98dd-a6606f0512c1', '7c74679a-4ed8-44f0-ae80-a36bc9f43228', 'cc3ccebc-c4ef-41b1-8b18-aa7d40ca57b8']",23,,,,,,,,,,,,,,,,,Australia Women's,1205,00:44:23.142,Pass,
,,,,,,,,,,,,,,,,,2.96679,,,,,,,,,,,,,,,8d9dd284-7bed-4cc0-9371-a4c3044a3f47,1502,,,"[7.0, 36.1]",3906389,44,True,,,-0.32287794,,Left Foot,,,,"[33.6, 27.2]",,High Pass,,28.049421,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Mackenzie Arnold,42787.0,Goalkeeper,76,Australia Women's,1205,['18d4a9e1-4dae-4723-ac6b-984436631cda'],53,,,,,,,,,,,,,,,,,Australia Women's,1205,00:44:53.020,Pass,
,,,,,,,,,,,,,,,,,2.36176,,,,,,,,,,,,,,,50136cd8-dc0d-4c6a-a8db-0154d2bd7296,1505,,,"[87.8, 53.5]",3906389,46,,,,-0.8826052,,Right Foot,,,,"[111.4, 24.8]",,High Pass,,37.1571,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Kosovare Asllani,10220.0,Center Attacking Midfield,77,Sweden Women's,858,['a7922b7a-8661-4ed6-b3c8-142481b93bfc'],4,,,,,,,,,,,,,,,,,Sweden Women's,858,00:46:04.220,Pass,
,,,,,,,,,,,,,,,,,0.65189,,,,,,,,,,,,,,,af548c30-9b71-4931-ad64-6c3137cf8a6c,1512,,,"[99.5, 80.0]",3906389,46,,,,-1.0436504,,,,,,"[103.4, 73.3]",,Low Pass,,7.752419,,Kosovare Asllani,10220.0,,,,,,Throw-in,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,78,Sweden Women's,858,['dc1efd0d-66e1-49ec-9fa2-39bdad0f2af7'],31,,,,,,,,,,,,,,,,,Sweden Women's,858,00:46:31.049,Pass,
,,,,,,,,,,,,,,,,,0.618591,,,,,,,,,,,,,,,639c0417-767e-483c-9eda-b7df49be9755,1516,,,"[103.4, 75.7]",3906389,46,,,,2.709185,,Right Foot,,,,"[99.5, 77.5]",,Low Pass,,4.2953463,,Gun Nathalie Björn,26093.0,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,78,Sweden Women's,858,"['5b92ee03-1364-40bc-a6e6-83a94cd5b2a6', 'e2033410-25dc-4314-8f1a-f14d7b68479d']",32,,,,,,,,,,,,,,,,,Sweden Women's,858,00:46:32.277,Pass,True
,,,,,,,,,,,,,,,,,1.083478,,,,,,,,,,,,,,,ca1604e1-ffa9-4b18-88f8-f07940cbe3ad,1520,,,"[98.9, 77.2]",3906389,46,,,,-2.0911517,,Right Foot,,,,"[88.7, 59.4]",,Ground Pass,,20.51536,,Elin Ingrid Johanna Rubensson,10221.0,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,78,Sweden Women's,858,"['6d5378db-3686-4e34-97f5-a3f217c73841', '72f10e15-b3f3-40a4-a91d-ee4fde5af56e']",33,,,,,,,,,,,,,,,,,Sweden Women's,858,00:46:33.582,Pass,True
,,,,,,,,,,,,,,,,,0.871787,,,,,,,,,,,,,,,9d6acd3e-3247-4ff7-b3ff-2842d0836ef7,1523,,,"[86.5, 60.6]",3906389,46,,,,-0.12345652,,Right Foot,,,,"[100.2, 58.9]",,Ground Pass,,13.805072,,Johanna Rytting-Kaneryd,62710.0,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,78,Sweden Women's,858,['b7463451-bc27-4c36-b35d-3b762ee49ad0'],34,,,,,,,,,,,,,,,,,Sweden Women's,858,00:46:34.785,Pass,
,,,,,,,,,,,,,,,,,0.446,,,,,,,,,,,,,,,90d0bf19-2178-4932-a7c0-114e45f5b254,1536,,,"[28.7, 22.0]",3906389,46,,,,-1.4000611,,Right Foot,,,,"[29.7, 16.2]",,Ground Pass,,5.885576,,Kyra Lillee Cooney-Cross,131586.0,,,,,,,1,Regular Play,Katrina Gorry,4979.0,Right Defensive Midfield,79,Australia Women's,1205,['1d4b778c-0123-4601-82b3-e1741661bc08'],39,,,,,,,,,,,,,,,,,Australia Women's,1205,00:46:39.951,Pass,
,,,,,,,,,,,,,,,,,2.674735,,,,,,,,,,,,,,,1eeb4374-0ce9-4d65-821b-769e0e43c7ab,1540,,,"[89.2, 63.3]",3906389,46,,,,2.8302224,,Right Foot,,,,"[63.1, 71.7]",,Ground Pass,,27.418425,,Amanda Ilestedt,26092.0,,,,,,Recovery,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,79,Australia Women's,1205,['fff98e1a-c6ed-4660-8cc7-4eb4a366d190'],40,,,,,,,,,,,,,,,,,Sweden Women's,858,00:46:40.759,Pass,
,,,,,,,,,,,,,,,,,4.692244,,,,,,,,,,,,,,,c4aeb8cf-2168-4af9-89a2-3c793a4d2194,1543,,,"[63.1, 72.4]",3906389,46,,,,0.13377567,,Right Foot,,,,"[116.6, 79.6]",,High Pass,,53.98231,Out,Johanna Rytting-Kaneryd,62710.0,,,,,,,1,Regular Play,Amanda Ilestedt,26092.0,Right Center Back,79,Australia Women's,1205,['53e93e79-4e27-4f2d-a1fb-21afacfce2af'],43,,,,,,,,,,,,,,,,,Sweden Women's,858,00:46:43.630,Pass,
,,,,,,,,,,,,,,,,,1.055206,,,,,,,,,,,,,,,e1f585aa-b8a0-4f82-985d-8e6de6406475,1545,,,"[5.5, 0.1]",3906389,46,,,,0.13374229,,,,,,"[33.0, 3.8]",,High Pass,,27.747793,,Caitlin Jade Foord,11338.0,,,,,,Throw-in,1,From Throw In,Stephanie-Elise Catley,5000.0,Left Back,80,Australia Women's,1205,['7a1a97d5-9858-45be-a08e-5ef9c95f2a4a'],52,,,,,,,,,,,,,,,,,Australia Women's,1205,00:46:52.560,Pass,
,,,,,,,,,,,,,,,,,0.147104,,,,,,,,,,,,,,,94477117-0229-4f85-91d2-c5a6982838ff,1549,,,"[31.6, 4.4]",3906389,46,,,,0.34097895,,Right Foot,,,,"[34.7, 5.5]",,High Pass,,3.2893767,Incomplete,,,,,,,,,1,From Throw In,Caitlin Jade Foord,11338.0,Left Wing,80,Australia Women's,1205,['d322f4c1-39bb-4754-813b-5901c07020c8'],53,,,,,,,,,,,,,,,,,Australia Women's,1205,00:46:53.803,Pass,
,,,,,,,,,,,,,,,,,0.221781,,,,,,,,,,,,,,,31f0ab0c-2143-49eb-b055-44d1ff2a3bb1,1551,,,"[87.8, 73.0]",3906389,46,,,,0.9600704,,Right Foot,,,,"[89.2, 75.0]",,Ground Pass,,2.4413111,,Gun Nathalie Björn,26093.0,,,,,,Recovery,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,80,Australia Women's,1205,['cf287ce7-b061-4f3e-bc4a-fbcb1fd575ea'],55,,,,,,,,,,,,,,,,,Sweden Women's,858,00:46:55.050,Pass,
,,,,,,,,,,,,,,,,,1.233122,,,,,,,,,,,,,,,a7c66c69-9d42-4283-a96e-e39b914f5fd2,1557,,,"[33.0, 0.1]",3906389,47,,,,0.2230895,,,,,,"[66.5, 7.7]",,High Pass,,34.351273,,Samantha May Kerr,4961.0,,,,,,Throw-in,1,From Throw In,Stephanie-Elise Catley,5000.0,Left Back,81,Australia Women's,1205,['44e208ad-80cc-4e45-84e4-59dbcf9211bf'],4,,,,,,,,,,,,,,,,,Australia Women's,1205,00:47:04.206,Pass,
,,,,,,,,,,,,,,,,,0.452192,,,,,,,,,,,,,,,ab27274c-2f42-40bd-a4f0-df264555b1df,1560,,,"[65.4, 7.6]",3906389,47,,,,-1.610775,,Right Foot,,,,"[65.3, 5.1]",,Low Pass,,2.5019991,Incomplete,Katrina Gorry,4979.0,,,,,,,1,From Throw In,Samantha May Kerr,4961.0,Center Forward,81,Australia Women's,1205,"['22facb96-7e5d-496f-b1d4-92a7bf0663a9', '5046a14e-99d9-4c33-985b-33ea564c8f56', 'd9e93b5f-344e-4340-aa37-bc6b725b8970']",5,,,,,,,,,,,,,,,,,Australia Women's,1205,00:47:05.439,Pass,True
,,,,,,,,,,,,,,,,,1.148651,,,,,,,,,,,,,,,3d6aa733-8b9b-4688-b4f7-47426ea1f9dd,1564,,,"[63.5, 0.1]",3906389,47,,,,0.37765333,,,,,,"[75.6, 4.9]",,High Pass,,13.017296,Incomplete,Caitlin Jade Foord,11338.0,,,,,,Throw-in,1,From Throw In,Stephanie-Elise Catley,5000.0,Left Back,82,Australia Women's,1205,"['6f970657-9d6b-45fc-ac8b-3be58d18bfb6', 'ff1aba60-370b-4f8f-b21e-ab106ff03c89']",18,,,,,,,,,,,,,,,,,Australia Women's,1205,00:47:18.319,Pass,
,,,,,,,,,,,,,,,,,1.830335,,,,,,,,,,,,,,,55bedef1-e2fd-4cb0-bcce-b072215c8cb3,1567,,,"[70.6, 0.1]",3906389,47,,,,1.103902,,,,,,"[83.0, 24.7]",,High Pass,,27.548502,,Mary Boio Fowler,35693.0,,,,,,Throw-in,1,From Throw In,Stephanie-Elise Catley,5000.0,Left Back,83,Australia Women's,1205,['58d11686-10e8-443b-b20b-1077b9176c39'],24,,,,,,,,,,,,,,,,,Australia Women's,1205,00:47:24.695,Pass,
,,,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,68b64e2b-b132-4d69-916f-5370603aadb3,1573,,,"[28.0, 55.7]",3906389,47,,,,-1.8251644,,Left Foot,,,,"[25.4, 45.7]",,Ground Pass,,10.332473,,Magdalena Lilly Eriksson,4633.0,,,,,,Recovery,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,84,Sweden Women's,858,['fd308b9e-9d02-47c5-bf01-852a8a3bc81c'],29,,,,,,,,,,,,,,,,,Sweden Women's,858,00:47:29.409,Pass,
,,,,,,,,,,,,,,,,,2.677986,,,,,,,,,,,,,,,e2aed7c6-3c84-4832-b2ec-b15a2d24819c,1577,,,"[25.4, 45.7]",3906389,47,,,,0.39136428,,Left Foot,,,,"[58.6, 59.4]",,High Pass,,35.915596,Incomplete,Emma Stina Blackstenius,10229.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,84,Sweden Women's,858,"['007a1288-3fa4-4029-ac72-3eb12291f4d7', '14151b3e-4e33-4a87-ae81-c7edb9e99ac6', 'f74c9c0e-d218-4705-aaaa-82f238b98aeb']",30,,,,,,,,,,,,,,,,,Sweden Women's,858,00:47:30.649,Pass,True
,,,,,,,,,,,,,,,,,2.032451,,,,,,,,,,,,,,,14151b3e-4e33-4a87-ae81-c7edb9e99ac6,1580,,,"[61.5, 20.7]",3906389,47,,,True,0.1923956,,,,,,"[76.9, 23.7]",,High Pass,,15.6894865,Incomplete,,,,,,,,Recovery,1,Regular Play,Clare Elizabeth Polkinghorne,8382.0,Left Center Back,84,Sweden Women's,858,"['77bc9629-d97c-4589-afec-64cb0d37a8d0', 'dc857c60-0239-4b07-bca2-e647442057d8', 'e2aed7c6-3c84-4832-b2ec-b15a2d24819c']",33,,,,,,,,,,,,,,,,,Australia Women's,1205,00:47:33.327,Pass,True
,,,,,,,,,,,,,,,,,2.688414,,,,,,,,,,,,,,,a4a16545-1b85-4a87-b536-3631fe52475f,1584,,,"[45.6, 58.9]",3906389,47,,,,-0.13562286,827792ef-94a4-4acb-bd8e-be0700481a96,Right Foot,,,,"[92.5, 52.5]",,High Pass,,47.33466,,Emma Stina Blackstenius,10229.0,True,,,Through Ball,True,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,84,Sweden Women's,858,['ab37a2d5-9ba3-47da-934e-88a6a2022594'],36,,,,,,,,,,,,,,,,,Sweden Women's,858,00:47:36.367,Pass,
,,,,,,,,,,,,,,,,,4.838866,,,,,,,,,,,,,,,41ad9e41-49f2-4165-a222-39ace94069e2,1590,,,"[7.0, 36.1]",3906389,48,,,,-0.4390799,,Right Foot,,,,"[82.8, 0.5]",,Low Pass,,83.74366,Out,Ellie Madison Carpenter,5095.0,,,,,,Goal Kick,1,From Goal Kick,Mackenzie Arnold,42787.0,Goalkeeper,85,Australia Women's,1205,['cf7b5cd1-5605-4a6d-aaed-4de25eb0005c'],14,,,,,,,,,,,,,,,,,Australia Women's,1205,00:48:14.071,Pass,
,,,,,,,,,,,,,,,,,0.629354,,,,,,,,,,,,,,,3501fe35-8775-4f79-81f1-07087cec0538,1592,,,"[38.4, 80.0]",3906389,48,,,,-0.4636476,,,,,,"[53.6, 72.4]",,Low Pass,,16.994116,,Kosovare Asllani,10220.0,,,,,,Throw-in,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,86,Sweden Women's,858,['6c3d6a31-bbd8-4af6-a6c2-e1ab16542835'],30,,,,,,,,,,,,,,,,,Sweden Women's,858,00:48:30.677,Pass,
,,,,,,,,,,,,,,,,,1.607315,,,,,,,,,,,,,,,48c46bbc-e38b-4385-8738-5e21e5c94ed4,1595,,,"[54.0, 73.3]",3906389,48,,,,-0.121352,,Right Foot,,,,"[70.4, 71.3]",,High Pass,,16.521502,Incomplete,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,86,Sweden Women's,858,['1cd185d9-efdf-4884-ae2b-66c67b7c21bc'],31,,,,,,,,,,,,,,,,,Sweden Women's,858,00:48:31.461,Pass,
,,,,,,,,,,,,,,,,,0.027251,,,,,,,,,,,,,,,6370d117-dfef-4869-bde0-55aac188e117,1598,,,"[50.2, 7.7]",3906389,48,,,,1.4801364,,Left Foot,,,,"[50.5, 11.0]",,Ground Pass,,3.3136084,Incomplete,,,,,,,,,1,From Throw In,Stephanie-Elise Catley,5000.0,Left Back,86,Sweden Women's,858,['c84f0559-1345-4586-a78a-5dabf40a2501'],33,,,,,,,,,,,,,,,,,Australia Women's,1205,00:48:33.930,Pass,
,,,,,,,,,,,,,,,,,0.854195,,,,,,,,,,,,,,,45e1c87e-b5d8-49eb-8d39-058b4ffc7d91,1602,,,"[76.8, 51.5]",3906389,48,,,,-1.7269228,,Right Foot,,,,"[75.1, 40.7]",,Ground Pass,,10.932978,,Fridolina Rolfö,10215.0,,,,,,,1,From Throw In,Emma Stina Blackstenius,10229.0,Center Forward,86,Sweden Women's,858,['a4d42d53-c685-47f8-b648-e49469cc46c5'],36,,,,,,,,,,,,,,,,,Sweden Women's,858,00:48:36.973,Pass,
,,,,,,,,,,,,,,,,,1.309786,,,,,,,,,,,,,,,e80ec17d-1e80-4ebd-80fa-6b6eac0bff80,1605,,,"[79.0, 44.5]",3906389,48,,,,1.0080076,,Left Foot,,,,"[92.5, 65.9]",,Ground Pass,,25.302372,,Kosovare Asllani,10220.0,,,,,,,1,From Throw In,Fridolina Rolfö,10215.0,Left Wing,86,Sweden Women's,858,['f59c40f8-e6b7-408e-b9d8-8b81880da62b'],39,,,,,,,,,,,,,,,,,Sweden Women's,858,00:48:39.218,Pass,
,,,,,,,,,,,,,,,,,0.365119,,,,,,,,,,,,,,,dc738cea-8a56-4e6e-b2e2-ed5bbd5faeec,1608,,,"[93.9, 73.0]",3906389,48,,,,-0.6900361,,Right Foot,,,,"[100.2, 67.8]",,Low Pass,,8.168843,Incomplete,Johanna Rytting-Kaneryd,62710.0,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,86,Sweden Women's,858,"['8f9d959e-6f93-4f23-9e27-74fb38879caa', 'e0652b7c-62bf-4e96-aa47-0dc673dd45da']",41,,,,,,,,,,,,,,,,,Sweden Women's,858,00:48:41.362,Pass,
,,,,,,,,,,,,,,,,,1.061167,,,,,,,,,,,,,,,7e0e7915-5514-4b35-afc4-71e16622fe33,1613,,,"[11.5, 5.1]",3906389,48,,,,0.027899735,,Left Foot,,,,"[33.0, 5.7]",,High Pass,,21.508371,Incomplete,,,,,,,,,1,From Throw In,Stephanie-Elise Catley,5000.0,Left Back,86,Sweden Women's,858,['08ff7a19-7fa8-442c-b539-01cc6eef61c8'],45,,,,,,,,,,,,,,,,,Australia Women's,1205,00:48:45.228,Pass,
,,,,,,,,,,,,,,,,,1.369015,,,,,,,,,,,,,,,08ff7a19-7fa8-442c-b539-01cc6eef61c8,1614,,,"[87.1, 74.4]",3906389,48,,,,-2.0117207,,Left Foot,,,,"[82.9, 65.5]",,High Pass,,9.84124,,Ingrid Filippa Angeldal,62666.0,,,,,,Recovery,1,From Throw In,Gun Nathalie Björn,26093.0,Right Back,86,Sweden Women's,858,"['7e0e7915-5514-4b35-afc4-71e16622fe33', '9c6d600d-7932-449d-9fd0-be07517f85a6']",46,,,,,,,,,,,,,,,,,Sweden Women's,858,00:48:46.289,Pass,
,,,,,,,,,,,,,,,,,1.338142,,,,,,,,,,,,,,,7c93293c-4536-4c3d-9835-51347a49aa4d,1617,,,"[87.1, 63.9]",3906389,48,,,,-2.2388651,,Right Foot,,,,"[75.5, 49.2]",,Ground Pass,,18.72565,,Elin Ingrid Johanna Rubensson,10221.0,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,86,Sweden Women's,858,['4cb8c81e-6d73-4ec6-b7c0-e30a456a64d4'],50,,,,,,,,,,,,,,,,,Sweden Women's,858,00:48:50.517,Pass,
,,,,,,,,,,,,,,,,,2.272456,,,,,,,,,,,,,,,c90288d3-16fd-4155-b8f9-50d4f6752962,1620,,,"[74.9, 44.6]",3906389,48,,,,-1.8449638,,Right Foot,,,,"[67.7, 19.0]",,Ground Pass,,26.593233,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,86,Sweden Women's,858,['f4a87dec-8292-4a6e-b9d3-62a944f09b4f'],52,,,,,,,,,,,,,,,,,Sweden Women's,858,00:48:52.587,Pass,
,,,,,,,,,,,,,,,,,1.358193,,,,,,,,,,,,,,,c30b14e5-94a5-4632-bba1-c83f8a151577,1623,,,"[68.9, 17.3]",3906389,48,,,,1.5707964,,Left Foot,,,,"[68.9, 30.2]",,Ground Pass,,12.9,,Elin Ingrid Johanna Rubensson,10221.0,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,86,Sweden Women's,858,['59f4a06b-460b-4004-b2b8-fb45ba11fe0a'],55,,,,,,,,,,,,,,,,,Sweden Women's,858,00:48:55.048,Pass,
,,,,,,,,,,,,,,,,,1.669312,,,,,,,,,,,,,,,0f895b93-2094-4106-92b7-db0dbb866651,1626,,,"[68.3, 30.8]",3906389,48,,,,2.079107,,Right Foot,,,,"[56.6, 51.8]",,Ground Pass,,24.039343,,Amanda Ilestedt,26092.0,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Left Defensive Midfield,86,Sweden Women's,858,['a045a529-26e5-41ae-849a-af8b75fe2990'],58,,,,,,,,,,,,,,,,,Sweden Women's,858,00:48:58.407,Pass,
,,,,,,,,,,,,,,,,,1.205973,,,,,,,,,,,,,,,4a35faee-93ca-43dd-be86-69c460ba10ed,1629,,,"[57.3, 53.5]",3906389,49,,,,1.2333403,,Left Foot,,,,"[63.3, 70.6]",,Ground Pass,,18.122086,,Gun Nathalie Björn,26093.0,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,86,Sweden Women's,858,['12dc24e3-6558-4cba-8bca-2b3b13d91e48'],1,,,,,,,,,,,,,,,,,Sweden Women's,858,00:49:01.482,Pass,
