50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.008659,,,,,,,,,,,8bf97c47-f3c4-47f2-beab-6f4310eb155c,1032,,,"[87.5, 19.0]",3878598,27,,,,2.0094492,,Left Foot,,,"[83.7, 27.1]",,Ground Pass,,8.947066,,,,Franco Damián Vázquez,6719.0,,,,,,,1,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Center Back,66,Palermo,2256,['adf7c947-2ccd-46e7-bf35-5fe2c99f23c7'],44,,,,,,,,,,,,,,,,Palermo,2256,00:27:44.647,Pass,
,,,,,,,,,,,,,,,,0.524304,,,,,,,,,,,e73923b1-551d-4d6d-b921-7bdfb57fdd0b,1035,,,"[83.7, 27.1]",3878598,27,,,,0.6101318,,Left Foot,,,"[95.0, 35.0]",,Ground Pass,,13.787676,,,,Alberto Gilardino,38389.0,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,66,Palermo,2256,['9ac7aca9-38d5-4ca4-89d4-84c066282b22'],46,,,,,,,,,,,,,,,,Palermo,2256,00:27:46.173,Pass,
,,,,,,,,,,,,,,,,0.476581,,,,,,,,,,,441547dd-d261-4513-9753-3e8b918f87ba,1039,,,"[96.9, 34.8]",3878598,27,,,,-1.2082521,,Right Foot,,,"[99.1, 29.0]",,Ground Pass,,6.203225,,,,Abdelhamid El Kaoutari,23329.0,,,,,,,1,Regular Play,Alberto Gilardino,38389.0,Center Forward,66,Palermo,2256,"['a49d1c6a-bc55-47a5-828e-b218180bfb02', 'cd92995e-c038-4b24-a8d8-1ecf56b6ecc4']",46,,,,,,,,,,,,,,,,Palermo,2256,00:27:46.777,Pass,True
,,,,,,,,,,,,,,,,1.573822,,,,,,,,,,,6af9550c-7f06-4394-add6-f69d019c9dc1,1045,,,"[102.1, 75.5]",3878598,27,,,,-2.1351945,,Right Foot,,,"[93.3, 61.6]",,Ground Pass,,16.451445,,,,Mato Jajalo,30735.0,,,,,,,1,Regular Play,Andrea Rispoli,30769.0,Right Wing Back,66,Palermo,2256,['edf5edbf-6a9b-4bd8-93bd-cc443bee8fc0'],55,,,,,,,,,,,,,,,,Palermo,2256,00:27:55.931,Pass,
,,,,,,,,,,,,,,,,1.021362,,,,,,,,,,,70b4dd4a-174c-4958-81b0-f088265fd97b,1048,,,"[93.3, 61.6]",3878598,27,,,,-1.6594522,eae4a541-bc7d-4492-8494-e2f571a1f119,Right Foot,,,"[92.9, 57.1]",,Ground Pass,,4.5177426,,,,Franco Damián Vázquez,6719.0,True,,,,,,1,Regular Play,Mato Jajalo,30735.0,Center Defensive Midfield,66,Palermo,2256,['59f322e9-eeaa-4815-88b5-d3206373df39'],57,,,,,,,,,,,,,,,,Palermo,2256,00:27:57.766,Pass,
,,,,,,,,,,,,,,,,3.235515,,,,,,,,,,,dbcf2ca3-1548-4956-bacd-a9df79b429ba,1058,,,"[6.0, 36.0]",3878598,28,True,,,-0.2567652,,Right Foot,,,"[67.7, 19.8]",,High Pass,,63.7913,,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,Goal Kick,1,From Goal Kick,Francesco Benussi,387477.0,Goalkeeper,67,Carpi,1683,"['54847f7a-63ea-4f59-ae68-285ca78b6185', 'aff48471-44a9-42a8-814f-3ed5f05a39bb']",26,,,,,,,,,,,,,,,,Carpi,1683,00:28:26.657,Pass,
,,,,,,,,,,,,,,,,1.406534,,,,,,,,,,,217d4da4-0222-4185-8106-6ac396f3cd98,1067,,,"[45.0, 20.7]",3878598,28,True,,,-0.9861215,,Right Foot,,,"[54.2, 6.8]",,Ground Pass,,16.668833,,,,Achraf Lazaar,10032.0,,,,,,Free Kick,1,From Free Kick,Robin Quaison,8552.0,Left Center Midfield,69,Palermo,2256,['3393020e-60de-4b64-9d2e-6b48e6aaecab'],42,,,,,,,,,,,,,,,,Palermo,2256,00:28:42.428,Pass,
,,,,,,,,,,,,,,,,1.759399,,,,,,,,,,,b53b45be-6323-4ea4-97e4-40b14728aaf0,1070,,,"[55.4, 6.2]",3878598,28,,,,0.29423457,,Right Foot,,,"[78.5, 13.2]",,High Pass,,24.137316,,Incomplete,,Alberto Gilardino,38389.0,,,,,,,1,From Free Kick,Achraf Lazaar,10032.0,Left Wing Back,69,Palermo,2256,"['31fe4539-e762-42fa-9804-228bfaa5504c', '770ef14d-394a-4b3e-8e2f-21a85a85c960', 'de26dfc1-1d15-49a5-93af-647ee8c01400']",44,,,,,,,,,,,,,,,,Palermo,2256,00:28:44.586,Pass,True
,,,,,,,,,,,,,,,,0.722206,,,,,,,,,,,058d5fcf-f6ac-4049-b868-3d973b6aafe0,1075,,,"[37.9, 63.2]",3878598,28,,,,-0.8772443,,Left Foot,,,"[44.8, 54.9]",,Ground Pass,,10.793516,,,,Raffaele Bianco,352172.0,,,,,,,1,Regular Play,Cristian Zaccardo,387300.0,Right Center Back,70,Carpi,1683,"['17896ebf-3752-4309-8b0e-4f7d7aff09e4', 'e79819d1-5a33-49ff-b089-3b8cdb8de88a']",48,,,,,,,,,,,,,,,,Carpi,1683,00:28:48.137,Pass,True
,,,,,,,,,,,,,,,,1.366785,,,,,,,,,,,395fda00-1978-4f9e-94a2-ae6981b1998f,1078,,,"[44.8, 54.9]",3878598,28,,,,1.4296362,,Right Foot,,,"[47.5, 73.9]",,Ground Pass,,19.190884,,,,Gaetano Letizia,7114.0,,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Center Defensive Midfield,70,Carpi,1683,['0ba9c35c-ef12-4dec-b899-5af273fcc72f'],48,,,,,,,,,,,,,,,,Carpi,1683,00:28:48.939,Pass,
,,,,,,,,,,,,,,,,1.156911,,,,,,,,,,,5c41c8d0-e74b-457b-a9aa-63a287c64f05,1081,,,"[50.8, 72.7]",3878598,28,,,,-0.6931497,,Right Foot,,,"[63.2, 62.4]",,Ground Pass,,16.119864,,,,Lorenzo Lollo,30829.0,,,,,,,1,Regular Play,Gaetano Letizia,7114.0,Right Wing Back,70,Carpi,1683,['8f2d97e4-5096-4dcb-91d0-773b634fb23b'],51,,,,,,,,,,,,,,,,Carpi,1683,00:28:51.187,Pass,
,,,,,,,,,,,,,,,,1.52696,,,,,,,,,,,7bb8c52f-d431-4251-a480-aeff503cf3ae,1084,,,"[65.3, 62.2]",3878598,28,,,,0.57530934,,Right Foot,,,"[81.8, 72.9]",,Ground Pass,,19.665707,,,,Ryder Matos Santos,7696.0,,,,,,,1,Regular Play,Lorenzo Lollo,30829.0,Right Center Midfield,70,Carpi,1683,['e762181d-8a14-4fe7-8d1d-eb22da1f46dc'],53,,,,,,,,,,,,,,,,Carpi,1683,00:28:53.499,Pass,
,,,,,,,,,,,,,,,,1.790247,,,,,,,,,,,5ab76724-149a-43cd-b3f1-37c862ea8a94,1090,,,"[120.0, 80.0]",3878598,29,,,,-1.7515959,,Right Foot,,,"[111.5, 33.5]",,High Pass,,47.270496,,Incomplete,True,Igor Bubnjić,387474.0,,,True,Outswinging,,Corner,1,From Corner,Matteo Fedele,28442.0,Left Center Midfield,71,Carpi,1683,"['44804838-cfc4-4d60-aaad-bc0f6d05d66c', '4cfe5a3b-8555-44b0-810c-83f2da2dca7f']",26,,,,,,,,,,,,,,,,Carpi,1683,00:29:26.102,Pass,
,,,,,,,,,,,,,,,,1.366551,,,,,,,,,,,5172a465-f8f9-4c47-b12c-abfbf72e6ec7,1095,,,"[93.1, 21.5]",3878598,29,,,,0.94166976,,Left Foot,,,"[106.2, 39.5]",,High Pass,,22.2623,,Incomplete,,Cristian Zaccardo,387300.0,,,,,,,1,From Corner,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,71,Carpi,1683,"['116b7e70-ddd0-4e9c-bef3-25b0c62280d2', '2f5633e8-ff50-44a3-9ca1-19d254af203a']",31,,,,,,,,,,,,,,,,Carpi,1683,00:29:31.775,Pass,
,,,,,,,,,,,,,,,,2.066268,,,,,,,,,,,de3fcba1-01f5-4ccd-9e8f-02f23c520ab3,1105,,,"[96.5, 17.5]",3878598,29,,,True,1.6041173,,,,,"[96.3, 23.5]",,High Pass,,6.0033326,,Incomplete,,,,,,,,,Recovery,1,From Corner,Riccardo Gagliolo,11499.0,Left Center Back,71,Carpi,1683,"['96b15de5-246a-420e-9fd5-d336e05c7ca1', 'c9dc0991-2cf1-4501-a3a8-90ad2a9e76b3']",43,,,,,,,,,,,,,,,,Carpi,1683,00:29:43.776,Pass,True
,,,,,,,,,,,,,,,,1.667655,,,,,,,,,,,ee262e45-34ea-483a-abf6-2dbe958f0801,1112,,,"[24.9, 60.7]",3878598,30,True,,,0.43812597,,Right Foot,,,"[61.4, 77.8]",,Ground Pass,,40.30707,,,,Roberto Vitiello,30928.0,,,,,,Free Kick,1,From Free Kick,Giancarlo González Castro,5584.0,Center Back,73,Palermo,2256,['d43daa65-998d-474a-b9cb-750906e10f6f'],3,,,,,,,,,,,,,,,,Palermo,2256,00:30:03.272,Pass,
,,,,,,,,,,,,,,,,4.34962,,,,,,,,,,,cc236467-2f12-45c2-8650-e10edd49e06b,1114,,,"[61.4, 77.8]",3878598,30,,,,-0.2923649,,Right Foot,,,"[111.9, 62.6]",,Low Pass,,52.737938,,Incomplete,,Alberto Gilardino,38389.0,,,,,,,1,From Free Kick,Roberto Vitiello,30928.0,Right Center Back,73,Palermo,2256,"['cc8609a8-7079-4a0c-ab7b-429aaf80fa31', 'e9ee1f78-00f8-42e9-8e1f-b74ff672c896']",5,,,,,,,,,,,,,,,,Palermo,2256,00:30:05.336,Pass,
,,,,,,,,,,,,,,,,3.315009,,,,,,,,,,,b76d9547-4e83-42c2-9147-b8c98aaecf90,1118,,,"[18.9, 32.4]",3878598,30,,,,-0.108028494,,Right Foot,,,"[89.9, 24.7]",,High Pass,,71.41631,,,,Jerry Uche Mbakogu,32608.0,,,,,,,1,From Free Kick,Francesco Benussi,387477.0,Goalkeeper,73,Palermo,2256,['282b4343-b7dd-414c-8a79-13d8adee747d'],27,,,,,,,,,,,,,,,,Carpi,1683,00:30:27.348,Pass,
,,,,,,,,,,,,,,,,1.07846,,,,,,,,,,,38215f6f-c609-4eae-83fb-6bf8d58bd5e4,1121,,,"[90.5, 27.3]",3878598,30,,,True,1.3538358,,,,,"[94.6, 45.9]",,High Pass,,19.046522,,Incomplete,,Ryder Matos Santos,7696.0,,,,,,,1,From Free Kick,Jerry Uche Mbakogu,32608.0,Center Forward,73,Palermo,2256,"['3c751092-aa91-446d-99f5-d151a7fbbe60', '5cb08a8e-edae-4f74-9248-b8f435e8cf66', 'af23316b-9cf4-4c73-ad14-9d35ebf14cee']",30,,,,,,,,,,,,,,,,Carpi,1683,00:30:30.666,Pass,True
,,,,,,,,,,,,,,,,1.011216,,,,,,,,,,,687349df-89d9-4964-8632-df5c88b31f96,1125,,,"[24.9, 29.0]",3878598,30,,,,0.8925135,,Left Foot,,,"[33.2, 39.3]",,Ground Pass,,13.228001,,,,Mato Jajalo,30735.0,,,,,,,1,From Free Kick,Abdelhamid El Kaoutari,23329.0,Left Center Back,73,Palermo,2256,['c77ca51f-e698-4ce6-a403-543c83567e62'],33,,,,,,,,,,,,,,,,Palermo,2256,00:30:33.320,Pass,
,,,,,,,,,,,,,,,,1.291234,,,,,,,,,,,a253752e-617f-482a-83f6-73c1538f981e,1129,,,"[54.6, 56.0]",3878598,30,,,,0.6333549,,Right Foot,,,"[68.9, 66.5]",,Ground Pass,,17.740913,,,,Oscar Hiljemark,5605.0,,,,,,,1,From Free Kick,Mato Jajalo,30735.0,Center Defensive Midfield,73,Palermo,2256,['47e66493-3385-40b0-b418-f436e4c77a22'],42,,,,,,,,,,,,,,,,Palermo,2256,00:30:42.814,Pass,
,,,,,,,,,,,,,,,,1.529096,,,,,,,,,,,c2cc14ed-ab70-4d41-8fe1-2753baa2b5c0,1131,,,"[71.9, 66.9]",3878598,30,,,,2.136977,,Left Foot,,,"[64.4, 78.7]",,Ground Pass,,13.981773,,,,Andrea Rispoli,30769.0,,,,,,,1,From Free Kick,Oscar Hiljemark,5605.0,Right Center Midfield,73,Palermo,2256,['addfb9f7-ea61-4877-9275-8c824a57a7eb'],44,,,,,,,,,,,,,,,,Palermo,2256,00:30:44.105,Pass,
,,,,,,,,,,,,,,,,1.275637,,,,,,,,,,,1ba9695e-1981-47e5-93dc-287c32adfc0a,1134,,,"[64.9, 78.0]",3878598,30,,,,-1.48386,,Left Foot,,,"[66.8, 56.2]",,Ground Pass,,21.88264,,,,Mato Jajalo,30735.0,,,,,,,1,From Free Kick,Andrea Rispoli,30769.0,Right Wing Back,73,Palermo,2256,['4bb21ea7-6495-4419-9aa9-163c97620ea4'],47,,,,,,,,,,,,,,,,Palermo,2256,00:30:47.234,Pass,
,,,,,,,,,,,,,,,,1.394834,,,,,,,,,,,224795c0-9af7-411f-b1ff-1f1736ffa4cd,1137,,,"[65.7, 56.2]",3878598,30,,,,2.1910458,,Right Foot,,,"[54.2, 72.3]",,Ground Pass,,19.785349,,,,Roberto Vitiello,30928.0,,,,,,,1,From Free Kick,Mato Jajalo,30735.0,Center Defensive Midfield,73,Palermo,2256,['29ed2e97-10d5-474f-b5ab-31bcf986da3f'],49,,,,,,,,,,,,,,,,Palermo,2256,00:30:49.325,Pass,
,,,,,,,,,,,,,,,,2.4306,,,,,,,,,,,a6c27f46-2675-454f-a306-a62404db70c2,1140,,,"[54.4, 72.3]",3878598,30,,,,-1.1409417,,Right Foot,,,"[71.5, 35.0]",,High Pass,,41.032913,,,,Robin Quaison,8552.0,,,,,,,1,From Free Kick,Roberto Vitiello,30928.0,Right Center Back,73,Palermo,2256,['ac62f347-accf-4343-b6d7-e574051d9c56'],51,,,,,,,,,,,,,,,,Palermo,2256,00:30:51.878,Pass,
,,,,,,,,,,,,,,,,1.806173,,,,,,,,,,,5e3ef7e5-67c8-4467-b183-1ddfdbc69d7a,1143,,,"[75.5, 48.3]",3878598,30,,,,1.2666651,,Right Foot,,,"[84.1, 75.7]",,Ground Pass,,28.71794,,,,Andrea Rispoli,30769.0,,,,,,,1,From Free Kick,Robin Quaison,8552.0,Left Center Midfield,73,Palermo,2256,['906dd876-31c1-474c-96bd-afd7a4563669'],59,,,,,,,,,,,,,,,,Palermo,2256,00:30:59.100,Pass,
,,,,,,,,,,,,,,,,1.596451,,,,,,,,,,,9e4d000d-7dd4-4201-87bf-ac248a4a7344,1146,,,"[90.1, 76.1]",3878598,31,,,,0.09347678,,Right Foot,,,"[106.1, 77.6]",,Ground Pass,,16.070158,,,,Oscar Hiljemark,5605.0,,,,,,,1,From Free Kick,Andrea Rispoli,30769.0,Right Wing Back,73,Palermo,2256,['41a530ce-4082-4c77-b91f-753d36428c6d'],2,,,,,,,,,,,,,,,,Palermo,2256,00:31:02.403,Pass,
,,,,,,,,,,,,,,,,1.506763,,,,,,,,,,,92bd1c5f-b972-4130-a03c-092d4d280c16,1150,,,"[108.3, 76.3]",3878598,31,,,,0.5633163,,Right Foot,,,"[112.1, 78.7]",,Ground Pass,,4.494441,,Incomplete,,Andrea Rispoli,30769.0,,,,,,,1,From Free Kick,Oscar Hiljemark,5605.0,Right Center Midfield,73,Palermo,2256,"['4818695d-61eb-42ce-9c75-6e42c0175ed4', '623f0a83-c9d3-45cc-8b3f-b8eb91701839', 'ffbc0faf-3d02-4acb-a78c-a8ced0486c7e']",4,,,,,,,,,,,,,,,,Palermo,2256,00:31:04.978,Pass,True
,,,,,,,,,,,,,,,,0.96649,,,,,,,,,,,e3e574cb-7676-481e-ac1a-a1feb4657f7e,1153,,,"[111.9, 80.0]",3878598,31,,,,-1.3258177,,,,,"[113.2, 74.8]",,Low Pass,,5.3600373,,,,Oscar Hiljemark,5605.0,,,,,,Throw-in,1,From Throw In,Andrea Rispoli,30769.0,Right Wing Back,74,Palermo,2256,['16bd71d7-a4a5-4447-ba6f-4058fd07259b'],19,,,,,,,,,,,,,,,,Palermo,2256,00:31:19.687,Pass,
,,,,,,,,,,,,,,,,1.00409,,,,,,,,,,,17b5c968-2e62-436b-a237-bd2aea9be178,1156,,,"[113.4, 74.2]",3878598,31,,,,2.4569755,,Right Foot,,,"[108.5, 78.2]",,Low Pass,,6.325346,,,,Andrea Rispoli,30769.0,,,,,,,1,From Throw In,Oscar Hiljemark,5605.0,Right Center Midfield,74,Palermo,2256,['c6759379-72e8-4abe-b834-cf6a87374488'],20,,,,,,,,,,,,,,,,Palermo,2256,00:31:20.734,Pass,
,,,,,,,,,,,,,,,,1.960821,,,,,,,,,,,719a3389-6ef1-4c4c-952f-9a3bb1495098,1159,,,"[115.3, 77.8]",3878598,31,,,,-1.7726862,,Right Foot,True,,"[108.3, 43.6]",,High Pass,,34.909023,,Incomplete,,,,,,,,,,1,From Throw In,Andrea Rispoli,30769.0,Right Wing Back,74,Palermo,2256,['a00aef64-19ad-489d-aa81-5ff283da3d8f'],24,,,,,,,,,,,,,,,,Palermo,2256,00:31:24.639,Pass,
,,,,,,,,,,,,,,,,1.979644,,,,,,,,,,,b2f4e11a-7bf8-49d2-a3be-98885565d588,1163,,,"[85.2, 64.3]",3878598,31,,,,-2.798848,,Right Foot,,,"[62.5, 56.2]",,Ground Pass,,24.101868,,,,Giancarlo González Castro,5584.0,,,,,,,1,From Throw In,Roberto Vitiello,30928.0,Right Center Back,74,Palermo,2256,['c51c1fb4-1ab9-44de-85af-181604c0e237'],31,,,,,,,,,,,,,,,,Palermo,2256,00:31:31.061,Pass,
,,,,,,,,,,,,,,,,2.925977,,,,,,,,,,,146a473f-27a7-4eff-a18a-ed500721058e,1166,,,"[62.5, 56.2]",3878598,31,,,,-1.2834119,,Right Foot,,,"[74.5, 15.6]",,Ground Pass,,42.336273,,,,Achraf Lazaar,10032.0,,,True,,,,1,From Throw In,Giancarlo González Castro,5584.0,Center Back,74,Palermo,2256,['d9f82e4d-c3ce-42c4-9001-683366743dcd'],33,,,,,,,,,,,,,,,,Palermo,2256,00:31:33.205,Pass,
,,,,,,,,,,,,,,,,1.23039,,,,,,,,,,,2c1dea08-b1ad-4c4b-930c-cffb922d724f,1170,,,"[76.4, 22.0]",3878598,31,,,,-0.7524431,,Left Foot,,,"[85.8, 13.2]",,Ground Pass,,12.876335,,,,Franco Damián Vázquez,6719.0,,,,,,,1,From Throw In,Achraf Lazaar,10032.0,Left Wing Back,74,Palermo,2256,['36ec52e9-af30-4945-9160-253be41fbe11'],38,,,,,,,,,,,,,,,,Palermo,2256,00:31:38.492,Pass,
,,,,,,,,,,,,,,,,1.369264,,,,,,,,,,,120540da-9f0d-48af-b3f8-c12732dec7fd,1173,,,"[85.2, 10.9]",3878598,31,,,,-0.29090735,,Left Foot,,,"[101.9, 5.9]",,Ground Pass,,17.432442,,Incomplete,,Achraf Lazaar,10032.0,,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Center Attacking Midfield,74,Palermo,2256,"['575fb775-80e7-4dfb-8a95-3b1a5fc2e80d', '6eefda31-ecc8-4bb0-a330-f173b3ef3437']",40,,,,,,,,,,,,,,,,Palermo,2256,00:31:40.384,Pass,
,,,,,,,,,,,,,,,,0.003146,,,,,,,,,,,575fb775-80e7-4dfb-8a95-3b1a5fc2e80d,1175,,,"[18.2, 74.2]",3878598,31,,,,-1.9010937,,Left Foot,,,"[17.0, 70.7]",,Ground Pass,,3.7,,Incomplete,,Lorenzo Lollo,30829.0,,,,,,Recovery,1,From Throw In,Cristian Zaccardo,387300.0,Right Center Back,74,Palermo,2256,"['120540da-9f0d-48af-b3f8-c12732dec7fd', '21a48469-ddc8-42a7-8ef7-9cb4ebcc5830', 'fe7242a8-324c-4bc1-ad2b-760cf3cc3888']",41,,,,,,,,,,,,,,,,Carpi,1683,00:31:41.753,Pass,
,,,,,,,,,,,,,,,,0.604134,,,,,,,,,,,ff3cacd0-8e37-468c-976f-1543bf308b56,1183,,,"[93.7, 31.4]",3878598,31,,,,0.17046072,,Right Foot,,,"[105.9, 33.5]",,Ground Pass,,12.379418,,,,Franco Damián Vázquez,6719.0,,,,,,Recovery,1,From Throw In,Mato Jajalo,30735.0,Center Defensive Midfield,74,Palermo,2256,['fb3d154f-96b8-4e00-8135-565b7574675c'],49,,,,,,,,,,,,,,,,Palermo,2256,00:31:49.239,Pass,
,,,,,,,,,,,,,,,,2.435514,,,,,,,,,,,94f29ec1-aa04-4407-966d-f1655a23220c,1191,,,"[18.9, 47.8]",3878598,31,,,,-0.7000446,,Right Foot,,,"[39.2, 30.7]",,Ground Pass,,26.54242,,,,Raffaele Bianco,352172.0,,,,,,,1,Regular Play,Lorenzo Lollo,30829.0,Right Center Midfield,75,Carpi,1683,['0f128a6b-7ac3-4dc9-8dc4-6ba86a79a3f1'],53,,,,,,,,,,,,,,,,Carpi,1683,00:31:53.875,Pass,
,,,,,,,,,,,,,,,,1.36805,,,,,,,,,,,42b03a97-55bd-44fe-b8ba-075b3d2d4304,1196,,,"[46.3, 46.3]",3878598,32,,,,1.5934169,,Right Foot,,,"[45.8, 68.4]",,Ground Pass,,22.105656,,,,Gaetano Letizia,7114.0,,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Center Defensive Midfield,75,Carpi,1683,"['3c59906d-6903-48b5-9e2b-3e8f2ffd0451', '968d2e8b-7326-4f31-8b97-4677cbf6e8e4']",3,,,,,,,,,,,,,,,,Carpi,1683,00:32:03.450,Pass,True
,,,,,,,,,,,,,,,,1.068051,,,,,,,,,,,b5ba2b97-c980-4546-8a1b-8cb99c5855d8,1199,,,"[46.7, 71.2]",3878598,32,,,,0.16162136,,Right Foot,,,"[65.1, 74.2]",,Ground Pass,,18.642962,,,,Ryder Matos Santos,7696.0,,,,,,,1,Regular Play,Gaetano Letizia,7114.0,Right Wing Back,75,Carpi,1683,['ca768e88-18ff-4e55-bed1-c8147c11f0db'],5,,,,,,,,,,,,,,,,Carpi,1683,00:32:05.710,Pass,
,,,,,,,,,,,,,,,,1.057141,,,,,,,,,,,c452f53a-1924-4745-b631-46070750eb64,1207,,,"[65.5, 7.0]",3878598,32,,,,0.5251086,,Left Foot,,,"[78.1, 14.3]",,Ground Pass,,14.561936,,,,Franco Damián Vázquez,6719.0,,,,,,,1,Regular Play,Achraf Lazaar,10032.0,Left Wing Back,76,Palermo,2256,['f8ac34a0-d7e5-4e8e-98f9-bf1a9325da40'],11,,,,,,,,,,,,,,,,Palermo,2256,00:32:11.922,Pass,
,,,,,,,,,,,,,,,,1.13897,,,,,,,,,,,26c1883d-99b9-4904-b7d0-eb79b22078f5,1210,,,"[79.2, 14.5]",3878598,32,,,,-0.56002486,,Left Foot,,,"[91.8, 6.6]",,Ground Pass,,14.871785,,,,Robin Quaison,8552.0,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,76,Palermo,2256,['382ddaf0-0e32-42d8-b7cc-a09083e457b9'],14,,,,,,,,,,,,,,,,Palermo,2256,00:32:14.517,Pass,
,,,,,,,,,,,,,,,,1.954582,,,,,,,,,,,d0ecc769-b528-4418-bc07-410599dfef36,1213,,,"[98.2, 7.2]",3878598,32,,,,1.5095522,,Right Foot,,,"[99.5, 28.4]",,Ground Pass,,21.23982,True,Incomplete,,Franco Damián Vázquez,6719.0,,,,,,,1,Regular Play,Robin Quaison,8552.0,Left Center Midfield,76,Palermo,2256,"['63c22ed2-ea71-41ba-8a06-67a60c3128cb', '9d881823-2556-4a9d-b959-54b651f1f32d']",17,,,,,,,,,,,,,,,,Palermo,2256,00:32:17.464,Pass,
,,,,,,,,,,,,,,,,4.936897,,,,,,,,,,,090bf470-545c-4c28-a512-0739989e5953,1217,,,"[43.3, 42.7]",3878598,32,,,,0.16227719,,Left Foot,,,"[111.1, 53.8]",,High Pass,,68.70262,,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,,1,Regular Play,Igor Bubnjić,387474.0,Center Back,76,Palermo,2256,"['9c5c0097-61f2-4429-b37a-b383fe59f791', 'd4d3bd2c-b597-4a0c-85ae-8415bafdec6f']",22,,,,,,,,,,,,,,,,Carpi,1683,00:32:22.856,Pass,
,,,,,,,,,,,,,,,,3.232859,,,,,,,,,,,5929a2af-0bc7-42e2-85fd-855880e9af1e,1221,,,"[6.9, 24.3]",3878598,32,,,,0.86832446,,Keeper Arm,,,"[42.2, 66.0]",,High Pass,,54.63497,,,,Roberto Vitiello,30928.0,,,True,,,,1,Regular Play,Stefano Sorrentino,7055.0,Goalkeeper,76,Palermo,2256,['033525aa-cc40-4a70-8da6-19b6787e3071'],29,,,,,,,,,,,,,,,,Palermo,2256,00:32:29.011,Pass,
,,,,,,,,,,,,,,,,1.399905,,,,,,,,,,,7ac7d3d1-1aa4-4dbe-9009-c11dac3926b9,1224,,,"[56.5, 67.3]",3878598,32,,,,-1.2707452,,Right Foot,,,"[62.1, 49.2]",,Ground Pass,,18.946503,,,,Mato Jajalo,30735.0,,,,,,,1,Regular Play,Roberto Vitiello,30928.0,Right Center Back,76,Palermo,2256,['72cb09b8-1016-4585-81d7-552e305f50b3'],36,,,,,,,,,,,,,,,,Palermo,2256,00:32:36.014,Pass,
,,,,,,,,,,,,,,,,2.872697,,,,,,,,,,,47f6a5e5-a30f-4ed8-906a-03463713a07b,1227,,,"[69.1, 46.2]",3878598,32,,,,-0.27171648,,Right Foot,,,"[109.3, 35.0]",,High Pass,,41.731045,,Incomplete,,Robin Quaison,8552.0,,,,,,,1,Regular Play,Mato Jajalo,30735.0,Center Defensive Midfield,76,Palermo,2256,"['9cea7849-3fde-4488-814f-1df16ab452cb', 'c79d4d22-c823-485b-bfb1-2d3c786e45af']",40,,,,,,,,,,,,,,,,Palermo,2256,00:32:40.508,Pass,
,,,,,,,,,,,,,,,,3.56149,,,,,,,,,,,253a09f6-146f-4968-b79d-232763838eef,1231,,,"[25.1, 54.7]",3878598,33,,,,-0.4636476,,Right Foot,,,"[89.7, 22.4]",,High Pass,,72.225,,,,Jerry Uche Mbakogu,32608.0,,,,,,,1,Regular Play,Francesco Benussi,387477.0,Goalkeeper,76,Palermo,2256,['235fb467-1109-490a-ad90-d2c867d4efe0'],9,,,,,,,,,,,,,,,,Carpi,1683,00:33:09.732,Pass,
