50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.161429,,,,,,,,,,,,,9703d5fc-96c3-40bb-b78c-01228a63998f,3625,,"[60.2, 36.9]",3879850,87,,,,,1.222736,,Right Foot,,,"[64.3, 48.2]",,Ground Pass,,12.020815,,,,,Filippo Porcari,387832.0,,,,,,2,From Free Kick,Emanuele Suagher,45508.0,Left Center Back,174,Carpi,1683,['0637f689-3016-4cd4-9b8d-d6f36c769581'],20,,,,,,,,,,,,,,,,,,Carpi,1683,00:42:20.420,Pass,
,,,,,,,,,,,,,,,,,,,1.762689,,,,,,,,,,,,,5942caed-6e0e-4a1d-be2e-dc89f37e09c6,3628,,"[64.3, 48.2]",3879850,87,,,,,-1.6439986,,Right Foot,,,"[63.2, 33.2]",,Ground Pass,,15.040279,,,,,Emanuele Suagher,45508.0,,,,,,2,From Free Kick,Filippo Porcari,387832.0,Center Defensive Midfield,174,Carpi,1683,['ac625631-54a1-451d-bc8c-d9929809c4bd'],21,,,,,,,,,,,,,,,,,,Carpi,1683,00:42:21.609,Pass,
,,,,,,,,,,,,,,,,,,,1.252016,,,,,,,,,,,,,8de202ff-a522-4fac-a21f-536cc935f5dd,3632,,"[68.5, 24.2]",3879850,87,,,,,-1.5135672,,Right Foot,,,"[69.6, 5.0]",,Ground Pass,,19.231485,,,,,Riccardo Gagliolo,11499.0,,,,,,2,From Free Kick,Emanuele Suagher,45508.0,Left Center Back,174,Carpi,1683,"['4c6d3389-69c4-49c2-b138-b8dda4b506f0', 'a1bdaf7d-5ac3-410c-a943-645f3a2d09d8']",24,,,,,,,,,,,,,,,,,,Carpi,1683,00:42:24.948,Pass,True
,,,,,,,,,,,,,,,,,,,0.628033,,,,,,,,,,,,,656cfdab-e0c8-4908-8e88-86bc5712c2fb,3640,,"[78.9, 20.5]",3879850,87,,,,,1.2595717,,Left Foot,,,"[83.5, 34.8]",,Ground Pass,,15.021651,,,Unknown,,Isaac Cofie,7460.0,,,,,,2,From Free Kick,Riccardo Gagliolo,11499.0,Left Wing Back,174,Carpi,1683,"['0adf9d45-38c2-420d-b04a-eeef5d63933c', '7e4f4a5b-d259-4a47-9cd1-12468e717d9b']",29,,,,,,,,,,,,,,,,,,Carpi,1683,00:42:29.040,Pass,True
,,,,,,,,,,,,,,,,,,,1.48277,,,,,,,,,,,,,a27e7948-03f7-4bde-8ee0-917935ebd203,3644,,"[83.9, 26.0]",3879850,88,,True,,,0.5216863,,Right Foot,,,"[109.3, 40.6]",,High Pass,,29.297098,,,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,Free Kick,2,From Free Kick,Jonathan de Guzmán,8675.0,Left Center Midfield,175,Carpi,1683,"['166f4740-0ea9-4762-ac7b-242f4152061e', '8404dab8-47b2-42ec-b269-b728f8d54deb']",0,,,,,,,,,,,,,,,,,,Carpi,1683,00:43:00.572,Pass,
,,,,,,,,,,,,,,,,,,,2.144925,,,,,,,,,,,,,62137ad4-3e96-4166-b600-7f46cec7f392,3649,,"[54.8, 77.1]",3879850,88,,,,,-0.07995737,,Right Foot,,,"[86.0, 74.6]",,Ground Pass,,31.3,,,Incomplete,,Cristian Zaccardo,387300.0,,,,,Recovery,2,From Free Kick,Filippo Porcari,387832.0,Center Defensive Midfield,175,Carpi,1683,"['56cc2707-b601-499a-8dbc-e18c1aa1a64f', '828de7fc-ba3d-464c-b00c-c657858d415c']",9,,,,,,,,,,,,,,,,,,Carpi,1683,00:43:09.919,Pass,
,,,,,,,,,,,,,,,,,,,1.813854,,,,,,,,,,,,,5fa25c16-b8f4-408d-b0ed-7ea10883c30f,3671,,"[63.4, 0.1]",3879850,88,,True,,,2.9562447,,,,,"[42.6, 4.0]",,Low Pass,,21.162466,,,,,Patrice Evra,20008.0,,,,,Throw-in,2,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Wing Back,177,Juventus,224,['5c5d8636-5e00-4c44-bdc7-d013f4568e19'],36,,,,,,,,,,,,,,,,,,Juventus,224,00:43:36.116,Pass,
,,,,,,,,,,,,,,,,,,,1.244825,,,,,,,,,,,,,2168d68b-c8c4-4046-8602-cc215235f590,3673,,"[49.6, 4.2]",3879850,88,,,,,-0.2093854,,Left Foot,,,"[57.6, 2.5]",,Ground Pass,,8.178631,,,,,Alex Sandro Lobo Silva,6945.0,,,,,,2,From Throw In,Patrice Evra,20008.0,Left Center Back,177,Juventus,224,['608d51d3-8c16-4deb-8a68-fd265aea6621'],39,,,,,,,,,,,,,,,,,,Juventus,224,00:43:39.410,Pass,
,,,,,,,,,,,,,,,,,,,1.10359,,,,,,,,,,,,,08b4a342-a901-4ded-a860-28ee5d591184,3675,,"[57.6, 2.5]",3879850,88,,,,,2.9930353,,Left Foot,,,"[42.9, 4.7]",,Ground Pass,,14.863714,,,,,Patrice Evra,20008.0,,,,,,2,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Wing Back,177,Juventus,224,['180c66a3-f949-4cd4-893e-67089766f085'],40,,,,,,,,,,,,,,,,,,Juventus,224,00:43:40.655,Pass,
,,,,,,,,,,,,,,,,,,,3.56328,,,,,,,,,,,,,dc6943eb-252d-4f3c-a501-6d05b0db9a9c,3678,,"[42.9, 5.1]",3879850,88,,,,,2.510749,,Left Foot,,,"[11.0, 28.4]",,Ground Pass,,39.503166,,,,,Gianluigi Buffon,6949.0,,,,,,2,From Throw In,Patrice Evra,20008.0,Left Center Back,177,Juventus,224,['4e5b217a-721e-47b6-b64a-0d39ec67f4f6'],42,,,,,,,,,,,,,,,,,,Juventus,224,00:43:42.575,Pass,
,,,,,,,,,,,,,,,,,,,2.344475,,,,,,,,,,,,,dd999db4-1141-45c9-a422-8de07a00a7ec,3681,,"[9.6, 29.4]",3879850,88,,,,,1.3777895,,Right Foot,,,"[15.6, 60.1]",,Ground Pass,,31.280825,,,,,Daniele Rugani,6953.0,,,,,,2,From Throw In,Gianluigi Buffon,6949.0,Goalkeeper,177,Juventus,224,['00b48a03-01f5-422c-99d3-5598d94462db'],46,,,,,,,,,,,,,,,,,,Juventus,224,00:43:46.200,Pass,
,,,,,,,,,,,,,,,,,,,1.599549,,,,,,,,,,,,,e84ee1a2-9e01-4b37-a7ff-b656eeccda6b,3685,,"[21.6, 64.4]",3879850,88,,,,,0.6979028,,Right Foot,,,"[37.1, 77.4]",,Ground Pass,,20.229929,,,,,Stephan Lichtsteiner,5541.0,,,,,,2,From Throw In,Daniele Rugani,6953.0,Right Center Back,177,Juventus,224,"['c0ef3104-ee33-4bac-ad89-0ebc6c0c1f7d', 'f29a8d6f-fa51-40c4-9b51-6084fa1ff1e5']",49,,,,,,,,,,,,,,,,,,Juventus,224,00:43:49.508,Pass,True
,,,,,,,,,,,,,,,,,,,1.802765,,,,,,,,,,,,,75dc43af-b275-49c8-bb11-7e5cc2729a2b,3688,,"[38.2, 77.4]",3879850,88,,,,,-0.17612217,,Right Foot,,,"[73.6, 71.1]",,High Pass,,35.956223,,,Incomplete,,Mario Mandžukić,5472.0,,,,,,2,From Throw In,Stephan Lichtsteiner,5541.0,Right Wing Back,177,Juventus,224,"['34a513a3-4079-4357-a153-18f492cf0904', 'af2721ec-cbc5-4df4-be4a-a437d5f90f38']",52,,,,,,,,,,,,,,,,,,Juventus,224,00:43:52.268,Pass,
,,,,,,,,,,,,,,,,,,,1.878911,,,,,,,,,,,,,d766eb10-a624-4cb9-9527-cb2dd3b1cdab,3691,,"[69.6, 80.0]",3879850,89,,True,,,-2.0540013,,,,,"[61.1, 63.8]",,High Pass,,18.294535,,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,Throw-in,2,From Throw In,Stephan Lichtsteiner,5541.0,Right Wing Back,178,Juventus,224,['8a123add-a82b-46ee-8e9f-a578a2441a3e'],0,,,,,,,,,,,,,,,,,,Juventus,224,00:44:00.272,Pass,
,,,,,,,,,,,,,,,,,,,1.557721,,,,,,,,,,,,,0b8d764e-3d3d-441b-8e16-19f9557abdd7,3693,,"[65.3, 50.6]",3879850,89,,,,,-1.387174,,Right Foot,,,"[69.2, 29.6]",,Ground Pass,,21.359074,,,,,Paul Pogba,20004.0,,,,,,2,From Throw In,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,178,Juventus,224,['8aab5616-9535-4e45-8841-f67cc6d2220d'],4,,,,,,,,,,,,,,,,,,Juventus,224,00:44:04.893,Pass,
,,,,,,,,,,,,,,,,,,,1.443482,,,,,,,,,,,,,d98e816a-cb57-4270-b6ad-9ea3b753afdc,3696,,"[71.5, 26.8]",3879850,89,,,,,0.2973024,,Right Foot,,,"[95.0, 34.0]",,High Pass,,24.578243,,,Incomplete,,Simone Zaza,6584.0,,,,,,2,From Throw In,Paul Pogba,20004.0,Left Center Midfield,178,Juventus,224,"['123f0e69-94d6-4541-abf3-e3f867b4ad51', '52910a96-3cc1-443f-a4fa-6ab038b47154']",8,,,,,,,,,,,,,,,,,,Juventus,224,00:44:08.133,Pass,
,,,,,,,,,,,,,,,,,,,2.044603,,,,,,,,,,,,,6e7f3f43-695b-4036-94ef-98a357585ad3,3702,,"[73.1, 44.8]",3879850,89,,,,,1.3814263,,Left Foot,,,"[77.7, 68.8]",,Low Pass,,24.436857,,,,,Stephan Lichtsteiner,5541.0,,,,,,2,From Throw In,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,178,Juventus,224,"['3c9af249-b68b-4047-ae4f-d4b86a0e1389', 'e3d089b9-55a8-4dd9-bee5-4c16a20ed559']",13,,,,,,,,,,,,,,,,,,Juventus,224,00:44:13.196,Pass,True
,,,,,,,,,,,,,,,,,,,1.491034,,,,,,,,,,,,,004037f1-0f42-4bbe-86a8-2ced8423663c,3705,,"[82.8, 71.8]",3879850,89,,,,,0.4672447,,Right Foot,,,"[93.9, 77.4]",,Ground Pass,,12.432618,,,,,Mario Mandžukić,5472.0,,,,,,2,From Throw In,Stephan Lichtsteiner,5541.0,Right Wing Back,178,Juventus,224,['f1a97cf7-97a7-4486-b4f3-b38392a559b5'],16,,,,,,,,,,,,,,,,,,Juventus,224,00:44:16.492,Pass,
,,,,,,,,,,,,,,,,,,,0.841735,,,,,,,,,,,,,5ef6b7ae-dbe8-4507-9340-f63b4c74494b,3708,,"[97.3, 76.0]",3879850,89,,,,,0.71883,,Right Foot,,,"[99.7, 78.1]",,Ground Pass,,3.1890438,,,,,Stephan Lichtsteiner,5541.0,,,,,,2,From Throw In,Mario Mandžukić,5472.0,Right Center Forward,178,Juventus,224,['d40ff205-6519-4ab4-9b30-cc1322dc7002'],20,,,,,,,,,,,,,,,,,,Juventus,224,00:44:20.587,Pass,
,,,,,,,,,,,,,,,,,,,2.874709,,,,,,,,,,,,,6d75fdbe-12ef-46b8-94e6-eb033cf2213d,3711,,"[100.1, 78.8]",3879850,89,,,,,-0.84163904,,Right Foot,,,"[117.7, 59.1]",,High Pass,,26.416851,,,,,Mario Mandžukić,5472.0,,,,,,2,From Throw In,Stephan Lichtsteiner,5541.0,Right Wing Back,178,Juventus,224,['74266290-d166-494b-af9a-3ffa733cc893'],21,,,,,,,,,,,,,,,,,,Juventus,224,00:44:21.908,Pass,
,,,,,,,,,,,,,,,,,,,0.857197,,,,,,,,,,,,,312e6023-e5af-4e64-bfac-178b307dd2b8,3714,,"[117.7, 59.1]",3879850,89,,,,,-2.3763938,d587c524-0739-436c-b7ba-a8ea122008d5,Right Foot,True,True,"[107.6, 49.4]",,Ground Pass,,14.003571,,,,,Simone Zaza,6584.0,True,,,,,2,From Throw In,Mario Mandžukić,5472.0,Right Center Forward,178,Juventus,224,['ffb6d729-d3e6-4729-b2d1-229ced0249bd'],24,,,,,,,,,,,,,,,,,,Juventus,224,00:44:24.959,Pass,
,,,,,,,,,,,,,,,,,,,1.122602,,,,,,,,,,,,,fc0a87eb-46c0-4eb4-a9d3-67cc212290df,3721,,"[92.0, 27.5]",3879850,89,,,,,0.2117315,,Left Foot,,,"[102.7, 29.8]",,Ground Pass,,10.944405,,,,,Paul Pogba,20004.0,,,,,,2,From Throw In,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,178,Juventus,224,['69e0968f-9eea-467c-b797-a3c70fda9157'],31,,,,,,,,,,,,,,,,,,Juventus,224,00:44:31.738,Pass,
,,,,,,,,,,,,,,,,,,,0.823037,,,,,,,,,,,,,5e67374b-0af3-499a-a9db-67d86f0e2101,3724,,"[102.7, 29.8]",3879850,89,,,,,1.2782346,,Right Foot,,,"[105.2, 38.1]",,High Pass,,8.668333,,,Incomplete,,Simone Zaza,6584.0,,,,,,2,From Throw In,Paul Pogba,20004.0,Left Center Midfield,178,Juventus,224,"['bc996b75-6708-4443-adb3-9337ec2630f5', 'cb8b44f1-7884-4496-a260-bf7dc15150aa']",34,,,,,,,,,,,,,,,,,,Juventus,224,00:44:34.088,Pass,
,,,,,,,,,,,,,,,,,,,3.064813,,,,,,,,,,,,,bc996b75-6708-4443-adb3-9337ec2630f5,3727,,"[14.9, 42.0]",3879850,89,,,,,0.7853982,,Head,,,"[35.0, 62.1]",,High Pass,,28.425694,,,Incomplete,,Isaac Cofie,7460.0,,,,,Recovery,2,From Throw In,Emanuele Suagher,45508.0,Left Center Back,178,Juventus,224,"['4bec879c-6420-4ee2-b590-5a2224deb442', '5e67374b-0af3-499a-a9db-67d86f0e2101', 'fee1aa00-ed41-4f97-81d2-815f2d25961c']",34,,,,,,,,,,,,,,,,,,Carpi,1683,00:44:34.911,Pass,
,,,,,,,,,,,,,,,,,,,1.878423,,,,,,,,,,,,,fee1aa00-ed41-4f97-81d2-815f2d25961c,3730,,"[85.1, 18.0]",3879850,89,,,,,-0.8437261,,Left Foot,,,"[98.0, 3.5]",,Ground Pass,,19.40773,,,,,Alex Sandro Lobo Silva,6945.0,,,,,Recovery,2,From Throw In,Patrice Evra,20008.0,Left Center Back,178,Juventus,224,"['91b7f17b-d079-4412-8557-14579d90b647', '924bc972-c82a-454c-a7f8-72a4bd985a5c', 'bc996b75-6708-4443-adb3-9337ec2630f5']",37,,,,,,,,,,,,,,,,,,Juventus,224,00:44:37.976,Pass,True
,,,,,,,,,,,,,,,,,,,1.629094,,,,,,,,,,,,,21ff19e0-6393-406c-a7f4-6c0c1fd27a63,3732,,"[99.2, 3.5]",3879850,89,,,,,0.9617294,,Left Foot,,,"[110.5, 19.7]",,Ground Pass,,19.751709,,,,,Paul Pogba,20004.0,,,,,,2,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Wing Back,178,Juventus,224,['6e0e4988-1db3-48e7-ab6c-4fe5c93e527f'],39,,,,,,,,,,,,,,,,,,Juventus,224,00:44:39.854,Pass,
,,,,,,,,,,,,,,,,,,,1.754477,,,,,,,,,,,,,a6df56e2-ee13-4f68-9506-a5f74f697a21,3735,,"[110.7, 20.6]",3879850,89,,,,,1.4394809,,Right Foot,True,,"[113.5, 41.8]",,High Pass,,21.384106,,,Incomplete,,Mario Mandžukić,5472.0,,,,,,2,From Throw In,Paul Pogba,20004.0,Left Center Midfield,178,Juventus,224,"['537b2de9-925a-414e-95b8-5b7f8e3dedc3', 'ef42d980-1203-4b8b-9731-9f3e2a6e78f2']",42,,,,,,,,,,,,,,,,,,Juventus,224,00:44:42.758,Pass,
,,,,,,,,,,,,,,,,,,,2.65095,,,,,,,,,,,,,e3125a86-cc7d-40bf-8e66-604030639392,3740,,"[11.9, 29.3]",3879850,89,,,,,-0.5250361,,Left Foot,,,"[44.7, 10.3]",,High Pass,,37.905674,,,,,Jerry Uche Mbakogu,32608.0,,,,,Recovery,2,Regular Play,Jonathan de Guzmán,8675.0,Left Center Midfield,179,Carpi,1683,['5a702c96-4e96-4a9a-a1ef-1f17d939bbd0'],46,,,,,,,,,,,,,,,,,,Carpi,1683,00:44:46.178,Pass,
,,,,,,,,,,,,,,,,,,,4.726669,,,,,,,,,,,,,402b8148-6240-4d78-b11e-5aecff0e8ac8,3747,,"[42.4, 8.0]",3879850,90,,True,,,1.313376,,Left Foot,,,"[55.8, 58.9]",,Ground Pass,,52.634304,,,,,Cristian Zaccardo,387300.0,,True,,,Free Kick,2,From Free Kick,Riccardo Gagliolo,11499.0,Left Wing Back,180,Carpi,1683,['0adf68bf-a975-4b06-8148-0b46742a9a77'],5,,,,,,,,,,,,,,,,,,Carpi,1683,00:45:05.777,Pass,
,,,,,,,,,,,,,,,,,,,1.450547,,,,,,,,,,,,,e35d3796-9591-40b2-bc0d-73dbee7cacf9,3749,,"[65.9, 63.9]",3879850,90,,True,,,-0.7469556,,Right Foot,,,"[82.1, 48.9]",,Ground Pass,,22.078043,,,,,Kevin Lasagna,7793.0,,,,,,2,From Free Kick,Cristian Zaccardo,387300.0,Right Center Back,180,Carpi,1683,['1d46ab87-b981-49f4-bc11-72bd58422d7d'],14,,,,,,,,,,,,,,,,,,Carpi,1683,00:45:14.355,Pass,
,,,,,,,,,,,,,,,,,,,2.490089,,,,,,,,,,,,,a73118b5-eeda-457b-b688-d18d7bee0b0e,3751,,"[82.1, 48.9]",3879850,90,,,,,2.7194438,,Left Foot,,,"[70.3, 54.2]",,Ground Pass,,12.93561,,,,,Jerry Uche Mbakogu,32608.0,,,,,,2,From Free Kick,Kevin Lasagna,7793.0,Center Attacking Midfield,180,Carpi,1683,['3e6f5975-cc98-4690-8e99-77ad3a09e30d'],15,,,,,,,,,,,,,,,,,,Carpi,1683,00:45:15.844,Pass,
,,,,,,,,,,,,,,,,,,,1.3269,,,,,,,,,,,,,689f71f1-4284-40ef-805c-362d15a22dee,3753,,"[70.5, 55.1]",3879850,90,,,,,0.62141633,,Right Foot,,,"[78.6, 60.9]",,Ground Pass,,9.962429,,,,,Kevin Lasagna,7793.0,,,,,,2,From Free Kick,Jerry Uche Mbakogu,32608.0,Center Forward,180,Carpi,1683,['a1dcc2af-04fe-4563-b921-48cc5bced4a7'],18,,,,,,,,,,,,,,,,,,Carpi,1683,00:45:18.334,Pass,
,,,,,,,,,,,,,,,,,,,1.379831,,,,,,,,,,,,,62f52786-3440-4ce8-8e86-b2efa43c93f8,3759,,"[85.1, 60.0]",3879850,90,,,,,-0.79002774,,Right Foot,,,"[106.6, 38.3]",,High Pass,,30.54734,,,Incomplete,,Emanuele Suagher,45508.0,,,,,Free Kick,2,From Free Kick,Jonathan de Guzmán,8675.0,Left Center Midfield,181,Carpi,1683,"['0a1c43ff-da69-407c-aac6-32f10e6b93c6', '639dd2fb-021c-4ce9-b1e1-23a3afbe191c']",59,,,,,,,,,,,,,,,,,,Carpi,1683,00:45:59.254,Pass,
,,,,,,,,,,,,,,,,,,,3.569633,,,,,,,,,,,,,13e8f1e7-349e-4855-b113-c6cc5c8347ee,3764,,"[69.2, 47.3]",3879850,91,,,,,0.15649238,,Right Foot,,,"[116.1, 54.7]",,High Pass,,47.480206,,,Incomplete,,Cristian Zaccardo,387300.0,,,,,Recovery,2,From Free Kick,Filippo Porcari,387832.0,Center Defensive Midfield,181,Carpi,1683,"['4588623c-a032-40d6-92ff-3252e3469702', '828e502f-d43d-4d42-bb86-6e50b8500544']",6,,,,,,,,,,,,,,,,,,Carpi,1683,00:46:06.182,Pass,
,,,,,,,,,,,,,,,,,,,2.034859,,,,,,,,,,,,,db6e067c-37d2-48dc-b7d4-a9225318fb3a,3768,,"[16.5, 37.9]",3879850,91,,,,,0.86360824,,Drop Kick,,,"[45.9, 72.3]",,High Pass,,45.25174,,,,,Stephan Lichtsteiner,5541.0,,,,,,2,Regular Play,Gianluigi Buffon,6949.0,Goalkeeper,182,Juventus,224,['44147fef-8bb8-4e61-90be-6202e95a2f67'],14,,,,,,,,,,,,,,,,,,Juventus,224,00:46:14.613,Pass,
,,,,,,,,,,,,,,,,,,,1.349497,,,,,,,,,,,,,06046448-b1c1-48d1-9105-7e9504ded1fe,3771,,"[79.1, 73.4]",3879850,91,,,,,-2.280151,,Right Foot,,,"[69.4, 62.1]",,Ground Pass,,14.89228,,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,,2,Regular Play,Stephan Lichtsteiner,5541.0,Right Wing Back,182,Juventus,224,['e7b8ac58-882c-49d3-b303-7d9022377f28'],22,,,,,,,,,,,,,,,,,,Juventus,224,00:46:22.466,Pass,
,,,,,,,,,,,,,,,,,,,0.717663,,,,,,,,,,,,,7b045ce3-e202-4438-b524-bb676f027f3b,3774,,"[75.6, 67.4]",3879850,91,,,,,1.936717,,Left Foot,,,"[71.5, 78.1]",,Ground Pass,,11.458621,,,,,Stephan Lichtsteiner,5541.0,,,,,,2,Regular Play,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,182,Juventus,224,['3b2a1571-f901-4b15-89c7-2c9b3daa0eee'],25,,,,,,,,,,,,,,,,,,Juventus,224,00:46:25.575,Pass,
,,,,,,,,,,,,,,,,,,,1.609009,,,,,,,,,,,,,3bdb21ad-8342-47e1-bd62-7b23ec35e6f1,3777,,"[70.3, 76.9]",3879850,91,,,,,-1.8593837,,Left Foot,,,"[62.7, 51.3]",,Ground Pass,,26.704308,,,,,Stefano Sturaro,7013.0,,,,,,2,Regular Play,Stephan Lichtsteiner,5541.0,Right Wing Back,182,Juventus,224,['3253a106-ed12-4304-98ee-d85ae11f5c51'],27,,,,,,,,,,,,,,,,,,Juventus,224,00:46:27.270,Pass,
,,,,,,,,,,,,,,,,,,,2.19611,,,,,,,,,,,,,5843606d-8c7a-43a0-ae60-70e9df12c0b4,3781,,"[62.5, 37.0]",3879850,91,,,,,-1.4487998,,Right Foot,,,"[65.7, 10.9]",,Ground Pass,,26.295437,,,,,Patrice Evra,20008.0,,,,,,2,Regular Play,Stefano Sturaro,7013.0,Right Center Midfield,182,Juventus,224,['ea2cc2ed-6a3e-4f49-9c9e-1c0b663b6b6e'],30,,,,,,,,,,,,,,,,,,Juventus,224,00:46:30.767,Pass,
,,,,,,,,,,,,,,,,,,,1.002611,,,,,,,,,,,,,5fb2c6dd-c89e-4bf3-8e93-2b58ab2a8bc0,3784,,"[70.6, 8.4]",3879850,91,,,,,-0.07618812,,Left Foot,,,"[83.7, 7.4]",,Ground Pass,,13.138112,,,,,Paul Pogba,20004.0,,,,,,2,Regular Play,Patrice Evra,20008.0,Left Center Back,182,Juventus,224,['c234f0af-4b87-43a4-8946-e43664a7a2f5'],33,,,,,,,,,,,,,,,,,,Juventus,224,00:46:33.694,Pass,
,,,,,,,,,,,,,,,,,,,1.120975,,,,,,,,,,,,,5932ce73-40dd-4055-81f7-4342334a2f99,3786,,"[83.7, 7.4]",3879850,91,,,,,-3.0743864,,Right Foot,,,"[73.3, 6.7]",,Ground Pass,,10.423532,,,,,Patrice Evra,20008.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,182,Juventus,224,['41cb26fe-1a6f-4c14-8bab-03101696ecc9'],34,,,,,,,,,,,,,,,,,,Juventus,224,00:46:34.696,Pass,
,,,,,,,,,,,,,,,,,,,1.475805,,,,,,,,,,,,,a72fa45f-a990-4e08-b750-9631cbc879f4,3789,,"[73.6, 6.7]",3879850,91,,,,,1.3593699,,Left Foot,,,"[78.0, 27.2]",,Ground Pass,,20.966879,,,,,Stefano Sturaro,7013.0,,,,,,2,Regular Play,Patrice Evra,20008.0,Left Center Back,182,Juventus,224,['609e8014-0fda-42e4-b01e-0d67d49ce6a7'],36,,,,,,,,,,,,,,,,,,Juventus,224,00:46:36.544,Pass,
,,,,,,,,,,,,,,,,,,,1.234515,,,,,,,,,,,,,bb7bfacd-872b-4899-aba3-e81388ba05db,3792,,"[73.8, 28.4]",3879850,91,,,,,1.6373645,,Right Foot,,,"[72.4, 49.4]",,Ground Pass,,21.046616,,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,,2,Regular Play,Stefano Sturaro,7013.0,Right Center Midfield,182,Juventus,224,['2208dffa-6daa-450a-ab8d-d9126d1c5fc4'],39,,,,,,,,,,,,,,,,,,Juventus,224,00:46:39.261,Pass,
,,,,,,,,,,,,,,,,,,,1.799737,,,,,,,,,,,,,c2095e1a-45da-44c6-8d27-38c345b9933a,3795,,"[74.5, 52.7]",3879850,91,,,,,1.1779871,,Right Foot,,,"[84.9, 77.8]",,Ground Pass,,27.169285,,,,,Stephan Lichtsteiner,5541.0,,,,,,2,Regular Play,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,182,Juventus,224,['4c94e1e5-af05-4053-9f54-b42648a71c63'],41,,,,,,,,,,,,,,,,,,Juventus,224,00:46:41.473,Pass,
,,,,,,,,,,,,,,,,,,,0.925621,,,,,,,,,,,,,c86b76b1-7337-45ba-b5af-2745796ac1f3,3798,,"[85.3, 77.8]",3879850,91,,,,,-1.4410938,,Left Foot,,,"[87.4, 61.7]",,Ground Pass,,16.23638,,,,,Mario Mandžukić,5472.0,,,,,,2,Regular Play,Stephan Lichtsteiner,5541.0,Right Wing Back,182,Juventus,224,['39a36e9e-0197-4b37-a786-786c3e3beecb'],44,,,,,,,,,,,,,,,,,,Juventus,224,00:46:44.125,Pass,
,,,,,,,,,,,,,,,,,,,0.884193,,,,,,,,,,,,,5104ff34-576f-447a-ba63-289f9937f266,3800,,"[86.7, 61.4]",3879850,91,,,,,1.8253167,,Right Foot,,,"[83.5, 73.7]",,Ground Pass,,12.709445,,,,,Stephan Lichtsteiner,5541.0,,,,,,2,Regular Play,Mario Mandžukić,5472.0,Right Center Forward,182,Juventus,224,['53df67d2-799c-4be5-85a6-2e4d53d51ba4'],45,,,,,,,,,,,,,,,,,,Juventus,224,00:46:45.050,Pass,
,,,,,,,,,,,,,,,,,,,1.407406,,,,,,,,,,,,,5d12bc9c-0699-42d4-8038-68f302a9b9c8,3803,,"[82.8, 73.2]",3879850,91,,,,,-2.0372372,,Left Foot,,,"[75.6, 58.9]",,Ground Pass,,16.01031,,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,,2,Regular Play,Stephan Lichtsteiner,5541.0,Right Wing Back,182,Juventus,224,['5cafdf16-fdf9-4310-97dd-cd22b2044437'],45,,,,,,,,,,,,,,,,,,Juventus,224,00:46:45.996,Pass,
