ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.944539,,,,,,,,,,,68540036-f1ed-4469-9ab3-012122ebadfb,2138,,,"[44.2, 80.0]",3878543,48,,,,,-0.24118002,,,,,"[69.0, 73.9]",,High Pass,,25.539186,,,,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,Throw-in,2,From Throw In,Andrea Masiello,6992.0,Right Back,99,Atalanta,228,['b0d7701f-9189-4e86-aba8-6f9599c35552'],40,,,,,,,,,,,,,,,,Atalanta,228,00:03:40.181,Pass,
,,,,,,,,,,,,,,,,2.855219,,,,,,,,,,,3c525ed2-7f1f-4255-a334-45e9031c3ace,2140,,,"[69.0, 73.9]",3878543,48,,,,True,-0.44777593,,,,,"[81.7, 67.8]",,High Pass,,14.089003,,,Incomplete,,Maximiliano Nicol Moralez,12759.0,,,,,,2,From Throw In,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,99,Atalanta,228,"['7d64222f-5b11-4d8f-b890-e30025ac16a9', 'aaaa8a57-d41b-4418-9af1-cfb393b85f91', 'cb047144-d066-4cd6-ab5f-e0bae957c2f5']",42,,,,,,,,,,,,,,,,Atalanta,228,00:03:42.165,Pass,True
,,,,,,,,,,,,,,,,2.86078,,,,,,,,,,,cb047144-d066-4cd6-ab5f-e0bae957c2f5,2144,,,"[38.4, 12.3]",3878543,48,,,,,2.4681277,,Right Foot,,,"[9.7, 35.2]",,Low Pass,,36.71648,,,,,Samir Handanovič,7001.0,,,,,Recovery,2,From Throw In,João Miranda de Souza Filho,5551.0,Right Center Back,99,Atalanta,228,"['3c525ed2-7f1f-4255-a334-45e9031c3ace', '43dc48c0-5a67-46cd-9849-c6655e1171c2', '5a92e9ea-e90e-4a59-9cc7-0faf152974a4']",45,,,,,,,,,,,,,,,,Inter Milan,238,00:03:45.020,Pass,True
,,,,,,,,,,,,,,,,3.194146,,,,,,,,,,,12cd430f-43dc-49db-90f7-5a0bd6caa084,2148,,,"[9.7, 45.9]",3878543,48,,,,,0.02794971,,Right Foot,,,"[56.2, 47.2]",,High Pass,,46.51817,,,Incomplete,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,,2,From Throw In,Samir Handanovič,7001.0,Goalkeeper,99,Atalanta,228,"['12afbb6d-e2d4-4552-a889-23e47b918c28', '7b9b52ce-8273-42a7-9f97-bee02ee4a5ef', 'e7710502-0aad-4033-8443-7b80e7e96193']",49,,,,,,,,,,,,,,,,Inter Milan,238,00:03:49.604,Pass,True
,,,,,,,,,,,,,,,,1.799755,,,,,,,,,,,e7710502-0aad-4033-8443-7b80e7e96193,2151,,,"[63.9, 32.9]",3878543,48,,,,True,-0.8086498,,,,,"[72.3, 24.1]",,High Pass,,12.165525,,,,,Alejandro Darío Gómez,7006.0,,,,,Recovery,2,From Throw In,Marten de Roon,6994.0,Center Defensive Midfield,99,Atalanta,228,"['12cd430f-43dc-49db-90f7-5a0bd6caa084', '17895a75-c382-483b-ab12-135dce1c735e', '6b7dbef0-d0f8-4464-90b6-cf71aa37bfba']",52,,,,,,,,,,,,,,,,Atalanta,228,00:03:52.798,Pass,True
,,,,,,,,,,,,,,,,1.891862,,,,,,,,,,,6af6b505-2087-4ae8-8172-494ec83e054c,2153,,,"[72.3, 24.1]",3878543,48,,,,,-1.8709675,,Head,,,"[68.4, 11.5]",,Low Pass,,13.189769,,,,,Jasmin Kurtič,6941.0,,,,,,2,From Throw In,Alejandro Darío Gómez,7006.0,Left Wing,99,Atalanta,228,['5ca9c9f3-5a82-4ac2-8f2b-462f1db0236b'],54,,,,,,,,,,,,,,,,Atalanta,228,00:03:54.783,Pass,
,,,,,,,,,,,,,,,,0.069504,,,,,,,,,,,be6a7067-3af7-47f1-815c-6837ce60a28d,2156,,,"[68.2, 11.5]",3878543,48,,,,,0.2573237,,Right Foot,,,"[72.0, 12.5]",,Ground Pass,,3.9293766,,,Incomplete,,,,,,,,,2,From Throw In,Jasmin Kurtič,6941.0,Left Center Midfield,99,Atalanta,228,['9ed104eb-a1c9-43d6-8809-c445ada79999'],56,,,,,,,,,,,,,,,,Atalanta,228,00:03:56.606,Pass,
,,,,,,,,,,,,,,,,0.847177,,,,,,,,,,,23118404-9597-4c02-8916-57b6ef29ee7c,2158,,,"[49.3, 80.0]",3878543,49,,True,,,-1.42961,,,,,"[52.1, 60.3]",,Low Pass,,19.89799,,,,,Gary Alexis Medel Soto,16453.0,,,,,Throw-in,2,From Throw In,Davide Santon,6999.0,Right Back,100,Inter Milan,238,['a3db6da5-a7ad-4e17-936a-3ef25a586a00'],6,,,,,,,,,,,,,,,,Inter Milan,238,00:04:06.967,Pass,
,,,,,,,,,,,,,,,,2.256622,,,,,,,,,,,d188ed25-4d8c-4d06-9e13-f868c01bc243,2160,,,"[52.1, 60.3]",3878543,49,,,,,0.28473043,,Right Foot,,,"[84.9, 69.9]",,High Pass,,34.176014,,,Incomplete,,Rodrigo Sebastián Palacio,7165.0,,,,,,2,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,100,Inter Milan,238,"['2e2dda6a-ca73-4a01-92d1-4c050e0e0662', '989c3619-fb9b-457b-97da-651705206e62']",10,,,,,,,,,,,,,,,,Inter Milan,238,00:04:10.020,Pass,
,,,,,,,,,,,,,,,,1.484526,,,,,,,,,,,989c3619-fb9b-457b-97da-651705206e62,2162,,,"[35.2, 10.2]",3878543,49,,,,,-0.26916748,,Head,,,"[46.8, 7.0]",,High Pass,,12.033287,,,,,Alejandro Darío Gómez,7006.0,,,,,Recovery,2,From Throw In,Boukary Dramé,11722.0,Left Back,100,Inter Milan,238,"['5404d04d-7fde-48ad-9d69-f7a95b393113', 'd188ed25-4d8c-4d06-9e13-f868c01bc243']",12,,,,,,,,,,,,,,,,Atalanta,228,00:04:12.277,Pass,
,,,,,,,,,,,,,,,,0.051462,,,,,,,,,,,5a1df9cf-9c91-4f30-bb32-ff3995996261,2166,,,"[46.8, 7.0]",3878543,49,,,,,-2.6894388,,Right Foot,,,"[43.3, 5.3]",,Ground Pass,,3.8910153,,,Incomplete,,Jasmin Kurtič,6941.0,,,,,,2,From Throw In,Alejandro Darío Gómez,7006.0,Left Wing,100,Inter Milan,238,"['30277ba2-89ae-4773-87a0-7ecab672dc40', '55cb0ce7-e2d2-4549-a8b7-ba76fa77e2e5', 'c0baaa49-2b12-4b28-9a3d-cacebf1e360a']",13,,,,,,,,,,,,,,,,Atalanta,228,00:04:13.802,Pass,True
,,,,,,,,,,,,,,,,1.151365,,,,,,,,,,,4088dc0e-0409-474f-89e6-d89e3124874a,2173,,,"[61.8, 68.2]",3878543,49,,,,,-0.63245183,,Head,,,"[76.4, 57.5]",,High Pass,,18.101105,,,,,Marcelo Brozović,5469.0,,,,,Recovery,2,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,100,Inter Milan,238,['d2cbbf37-7099-41fc-87e8-4545462324a2'],20,,,,,,,,,,,,,,,,Inter Milan,238,00:04:20.334,Pass,
,,,,,,,,,,,,,,,,1.20809,,,,,,,,,,,0097352a-e3f0-4601-829d-d2528c38cb38,2177,,,"[70.8, 58.8]",3878543,49,,,,,-1.6316966,,Right Foot,,,"[70.3, 50.6]",,Ground Pass,,8.21523,,,,,Geoffrey Kondogbia,6589.0,,,,,,2,From Throw In,Marcelo Brozović,5469.0,Right Center Midfield,100,Inter Milan,238,['c1a78a57-7b14-4879-bb9c-c52f75a5a586'],22,,,,,,,,,,,,,,,,Inter Milan,238,00:04:22.557,Pass,
,,,,,,,,,,,,,,,,0.782974,,,,,,,,,,,4c191950-831d-4241-bd0c-5c26ccaace55,2180,,,"[69.9, 49.5]",3878543,49,,,,,0.62707067,,Left Foot,,,"[76.8, 54.5]",,Ground Pass,,8.521151,,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,,2,From Throw In,Geoffrey Kondogbia,6589.0,Left Center Midfield,100,Inter Milan,238,"['3cc3a0b4-beec-4169-ae42-8aab4022b5e7', '3e6c3c3c-4a45-456b-a62b-dbf24bb273bc']",23,,,,,,,,,,,,,,,,Inter Milan,238,00:04:23.765,Pass,True
,,,,,,,,,,,,,,,,0.603829,,,,,,,,,,,2cdd98e0-542b-45e1-88ca-9a610f4f0182,2184,,,"[76.8, 54.5]",3878543,49,,,,,2.1620884,,Right Foot,,,"[72.1, 61.5]",,Ground Pass,,8.431489,,,,,Marcelo Brozović,5469.0,,,,,,2,From Throw In,Anderson Hernanes de Carvalho Andrade,25345.0,Center Attacking Midfield,100,Inter Milan,238,"['7d8a4008-cc72-4213-b950-6fe5584d49f4', '828ffcaa-b5ea-4a2a-a0ee-06b794b07432']",24,,,,,,,,,,,,,,,,Inter Milan,238,00:04:24.733,Pass,True
,,,,,,,,,,,,,,,,1.477403,,,,,,,,,,,91975d1e-7899-4a81-a7c0-c8ee8c0cdf67,2190,,,"[48.0, 19.0]",3878543,49,,,,,1.024811,,Left Foot,,,"[52.8, 26.9]",,Ground Pass,,9.2439165,,,,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,Recovery,2,From Throw In,Jasmin Kurtič,6941.0,Left Center Midfield,100,Inter Milan,238,['20c3929e-3a74-44b1-b33b-b4beaa6ff333'],27,,,,,,,,,,,,,,,,Atalanta,228,00:04:27.001,Pass,
,,,,,,,,,,,,,,,,0.164382,,,,,,,,,,,349bc396-5182-471a-a60b-2db499d410b1,2195,,,"[52.1, 25.4]",3878543,49,,,,,-1.012197,,Right Foot,,,"[55.6, 19.8]",,Ground Pass,,6.603787,,,Incomplete,,Jasmin Kurtič,6941.0,,,,,,2,From Throw In,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,100,Inter Milan,238,"['467fdfd8-6efb-4c59-84d1-eaea98928e9e', '6b2883ba-51b1-47aa-b855-245e35b1c93a']",31,,,,,,,,,,,,,,,,Atalanta,228,00:04:31.222,Pass,
,,,,,,,,,,,,,,,,1.182896,,,,,,,,,,,9774acd0-b650-4fb3-9f72-0266f23f1599,2200,,,"[86.6, 63.5]",3878543,49,,,,,-1.709436,42673f35-a686-4879-bcbe-71ba0eef205f,Right Foot,,,"[85.4, 54.9]",,Ground Pass,,8.683317,,,,,Geoffrey Kondogbia,6589.0,True,,,,,2,From Throw In,Marcelo Brozović,5469.0,Right Center Midfield,100,Inter Milan,238,['5c2948ae-7549-4cc9-940a-a8924107f495'],34,,,,,,,,,,,,,,,,Inter Milan,238,00:04:34.629,Pass,
,,,,,,,,,,,,,,,,2.316662,,,,,,,,,,,fd13398f-9d6c-412e-a0b5-37b44d66164b,2205,,,"[120.0, 80.0]",3878543,49,,,,,-1.8572047,,Right Foot,,,"[106.6, 34.5]",,High Pass,,47.432163,,,Incomplete,True,,,,True,Outswinging,,Corner,2,From Corner,Marcelo Brozović,5469.0,Right Center Midfield,101,Inter Milan,238,['c4afdd4e-085a-466d-b785-a1fbec20ed4a'],59,,,,,,,,,,,,,,,,Inter Milan,238,00:04:59.924,Pass,
,,,,,,,,,,,,,,,,1.062831,,,,,,,,,,,dbfa2c14-2d29-4656-89cd-7c35e44c4b8b,2209,,,"[71.0, 18.5]",3878543,50,,,,,1.2311105,,Left Foot,,,"[75.7, 31.8]",,Ground Pass,,14.106027,,,,,Davide Santon,6999.0,,,,,,2,From Corner,Juan Guilherme Nunes Jesus,6969.0,Left Back,101,Inter Milan,238,['e3bd81d5-e054-422d-a034-f9bfe55cb11a'],8,,,,,,,,,,,,,,,,Inter Milan,238,00:05:08.001,Pass,
,,,,,,,,,,,,,,,,0.791751,,,,,,,,,,,d8d8eb58-f510-43f4-9715-32d6b355647d,2212,,,"[84.3, 52.8]",3878543,50,,,,,2.8461518,,Right Foot,,,"[75.1, 55.6]",,Ground Pass,,9.6166525,,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,,2,From Corner,Davide Santon,6999.0,Right Back,101,Inter Milan,238,['a5f77b3c-f097-4bf6-a67d-f42e4dbdd0cc'],13,,,,,,,,,,,,,,,,Inter Milan,238,00:05:13.576,Pass,
,,,,,,,,,,,,,,,,1.907015,,,,,,,,,,,eb03d6bb-dfbe-47f8-98b6-ae0d79597c92,2215,,,"[75.7, 55.6]",3878543,50,,,,,-0.86670005,,Left Foot,,,"[94.3, 33.7]",,Ground Pass,,28.732735,,,Incomplete,,Geoffrey Kondogbia,6589.0,,,,,,2,From Corner,Anderson Hernanes de Carvalho Andrade,25345.0,Center Attacking Midfield,101,Inter Milan,238,"['0c25f623-60ab-43a5-833c-e05794e79b2a', 'ad4912b0-6291-44f2-830f-fe09b8fefccd']",15,,,,,,,,,,,,,,,,Inter Milan,238,00:05:15.672,Pass,
,,,,,,,,,,,,,,,,0.866547,,,,,,,,,,,a083ed2b-6d07-4483-9ee9-4ba4f9dbc6a8,2219,,,"[29.6, 46.0]",3878543,50,,,,,0.3660565,,Right Foot,,,"[35.6, 48.3]",,Ground Pass,,6.4257298,,,,,Maximiliano Nicol Moralez,12759.0,,,,,,2,Regular Play,Andrea Masiello,6992.0,Right Back,102,Atalanta,228,['ceb1a997-8a57-4e3a-acd9-9aa251490c3a'],18,,,,,,,,,,,,,,,,Atalanta,228,00:05:18.033,Pass,
,,,,,,,,,,,,,,,,0.76412,,,,,,,,,,,c9b84c89-04f6-4196-acbb-db72a6460987,2223,,,"[36.3, 48.8]",3878543,50,,,,,2.5375142,,Right Foot,,,"[29.2, 53.7]",,Ground Pass,,8.626702,,,,,Carlos Emilio Carmona Tello,35923.0,,,,,,2,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,102,Atalanta,228,['0fe68320-d973-4b6e-b8ce-6769f3c288ba'],18,,,,,,,,,,,,,,,,Atalanta,228,00:05:18.951,Pass,
,,,,,,,,,,,,,,,,1.05135,,,,,,,,,,,8ea9e9db-026c-4fc5-8215-189517a62d60,2231,,,"[91.8, 24.3]",3878543,50,,,,,2.195294,,Right Foot,,,"[83.8, 35.4]",,Ground Pass,,13.68247,,,,,Geoffrey Kondogbia,6589.0,,,,,,2,Regular Play,Anderson Hernanes de Carvalho Andrade,25345.0,Center Attacking Midfield,103,Inter Milan,238,['e88a12f4-3571-4163-9ac9-4b65f54913b1'],24,,,,,,,,,,,,,,,,Inter Milan,238,00:05:24.012,Pass,
,,,,,,,,,,,,,,,,1.403554,,,,,,,,,,,9194e9de-1d3b-4e53-adc7-5bdb34e115f8,2234,,,"[84.3, 36.9]",3878543,50,,,,,1.6000278,,Left Foot,,,"[83.8, 54.0]",,Ground Pass,,17.107307,,,,,Gary Alexis Medel Soto,16453.0,,,,,,2,Regular Play,Geoffrey Kondogbia,6589.0,Left Center Midfield,103,Inter Milan,238,['04871dc5-1a74-4653-830f-decb379c91cd'],26,,,,,,,,,,,,,,,,Inter Milan,238,00:05:26.152,Pass,
,,,,,,,,,,,,,,,,0.791577,,,,,,,,,,,d72d2540-1d35-4104-82a7-77683b3c0ca6,2237,,,"[83.8, 54.0]",3878543,50,,,,,1.4288993,,Right Foot,,,"[85.1, 63.1]",,Ground Pass,,9.192389,,,,,Marcelo Brozović,5469.0,,,,,,2,Regular Play,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,103,Inter Milan,238,['91828b51-db7d-47fc-8ab4-5f0243e06351'],27,,,,,,,,,,,,,,,,Inter Milan,238,00:05:27.940,Pass,
,,,,,,,,,,,,,,,,0.943482,,,,,,,,,,,b0e89f7e-d8d2-4ecd-a6ba-41dda59c6344,2241,,,"[87.5, 61.3]",3878543,50,,,,,-0.5257685,,Right Foot,,,"[95.6, 56.6]",,Low Pass,,9.364828,,,Incomplete,,Stevan Jovetić,3434.0,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Right Center Midfield,103,Inter Milan,238,"['139aa74f-0ef5-42c9-87d7-bdf64937e766', '289ebd56-14f8-4fce-ba8b-f69118b557c1', 'd95a55a5-5e9f-47ae-ba03-bf762a166746']",29,,,,,,,,,,,,,,,,Inter Milan,238,00:05:29.576,Pass,True
,,,,,,,,,,,,,,,,1.231649,,,,,,,,,,,ef81f64b-93d6-415c-a59d-df19b0205660,2245,,,"[34.1, 18.8]",3878543,50,,,,,0.9223139,,Left Foot,,,"[43.8, 31.6]",,Ground Pass,,16.0602,,,,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,,2,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,104,Atalanta,228,['90ceb77a-6d32-4095-82a5-29bf3e50faae'],32,,,,,,,,,,,,,,,,Atalanta,228,00:05:32.694,Pass,
,,,,,,,,,,,,,,,,1.39457,,,,,,,,,,,98f5de39-e946-426f-9c61-c2220ce4220a,2248,,,"[44.0, 30.5]",3878543,50,,,,,3.0155046,,Right Foot,,,"[36.9, 31.4]",,Ground Pass,,7.156815,,,,,Carlos Emilio Carmona Tello,35923.0,,,,,,2,Regular Play,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,104,Atalanta,228,['178e3452-ab31-44bc-8490-49119f2156df'],33,,,,,,,,,,,,,,,,Atalanta,228,00:05:33.926,Pass,
,,,,,,,,,,,,,,,,1.243061,,,,,,,,,,,2337f0a7-fc39-43f8-a382-ad92ed91cb6a,2252,,,"[36.9, 31.4]",3878543,50,,,,,-1.9387772,,Right Foot,,,"[33.7, 23.1]",,Ground Pass,,8.895505,,,,,Jasmin Kurtič,6941.0,,,,,,2,Regular Play,Carlos Emilio Carmona Tello,35923.0,Right Center Midfield,104,Atalanta,228,"['02a72277-8298-4f40-8a54-4c867d047235', 'd33a41ef-63b6-42d3-8ea5-bbc777a8db85']",35,,,,,,,,,,,,,,,,Atalanta,228,00:05:35.919,Pass,True
,,,,,,,,,,,,,,,,3.871264,,,,,,,,,,,523b7a77-bd5f-40a5-9217-e8cfa07b8a5f,2256,,,"[32.0, 23.7]",3878543,50,,,,,1.5174662,,Right Foot,,,"[35.0, 79.9]",,High Pass,,56.280014,,,Out,,Andrea Masiello,6992.0,,True,,,,2,Regular Play,Jasmin Kurtič,6941.0,Left Center Midfield,104,Atalanta,228,['83e38df7-26c2-4dc4-8ff9-0229e2792475'],37,,,,,,,,,,,,,,,,Atalanta,228,00:05:37.242,Pass,
,,,,,,,,,,,,,,,,1.972611,,,,,,,,,,,24321ec5-8e42-4213-b38d-55404f4e1fca,2258,,,"[77.9, 0.1]",3878543,50,,,,,2.1961033,,,,,"[63.1, 20.6]",,Low Pass,,25.284185,,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,Throw-in,2,From Throw In,Juan Guilherme Nunes Jesus,6969.0,Left Back,105,Inter Milan,238,['74b7660a-caf6-421b-b5d9-bc911d93756e'],46,,,,,,,,,,,,,,,,Inter Milan,238,00:05:46.472,Pass,
,,,,,,,,,,,,,,,,1.167448,,,,,,,,,,,a43d8cbb-34de-4925-a519-8bc5c4ff7eed,2261,,,"[64.1, 25.5]",3878543,50,,,,,0.7149754,,Right Foot,,,"[77.0, 36.7]",,Ground Pass,,17.083618,,,,,Anderson Hernanes de Carvalho Andrade,25345.0,,,,,,2,From Throw In,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,105,Inter Milan,238,['06dbae42-d14b-4802-9334-851ea7663abe'],49,,,,,,,,,,,,,,,,Inter Milan,238,00:05:49.318,Pass,
,,,,,,,,,,,,,,,,2.356685,,,,,,,,,,,2aa56f8d-628a-41b4-9bb2-ecd1aba920a3,2272,,,"[50.8, 39.1]",3878543,50,,,,,0.7168363,,Right Foot,,,"[75.7, 60.8]",,Ground Pass,,33.028774,,,,,Maximiliano Nicol Moralez,12759.0,,,,,Recovery,2,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,106,Atalanta,228,['25ee72e8-d1f8-41e3-bbc4-3b8abba9176a'],55,,,,,,,,,,,,,,,,Atalanta,228,00:05:55.523,Pass,
,,,,,,,,,,,,,,,,0.869523,,,,,,,,,,,57caa1f7-e57e-437a-a38c-133044741caa,2279,,,"[97.4, 57.8]",3878543,51,,,,,-1.3734008,,Left Foot,,,"[99.3, 48.3]",,Ground Pass,,9.688137,,,,,Carlos Emilio Carmona Tello,35923.0,,,,,,2,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,106,Atalanta,228,"['8462b567-51c7-469b-8c56-b0d794bb6649', 'c25bebb2-e57e-4acd-99e6-b01cbf98e147']",3,,,,,,,,,,,,,,,,Atalanta,228,00:06:03.617,Pass,True
,,,,,,,,,,,,,,,,1.172462,,,,,,,,,,,b239eae8-29d3-4afd-839a-f2865e37654a,2282,,,"[105.7, 45.3]",3878543,51,,,,,0.89242566,50ac2a94-5524-4da0-a730-0f3ffa579b0a,Right Foot,,,"[111.1, 52.0]",,Ground Pass,,8.605231,,,,,Alejandro Darío Gómez,7006.0,True,,,,,2,Regular Play,Carlos Emilio Carmona Tello,35923.0,Right Center Midfield,106,Atalanta,228,['75bc8358-2616-4a21-851c-4aa5bb75d907'],5,,,,,,,,,,,,,,,,Atalanta,228,00:06:05.486,Pass,
,,,,,,,,,,,,,,,,0.22891,,,,,,,,,,,75bec359-6b14-4584-b2e1-1927d4883fe6,2287,,,"[7.0, 36.1]",3878543,51,,True,,,0.4253559,,Right Foot,,,"[48.5, 54.9]",,Ground Pass,,45.559742,,,,,Marcelo Brozović,5469.0,,,,,Goal Kick,2,From Goal Kick,Samir Handanovič,7001.0,Goalkeeper,107,Inter Milan,238,['7513d81d-4347-471b-9cd8-78abb9bbb7f1'],22,,,,,,,,,,,,,,,,Inter Milan,238,00:06:22.637,Pass,
,,,,,,,,,,,,,,,,1.741138,,,,,,,,,,,6b698961-3e4f-4c5f-b639-ceabaa8371ca,2289,,,"[50.2, 55.1]",3878543,51,,True,,,0.09368468,,Right Foot,,,"[80.0, 57.9]",,Ground Pass,,29.931255,,,,,Rodrigo Sebastián Palacio,7165.0,,,,,,2,From Goal Kick,Marcelo Brozović,5469.0,Right Center Midfield,107,Inter Milan,238,['eb8cea9a-0714-4775-aa68-e6a79a9d03f0'],23,,,,,,,,,,,,,,,,Inter Milan,238,00:06:23.428,Pass,
,,,,,,,,,,,,,,,,0.728896,,,,,,,,,,,dcdb4c93-0981-46a6-8b72-db17abb214d5,2295,,,"[35.0, 23.0]",3878543,51,,,,,0.5880026,,Left Foot,,,"[42.2, 27.8]",,Ground Pass,,8.653323,,,,,Marten de Roon,6994.0,,,,,,2,Regular Play,Nicolò Cherubin,45590.0,Left Center Back,108,Atalanta,228,['27a4cd13-013c-4de0-a23f-2778d9241776'],28,,,,,,,,,,,,,,,,Atalanta,228,00:06:28.549,Pass,
,,,,,,,,,,,,,,,,1.333244,,,,,,,,,,,18195590-c609-44f3-945d-3a27f973ee39,2297,,,"[42.2, 27.8]",3878543,51,,,,,3.0455923,,Right Foot,,,"[28.7, 29.1]",,Ground Pass,,13.5624485,,,,,Guglielmo Stendardo,40426.0,,,,,,2,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,108,Atalanta,228,['02530335-e83c-4183-b54e-7a5f103ed6fb'],29,,,,,,,,,,,,,,,,Atalanta,228,00:06:29.278,Pass,
,,,,,,,,,,,,,,,,2.172589,,,,,,,,,,,0acf90e7-a5c1-4dcb-88d0-e5a9869593ec,2300,,,"[22.7, 30.6]",3878543,51,,,,,1.3835871,,Right Foot,,,"[27.0, 53.3]",,Ground Pass,,23.10368,,,,,Andrea Masiello,6992.0,,,,,,2,Regular Play,Guglielmo Stendardo,40426.0,Right Center Back,108,Atalanta,228,['5bfc5949-1bd6-439a-95b9-59a1d6550989'],31,,,,,,,,,,,,,,,,Atalanta,228,00:06:31.816,Pass,
,,,,,,,,,,,,,,,,0.887722,,,,,,,,,,,b21027a4-5651-4c52-81c9-dfcc997ac678,2303,,,"[30.2, 75.3]",3878543,51,,,,,-0.22324295,,Right Foot,,,"[48.7, 71.1]",,Ground Pass,,18.970766,,,,,Maximiliano Nicol Moralez,12759.0,,,,,,2,Regular Play,Andrea Masiello,6992.0,Right Back,108,Atalanta,228,['c3e8cdf2-cb74-48be-8c03-73f8f39b3ec0'],35,,,,,,,,,,,,,,,,Atalanta,228,00:06:35.169,Pass,
,,,,,,,,,,,,,,,,1.862178,,,,,,,,,,,8e034641-9161-4b18-b6b0-2833221f0529,2309,,,"[71.2, 0.1]",3878543,51,,,,,1.8978239,,,,,"[63.5, 22.8]",,Low Pass,,23.970398,,,,,Gary Alexis Medel Soto,16453.0,,,,,Throw-in,2,From Throw In,Juan Guilherme Nunes Jesus,6969.0,Left Back,109,Inter Milan,238,['9e9f5552-f02d-4570-8652-3aa3040eae5c'],45,,,,,,,,,,,,,,,,Inter Milan,238,00:06:45.213,Pass,
,,,,,,,,,,,,,,,,2.678786,,,,,,,,,,,3ce60b3e-8446-44f0-8436-e38f97957bdd,2312,,,"[68.6, 25.5]",3878543,51,,,,,0.05054058,,Right Foot,,,"[120.0, 28.1]",,High Pass,,51.465717,,,Out,,Stevan Jovetić,3434.0,,,,,,2,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,109,Inter Milan,238,['f58b8e2a-46e3-40a8-8735-8509f36ec9b4'],48,,,,,,,,,,,,,,,,Inter Milan,238,00:06:48.824,Pass,
,,,,,,,,,,,,,,,,3.469346,,,,,,,,,,,960b00af-9b36-4ee2-a3cc-a72aeadacbb1,2314,,,"[6.0, 44.0]",3878543,52,,,,,0.047656197,,Right Foot,,,"[71.0, 47.1]",,High Pass,,65.07388,,,Incomplete,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,Goal Kick,2,From Goal Kick,Marco Sportiello,7157.0,Goalkeeper,110,Atalanta,228,"['7c2242e5-83df-48e5-95cd-e7d649c9e2b9', 'eff4cd38-97dc-41a4-8562-addf8b7f7276']",10,,,,,,,,,,,,,,,,Atalanta,228,00:07:10.354,Pass,
,,,,,,,,,,,,,,,,1.615349,,,,,,,,,,,7c2242e5-83df-48e5-95cd-e7d649c9e2b9,2317,,,"[49.1, 33.0]",3878543,52,,,,True,-0.44237423,,,,,"[58.6, 28.5]",,High Pass,,10.511898,,,,,Geoffrey Kondogbia,6589.0,,,,,Recovery,2,Regular Play,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,111,Inter Milan,238,"['960b00af-9b36-4ee2-a3cc-a72aeadacbb1', 'cc791060-ccc7-45e8-b2c4-32f38cf77ff3', 'e7643268-3baf-44bb-a760-7f23be2e13ee']",13,,,,,,,,,,,,,,,,Inter Milan,238,00:07:13.824,Pass,True
