50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.56,,,,,,,,,,,,,,,1d45b5b2-aa3f-4e57-8e02-5301e18470ff,3306,,"[76.6, 51.9]",3878545,87,,,,,-1.2206845,,Right Foot,,,,"[91.9, 10.0]",,Low Pass,,44.606052,,,,Gabriel Moisés Antunes da Silva,3416.0,,,True,,,,2,Regular Play,Wallace Oliveira dos Santos,387473.0,Right Back,170,Carpi,1683,['e4bfa7f9-d88f-4532-8f95-704d8565b5a0'],15,,,,,,,,,,,,,,,,,,,Carpi,1683,00:42:15.964,Pass,
,,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,,,29e838e8-3121-40b7-97b9-d55572344123,3309,,"[94.7, 15.0]",3878545,87,,,,,2.1609728,,Left Foot,,,,"[87.6, 25.6]",,Ground Pass,,12.758135,,,,Wallace Oliveira dos Santos,387473.0,,,,,,,2,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Back,170,Carpi,1683,['a5a273a8-555d-45e3-854d-756e1106bbf7'],20,,,,,,,,,,,,,,,,,,,Carpi,1683,00:42:20.176,Pass,
,,,,,,,,,,,,,,,,,,1.657115,,,,,,,,,,,,,,,69cefe2f-ffdd-4163-bb47-0cadfe880fc6,3312,,"[87.6, 28.2]",3878545,87,,,,,1.0776007,cb1d3a7f-b626-465e-9225-a595ed6937d6,Right Foot,,,,"[104.8, 60.2]",True,High Pass,,36.3296,,,,Ryder Matos Santos,7696.0,,,,,,,2,Regular Play,Wallace Oliveira dos Santos,387473.0,Right Back,170,Carpi,1683,['c65fdaec-8e2e-4bad-8d75-d998d1893d83'],22,,,,,,,,,,,,,,,,,,,Carpi,1683,00:42:22.976,Pass,
,,,,,,,,,,,,,,,,,,0.384626,,,,,,,,,,,,,,,f0d4416c-1fa3-42cf-9ef7-ec2cd852260f,3318,,"[60.0, 40.0]",3878545,88,,,,,1.6373645,,Left Foot,,,,"[59.9, 41.5]",,Ground Pass,,1.5033296,,,,Antonio Cassano,19850.0,,,,,,Kick Off,2,From Kick Off,Eder Citadin Martins,7000.0,Left Wing,171,Sampdoria,234,['3dfb4c71-bdf3-4fe7-a57d-3b06b77939aa'],10,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:10.402,Pass,
,,,,,,,,,,,,,,,,,,1.039584,,,,,,,,,,,,,,,ec31688a-18ff-4b9c-9eec-f999d504de4a,3320,,"[59.9, 41.5]",3878545,88,,,,,-2.5739262,,Right Foot,,,,"[53.0, 37.1]",,Ground Pass,,8.18352,,,,Fernando Lucas Martins,16586.0,,,,,,,2,From Kick Off,Antonio Cassano,19850.0,Center Forward,171,Sampdoria,234,['9d876779-cc45-4add-9525-15b11b990cd2'],10,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:10.787,Pass,
,,,,,,,,,,,,,,,,,,2.057848,,,,,,,,,,,,,,,da649b6a-3f7f-4264-857e-3c8c2dbae103,3323,,"[53.8, 35.3]",3878545,88,,,,,-1.6171916,,Right Foot,,,,"[52.5, 7.3]",,Ground Pass,,28.030163,,,,Vasco Regini,7012.0,,,,,,,2,From Kick Off,Fernando Lucas Martins,16586.0,Left Defensive Midfield,171,Sampdoria,234,['7cfbfe21-4069-4202-bf4d-7cfcad992694'],12,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:12.226,Pass,
,,,,,,,,,,,,,,,,,,1.658491,,,,,,,,,,,,,,,70ad0ab3-59f2-4807-911e-ddfaa131e433,3325,,"[54.3, 7.3]",3878545,88,,,,,-0.52888155,,Left Foot,,,,"[62.0, 2.8]",,Ground Pass,,8.91852,,,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,,,2,From Kick Off,Vasco Regini,7012.0,Left Back,171,Sampdoria,234,['91708b9e-9b01-4733-a714-54f837d65c24'],14,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:14.284,Pass,
,,,,,,,,,,,,,,,,,,1.835765,,,,,,,,,,,,,,,a66d1f24-4d11-4056-87e8-5a1bb74b374a,3327,,"[61.7, 3.0]",3878545,88,,,,,3.0113811,,Right Foot,,,,"[53.3, 4.1]",,Ground Pass,,8.471718,,,,Vasco Regini,7012.0,,,,,,,2,From Kick Off,Édgar Osvaldo Barreto Cáceres,7009.0,Right Defensive Midfield,171,Sampdoria,234,['37069f9b-2521-47d0-808e-cd2a9360e62e'],15,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:15.942,Pass,
,,,,,,,,,,,,,,,,,,2.585009,,,,,,,,,,,,,,,0518bd54-7bfa-4d86-9506-d26e6a9f1eac,3329,,"[50.1, 5.7]",3878545,88,,,,,2.5867617,,Left Foot,,,,"[23.8, 22.0]",,Ground Pass,,30.941557,,,,Andrea Coda,40321.0,,,,,,,2,From Kick Off,Vasco Regini,7012.0,Left Back,171,Sampdoria,234,['04093372-413d-419c-84f5-e7b952e9e3fc'],17,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:17.778,Pass,
,,,,,,,,,,,,,,,,,,1.37238,,,,,,,,,,,,,,,e33f33c3-a0b8-4c38-bd79-c6735dce8635,3331,,"[23.8, 22.0]",3878545,88,,True,,,1.5707964,,Right Foot,,,,"[23.8, 49.8]",,Ground Pass,,27.8,,,,Matías Agustín Silvestre,7019.0,,,,,,,2,From Kick Off,Andrea Coda,40321.0,Left Center Back,171,Sampdoria,234,['c42410f1-d1d4-4165-880d-cea8910355cb'],23,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:23.270,Pass,
,,,,,,,,,,,,,,,,,,2.98625,,,,,,,,,,,,,,,eda7d40b-f7c2-4f10-af87-0e440fb45eb1,3333,,"[23.8, 49.8]",3878545,88,,,,,0.9897488,,Right Foot,,,,"[43.5, 79.8]",,High Pass,,35.88997,,Out,,Paweł Wszołek,11339.0,,,,,,,2,From Kick Off,Matías Agustín Silvestre,7019.0,Right Center Back,171,Sampdoria,234,['c0395cdf-c0b3-4ce6-b3d9-528454587958'],25,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:25.226,Pass,
,,,,,,,,,,,,,,,,,,1.15272,,,,,,,,,,,,,,,af7bd265-b423-4155-b47f-0966f5c80324,3335,,"[79.8, 0.1]",3878545,88,,,,,1.1347915,,,,,,"[88.0, 17.7]",,Low Pass,,19.416489,,,,Andrea Lazzari,387475.0,,,,,,Throw-in,2,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Back,172,Carpi,1683,['ab12adf3-1011-4a26-976b-493c3e154336'],29,,,,,,,,,,,,,,,,,,,Carpi,1683,00:43:29.681,Pass,
,,,,,,,,,,,,,,,,,,2.44,,,,,,,,,,,,,,,e74070f2-2840-407d-8da4-fb30411254ad,3339,,"[88.2, 17.9]",3878545,88,,,,,0.09457864,31f47ed9-8eb6-4129-81f4-3efde10017ef,Left Foot,,,,"[113.5, 20.3]",,High Pass,,25.41358,,,,Antonio Di Gaudio,11502.0,True,,,,,,2,From Throw In,Andrea Lazzari,387475.0,Left Center Midfield,172,Carpi,1683,"['4c4e5a37-5aef-4f75-ac18-c2fd182315cd', 'c3490dc6-551d-4697-a87a-40cc53ee355f']",30,,,,,,,,,,,,,,,,,,,Carpi,1683,00:43:30.913,Pass,True
,,,,,,,,,,,,,,,,,,0.962622,,,,,,,,,,,,,,,d52c6c53-7370-45c6-bb1d-d02945896890,3344,,"[120.0, 80.0]",3878545,88,,True,,,-2.4519858,,Right Foot,,,,"[104.6, 67.3]",,Ground Pass,,19.961212,,Incomplete,,Ryder Matos Santos,7696.0,,,,,,Corner,2,From Corner,Wallace Oliveira dos Santos,387473.0,Right Back,173,Carpi,1683,"['7dbc018a-df79-41be-9a02-d51adf81a05b', 'e8314fa4-1cbe-4a1c-9c07-6d9b8eb249b6']",51,,,,,,,,,,,,,,,,,,,Carpi,1683,00:43:51.290,Pass,
,,,,,,,,,,,,,,,,,,0.759999,,,,,,,,,,,,,,,680f068e-7d4a-4b3d-98e9-8e8a8db14971,3347,,"[85.5, 80.0]",3878545,89,,,,,-2.7106438,,,,,,"[76.8, 76.0]",,Low Pass,,9.57549,,,,Filippo Porcari,387832.0,,,,,,Throw-in,2,From Throw In,Wallace Oliveira dos Santos,387473.0,Right Back,174,Carpi,1683,['f2fb465a-8c07-4289-a4af-4c79429ee115'],1,,,,,,,,,,,,,,,,,,,Carpi,1683,00:44:01.918,Pass,
,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,212705c5-40e0-441b-97d6-ffd66de561d3,3349,,"[76.8, 76.0]",3878545,89,,,,,0.24053425,,Right Foot,,,,"[82.1, 77.3]",,Ground Pass,,5.4571056,,,,Wallace Oliveira dos Santos,387473.0,,,,,,,2,From Throw In,Filippo Porcari,387832.0,Center Defensive Midfield,174,Carpi,1683,['d08985dd-39f2-4fdf-9710-562127a7008c'],2,,,,,,,,,,,,,,,,,,,Carpi,1683,00:44:02.678,Pass,
,,,,,,,,,,,,,,,,,,1.209191,,,,,,,,,,,,,,,c4a55432-fd22-4a3a-af8b-8ed6d73d3a8d,3352,,"[83.7, 77.6]",3878545,89,,,,,-0.9611036,,Right Foot,,,,"[106.4, 45.1]",,High Pass,,39.642654,,Incomplete,,Luca Marrone,31572.0,,,,,,,2,From Throw In,Wallace Oliveira dos Santos,387473.0,Right Back,174,Carpi,1683,"['5356e095-366a-4672-a183-7f0906f1891f', '5ffbf5a1-e2be-46fe-8408-8b701606bcc2']",5,,,,,,,,,,,,,,,,,,,Carpi,1683,00:44:05.198,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,831860e0-1314-4028-99b8-a40f8ed920df,3357,,"[82.3, 56.2]",3878545,89,,,,,-1.6579536,,Right Foot,,,,"[81.4, 45.9]",,Ground Pass,,10.339246,,,,Andrea Lazzari,387475.0,,,,,,,2,From Throw In,Wallace Oliveira dos Santos,387473.0,Right Back,174,Carpi,1683,['ec370f1a-7daf-4ea8-8a7e-1ec230c1b2b8'],11,,,,,,,,,,,,,,,,,,,Carpi,1683,00:44:11.523,Pass,
,,,,,,,,,,,,,,,,,,2.273218,,,,,,,,,,,,,,,a7ce84ac-b570-43bf-aa43-719fb08f7104,3360,,"[88.5, 43.8]",3878545,89,,,,,-0.31353718,,Left Foot,,,,"[117.8, 34.3]",,High Pass,,30.801622,,Incomplete,,Igor Bubnjić,387474.0,,,,,,,2,From Throw In,Andrea Lazzari,387475.0,Left Center Midfield,174,Carpi,1683,"['76d94c2e-bca9-44d3-9739-dbaa97c946bd', 'b9f06a56-c232-4ec5-a957-cb3600a5df10']",14,,,,,,,,,,,,,,,,,,,Carpi,1683,00:44:14.617,Pass,
,,,,,,,,,,,,,,,,,,3.897004,,,,,,,,,,,,,,,cd24a9da-68be-48e6-9dea-30c16b2d8ba0,3363,,"[13.7, 41.0]",3878545,89,,True,,,-0.010400814,,Drop Kick,,,,"[81.0, 40.3]",,High Pass,,67.30364,,Incomplete,,,,,,,,,,2,From Throw In,Emiliano Viviano,7018.0,Goalkeeper,174,Carpi,1683,['d5729109-e97c-42f9-ab65-80549c496719'],31,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:31.964,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,8907f80c-b614-4c84-8076-71caf50215b0,3365,,"[43.1, 35.6]",3878545,89,,,,,-1.3646181,,Right Foot,,,,"[46.3, 20.3]",,Ground Pass,,15.631059,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,,2,From Throw In,Nicolás Federico Spolli,8278.0,Right Center Back,174,Carpi,1683,['91e1e535-7944-40d5-a391-9f1902c98a02'],41,,,,,,,,,,,,,,,,,,,Carpi,1683,00:44:41.476,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,47da77e2-e58c-4067-a273-4a05df28c971,3368,,"[55.2, 11.6]",3878545,89,,,,,1.1154587,,Left Foot,,,,"[62.3, 26.1]",,Ground Pass,,16.144968,,,,Filippo Porcari,387832.0,,,,,,,2,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Back,174,Carpi,1683,['19ff5681-6f30-4be9-9763-bead49c24411'],45,,,,,,,,,,,,,,,,,,,Carpi,1683,00:44:45.276,Pass,
,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,89bb7eea-2025-48b9-958a-89e9dc41dd16,3371,,"[64.9, 34.5]",3878545,89,,,,,1.4168516,,Right Foot,,,,"[67.6, 51.9]",,Ground Pass,,17.608236,,,,Wallace Oliveira dos Santos,387473.0,,,,,,,2,From Throw In,Filippo Porcari,387832.0,Center Defensive Midfield,174,Carpi,1683,['93423c85-f3e2-420e-96ce-67e1df372069'],48,,,,,,,,,,,,,,,,,,,Carpi,1683,00:44:48.266,Pass,
,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,273cfa59-ec91-4f23-8636-13ac31cf2a79,3374,,"[79.5, 50.6]",3878545,89,,,,,-0.5159255,03b1027a-4c0a-45e4-a5f8-65633fbb44c4,Right Foot,,,,"[92.9, 43.0]",,Ground Pass,,15.405194,,,,Kamil Wilczek,7079.0,True,,,,,,2,From Throw In,Wallace Oliveira dos Santos,387473.0,Right Back,174,Carpi,1683,['85ec7dd2-b51a-45c1-aac8-41cd22fc4778'],53,,,,,,,,,,,,,,,,,,,Carpi,1683,00:44:53.283,Pass,
,,,,,,,,,,,,,,,,,,3.167098,,,,,,,,,,,,,,,6abc1d63-cb0e-4b68-bece-cbb012b67a74,3380,,"[6.0, 36.0]",3878545,90,,,,,0.30335382,,Left Foot,,,,"[66.7, 55.0]",,High Pass,,63.604168,,Incomplete,,Paweł Wszołek,11339.0,,,,,,Goal Kick,2,From Goal Kick,Emiliano Viviano,7018.0,Goalkeeper,175,Sampdoria,234,"['52aa4784-9797-492a-a027-2a6abb49cf2f', 'f085edbb-0d46-40ac-af46-cd81f9954d90']",17,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:45:17.076,Pass,
,,,,,,,,,,,,,,,,,,0.938384,,,,,,,,,,,,,,,f085edbb-0d46-40ac-af46-cd81f9954d90,3383,,"[53.4, 25.1]",3878545,90,,,,True,-0.45231664,,,,,,"[67.6, 18.2]",,Low Pass,,15.787653,,,,Antonio Di Gaudio,11502.0,,,,,,Recovery,2,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Back,176,Carpi,1683,"['6abc1d63-cb0e-4b68-bece-cbb012b67a74', '7b9ea56a-7fd0-41e3-b928-144229d0f505', 'ab79c4b3-3980-468b-b875-344a0f49db51']",20,,,,,,,,,,,,,,,,,,,Carpi,1683,00:45:20.243,Pass,True
,,,,,,,,,,,,,,,,,,3.039684,,,,,,,,,,,,,,,2f584e96-b41a-435f-99d2-55c63b377ab3,3389,,"[81.9, 26.1]",3878545,90,,,,,-0.3827804,,Right Foot,,,,"[112.2, 13.9]",,High Pass,,32.663895,,,,Kamil Wilczek,7079.0,,,,,,Free Kick,2,From Free Kick,Filippo Porcari,387832.0,Center Defensive Midfield,177,Carpi,1683,['001e590f-d73b-4266-9712-0016bb482887'],32,,,,,,,,,,,,,,,,,,,Carpi,1683,00:45:32.475,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,24fb3fe4-46ba-476c-818b-f7bc3790c479,3393,,"[114.6, 9.5]",3878545,90,,,,,-2.9851527,,Right Foot,,,,"[82.9, 4.5]",,Ground Pass,,32.0919,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,,2,From Free Kick,Kamil Wilczek,7079.0,Center Forward,177,Carpi,1683,['e7257cd4-6849-408a-a93d-3dc4334232a2'],37,,,,,,,,,,,,,,,,,,,Carpi,1683,00:45:37.755,Pass,
,,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,85184414-e8f2-4c14-ab71-4f388d3a20f1,3396,,"[87.4, 20.5]",3878545,90,,,,,0.9790202,,Left Foot,,,,"[95.6, 32.7]",,Ground Pass,,14.69966,,,,Filippo Porcari,387832.0,,,,,,,2,From Free Kick,Gabriel Moisés Antunes da Silva,3416.0,Left Back,177,Carpi,1683,['83b6162e-b0e3-46fd-acb0-1119b7a5d665'],42,,,,,,,,,,,,,,,,,,,Carpi,1683,00:45:42.875,Pass,
,,,,,,,,,,,,,,,,,,2.24,,,,,,,,,,,,,,,335e4548-cc45-4583-bddc-5f7fca51064b,3399,,"[95.6, 32.7]",3878545,90,,,,,0.013332543,,Left Foot,,,,"[110.6, 32.9]",,High Pass,,15.001333,,,,Kamil Wilczek,7079.0,,,,,,,2,From Free Kick,Filippo Porcari,387832.0,Center Defensive Midfield,177,Carpi,1683,['fa6dcc25-e63c-461f-b43b-0e93ec83871d'],43,,,,,,,,,,,,,,,,,,,Carpi,1683,00:45:43.755,Pass,
,,,,,,,,,,,,,,,,,,0.187007,,,,,,,,,,,,,,,df3fbcb9-d169-475f-9773-cbbca6142df7,3406,,"[118.5, 26.4]",3878545,90,,,,,1.833791,,Left Foot,,,,"[117.8, 29.0]",,Ground Pass,,2.6925824,,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Kamil Wilczek,7079.0,Center Forward,177,Carpi,1683,"['d8af04f1-2a82-4e3e-9fae-0a58138b7d17', 'f46c160d-2d80-4578-a91f-06f1781f6138']",48,,,,,,,,,,,,,,,,,,,Carpi,1683,00:45:48.120,Pass,True
,,,,,,,,,,,,,,,,,,3.005628,,,,,,,,,,,,,,,b062a13a-58ad-45b1-bca3-0274c67cddc6,3413,,"[15.5, 73.8]",3878545,90,,,,,-0.08662123,,Right Foot,,,,"[89.2, 67.4]",,High Pass,,73.97736,,Pass Offside,,Antonio Cassano,19850.0,,,,,,,2,From Free Kick,Paweł Wszołek,11339.0,Right Wing,177,Carpi,1683,['ce75b059-2bc3-40e4-a30f-b5efdec6ad9c'],55,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:45:55.246,Pass,
,,,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,967ae641-b138-4d2a-a954-3cb7699d77cc,3415,,"[29.8, 16.4]",3878545,91,,True,,,0.7343914,,Right Foot,,,,"[47.3, 32.2]",,Ground Pass,,23.57732,,,,Wallace Oliveira dos Santos,387473.0,,,,,,Free Kick,2,From Free Kick,Filippo Porcari,387832.0,Center Defensive Midfield,178,Carpi,1683,['9f58a32e-8377-4939-9f6e-92b189f1b5ba'],9,,,,,,,,,,,,,,,,,,,Carpi,1683,00:46:09.280,Pass,
,,,,,,,,,,,,,,,,,,2.192758,,,,,,,,,,,,,,,50199207-5acc-4809-b754-b1b4d6b7f5e0,3417,,"[73.1, 48.0]",3878545,91,,,,,-1.3481354,,Right Foot,,,,"[83.9, 0.3]",,Low Pass,,48.90736,,Out,,Gabriel Moisés Antunes da Silva,3416.0,,,True,,,,2,From Free Kick,Wallace Oliveira dos Santos,387473.0,Right Back,178,Carpi,1683,['89c7edd7-59fc-4369-82ac-6d943288dfd4'],18,,,,,,,,,,,,,,,,,,,Carpi,1683,00:46:18.806,Pass,
,,,,,,,,,,,,,,,,,,0.891347,,,,,,,,,,,,,,,23a5a8ef-ee67-4bf9-b446-6119037dc997,3419,,"[34.8, 80.0]",3878545,91,,,,,-1.6686424,,,,,,"[33.2, 63.7]",,Low Pass,,16.37834,,,,Fernando Lucas Martins,16586.0,,,,,,Throw-in,2,From Throw In,Mattia Cassani,387417.0,Right Back,179,Sampdoria,234,['9144b961-e0e4-47c1-9e0f-13bb514c63f2'],34,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:46:34.368,Pass,
,,,,,,,,,,,,,,,,,,2.485865,,,,,,,,,,,,,,,1ec744f5-1f74-4af7-9ede-2d5bb6885a27,3422,,"[32.7, 65.6]",3878545,91,,,,,-0.13405128,,Right Foot,,,,"[72.0, 60.3]",,High Pass,,39.65577,,,,Antonio Cassano,19850.0,,,,,,,2,From Throw In,Fernando Lucas Martins,16586.0,Left Defensive Midfield,179,Sampdoria,234,"['001201dd-c70f-40fe-b311-8b64691d6566', '7fdfa744-b0a5-45eb-97bd-76a0dffa59ae']",35,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:46:35.259,Pass,True
,,,,,,,,,,,,,,,,,,1.104524,,,,,,,,,,,,,,,fe176f63-0a46-48d1-bd3b-ab5574b4e9d1,3426,,"[60.9, 66.7]",3878545,91,,,,,-2.2991138,,Left Foot,,,,"[54.3, 59.3]",,Ground Pass,,9.915645,,,,Fernando Lucas Martins,16586.0,,,,,,,2,From Throw In,Antonio Cassano,19850.0,Center Forward,179,Sampdoria,234,"['64cdcdd5-ba53-46fb-a21f-7a710c234f1c', 'd6aa6f13-24a2-44e2-a515-e9f1c2f2f01a']",40,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:46:40.223,Pass,True
,,,,,,,,,,,,,,,,,,1.126914,,,,,,,,,,,,,,,ceaf030c-05a3-4b27-a6bf-d709cb3603dc,3429,,"[54.3, 59.3]",3878545,91,,,,,-1.1580756,,Right Foot,,,,"[61.7, 42.4]",,Ground Pass,,18.44912,,Incomplete,,,,,,,,,,2,From Throw In,Fernando Lucas Martins,16586.0,Left Defensive Midfield,179,Sampdoria,234,['2fd5042c-ce4c-4993-8fcd-ad9c937845a7'],41,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:46:41.392,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1b3eee83-6863-4e35-8646-061b737f3a24,3432,,"[83.4, 51.7]",3878545,91,,,,,1.9928013,,Right Foot,,,,"[76.8, 66.4]",,Ground Pass,,16.113659,,,,Wallace Oliveira dos Santos,387473.0,,,,,,,2,Regular Play,Luca Marrone,31572.0,Right Center Midfield,180,Carpi,1683,['8931ab5a-e994-468e-9515-ae4b07886ac4'],46,,,,,,,,,,,,,,,,,,,Carpi,1683,00:46:46.639,Pass,
,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,75a93772-07c5-4378-8199-23d366ae41cf,3435,,"[88.2, 60.9]",3878545,91,,,,,-0.9135267,,Right Foot,,,,"[95.3, 51.7]",,Ground Pass,,11.621101,,,,Ryder Matos Santos,7696.0,,,,,,,2,Regular Play,Wallace Oliveira dos Santos,387473.0,Right Back,180,Carpi,1683,['cf60ba56-8cf2-4aa0-8a52-47d0a78106b5'],49,,,,,,,,,,,,,,,,,,,Carpi,1683,00:46:49.959,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eccd99c8-775a-44ab-bf45-dcf0068059b2,6,,"[60.0, 42.2]",3878545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eder Citadin Martins,7000.0,Left Center Forward,2,Sampdoria,234,['626af2dd-3f36-4f9c-bff5-355773cceed9'],0,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:00.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b353f2d-6007-421e-8e60-867c543d02e6,8,,"[53.5, 40.9]",3878545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fernando Lucas Martins,16586.0,Center Defensive Midfield,2,Sampdoria,234,['ae34a71f-950f-4a4e-b662-e94a40bbefef'],1,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:01.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b18617ac-7f2b-42ad-bfb6-3e5119d91d29,11,,"[49.6, 8.6]",3878545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Vasco Regini,7012.0,Left Back,2,Sampdoria,234,['41f851f7-f436-4d62-919c-42af675913b4'],3,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:03.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb4358d7-df8d-4221-8591-b786e4ffeaec,14,,"[36.8, 21.1]",3878545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrea Coda,40321.0,Left Center Back,2,Sampdoria,234,['acc299aa-3392-4e2f-8c62-342c813a4592'],6,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:06.232,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee422399-7eab-4212-b01d-08179c3ccc42,16,,"[78.8, 24.5]",3878545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eder Citadin Martins,7000.0,Left Center Forward,2,Sampdoria,234,['6a1f7437-d713-452e-8c0d-65229e413593'],7,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:07.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbbea290-feda-4536-be5b-7416bd9ebd8e,22,,"[56.8, 34.9]",3878545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fernando Lucas Martins,16586.0,Center Defensive Midfield,2,Sampdoria,234,['e39b3337-8489-45a2-a437-dc486b0f1f16'],11,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:11.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d62c156c-9b32-48eb-9420-5f3eb5470dff,24,,"[53.9, 64.3]",3878545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mattia Cassani,387417.0,Right Back,2,Sampdoria,234,['ced763a3-52c9-411c-a405-f539e9d51f0b'],14,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:14.140,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f3a73ef-84ed-4561-894c-1a70e94355f5,27,,"[85.3, 31.3]",3878545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eder Citadin Martins,7000.0,Left Center Forward,2,Sampdoria,234,['8aabba85-0ce3-4300-8475-29438d528e73'],16,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:16.876,Ball Receipt*,
