50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a502eeb0-3d13-4464-abbc-de144926deeb,2624,,,"[109.0, 27.7]",3879851,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Ménez,20300.0,Left Center Midfield,163,AC Milan,243,['eb02892d-bd7a-4646-ba67-8fe36a6fefe7'],49,,,,,,,,,,,,,,,,,,,AC Milan,243,00:39:49.294,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78aec07c-f20f-4627-8849-344924aff6ac,2626,,,"[112.8, 38.5]",3879851,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Barwuah Balotelli,3371.0,Left Center Forward,163,AC Milan,243,['6fe62df9-6a1c-4553-8dbe-d5229cb55256'],50,,,,,,,,,,,,,,,,,,,AC Milan,243,00:39:50.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd62b83f-744c-4233-99a0-de57ceff9bcb,2629,,,"[111.3, 40.8]",3879851,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juraj Kucka,10919.0,Right Center Midfield,164,AC Milan,243,['3aaa34f8-9310-46a6-b57c-a92a5846c519'],13,,,,,,,,,,,,,,,,,,,AC Milan,243,00:40:13.165,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6ea52d8-4973-4437-800a-a63c2a720262,2634,,,"[64.6, 76.2]",3879851,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Ciofani,13613.0,Left Center Forward,165,Frosinone,291,['07ccba7d-cdf9-441f-9da9-7a560b061620'],45,,,,,,,,,,,,,,,,,,,Frosinone,291,00:40:45.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34cf33b2-6156-4427-8011-52a3bea31fc6,2638,,,"[63.8, 42.7]",3879851,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juraj Kucka,10919.0,Right Center Midfield,166,AC Milan,243,['2f29fe9a-f467-4c89-91de-2c6f597017a8'],59,,,,,,,,,,,,,,,,,,,AC Milan,243,00:40:59.231,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dc89b6b-7036-4b55-bf06-fea0ff218a3c,2641,,,"[99.7, 35.2]",3879851,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Barwuah Balotelli,3371.0,Left Center Forward,166,AC Milan,243,['235fc123-46e0-472e-aa11-ff19d146ca59'],4,,,,,,,,,,,,,,,,,,,AC Milan,243,00:41:04.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8431cf9a-c8a6-409f-9f91-0f77cce78a9a,2645,,,"[90.6, 4.2]",3879851,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Antonelli,8874.0,Left Back,166,AC Milan,243,['3ebc90eb-ef48-4079-a169-97afbe170e46'],9,,,,,,,,,,,,,,,,,,,AC Milan,243,00:41:09.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05156685-c644-44bb-a787-4f04e64fd8d9,2647,,,"[104.0, 26.8]",3879851,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,166,AC Milan,243,['4a11368e-97ed-4d87-8605-1c5f4f184931'],10,,,,,,,,,,,,,,,,,,,AC Milan,243,00:41:10.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b109e2a-cf15-4df9-8aa5-72e8966cb38a,2650,,,"[104.8, 39.7]",3879851,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luiz Adriano de Souza da Silva,21272.0,Center Attacking Midfield,166,AC Milan,243,['77f44835-2ffb-4c72-ba02-b23b10d12055'],11,,,,,,,,,,,,,,,,,,,AC Milan,243,00:41:11.412,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751010c-5651-4a82-8793-8f56f8c18298,2654,,,"[108.4, 40.9]",3879851,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Barwuah Balotelli,3371.0,Left Center Forward,166,AC Milan,243,['1027e8c8-cbbf-42c8-8623-111d514634a2'],12,,,,,,,,,,,,,,,,,,,AC Milan,243,00:41:12.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f51c9232-a3c6-4cef-9673-6226ca0d04ac,2661,,,"[69.2, 69.9]",3879851,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Ménez,20300.0,Left Center Midfield,167,AC Milan,243,['58c251aa-bc83-42f1-a66c-437f21c74bba'],22,,,,,,,,,,,,,,,,,,,AC Milan,243,00:41:22.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8ab535d-715e-48c4-add5-06f217fc13ed,2664,,,"[63.1, 35.8]",3879851,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,167,AC Milan,243,['766bc7bc-cb77-4f38-921a-8fd048c7ca2b'],26,,,,,,,,,,,,,,,,,,,AC Milan,243,00:41:26.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f6b5f60-950b-4efb-8fca-67d1940cffd3,2667,,,"[78.4, 69.0]",3879851,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,167,AC Milan,243,['d9be1959-190c-4bb8-a9e9-8fa3e2d48a50'],32,,,,,,,,,,,,,,,,,,,AC Milan,243,00:41:32.826,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973dc0b6-ab43-4340-b957-16b5ebb91a2f,2670,,,"[109.9, 40.0]",3879851,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luiz Adriano de Souza da Silva,21272.0,Center Attacking Midfield,167,AC Milan,243,['064d0c9b-bba4-4600-83c7-42235b40d140'],37,,,,,,,,,,,,,,,,,,,AC Milan,243,00:41:37.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb2021b1-bbda-468e-8fb6-6c34eb59bd41,2674,,,"[102.7, 18.8]",3879851,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Ménez,20300.0,Left Center Midfield,168,AC Milan,243,['2bb443d1-5b2d-477e-b308-824e339be244'],46,,,,,,,,,,,,,,,,,,,AC Milan,243,00:41:46.236,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be049d26-2083-4fe0-b70d-95a292a4c5ad,2677,,,"[109.0, 23.2]",3879851,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,168,AC Milan,243,['8af031ab-5b3e-4cae-af18-2e3e6bf26c32'],46,,,,,,,,,,,,,,,,,,,AC Milan,243,00:41:46.544,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b887c2a-565c-4313-bff4-9251996788f3,2683,,,"[82.3, 41.9]",3879851,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Ciofani,13613.0,Left Center Forward,168,AC Milan,243,['d14a6c65-b6a7-45ee-ace5-0aa2a8de7f37'],55,,,,,,,,,,,,,,,,,,,Frosinone,291,00:41:55.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f260c6-0b72-48d5-9d06-921e85299309,2686,,,"[9.0, 39.0]",3879851,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,168,AC Milan,243,['9c5df19a-d00f-4951-887e-d8bd790af236'],1,,,,,,,,,,,,,,,,,,,AC Milan,243,00:42:01.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef31ba8f-62f5-4e3e-aa57-0b601de09074,2689,,,"[28.4, 47.0]",3879851,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juraj Kucka,10919.0,Right Center Midfield,168,AC Milan,243,['da007b85-e03c-4603-a6d4-eb5caceb409f'],4,,,,,,,,,,,,,,,,,,,AC Milan,243,00:42:04.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c0c66e4-d636-4d2c-882c-19046897b6e4,2692,,,"[49.2, 40.9]",3879851,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riccardo Montolivo,7166.0,Center Defensive Midfield,168,AC Milan,243,['16abc047-146b-46a7-8be3-cb8df7ce716e'],10,,,,,,,,,,,,,,,,,,,AC Milan,243,00:42:10.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cdfde92-61a4-44dc-99ba-55701456d973,2694,,,"[65.2, 12.5]",3879851,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Ménez,20300.0,Left Center Midfield,168,AC Milan,243,['c6927ab2-4ac1-4d44-a978-d99c50b9905f'],11,,,,,,,,,,,,,,,,,,,AC Milan,243,00:42:11.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b97e7556-5435-482c-b1a8-513633949ee5,2701,,,"[104.5, 5.4]",3879851,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Antonelli,8874.0,Left Back,168,AC Milan,243,['01265a81-56de-4546-afd3-8466e3834455'],17,,,,,,,,,,,,,,,,,,,AC Milan,243,00:42:17.802,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfb7ea52-d938-49bd-803b-b889edb2773c,2704,,,"[110.5, 35.7]",3879851,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Barwuah Balotelli,3371.0,Left Center Forward,168,AC Milan,243,['cf3ca099-be03-4efe-8cbf-9c3c644dcb5b'],19,,,,,,,,,,,,,,,,,,,AC Milan,243,00:42:19.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,083acc0c-8ef4-4d92-acd4-02dca19da238,2707,,,"[111.0, 6.6]",3879851,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jérémy Ménez,20300.0,Left Center Midfield,169,AC Milan,243,['4a4aa22f-0c18-40bb-a9f2-f92fa6b5652f'],31,,,,,,,,,,,,,,,,,,,AC Milan,243,00:42:31.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa0fb021-f7ac-42ad-b066-160a0734e909,2710,,,"[90.9, 23.2]",3879851,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Riccardo Montolivo,7166.0,Center Defensive Midfield,169,AC Milan,243,['ef3504fe-482b-4e16-aa47-dddf1661e68e'],34,,,,,,,,,,,,,,,,,,,AC Milan,243,00:42:34.661,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c3016e9-95d0-4c8d-8a5e-5c2c1c657568,2713,,,"[109.2, 41.4]",3879851,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luiz Adriano de Souza da Silva,21272.0,Center Attacking Midfield,169,AC Milan,243,['589de4c3-361b-41f8-92ad-b6530805f2d7'],38,,,,,,,,,,,,,,,,,,,AC Milan,243,00:42:38.511,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aad3e718-fc51-4417-b23e-b8d9b25c67f2,2718,,,"[89.1, 8.9]",3879851,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luca Paganini,23470.0,Right Center Forward,169,AC Milan,243,['db627eb8-56d7-44e3-967c-12564bc346bc'],57,,,,,,,,,,,,,,,,,,,Frosinone,291,00:42:57.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83775854-4244-48b2-affc-df524d14cf94,2720,,,"[7.9, 55.3]",3879851,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gianluigi Donnarumma,7036.0,Goalkeeper,169,AC Milan,243,['36f0da67-fce7-4735-870f-38d1de429e6d'],59,,,,,,,,,,,,,,,,,,,AC Milan,243,00:42:59.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5627d2ee-5a7b-4888-b19c-e6a8ffe7d07a,2723,,,"[14.7, 38.8]",3879851,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alessio Romagnoli,7458.0,Left Center Back,169,AC Milan,243,['d30fb21e-7fcc-43f9-8405-7d54453d7934'],3,,,,,,,,,,,,,,,,,,,AC Milan,243,00:43:03.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f02887a3-7737-422c-85ff-b2d5525744dc,2726,,,"[36.9, 14.3]",3879851,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Riccardo Montolivo,7166.0,Center Defensive Midfield,169,AC Milan,243,['33ac46f5-13d9-4b3c-9689-35e7527a967e'],6,,,,,,,,,,,,,,,,,,,AC Milan,243,00:43:06.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392f385-2747-405e-9031-3c5a31087e3d,2729,,,"[57.3, 5.5]",3879851,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jérémy Ménez,20300.0,Left Center Midfield,169,AC Milan,243,['73a8cfea-c300-4864-a46a-210ee52ed5cb'],9,,,,,,,,,,,,,,,,,,,AC Milan,243,00:43:09.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63e24a96-7188-48d7-80f6-4e48d8c8a64a,2732,,,"[82.7, 3.7]",3879851,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luca Antonelli,8874.0,Left Back,169,AC Milan,243,['587ebabd-eca2-41c4-ac46-311b9b3cb92c'],12,,,,,,,,,,,,,,,,,,,AC Milan,243,00:43:12.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5507b2e-94ba-446c-9746-b2811ac43af9,2735,,,"[84.8, 17.6]",3879851,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mario Barwuah Balotelli,3371.0,Left Center Forward,169,AC Milan,243,['2374e0c7-5034-46ba-9dfb-96f68b20c650'],15,,,,,,,,,,,,,,,,,,,AC Milan,243,00:43:15.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979a986c-e4de-43fa-9077-032bb9a4dabd,2738,,,"[91.4, 57.2]",3879851,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juraj Kucka,10919.0,Right Center Midfield,169,AC Milan,243,['90c8c602-974c-4b7e-8902-44521b0790e3'],18,,,,,,,,,,,,,,,,,,,AC Milan,243,00:43:18.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206b2fea-d4bc-4215-a4b4-1c59c48a1389,2741,,,"[92.1, 34.2]",3879851,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mario Barwuah Balotelli,3371.0,Left Center Forward,169,AC Milan,243,['df35e082-4721-494d-9087-dd7dccc78933'],22,,,,,,,,,,,,,,,,,,,AC Milan,243,00:43:22.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4ffc2e8-e047-4f49-ab6b-aaab56c5c6ff,2748,,,"[64.4, 10.8]",3879851,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luca Paganini,23470.0,Right Center Forward,170,Frosinone,291,"['54eace43-b6bb-4304-ae3d-dacaf8b17802', '7a9e1c71-cbdb-49e9-9ddf-a042819075f6']",54,,,,,,,,,,,,,,,,,,,Frosinone,291,00:43:54.518,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9e9c843-47fd-4121-9f95-fe7c31f21fb2,2754,,,"[96.6, 48.6]",3879851,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Ciofani,13613.0,Left Center Forward,171,Frosinone,291,['06cbc2a3-3ad7-4ee0-93de-cf74cd84746c'],23,,,,,,,,,,,,,,,,,,,Frosinone,291,00:44:23.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e09593bd-6df3-4454-8b84-01a41ad7e4c7,2760,,,"[30.2, 30.2]",3879851,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,172,AC Milan,243,['138276b8-0691-4939-b977-97c3532fc2cb'],31,,,,,,,,,,,,,,,,,,,AC Milan,243,00:44:31.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e50af32-b808-4021-b93e-33bc66e9b62b,2763,,,"[55.4, 3.6]",3879851,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,172,AC Milan,243,['a7f8d19c-2ce6-4c9c-8903-ecffca4fc249'],35,,,,,,,,,,,,,,,,,,,AC Milan,243,00:44:35.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cf5cbde-72f4-41e1-86b9-b1f6cf8c7ba7,2766,,,"[71.2, 19.9]",3879851,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Ménez,20300.0,Left Center Midfield,172,AC Milan,243,['337b33bc-4deb-4699-9250-bb86cd0f1914'],38,,,,,,,,,,,,,,,,,,,AC Milan,243,00:44:38.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a08552c9-9ef5-49cb-9659-4a2c79b2e1ed,2769,,,"[54.8, 24.1]",3879851,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,172,AC Milan,243,['94c09ca4-babc-4d5f-a6ba-f24c355e2b7c'],43,,,,,,,,,,,,,,,,,,,AC Milan,243,00:44:43.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19317585-13e1-44cf-a81c-3341accaa195,2772,,,"[65.0, 50.7]",3879851,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,172,AC Milan,243,['287ef7a9-281b-4386-9b43-4964811cbd1c'],46,,,,,,,,,,,,,,,,,,,AC Milan,243,00:44:46.151,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0695052f-0ea0-4822-908b-19076dc62204,2775,,,"[105.6, 24.7]",3879851,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luiz Adriano de Souza da Silva,21272.0,Center Attacking Midfield,172,AC Milan,243,['732de704-4d85-4dc6-ab80-504670f5ece8'],51,,,,,,,,,,,,,,,,,,,AC Milan,243,00:44:51.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412a3e75-2bb3-4ec5-9129-2e2bc41cee5d,2781,,,"[110.7, 41.3]",3879851,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Barwuah Balotelli,3371.0,Left Center Forward,172,AC Milan,243,['c5626b35-cf5f-463e-9a69-dccabafb3b4d'],55,,,,,,,,,,,,,,,,,,,AC Milan,243,00:44:55.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d2c2f06-8ac8-40d6-afb9-03ee5d426aa3,2789,,,"[60.5, 40.5]",3879851,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Paolo Sammarco,23349.0,Right Center Midfield,174,Frosinone,291,['1e11a369-ba23-4f06-b244-0606c91e84b2'],7,,,,,,,,,,,,,,,,,,,Frosinone,291,00:47:07.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80d8bca9-89a1-4254-9307-ca9094092163,2791,,,"[48.1, 40.5]",3879851,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Robert Gucher,30911.0,Center Defensive Midfield,174,Frosinone,291,['9a424104-815d-4a21-bae0-e26367f81324'],8,,,,,,,,,,,,,,,,,,,Frosinone,291,00:47:08.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42603689-417d-4f05-9df7-b05e5ac619f0,2795,,,"[34.4, 47.6]",3879851,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adriano Russo,386509.0,Center Back,174,Frosinone,291,['78b9ab55-062e-4b00-8b53-ac32e4fd5482'],10,,,,,,,,,,,,,,,,,,,Frosinone,291,00:47:10.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976e3c27-d093-4c3f-b83b-93fd549cabbe,2797,,,"[83.8, 36.7]",3879851,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Vasyl Pryyma,398941.0,Left Center Back,174,Frosinone,291,['b9a4f4d3-4a4b-44e4-a503-d362cb01c4af'],13,,,,,,,,,,,,,,,,,,,Frosinone,291,00:47:13.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc66e89c-d2e9-492e-8bc8-1aec62486e71,2805,,,"[91.2, 57.2]",3879851,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Barwuah Balotelli,3371.0,Left Center Forward,175,AC Milan,243,"['54c9de3f-9811-44a9-97be-8380dd4edf38', 'e532a01c-ab75-43ab-a68d-03b18bb38c1f']",22,,,,,,,,,,,,,,,,,,,AC Milan,243,00:47:22.863,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2406d5e-1d08-43d0-80f8-8013649133ab,2809,,,"[82.7, 67.2]",3879851,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luiz Adriano de Souza da Silva,21272.0,Center Attacking Midfield,175,AC Milan,243,"['ac909c9f-d9dc-4b16-a62a-8f08149d0918', 'df9f6e2d-c4c3-4c95-9a4a-4b554604e354']",24,,,,,,,,,,,,,,,,,,,AC Milan,243,00:47:24.553,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fe15872-9cc2-4072-a6ff-b638e5c17f8b,2813,,,"[79.3, 14.9]",3879851,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Ménez,20300.0,Left Center Midfield,175,AC Milan,243,['ce2f2288-3506-4b96-8076-2b953f8e38b5'],29,,,,,,,,,,,,,,,,,,,AC Milan,243,00:47:29.703,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295417d5-8385-4f46-bf71-6def7352469a,2816,,,"[108.6, 29.9]",3879851,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,175,AC Milan,243,['bd3ffa92-e22c-4284-8957-bca6f97805cb'],32,,,,,,,,,,,,,,,,,,,AC Milan,243,00:47:32.279,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ef567d1-6da0-4f35-98bb-e70a5ade9fc9,2821,,,"[107.8, 35.1]",3879851,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,175,AC Milan,243,['bc712ba9-4421-4644-9372-35b6e1d7cf68'],36,,,,,,,,,,,,,,,,,,,AC Milan,243,00:47:36.754,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8daff848-c0c8-465b-bd85-22c314cf76ec,2827,,,"[87.9, 37.8]",3879851,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Ciofani,13613.0,Left Center Forward,177,Frosinone,291,['de344a80-ebf2-4c8a-9863-b26366926090'],11,,,,,,,,,,,,,,,,,,,Frosinone,291,00:48:11.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d92b6998-7283-4a8e-b7ab-656b8c5a80a5,2831,,,"[92.1, 33.7]",3879851,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arlind Afrim Ajeti,8291.0,Right Center Back,178,Frosinone,291,['cd6c3857-73ea-42b1-b4b4-63ee67e4e865'],12,,,,,,,,,,,,,,,,,,,Frosinone,291,00:49:12.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c904847a-36a3-4ab2-a230-e8d384cb1fa3,2834,,,"[90.0, 32.8]",3879851,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Gucher,30911.0,Center Defensive Midfield,178,Frosinone,291,['f91a910f-20e6-447d-960b-f90255c70cd8'],13,,,,,,,,,,,,,,,,,,,Frosinone,291,00:49:13.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e9fcd34-7f14-4421-813a-6be88f3382ec,2842,,,"[85.3, 55.0]",3879851,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vasyl Pryyma,398941.0,Left Center Back,178,Frosinone,291,['ed9e7a8f-eef2-4cdf-a198-bd49962caa00'],22,,,,,,,,,,,,,,,,,,,Frosinone,291,00:49:22.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c162c2c9-2eef-41d3-8346-4335f11fed94,2845,,,"[90.8, 62.1]",3879851,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleandro Rosi,7462.0,Right Wing Back,178,Frosinone,291,['df68011e-3b38-413e-82d3-040758210592'],24,,,,,,,,,,,,,,,,,,,Frosinone,291,00:49:24.157,Ball Receipt*,
