50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.653608,,,,,,,,,,,,,,94fb14f4-22d4-44bb-9b96-b52277cec918,1143,,"[86.0, 35.3]",3879772,29,,,,,-0.5825531,,Right Foot,,,,"[94.5, 29.7]",Ground Pass,,10.1789,,,Incomplete,,Filip Đorđević,11427.0,,,,,,1,From Free Kick,Miroslav Klose,19286.0,Left Center Forward,80,Lazio,236,"['31c2ccfd-0f8c-474f-917d-bc6cb78cc977', '51fca655-56a4-4753-81c7-78c334709c20']",47,,,,,,,,,,,,,,,,,Lazio,236,00:29:47.383,Pass,
,,,,,,,,,,,,,,,,,,2.038534,,,,,,,,,,,,,,31c2ccfd-0f8c-474f-917d-bc6cb78cc977,1145,,"[25.6, 50.4]",3879772,29,,,,,-0.9279764,,Right Foot,,,,"[43.2, 26.9]",High Pass,,29.360006,,,,,Marco Benassi,7149.0,,,,,Recovery,1,Regular Play,Kamil Glik,3034.0,Center Back,81,Torino,241,"['65364dba-7ef9-4f66-959c-943c3146ef3b', '94fb14f4-22d4-44bb-9b96-b52277cec918']",48,,,,,,,,,,,,,,,,,Torino,241,00:29:48.037,Pass,
,,,,,,,,,,,,,,,,,,0.965195,,,,,,,,,,,,,,8dcb1e47-ee3f-40f2-8803-aa155b525e62,1148,,"[43.3, 26.9]",3879772,29,,,,,-0.18123534,,Left Foot,,,,"[62.4, 23.4]",Ground Pass,,19.418034,,,,,Ciro Immobile,7788.0,,,,,,1,Regular Play,Marco Benassi,7149.0,Left Center Midfield,81,Torino,241,['83effbe1-3013-4d49-b696-5dca9371cd61'],50,,,,,,,,,,,,,,,,,Torino,241,00:29:50.722,Pass,
,,,,,,,,,,,,,,,,,,2.705649,,,,,,,,,,,,,,36d5c35f-2aaa-4e48-bbb7-3ca926bff6e9,1154,,"[63.0, 6.4]",3879772,30,,True,,,2.916083,,Left Foot,,,,"[46.0, 10.3]",Ground Pass,,17.441616,,,,,Emiliano Moretti,7476.0,,,,,Free Kick,1,From Free Kick,Ciro Immobile,7788.0,Left Center Forward,82,Torino,241,['e0934b64-534a-4278-9d01-f683eeb06386'],0,,,,,,,,,,,,,,,,,Torino,241,00:30:00.133,Pass,
,,,,,,,,,,,,,,,,,,2.108566,,,,,,,,,,,,,,201141fe-5214-4274-9c30-d12c6f026da3,1156,,"[48.8, 10.7]",3879772,30,,,,,2.0051637,,Left Foot,,,,"[35.3, 39.8]",Ground Pass,,32.078964,,,,,Kamil Glik,3034.0,,,,,,1,From Free Kick,Emiliano Moretti,7476.0,Left Center Back,82,Torino,241,['64d3a890-874e-4ceb-b763-38bcd618f658'],3,,,,,,,,,,,,,,,,,Torino,241,00:30:03.651,Pass,
,,,,,,,,,,,,,,,,,,2.167523,,,,,,,,,,,,,,f7f4ceb8-482b-4790-bc09-f8b9c9af6deb,1159,,"[48.1, 45.6]",3879772,30,,,,,-1.2456094,,Right Foot,,,,"[62.8, 2.0]",High Pass,,46.01141,,,,,Cristian Molinaro,7479.0,,True,,,,1,From Free Kick,Kamil Glik,3034.0,Center Back,82,Torino,241,['8a0dd9d4-0004-4408-91cf-4a5844ae3c0b'],9,,,,,,,,,,,,,,,,,Torino,241,00:30:09.450,Pass,
,,,,,,,,,,,,,,,,,,3.645817,,,,,,,,,,,,,,9f191753-5f61-4976-a575-72000611cf74,1162,,"[62.6, 2.0]",3879772,30,,,,,0.16023068,,Left Foot,,,,"[102.2, 8.4]",High Pass,,40.11384,,,,,Marco Benassi,7149.0,,,,,,1,From Free Kick,Cristian Molinaro,7479.0,Left Wing Back,82,Torino,241,['1fd75cab-c553-44a3-8f48-b6afb2bf7818'],14,,,,,,,,,,,,,,,,,Torino,241,00:30:14.181,Pass,
,,,,,,,,,,,,,,,,,,1.008889,,,,,,,,,,,,,,8f2551d4-5e77-4966-b447-53f549292013,1166,,"[112.8, 22.4]",3879772,30,,,,,1.2170932,,Left Foot,True,,,"[120.0, 41.9]",High Pass,,20.786776,,,Out,,,,,,,,,1,From Free Kick,Marco Benassi,7149.0,Left Center Midfield,82,Torino,241,['fcb86d6a-de0b-44c1-911f-2320d8d902f5'],19,,,,,,,,,,,,,,,,,Torino,241,00:30:19.213,Pass,True
,,,,,,,,,,,,,,,,,,1.659509,,,,,,,,,,,,,,b4a89060-3f5d-4982-a2bb-6f4947bfafa2,1167,,"[7.0, 36.1]",3879772,30,,True,,,-0.21918538,,Right Foot,,,,"[68.5, 22.4]",High Pass,,63.00746,,,,,Filip Đorđević,11427.0,,,,,Goal Kick,1,From Goal Kick,Federico Marchetti,12491.0,Goalkeeper,83,Lazio,236,['996fac97-12d1-4d6e-a746-e328db0610c0'],50,,,,,,,,,,,,,,,,,Lazio,236,00:30:50.762,Pass,
,,,,,,,,,,,,,,,,,,1.960961,,,,,,,,,,,,,,fc99eac5-2a49-402a-980c-ecd7a5b89ae5,1170,,"[68.5, 22.4]",3879772,30,,,,True,0.84781694,,,,,,"[79.0, 34.3]",Low Pass,,15.870098,,,,,Miroslav Klose,19286.0,,,,,,1,From Goal Kick,Filip Đorđević,11427.0,Right Center Forward,83,Lazio,236,"['1a5024e2-4dbc-4b48-8dcf-529b5e1bf118', '7c45b81d-f6eb-4275-a092-ed44b339a6f7']",52,,,,,,,,,,,,,,,,,Lazio,236,00:30:52.422,Pass,True
,,,,,,,,,,,,,,,,,,1.307555,,,,,,,,,,,,,,633cdc95-7cfb-4fea-8410-17fa673fdd6f,1172,,"[79.7, 34.8]",3879772,30,,,,,1.2583047,,Right Foot,,,,"[83.9, 47.8]",Low Pass,,13.661625,,,,,Danilo Cataldi,7107.0,,,,,,1,From Goal Kick,Miroslav Klose,19286.0,Left Center Forward,83,Lazio,236,['0cc8f7b5-02da-409d-b672-aa177fc4e6ec'],54,,,,,,,,,,,,,,,,,Lazio,236,00:30:54.383,Pass,
,,,,,,,,,,,,,,,,,,4.292722,,,,,,,,,,,,,,d0477438-a75b-4c9c-af0a-0838dbd2b5d9,1174,,"[86.7, 49.5]",3879772,30,,,,,-0.776995,,Right Foot,,,,"[116.7, 20.0]",Low Pass,,42.07434,,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,1,From Goal Kick,Danilo Cataldi,7107.0,Right Center Midfield,83,Lazio,236,['04767b6a-1d39-4168-b24d-6798e8d81ef5'],55,,,,,,,,,,,,,,,,,Lazio,236,00:30:55.690,Pass,
,,,,,,,,,,,,,,,,,,0.677606,,,,,,,,,,,,,,11c874bd-dd76-4e62-a8dc-549a611acea9,1176,,"[118.0, 20.7]",3879772,30,,,,,1.7047412,,Left Foot,True,,,"[116.1, 34.8]",Ground Pass,,14.227438,,,,,Filip Đorđević,11427.0,,,,,,1,From Goal Kick,Felipe Anderson Pereira Gomes,8172.0,Center Attacking Midfield,83,Lazio,236,['915a68c9-f0c6-4867-9d0a-11ef870128dc'],59,,,,,,,,,,,,,,,,,Lazio,236,00:30:59.983,Pass,
,,,,,,,,,,,,,,,,,,1.297922,,,,,,,,,,,,,,96a00c52-daa5-40ce-a1cc-af4e9ca3750a,1181,,"[120.0, 80.0]",3879772,31,,,,,-1.7744241,,Right Foot,,,,"[113.0, 46.1]",High Pass,,34.61517,,,Incomplete,True,Filip Đorđević,11427.0,,,Outswinging,,Corner,1,From Corner,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,84,Lazio,236,"['8b924b94-7c9e-4a59-81ae-e18b12f387d5', 'b877e452-a68b-4a42-9c6f-dc944a480142']",49,,,,,,,,,,,,,,,,,Lazio,236,00:31:49.836,Pass,
,,,,,,,,,,,,,,,,,,1.297746,,,,,,,,,,,,,,58f1b168-70ee-46f6-91ea-233f03a09007,1184,,"[97.2, 80.0]",3879772,31,,True,,,-2.8223236,,,,,,"[85.1, 76.0]",Low Pass,,12.744019,,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,Throw-in,1,From Throw In,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,85,Lazio,236,['5201084c-a57c-42e2-b126-e200a905e853'],56,,,,,,,,,,,,,,,,,Lazio,236,00:31:56.690,Pass,
,,,,,,,,,,,,,,,,,,1.516801,,,,,,,,,,,,,,c51de77b-c1e8-468b-946d-e8aa4753acd6,1186,,"[85.6, 76.6]",3879772,31,,,,,-2.090764,,Right Foot,,,,"[78.1, 63.5]",Low Pass,,15.095033,,,,,Danilo Cataldi,7107.0,,,,,,1,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Center Attacking Midfield,85,Lazio,236,['a77752f4-073f-408b-95d9-a8419bca851e'],59,,,,,,,,,,,,,,,,,Lazio,236,00:31:59.280,Pass,
,,,,,,,,,,,,,,,,,,0.696098,,,,,,,,,,,,,,0700244a-b8d3-49a6-9ebc-825a8f02db33,1189,,"[76.8, 55.8]",3879772,32,,,,,-1.5707964,,Left Foot,,,,"[76.8, 44.6]",Ground Pass,,11.2,,,,,Milan Biševac,3103.0,,,,,,1,From Throw In,Danilo Cataldi,7107.0,Right Center Midfield,85,Lazio,236,['f5dbedcc-3f82-4de3-8570-053f521e8df4'],1,,,,,,,,,,,,,,,,,Lazio,236,00:32:01.989,Pass,
,,,,,,,,,,,,,,,,,,1.88248,,,,,,,,,,,,,,4124adce-78dd-43de-b733-6716507b9112,1193,,"[76.6, 43.9]",3879772,32,,,,,-1.5576966,,Right Foot,,,,"[76.9, 21.0]",Ground Pass,,22.901964,,,,,Abdoulay Konko,26683.0,,,,,,1,From Throw In,Milan Biševac,3103.0,Right Center Back,85,Lazio,236,"['734301fe-0ad3-491c-923d-a02bd0c490a5', 'e7062f5b-555b-4e2f-91f1-6211b492ec63']",3,,,,,,,,,,,,,,,,,Lazio,236,00:32:03.423,Pass,True
,,,,,,,,,,,,,,,,,,1.172159,,,,,,,,,,,,,,0d2fefa9-411d-47e0-b310-1737091ab381,1196,,"[78.9, 14.9]",3879772,32,,,,,1.3462528,,Right Foot,,,,"[82.6, 31.1]",Ground Pass,,16.617159,,,,,Danilo Cataldi,7107.0,,,,,,1,From Throw In,Abdoulay Konko,26683.0,Right Back,85,Lazio,236,['7b8f0ddc-b72b-4be7-b0ae-2663bf26828c'],7,,,,,,,,,,,,,,,,,Lazio,236,00:32:07.078,Pass,
,,,,,,,,,,,,,,,,,,0.532852,,,,,,,,,,,,,,abc96065-466f-4b15-8bcc-18b6cf9f7645,1199,,"[82.9, 35.5]",3879772,32,,,,,0.62931764,,Right Foot,,,,"[94.3, 43.8]",Low Pass,,14.1014185,,,Incomplete,,Marco Parolo,8173.0,,,,,,1,From Throw In,Danilo Cataldi,7107.0,Right Center Midfield,85,Lazio,236,"['4477b5cc-762a-45a4-b4ae-fa3c1f7609f9', '557f2cb2-fb96-40f8-826c-e26ca50ec0ea']",9,,,,,,,,,,,,,,,,,Lazio,236,00:32:09.378,Pass,
,,,,,,,,,,,,,,,,,,1.843221,,,,,,,,,,,,,,7dfd813d-6adf-4ee3-873e-e64eb0cc16ec,1221,,"[7.0, 44.1]",3879772,32,,True,,,0.115759216,,Right Foot,,,,"[32.8, 47.1]",Ground Pass,,25.973833,,,,,Danilo Cataldi,7107.0,,,,,Goal Kick,1,From Goal Kick,Federico Marchetti,12491.0,Goalkeeper,86,Lazio,236,['48e6d804-29fe-48f6-a516-632e58322bb8'],43,,,,,,,,,,,,,,,,,Lazio,236,00:32:43.093,Pass,
,,,,,,,,,,,,,,,,,,1.946626,,,,,,,,,,,,,,5daab712-db70-4339-b040-767fa029c22f,1223,,"[45.3, 46.3]",3879772,32,,,,,-1.5266262,,Right Foot,,,,"[46.9, 10.1]",Ground Pass,,36.23534,,,,,Senad Lulić,7785.0,,,,,,1,From Goal Kick,Danilo Cataldi,7107.0,Right Center Midfield,86,Lazio,236,['4b22cd23-1d63-4ed8-9087-34ae49e939e4'],48,,,,,,,,,,,,,,,,,Lazio,236,00:32:48.206,Pass,
,,,,,,,,,,,,,,,,,,1.000469,,,,,,,,,,,,,,4cdefa2e-7b8a-49fc-ad54-2fed0613da6a,1227,,"[61.7, 8.5]",3879772,32,,,,,2.37506,,Right Foot,,,,"[50.9, 18.9]",Ground Pass,,14.993332,,,,,Wesley Hoedt,3588.0,,,,,,1,From Goal Kick,Senad Lulić,7785.0,Left Back,86,Lazio,236,"['65aad811-99e9-4a33-8341-0fdd138fa2fc', '812dd278-a408-432b-9328-1bfe924fa29d']",53,,,,,,,,,,,,,,,,,Lazio,236,00:32:53.552,Pass,True
,,,,,,,,,,,,,,,,,,2.502446,,,,,,,,,,,,,,e284e147-2cef-4b63-b61b-de542644d10c,1230,,"[53.0, 21.2]",3879772,32,,,,,1.3466283,,Left Foot,,,,"[64.4, 71.2]",High Pass,,51.283134,,,,,Abdoulay Konko,26683.0,,True,,,,1,From Goal Kick,Wesley Hoedt,3588.0,Left Center Back,86,Lazio,236,['0c2e7fc9-5090-460b-8ced-49827655fb47'],56,,,,,,,,,,,,,,,,,Lazio,236,00:32:56.283,Pass,
,,,,,,,,,,,,,,,,,,0.669569,,,,,,,,,,,,,,c12e8222-4b97-4350-bfde-652a9cb7eaaa,1238,,"[87.5, 78.1]",3879772,33,,,,,-2.8802667,,Right Foot,,,,"[78.9, 75.8]",Ground Pass,,8.902246,,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,1,From Goal Kick,Abdoulay Konko,26683.0,Right Back,86,Lazio,236,"['d552a255-06b5-4c68-807f-ff30cc5cf649', 'dcc2ebcc-a511-4124-a2d6-3b4429273092']",5,,,,,,,,,,,,,,,,,Lazio,236,00:33:05.461,Pass,True
,,,,,,,,,,,,,,,,,,1.822145,,,,,,,,,,,,,,4a92312f-7f5b-44d4-984f-d40921781912,1243,,"[38.2, 0.1]",3879772,33,,,,,2.8053122,,,,,,"[15.6, 8.0]",Low Pass,,23.94097,,,,,Emiliano Moretti,7476.0,,,,,Throw-in,1,From Throw In,Cristian Molinaro,7479.0,Left Wing Back,87,Torino,241,['cbd2847e-7fc6-4b44-aca0-4c278bd32d72'],38,,,,,,,,,,,,,,,,,Torino,241,00:33:38.210,Pass,
,,,,,,,,,,,,,,,,,,1.705727,,,,,,,,,,,,,,b6c6974a-5957-415b-b074-90df046d1f95,1247,,"[8.7, 19.0]",3879772,33,,,,,1.8068764,,Left Foot,,,,"[3.6, 40.2]",Ground Pass,,21.804815,,,,,Daniele Padelli,34881.0,,,,,,1,From Throw In,Emiliano Moretti,7476.0,Left Center Back,87,Torino,241,"['ba1f3fa6-a798-4332-a82c-6dc2a5e57edb', 'c62f7902-fc71-47db-b8d7-b4311207f8b7']",41,,,,,,,,,,,,,,,,,Torino,241,00:33:41.931,Pass,True
,,,,,,,,,,,,,,,,,,1.670685,,,,,,,,,,,,,,8e8f5fb6-aba9-4f36-a124-82b3c3b4f7bf,1251,,"[3.6, 39.6]",3879772,33,,,,,1.3763162,,Left Foot,,,,"[8.8, 66.0]",Ground Pass,,26.907248,,,,,Nikola Maksimović,16202.0,,,,,,1,From Throw In,Daniele Padelli,34881.0,Goalkeeper,87,Torino,241,"['2cf54561-a7cd-48f7-8437-0b44ba142c6e', 'a6e78276-e31a-4b44-a90e-2a36da24a3d8']",43,,,,,,,,,,,,,,,,,Torino,241,00:33:43.939,Pass,True
,,,,,,,,,,,,,,,,,,1.604047,,,,,,,,,,,,,,f151d9ea-0a36-4a9e-bd99-3e1d7eaf55b4,1254,,"[15.2, 70.2]",3879772,33,,,,,-0.2865007,,Right Foot,,,,"[39.3, 63.1]",Ground Pass,,25.124092,,,,,Afriyie Acquah,7474.0,,,,,,1,From Throw In,Nikola Maksimović,16202.0,Right Center Back,87,Torino,241,['f55acaf6-f993-40fb-8317-1d0c750be6a7'],47,,,,,,,,,,,,,,,,,Torino,241,00:33:47.940,Pass,
,,,,,,,,,,,,,,,,,,1.232813,,,,,,,,,,,,,,8de2cc2e-b89b-456b-8f24-f347fc6e6a6d,1269,,"[70.4, 0.1]",3879772,34,,,,,0.39408788,,,,,,"[80.5, 4.3]",Low Pass,,10.938464,,,,,Filip Đorđević,11427.0,,,,,Throw-in,1,From Throw In,Senad Lulić,7785.0,Left Back,88,Lazio,236,['46cf1c76-b948-465c-9142-5602ac6458cd'],6,,,,,,,,,,,,,,,,,Lazio,236,00:34:06.639,Pass,
,,,,,,,,,,,,,,,,,,1.204245,,,,,,,,,,,,,,43fbd745-a7cf-4733-bfd4-4f69a5250863,1271,,"[80.5, 4.3]",3879772,34,,,,,3.0957532,,Left Foot,,,,"[69.6, 4.8]",Ground Pass,,10.911462,,,,,Senad Lulić,7785.0,,,,,,1,From Throw In,Filip Đorđević,11427.0,Right Center Forward,88,Lazio,236,['388f62fe-879a-4b0a-8ddf-11e36b99e84c'],7,,,,,,,,,,,,,,,,,Lazio,236,00:34:07.872,Pass,
,,,,,,,,,,,,,,,,,,1.100186,,,,,,,,,,,,,,113befa9-31d4-4933-a1df-66cf96347b26,1274,,"[69.6, 4.8]",3879772,34,,,,,1.5818456,,Right Foot,,,,"[69.4, 22.9]",Ground Pass,,18.101105,,,,,Lucas Rodrigo Biglia,5510.0,,,,,,1,From Throw In,Senad Lulić,7785.0,Left Back,88,Lazio,236,['a470a5d6-0eac-49b9-bda8-17699952e577'],9,,,,,,,,,,,,,,,,,Lazio,236,00:34:09.979,Pass,
,,,,,,,,,,,,,,,,,,1.988037,,,,,,,,,,,,,,93697583-f2e0-457d-89d5-761ee9b48768,1277,,"[69.4, 28.5]",3879772,34,,,,,1.6473336,,Left Foot,,,,"[66.9, 61.1]",Ground Pass,,32.695717,,,,,Abdoulay Konko,26683.0,,,,,,1,From Throw In,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,88,Lazio,236,['be4eefd2-a96e-44a7-86a6-9e8ebe393b97'],12,,,,,,,,,,,,,,,,,Lazio,236,00:34:12.638,Pass,
,,,,,,,,,,,,,,,,,,2.347633,,,,,,,,,,,,,,d28ad4ca-891a-496b-b179-519828000a84,1280,,"[66.7, 57.9]",3879772,34,,,,,-1.353685,,Right Foot,,,,"[74.2, 23.9]",High Pass,,34.81738,,,Incomplete,,Marco Parolo,8173.0,,,,,,1,From Throw In,Abdoulay Konko,26683.0,Right Back,88,Lazio,236,"['20279f38-ac1a-4b41-bc69-6d91eaba0e27', '4f0b6d3b-f9a2-4024-9a3f-1573ee8f8259']",16,,,,,,,,,,,,,,,,,Lazio,236,00:34:16.089,Pass,
,,,,,,,,,,,,,,,,,,1.171918,,,,,,,,,,,,,,e80bb2a0-672a-4b6c-9976-9fb01df29b7a,1285,,"[49.5, 38.6]",3879772,34,,,,,0.28997642,,Right Foot,,,True,"[61.9, 42.3]",Ground Pass,,12.940248,,,,,Andrea Belotti,7471.0,,,,,,1,Regular Play,Afriyie Acquah,7474.0,Right Center Midfield,89,Torino,241,['99ccc6d5-4e36-4bef-9c92-89b12d3f6aae'],22,,,,,,,,,,,,,,,,,Torino,241,00:34:22.180,Pass,
,,,,,,,,,,,,,,,,,,1.004453,,,,,,,,,,,,,,ca1052fa-4647-40f6-a94e-4266c396cf85,1288,,"[67.1, 52.1]",3879772,34,,,,,1.4872475,,Right Foot,,,,"[68.8, 72.4]",Ground Pass,,20.371058,,,,,Bruno da Silva Peres,6965.0,,,,,,1,Regular Play,Andrea Belotti,7471.0,Right Center Forward,89,Torino,241,['296a693a-bbc4-426e-af37-e1e2f5f502a6'],24,,,,,,,,,,,,,,,,,Torino,241,00:34:24.811,Pass,
,,,,,,,,,,,,,,,,,,1.142481,,,,,,,,,,,,,,3298236c-ef1b-44c1-9571-653832512bcb,1291,,"[98.1, 56.9]",3879772,34,,,,,0.3746812,,Left Foot,,,,"[107.0, 60.4]",Ground Pass,,9.563472,,,,,Ciro Immobile,7788.0,,,,,,1,Regular Play,Bruno da Silva Peres,6965.0,Right Wing Back,89,Torino,241,['4633e3cb-b9e4-4e6d-a633-a36952470721'],30,,,,,,,,,,,,,,,,,Torino,241,00:34:30.347,Pass,
,,,,,,,,,,,,,,,,,,0.806978,,,,,,,,,,,,,,f22e7dd9-230f-4ef9-8d22-4e056ae544d0,1294,,"[107.3, 57.5]",3879772,34,,,,,-2.1384628,b3b456c1-23d0-48b8-9176-3e372f9aeda1,Right Foot,,,,"[102.9, 50.6]",Ground Pass,,8.18352,,,,,Marco Benassi,7149.0,True,,,,,1,Regular Play,Ciro Immobile,7788.0,Left Center Forward,89,Torino,241,['d076c336-19d5-4a75-9dd4-c1f058ccfc81'],32,,,,,,,,,,,,,,,,,Torino,241,00:34:32.496,Pass,
,,,,,,,,,,,,,,,,,,3.892895,,,,,,,,,,,,,,5a60dda4-58f3-4c83-bd2b-f3af8b866e62,1309,,"[57.3, 10.1]",3879772,34,,,,,-0.04738718,,Right Foot,,,,"[105.8, 7.8]",High Pass,,48.554504,,,,,Afriyie Acquah,7474.0,,,,,,1,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,89,Torino,241,['b4f2c452-e908-4353-bceb-a72fa0f29f6b'],47,,,,,,,,,,,,,,,,,Torino,241,00:34:47.068,Pass,
,,,,,,,,,,,,,,,,,,0.769062,,,,,,,,,,,,,,a7c45123-5425-4857-9e9c-658dd037dec0,1312,,"[108.3, 10.5]",3879772,34,,,,,1.554269,,Right Foot,,,,"[108.5, 22.6]",High Pass,,12.101653,,,Incomplete,,Ciro Immobile,7788.0,,,,,,1,Regular Play,Afriyie Acquah,7474.0,Right Center Midfield,89,Torino,241,"['5975d8b2-03de-462b-933d-d54cde48f181', '6c7e5aa7-cb31-44eb-b213-5d8c7256d04d']",55,,,,,,,,,,,,,,,,,Torino,241,00:34:55.537,Pass,
,,,,,,,,,,,,,,,,,,1.397309,,,,,,,,,,,,,,1ded056e-23ce-48cf-bc32-f888b8d180f5,1318,,"[87.1, 37.1]",3879772,35,,,,,0.86255145,,Right Foot,,,,"[105.6, 58.7]",Ground Pass,,28.439585,,,,,Ciro Immobile,7788.0,,,,,,1,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,89,Torino,241,['5e8d4425-d119-4609-9888-0e8d30a3e53d'],3,,,,,,,,,,,,,,,,,Torino,241,00:35:03.401,Pass,
,,,,,,,,,,,,,,,,,,1.349075,,,,,,,,,,,,,,3478deb3-bcd3-480b-9869-354ca0259290,1324,,"[108.3, 64.7]",3879772,36,,,,,-1.4715221,,Right Foot,True,,,"[110.8, 39.6]",High Pass,,25.224195,,,Incomplete,,Kamil Glik,3034.0,,,,,Free Kick,1,From Free Kick,Bruno da Silva Peres,6965.0,Right Wing Back,90,Torino,241,"['bcb77b4e-3b21-4aab-bbaa-ab22201beeaa', 'c3b7e733-b701-4d14-a3f9-fb3a53e6e636']",6,,,,,,,,,,,,,,,,,Torino,241,00:36:06.165,Pass,
,,,,,,,,,,,,,,,,,,0.934414,,,,,,,,,,,,,,a85d75ae-a06a-4dfa-a79e-471805e41546,1328,,"[11.0, 24.5]",3879772,36,,,,,0.4789136,,Right Foot,,,,"[16.2, 27.2]",Low Pass,,5.859181,,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,Recovery,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,91,Lazio,236,['48f27e30-c6d1-4d2f-ac93-4da506b8d540'],9,,,,,,,,,,,,,,,,,Lazio,236,00:36:09.006,Pass,
,,,,,,,,,,,,,,,,,,1.108373,,,,,,,,,,,,,,c0163f08-76b3-4bab-ae8d-773b92558cf6,1337,,"[33.8, 20.0]",3879772,37,,,,,1.2120256,,Left Foot,,,,"[36.8, 28.0]",Ground Pass,,8.5440035,,,,,Milan Biševac,3103.0,,,,,Free Kick,1,From Free Kick,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,92,Lazio,236,['de964711-78e7-42c9-927a-937e83cf8508'],21,,,,,,,,,,,,,,,,,Lazio,236,00:37:21.059,Pass,
,,,,,,,,,,,,,,,,,,1.70373,,,,,,,,,,,,,,d7596353-4714-487f-bf46-14572645ff6f,1340,,"[36.8, 28.0]",3879772,37,,,,,0.0,,Right Foot,,,,"[45.9, 28.0]",Ground Pass,,9.1,,,,,Lucas Rodrigo Biglia,5510.0,,,,,,1,From Free Kick,Milan Biševac,3103.0,Right Center Back,92,Lazio,236,['3fca1224-35b3-4b54-a723-aaea9a9af0ce'],22,,,,,,,,,,,,,,,,,Lazio,236,00:37:22.247,Pass,
,,,,,,,,,,,,,,,,,,1.709464,,,,,,,,,,,,,,2a42dd63-bbf2-4529-ad67-a077a33516cd,1343,,"[45.9, 28.0]",3879772,37,,,,,1.3713914,,Left Foot,,,,"[51.7, 56.7]",Ground Pass,,29.280197,,,,,Danilo Cataldi,7107.0,,,,,,1,From Free Kick,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,92,Lazio,236,['3aff9770-beec-486a-a801-411a30f71752'],24,,,,,,,,,,,,,,,,,Lazio,236,00:37:24.143,Pass,
,,,,,,,,,,,,,,,,,,1.422897,,,,,,,,,,,,,,ad3a54e0-c70c-45b9-9009-41acd2ed7a3b,1346,,"[53.2, 61.3]",3879772,37,,,,,0.73937804,,Right Foot,,,,"[69.1, 75.8]",Ground Pass,,21.51883,,,,,Abdoulay Konko,26683.0,,,,,,1,From Free Kick,Danilo Cataldi,7107.0,Right Center Midfield,92,Lazio,236,['3359ebe7-4029-41bb-b600-90616854ee7b'],27,,,,,,,,,,,,,,,,,Lazio,236,00:37:27.092,Pass,
,,,,,,,,,,,,,,,,,,1.634696,,,,,,,,,,,,,,e377d540-7561-437e-996a-497052933efa,1348,,"[69.2, 75.8]",3879772,37,,True,,,-2.6923325,,Right Foot,,,,"[58.0, 70.4]",Ground Pass,,12.433825,,,,,Danilo Cataldi,7107.0,,,,,,1,From Free Kick,Abdoulay Konko,26683.0,Right Back,92,Lazio,236,['798f96c7-8d22-41bd-b429-2f6949fe995a'],29,,,,,,,,,,,,,,,,,Lazio,236,00:37:29.330,Pass,
,,,,,,,,,,,,,,,,,,1.42664,,,,,,,,,,,,,,75d72661-ae96-4124-b959-ed333c494a8e,1351,,"[58.5, 68.1]",3879772,37,,True,,,-1.670465,,Right Foot,,,,"[56.3, 46.1]",Ground Pass,,22.109726,,,,,Milan Biševac,3103.0,,,,,,1,From Free Kick,Danilo Cataldi,7107.0,Right Center Midfield,92,Lazio,236,['9ff1caf4-f4d5-4c10-97d4-da95881cabe8'],31,,,,,,,,,,,,,,,,,Lazio,236,00:37:31.638,Pass,
