50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.992599,,,,,,,,,,,,,,,,,0eab404f-b47d-4244-923f-27606f1d3555,2344,,"[78.7, 7.9]",3879709,58,,,,,1.1145835,,Right Foot,,,"[84.0, 18.7]",,Ground Pass,,12.030378,,,Incomplete,,Oscar Hiljemark,5605.0,,,,,,2,From Free Kick,Achraf Lazaar,10032.0,Left Back,152,Palermo,2256,"['4337b1c3-67d5-4ec0-87a1-977f20b38dd0', '5b785814-3d13-4382-8c20-c0354a0b516a']",45,,,,,,,,,,,,,,,,,Palermo,2256,00:13:45.311,Pass,
,,,,,,,,,,,,,,,2.264297,,,,,,,,,,,,,,,,,5b785814-3d13-4382-8c20-c0354a0b516a,2347,,"[36.1, 61.4]",3879709,58,,,,,0.24497867,,Right Foot,,,"[71.3, 70.2]",,High Pass,,36.28333,,,Incomplete,,Kevin Lasagna,7793.0,,,,,Recovery,2,From Free Kick,Simone Romagnoli,7172.0,Right Center Back,152,Palermo,2256,"['0eab404f-b47d-4244-923f-27606f1d3555', '4224b22d-0d8b-4e70-bf1b-c4895b76de4e', '77d6eedf-f8e2-4b25-862f-82e231fa8e4b', '84963905-2267-49de-8f12-b1d82953a2c9']",48,,,,,,,,,,,,,,,,,Carpi,1683,00:13:48.303,Pass,True
,,,,,,,,,,,,,,,1.366602,,,,,,,,,,,,,,,,,cd42c0b0-9abd-4637-add2-231cddc0dc98,2350,,"[70.1, 80.0]",3879709,59,,,,,-0.6870045,,,,,"[82.9, 69.5]",,High Pass,,16.555664,,,,,Kevin Lasagna,7793.0,,,,,Throw-in,2,From Throw In,Cristian Zaccardo,387300.0,Right Back,153,Carpi,1683,['734c45f6-4065-4019-960d-a90f6fb9e872'],0,,,,,,,,,,,,,,,,,Carpi,1683,00:14:00.793,Pass,
,,,,,,,,,,,,,,,1.947843,,,,,,,,,,,,,,,,,3f30b8eb-c376-49bd-8839-19c21b4ec5fa,2354,,"[83.5, 67.3]",3879709,59,,,,,-1.7965627,,Left Foot,,,"[77.0, 39.0]",,Low Pass,,29.036873,,,Incomplete,,Raffaele Bianco,352172.0,,,,,,2,From Throw In,Kevin Lasagna,7793.0,Center Attacking Midfield,153,Carpi,1683,"['26e4ecc9-b864-4324-a8ac-4ef081fc2d4d', '9a7f64ed-b1c6-475c-a8aa-8023674baf08', 'a848d8a0-8894-447d-87ef-6e124d29a45a']",2,,,,,,,,,,,,,,,,,Carpi,1683,00:14:02.932,Pass,True
,,,,,,,,,,,,,,,1.135875,,,,,,,,,,,,,,,,,6feb4ac8-8eef-400b-8253-dd5af4254a4d,2358,,"[52.0, 44.3]",3879709,59,,,,,-0.6867099,,Right Foot,,,"[63.1, 35.2]",,Ground Pass,,14.353396,,,,,Franco Damián Vázquez,6719.0,,,,,,2,From Counter,Oscar Hiljemark,5605.0,Right Center Midfield,154,Palermo,2256,['4a0082e7-7f3c-4d47-bf93-f163d3cfee0a'],6,,,,,,,,,,,,,,,,,Palermo,2256,00:14:06.582,Pass,
,,,,,,,,,,,,,,,0.731792,,,,,,,,,,,,,,,,,935d6c5d-fa83-4327-b623-fac7c14a8213,2364,,"[70.2, 32.9]",3879709,59,,,,,1.6727147,,Left Foot,,,"[69.3, 41.7]",,Ground Pass,,8.845903,,,,,Oscar Hiljemark,5605.0,,,,,Free Kick,2,From Free Kick,Mato Jajalo,30735.0,Center Defensive Midfield,155,Palermo,2256,['6db1cbc3-e363-4c63-b112-f79075a414b4'],23,,,,,,,,,,,,,,,,,Palermo,2256,00:14:23.998,Pass,
,,,,,,,,,,,,,,,1.085161,,,,,,,,,,,,,,,,,5034bbd2-7cc9-4061-809f-4a56ebcd7678,2367,,"[69.3, 41.7]",3879709,59,,,,,-1.6469201,,Right Foot,,,"[68.4, 29.9]",,Ground Pass,,11.834272,,,,,Mato Jajalo,30735.0,,,,,,2,From Free Kick,Oscar Hiljemark,5605.0,Right Center Midfield,155,Palermo,2256,['9ffcf4dc-2001-49a2-9a95-29820b23c565'],24,,,,,,,,,,,,,,,,,Palermo,2256,00:14:24.890,Pass,
,,,,,,,,,,,,,,,1.88708,,,,,,,,,,,,,,,,,22b3293c-e955-4d3f-9c92-cb9d7b615350,2370,,"[68.4, 29.9]",3879709,59,,,,,-2.6819937,,Right Foot,,,"[58.5, 25.0]",,Ground Pass,,11.046267,,,,,Giancarlo González Castro,5584.0,,,,,,2,From Free Kick,Mato Jajalo,30735.0,Center Defensive Midfield,155,Palermo,2256,['70efa4e2-b49f-4985-aa49-0241f3107be4'],26,,,,,,,,,,,,,,,,,Palermo,2256,00:14:26.055,Pass,
,,,,,,,,,,,,,,,1.052882,,,,,,,,,,,,,,,,,af7f3975-a139-492c-a094-5a9e9285afa1,2373,,"[58.5, 25.0]",3879709,59,,,,,-1.2024474,,Right Foot,,,"[65.1, 7.9]",,Ground Pass,,18.329485,,,,,Achraf Lazaar,10032.0,,,,,,2,From Free Kick,Giancarlo González Castro,5584.0,Left Center Back,155,Palermo,2256,['d7614880-330d-4f8f-a0c9-0a2beeae1356'],28,,,,,,,,,,,,,,,,,Palermo,2256,00:14:28.022,Pass,
,,,,,,,,,,,,,,,0.078097,,,,,,,,,,,,,,,,,75ed8427-d060-4f7a-856c-3c21469a8031,2376,,"[65.0, 6.3]",3879709,59,,,,,0.0,,Left Foot,,,"[69.3, 6.3]",,Low Pass,,4.3,,,Incomplete,,,,,,,,,2,From Free Kick,Achraf Lazaar,10032.0,Left Back,155,Palermo,2256,['1fd7fd54-5625-42f8-982f-f330616817c6'],30,,,,,,,,,,,,,,,,,Palermo,2256,00:14:30.896,Pass,
,,,,,,,,,,,,,,,0.680212,,,,,,,,,,,,,,,,,6805d0c3-1d98-4035-95c5-5080c357b915,2379,,"[66.7, 0.1]",3879709,59,,True,,,0.3344081,,,,,"[90.3, 8.3]",,High Pass,,24.983995,,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Achraf Lazaar,10032.0,Left Back,156,Palermo,2256,['688d7dc4-9388-473c-95ae-f57490135522'],52,,,,,,,,,,,,,,,,,Palermo,2256,00:14:52.572,Pass,
,,,,,,,,,,,,,,,3.450813,,,,,,,,,,,,,,,,,7690b5e1-3d7a-423d-a3fb-12b1e3c9ad13,2384,,"[41.4, 67.3]",3879709,59,,,,,-0.018304592,,Right Foot,,,"[85.1, 66.5]",,High Pass,,43.70732,,,Incomplete,,Kevin Lasagna,7793.0,,,,,Recovery,2,From Throw In,Lorenzo Lollo,30829.0,Right Defensive Midfield,156,Palermo,2256,"['5b33021e-6e00-47bb-92fb-6444df48f507', 'e824cb78-4bc8-42f8-9c6d-1a63f12c806a']",56,,,,,,,,,,,,,,,,,Carpi,1683,00:14:56.446,Pass,
,,,,,,,,,,,,,,,1.67445,,,,,,,,,,,,,,,,,1c6358d7-fb80-4e4e-92df-ce2743ef4803,2388,,"[84.1, 80.0]",3879709,60,,True,,,-0.29178095,,,,,"[112.4, 71.5]",,Low Pass,,29.548943,,,,,Kevin Lasagna,7793.0,,,,,Throw-in,2,From Throw In,Gaetano Letizia,7114.0,Right Midfield,157,Carpi,1683,['510ac187-3280-4a9b-add0-81f29051b9bc'],4,,,,,,,,,,,,,,,,,Carpi,1683,00:15:04.450,Pass,
,,,,,,,,,,,,,,,2.647137,,,,,,,,,,,,,,,,,403fbf00-adbe-40a4-a803-84f5fbda82cb,2390,,"[113.9, 71.5]",3879709,60,,,,,-2.0193317,,Right Foot,True,,"[98.5, 39.5]",,High Pass,,35.512814,,,Incomplete,,Antonio Di Gaudio,11502.0,,,,,,2,From Throw In,Kevin Lasagna,7793.0,Center Attacking Midfield,157,Carpi,1683,"['5f40bd48-d22d-47a1-b618-6e8880a5a07d', 'd6da6704-2c83-4251-a083-577461d5373e']",6,,,,,,,,,,,,,,,,,Carpi,1683,00:15:06.225,Pass,
,,,,,,,,,,,,,,,1.317769,,,,,,,,,,,,,,,,,d6da6704-2c83-4251-a083-577461d5373e,2393,,"[21.6, 40.6]",3879709,60,,,,True,-0.16514868,,,,,"[36.6, 38.1]",,Low Pass,,15.206906,,,,,Franco Damián Vázquez,6719.0,,,,,Recovery,2,Regular Play,Aljaž Struna,24061.0,Right Back,158,Palermo,2256,"['403fbf00-adbe-40a4-a803-84f5fbda82cb', 'a5c2cbdf-2eea-4fb2-a7e4-1ecd84977f9b', 'd14d12c9-3df6-4f85-b4b0-a80a5043ca5c']",8,,,,,,,,,,,,,,,,,Palermo,2256,00:15:08.872,Pass,True
,,,,,,,,,,,,,,,2.920414,,,,,,,,,,,,,,,,,0d42413c-2212-4f7c-bee6-35f46b0dd5bd,2399,,"[42.8, 44.3]",3879709,60,,,,,1.2860659,,Right Foot,,,"[51.2, 73.0]",,Ground Pass,,29.904013,,,,,Aljaž Struna,24061.0,,,,,Free Kick,2,From Free Kick,Mato Jajalo,30735.0,Center Defensive Midfield,159,Palermo,2256,['ead67792-5e26-41d2-92c5-eac1e9cf5a16'],22,,,,,,,,,,,,,,,,,Palermo,2256,00:15:22.636,Pass,
,,,,,,,,,,,,,,,1.333604,,,,,,,,,,,,,,,,,c51c6dbc-69be-4d9c-b5b9-4c8370e68dcc,2402,,"[78.7, 75.0]",3879709,60,,,,,0.04107278,,Right Foot,,,"[86.0, 75.3]",,Ground Pass,,7.306162,,,,,Oscar Hiljemark,5605.0,,,,,,2,From Free Kick,Aljaž Struna,24061.0,Right Back,159,Palermo,2256,['a162a4d3-e869-4458-a41a-95076f66e906'],28,,,,,,,,,,,,,,,,,Palermo,2256,00:15:28.838,Pass,
,,,,,,,,,,,,,,,0.787771,,,,,,,,,,,,,,,,,f1973284-98ee-4341-ae8e-0a57c5668eb3,2405,,"[86.0, 75.3]",3879709,60,,,,,-2.040062,,Right Foot,,,"[82.4, 68.2]",,Ground Pass,,7.9605274,,,,,Aljaž Struna,24061.0,,,,,,2,From Free Kick,Oscar Hiljemark,5605.0,Right Center Midfield,159,Palermo,2256,['b51ef02e-cf7b-46f4-8143-7066874f6e27'],30,,,,,,,,,,,,,,,,,Palermo,2256,00:15:30.266,Pass,
,,,,,,,,,,,,,,,0.144084,,,,,,,,,,,,,,,,,31a4a13c-44b8-4f2f-9510-233107ff069b,2413,,"[36.8, 6.3]",3879709,60,,,,,2.0344439,,Right Foot,,,"[36.4, 7.1]",,Ground Pass,,0.8944272,,,Incomplete,,Vid Belec,8662.0,,,,,,2,Regular Play,Raffaele Bianco,352172.0,Left Defensive Midfield,160,Carpi,1683,"['58067757-629f-4c14-9268-de7b3410fa5f', '6927da8c-fabb-461d-b05b-5faca53d32e8']",33,,,,,,,,,,,,,,,,,Carpi,1683,00:15:33.833,Pass,
,,,,,,,,,,,,,,,1.916998,,,,,,,,,,,,,,,,,61e41302-bf01-4e53-8abc-f4b574d595b1,2416,,"[37.1, 0.1]",3879709,60,,True,,,0.41368923,,,,,"[65.8, 12.7]",,High Pass,,31.344059,,,Incomplete,,Kevin Lasagna,7793.0,,,,,Throw-in,2,From Throw In,Fabrizio Poli,32525.0,Left Back,161,Carpi,1683,"['4d7672da-9e0e-4642-ad0b-245d787540df', '747293b4-d01b-4821-9012-04e15cacf76b']",44,,,,,,,,,,,,,,,,,Carpi,1683,00:15:44.821,Pass,
,,,,,,,,,,,,,,,3.947731,,,,,,,,,,,,,,,,,7eb18db4-baa7-4b61-a00e-7f15fba88c50,2421,,"[111.9, 9.0]",3879709,60,,,,,1.7558303,,Left Foot,True,,"[101.1, 66.7]",,High Pass,,58.702045,,,Incomplete,,,,,True,,,,2,From Throw In,Kevin Lasagna,7793.0,Center Attacking Midfield,161,Carpi,1683,['f7a30c9f-7feb-4fd8-86e7-6516c8cf985e'],52,,,,,,,,,,,,,,,,,Carpi,1683,00:15:52.421,Pass,
,,,,,,,,,,,,,,,1.985723,,,,,,,,,,,,,,,,,a798265e-08a0-4657-be66-9ca39401abb4,2425,,"[26.9, 0.1]",3879709,61,,,,,0.24095939,,,,,"[56.2, 7.3]",,High Pass,,30.171675,,,,,Aleksandar Trajkovski,30512.0,,,,,Throw-in,2,From Throw In,Achraf Lazaar,10032.0,Left Back,162,Palermo,2256,['8f4c3075-9d80-43ec-b564-1ec73c42eaec'],11,,,,,,,,,,,,,,,,,Palermo,2256,00:16:11.302,Pass,
,,,,,,,,,,,,,,,2.400498,,,,,,,,,,,,,,,,,543c1170-5806-4374-b7a6-cc6740e284ad,2429,,"[62.5, 80.0]",3879709,61,,True,,,-1.2126118,,,,,"[69.5, 61.3]",,Low Pass,,19.967222,,,,,Lorenzo Lollo,30829.0,,,,,Throw-in,2,From Throw In,Cristian Zaccardo,387300.0,Right Back,163,Carpi,1683,['dab0d8cf-60b9-40a9-b87f-4a772d8e907e'],20,,,,,,,,,,,,,,,,,Carpi,1683,00:16:20.134,Pass,
,,,,,,,,,,,,,,,0.68263,,,,,,,,,,,,,,,,,66a0e936-c28d-4035-83c1-fb4c4dc34edb,2433,,"[70.7, 61.3]",3879709,61,,,,,-2.1688743,,Right Foot,,,"[64.5, 52.2]",,Ground Pass,,11.011357,,,,,Raffaele Bianco,352172.0,,,,,,2,From Throw In,Lorenzo Lollo,30829.0,Right Defensive Midfield,163,Carpi,1683,"['d1e07535-55f0-480b-91c1-091b60845160', 'fe24c8e4-2a30-4ab1-8b0a-f2d9b4478add']",22,,,,,,,,,,,,,,,,,Carpi,1683,00:16:22.674,Pass,True
,,,,,,,,,,,,,,,1.801897,,,,,,,,,,,,,,,,,ad49e556-9002-4658-b0bc-5024fb291b95,2437,,"[62.2, 46.6]",3879709,61,,,,,-2.6843145,,Right Foot,,,"[49.6, 40.4]",,Ground Pass,,14.042791,,,,,Riccardo Gagliolo,11499.0,,,,,,2,From Throw In,Raffaele Bianco,352172.0,Left Defensive Midfield,163,Carpi,1683,['f8039463-4d16-4ca8-ba4a-32cd81ebf9ee'],24,,,,,,,,,,,,,,,,,Carpi,1683,00:16:24.835,Pass,
,,,,,,,,,,,,,,,0.725583,,,,,,,,,,,,,,,,,1bfdebfc-73c3-4b0a-8a6e-ff2ceece843c,2440,,"[49.6, 39.0]",3879709,61,,,,,-0.39276066,,Left Foot,,,"[63.6, 33.2]",,Low Pass,,15.153877,,,Incomplete,,Fabrizio Poli,32525.0,,,,,,2,From Throw In,Riccardo Gagliolo,11499.0,Left Center Back,163,Carpi,1683,"['2c821579-3ca1-418b-84a5-36ba2298d81f', '67211363-3028-43cf-9e6d-1f5744754538', '87879333-2b49-4295-a073-2ef92b417562']",26,,,,,,,,,,,,,,,,,Carpi,1683,00:16:26.636,Pass,True
,,,,,,,,,,,,,,,1.66077,,,,,,,,,,,,,,,,,ebaf5688-1072-4eeb-b84c-9ff669641bbb,2446,,"[74.9, 42.6]",3879709,61,,,,,-0.66464955,,Left Foot,,,"[101.7, 21.6]",,Ground Pass,,34.047615,,,,,Alberto Gilardino,38389.0,,,,,,2,From Throw In,Franco Damián Vázquez,6719.0,Right Wing,163,Carpi,1683,"['05872f57-3dbd-4ee7-83dc-a6fba9f7527a', '1a500730-c1f8-41e8-9a5d-fed89a1589fa']",31,,,,,,,,,,,,,,,,,Palermo,2256,00:16:31.044,Pass,True
,,,,,,,,,,,,,,,1.618195,,,,,,,,,,,,,,,,,ece9ceda-e92d-4be3-98a3-1cdc1dd7f4a3,2449,,"[110.5, 17.1]",3879709,61,,,,,1.236267,,Left Foot,True,,"[117.0, 35.8]",,Low Pass,,19.797474,,,Incomplete,,,,,,,,,2,From Throw In,Alberto Gilardino,38389.0,Center Forward,163,Carpi,1683,['89cebe66-8c2c-4e1c-9fda-1adcb65c68f1'],34,,,,,,,,,,,,,,,,,Palermo,2256,00:16:34.334,Pass,
,,,,,,,,,,,,,,,1.887957,,,,,,,,,,,,,,,,,9e60fc40-e4c5-4f24-a4e3-40d35d153a86,2451,,"[10.2, 46.3]",3879709,61,,True,,,-0.16411562,,Keeper Arm,,,"[25.9, 43.7]",,Ground Pass,,15.913831,,,,,Raffaele Bianco,352172.0,,,,,,2,From Throw In,Vid Belec,8662.0,Goalkeeper,163,Carpi,1683,['03158ec4-1a14-4046-96df-12ed4e705426'],38,,,,,,,,,,,,,,,,,Carpi,1683,00:16:38.587,Pass,
,,,,,,,,,,,,,,,1.909034,,,,,,,,,,,,,,,,,2f785513-877d-4c83-8f92-fd37eeff976e,2453,,"[37.7, 37.8]",3879709,61,,,,,0.9978302,,Right Foot,,,"[57.7, 68.8]",,Ground Pass,,36.891735,,,,,Gaetano Letizia,7114.0,,,,,,2,From Throw In,Raffaele Bianco,352172.0,Left Defensive Midfield,163,Carpi,1683,['dae9e85a-f2ce-443f-ab82-0fea5e50760d'],43,,,,,,,,,,,,,,,,,Carpi,1683,00:16:43.302,Pass,
,,,,,,,,,,,,,,,1.657616,,,,,,,,,,,,,,,,,47807c15-6f50-4f3e-8cca-1e887117aad7,2456,,"[62.5, 69.1]",3879709,61,,,,,-0.3775807,,Right Foot,,,"[92.0, 57.4]",,High Pass,,31.73547,,,Incomplete,,Matteo Mancosu,15415.0,,,,,,2,From Throw In,Gaetano Letizia,7114.0,Right Midfield,163,Carpi,1683,"['3983e465-06a6-4df6-ba04-316d3e719884', 'bcae1277-4c7f-4568-a523-95f592af7799']",46,,,,,,,,,,,,,,,,,Carpi,1683,00:16:46.718,Pass,
,,,,,,,,,,True,,,,,1.407732,,,,,,,,,,,,,,,,,3983e465-06a6-4df6-ba04-316d3e719884,2458,,"[28.1, 22.7]",3879709,61,,,,,-0.9470946,,Head,,,"[34.0, 14.5]",,Low Pass,,10.10198,,,,,Achraf Lazaar,10032.0,,,,,Interception,2,Regular Play,Giancarlo González Castro,5584.0,Left Center Back,164,Palermo,2256,"['47807c15-6f50-4f3e-8cca-1e887117aad7', '5cc2403c-7c80-4a60-8427-37dd7b6c790a']",48,,,,,,,,,,,,,,,,,Palermo,2256,00:16:48.375,Pass,
,,,,,,,,,,,,,,,1.277944,,,,,,,,,,,,,,,,,0abc63d2-72cd-452f-8d9f-7b2b6c5c9ac8,2461,,"[34.0, 14.5]",3879709,61,,,,,-0.83620185,,Left Foot,,,"[42.4, 5.2]",,High Pass,,12.53196,,,,,Ivaylo Chochev,40349.0,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Back,164,Palermo,2256,['43ec1614-8f4e-4a22-a1f0-7935dd70a1b0'],49,,,,,,,,,,,,,,,,,Palermo,2256,00:16:49.903,Pass,
,,,,,,,,,,,,,,,1.119275,,,,,,,,,,,,,,,,,2b1b0bee-2dd6-4809-bfdc-e84048422795,2465,,"[41.8, 7.3]",3879709,61,,,,,2.8309941,,Right Foot,,,"[33.7, 9.9]",,Ground Pass,,8.507056,,,,,Achraf Lazaar,10032.0,,,,,,2,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,164,Palermo,2256,"['1f2df6c4-e0c1-4ce6-9287-c6d6179fe8bb', '3d138f8b-4b86-4a58-bd8b-5998e628fd06']",52,,,,,,,,,,,,,,,,,Palermo,2256,00:16:52.272,Pass,True
,,,,,,,,,,,,,,,2.07655,,,,,,,,,,,,,,,,,09fa3ea7-b9fa-49f0-a819-b5493d8cf8b4,2469,,"[34.9, 9.9]",3879709,61,,,,,0.56939113,,Left Foot,,,"[71.3, 33.2]",,High Pass,,43.21863,,,Incomplete,,Alberto Gilardino,38389.0,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Back,164,Palermo,2256,"['50734c82-650e-4bef-901a-6177453693e1', '82792ef5-2aa0-4ba5-b7ab-dbd3bde0d692', 'ae052e22-339a-47b9-9f01-a83efba03a3b']",54,,,,,,,,,,,,,,,,,Palermo,2256,00:16:54.236,Pass,True
,,,,,,,,,,,,,,,1.831699,,,,,,,,,,,,,,,,,6fa482d2-071b-48d4-841a-eb544f15dc0f,2473,,"[54.3, 42.4]",3879709,61,,,,,-1.384107,,Right Foot,,,"[57.7, 24.4]",,Ground Pass,,18.318296,,,,,Fabrizio Poli,32525.0,,,,,,2,Regular Play,Riccardo Gagliolo,11499.0,Left Center Back,165,Carpi,1683,['ff3a2bc1-b85e-4ad5-8eff-e96664d97e21'],58,,,,,,,,,,,,,,,,,Carpi,1683,00:16:58.333,Pass,
,,,,,,,,,,,,,,,1.381029,,,,,,,,,,,,,,,,,f70b270d-6755-432a-8d5c-9bf44bf0fee7,2476,,"[71.0, 21.1]",3879709,62,,,,,-1.3094703,,Right Foot,,,"[75.6, 3.9]",,Ground Pass,,17.804493,,,,,Antonio Di Gaudio,11502.0,,,,,,2,Regular Play,Fabrizio Poli,32525.0,Left Back,165,Carpi,1683,['8a4db967-ee7f-4f11-b607-09904d85c9db'],2,,,,,,,,,,,,,,,,,Carpi,1683,00:17:02.181,Pass,
,,,,,,,,,,,,,,,1.281617,,,,,,,,,,,,,,,,,bfc3b99e-bfc4-4a1f-8470-be1377043db9,2479,,"[81.8, 3.9]",3879709,62,,,,,1.1392232,,Right Foot,,,"[88.8, 19.1]",,High Pass,,16.734396,,,,,Raffaele Bianco,352172.0,,,,,,2,Regular Play,Antonio Di Gaudio,11502.0,Left Midfield,165,Carpi,1683,['41d60de1-3b05-4fb3-a524-07d2731922db'],7,,,,,,,,,,,,,,,,,Carpi,1683,00:17:07.135,Pass,
,,,,,,,,,,,,,,,1.249311,,,,,,,,,,,,,,,,,b4adb17e-b3c5-4799-8fd6-2adb2c67ac70,2481,,"[88.8, 19.1]",3879709,62,,,,,1.0595657,,No Touch,,,"[93.4, 27.3]",,Low Pass,,9.402127,,True,,,Kevin Lasagna,7793.0,,,,,,2,Regular Play,Raffaele Bianco,352172.0,Left Defensive Midfield,165,Carpi,1683,['4b0fb70c-2a33-4503-9419-35150a1f4316'],8,,,,,,,,,,,,,,,,,Carpi,1683,00:17:08.416,Pass,
,,,,,,,,,,,,,,,1.726548,,,,,,,,,,,,,,,,,25d5a34f-58a3-4f79-867b-df0fc21582c2,2485,,"[92.6, 26.4]",3879709,62,,,,,-0.70492715,,Left Foot,,,"[106.0, 15.0]",,High Pass,,17.59318,,,,,Raffaele Bianco,352172.0,,,,,,2,Regular Play,Kevin Lasagna,7793.0,Center Attacking Midfield,165,Carpi,1683,"['825f41ea-ee60-4afb-8c47-8c0862d65ebe', 'ce3de663-7928-4841-8f4a-d72a19b4a23d']",9,,,,,,,,,,,,,,,,,Carpi,1683,00:17:09.689,Pass,True
,,,,,,,,,,,,,,,0.777551,,,,,,,,,,,,,,,,,6affb83c-5e10-4fdb-bd79-1a613b9dc463,2488,,"[106.0, 15.0]",3879709,62,,,,,1.3290435,,Left Foot,,,"[109.6, 29.6]",,Low Pass,,15.037287,,,Incomplete,,Matteo Mancosu,15415.0,,,,,,2,Regular Play,Raffaele Bianco,352172.0,Left Defensive Midfield,165,Carpi,1683,"['1c6619bc-0a14-4137-80fa-f88a4f4e8e9a', '9664dc8a-bbd8-4a9d-91eb-0965e12b3806']",11,,,,,,,,,,,,,,,,,Carpi,1683,00:17:11.448,Pass,
,,,,,,,,,,,,,,,1.82422,,,,,,,,,,,,,,,,,44e32755-909d-4d99-a8e1-858733f8b2d7,2493,,"[7.1, 54.8]",3879709,62,,,,,0.64805686,,Right Foot,,,"[28.1, 70.7]",,High Pass,,26.340273,,,Incomplete,,,,,,,,,2,Regular Play,Edoardo Goldaniga,8102.0,Right Center Back,165,Carpi,1683,"['85bc4882-ecce-4ec6-926d-d8ce8b25ef24', 'c01f474b-7f10-49d2-953f-b96e18dce0f5']",13,,,,,,,,,,,,,,,,,Palermo,2256,00:17:13.617,Pass,True
,,,,,,,,,,,,,,,2.872934,,,,,,,,,,,,,,,,,973e0262-4f24-4285-a9a6-29dd82e28fc8,2499,,"[96.9, 9.7]",3879709,62,,,,,1.1413095,,Right Foot,True,,"[119.8, 59.7]",,High Pass,,54.994637,,,Out,,Cristian Zaccardo,387300.0,,True,,,Free Kick,2,From Free Kick,Raffaele Bianco,352172.0,Left Defensive Midfield,166,Carpi,1683,['91fd4f85-0b88-441b-8d2b-5f32860f94ad'],54,,,,,,,,,,,,,,,,,Carpi,1683,00:17:54.103,Pass,
,,,,,,,,,,,,,,,3.246278,,,,,,,,,,,,,,,,,e34f0b80-5667-4e47-9f9b-8e87f998391e,2501,,"[7.0, 36.1]",3879709,63,,,,,-0.03525875,,Right Foot,,,"[63.7, 34.1]",,High Pass,,56.735264,,,Incomplete,,Alberto Gilardino,38389.0,,,,,Goal Kick,2,From Goal Kick,Stefano Sorrentino,7055.0,Goalkeeper,167,Palermo,2256,"['43fc69cd-6093-42e5-8641-d8dd1e04838d', 'f3ea6daf-ffa5-4ad4-bb15-5ea1cbd71639']",16,,,,,,,,,,,,,,,,,Palermo,2256,00:18:16.469,Pass,
,,,,,,,,,,,,,,,1.789423,,,,,,,,,,,,,,,,,f3ea6daf-ffa5-4ad4-bb15-5ea1cbd71639,2504,,"[56.4, 46.0]",3879709,63,,,,True,-0.4023211,,,,,"[65.8, 42.0]",,High Pass,,10.215674,,,,,Lorenzo Lollo,30829.0,,,,,Recovery,2,Regular Play,Simone Romagnoli,7172.0,Right Center Back,168,Carpi,1683,"['0dd6c2a6-ae06-43fc-b10f-afa7ab87cdac', '409993e1-87fc-4051-9ee7-55492e7bb383', 'e34f0b80-5667-4e47-9f9b-8e87f998391e']",19,,,,,,,,,,,,,,,,,Carpi,1683,00:18:19.715,Pass,True
,,,,,,,,,,,,,,,1.185489,,,,,,,,,,,,,,,,,fa6f661f-898e-47bd-8614-96dec89319e3,2506,,"[65.8, 42.0]",3879709,63,,,,,-0.4957651,,Head,,,"[75.6, 36.7]",,High Pass,,11.141364,,,Incomplete,,Matteo Mancosu,15415.0,,,,,,2,Regular Play,Lorenzo Lollo,30829.0,Right Defensive Midfield,168,Carpi,1683,"['1861ccd3-ee56-4a5f-8e62-e6eb06e63509', '940b4e04-0408-438b-89d5-7ea6cda30c9c']",21,,,,,,,,,,,,,,,,,Carpi,1683,00:18:21.505,Pass,
,,,,,,,,,,,,,,,0.983295,,,,,,,,,,,,,,,,,987a9685-f767-419c-9d76-a10c25825c11,2513,,"[64.8, 39.0]",3879709,63,,True,,,1.8207749,,Right Foot,,,"[63.6, 43.7]",,Ground Pass,,4.8507733,,,,,Lorenzo Lollo,30829.0,,,,,Free Kick,2,From Free Kick,Raffaele Bianco,352172.0,Left Defensive Midfield,169,Carpi,1683,['6470be65-bf3d-4c56-8da7-848245f16295'],34,,,,,,,,,,,,,,,,,Carpi,1683,00:18:34.577,Pass,
