50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.872173,,,,,,,,,,,,,561272e1-67a3-4424-bc56-aacb1b3301e3,1928,,"[27.9, 25.0]",3879648,48,,,,1.6092389,,Right Foot,,,,"[27.5, 35.4]",,Low Pass,,10.407689,,,,Francesco Lodi,40367.0,,,,,Recovery,2,Regular Play,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,101,Udinese,230,"['2c69bf1d-5f8e-4ad3-aafe-21dc871e340f', '3bd483ab-79ef-4f66-8da7-0f33a2c6858a']",26,,,,,,,,,,,,,,,,,,,Udinese,230,00:03:26.122,Pass,
,,,,,,,,,,,,,,,,1.542062,,,,,,,,,,,,,704d19d1-1004-445d-a8a2-ca8db32e36a4,1931,,"[36.6, 33.2]",3879648,48,,,,-0.76456785,,Left Foot,,,,"[51.3, 19.1]",,Ground Pass,,20.369095,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,2,Regular Play,Francesco Lodi,40367.0,Center Defensive Midfield,101,Udinese,230,['fc97cabe-cc12-442d-9152-dab973401c03'],31,,,,,,,,,,,,,,,,,,,Udinese,230,00:03:31.430,Pass,
,,,,,,,,,,,,,,,,1.039671,,,,,,,,,,,,,bef70b5f-25f4-492f-86c0-86c1835a7ec6,1934,,"[90.3, 17.1]",3879648,48,,,,-0.9539951,,Right Foot,,,,"[98.1, 6.1]",,Ground Pass,,13.484806,,,,Edenílson Andrade dos Santos,25116.0,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,101,Udinese,230,['3484df94-e8bd-43dc-b8e4-d9ede1fcf4d6'],38,,,,,,,,,,,,,,,,,,,Udinese,230,00:03:38.815,Pass,
,,,,,,,,,,,,,,,,0.516349,,,,,,,,,,,,,6bb3e2a7-37a7-4b04-95a0-1146a6482032,1937,,"[98.1, 6.1]",3879648,48,,,,1.6685232,,Right Foot,,,,"[97.1, 16.3]",,Ground Pass,,10.248902,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,2,Regular Play,Edenílson Andrade dos Santos,25116.0,Left Wing Back,101,Udinese,230,['669f0e56-0fe1-4ab2-85fa-e2fbd08ab15e'],41,,,,,,,,,,,,,,,,,,,Udinese,230,00:03:41.430,Pass,
,,,,,,,,,,,,,,,,1.326452,,,,,,,,,,,,,5f8a1207-da77-48db-ac77-f5813d195153,1940,,"[97.1, 16.1]",3879648,48,,,,1.7384387,086fad3e-1317-4a77-89e3-0f39dce7f4eb,Right Foot,,,,"[93.8, 35.6]",,Ground Pass,,19.77726,,,,Francesco Lodi,40367.0,True,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,101,Udinese,230,['569275fe-0d43-4ad0-b26c-a836680e19d9'],43,,,,,,,,,,,,,,,,,,,Udinese,230,00:03:43.872,Pass,
,,,,,,,,,,,,,,,,3.521989,,,,,,,,,,,,,0d2a4cf9-7646-407f-a73a-00a26a384482,1947,,"[17.2, 44.7]",3879648,49,,,,0.07563796,,Right Foot,,,,"[77.9, 49.3]",,High Pass,,60.87405,,Incomplete,,Ivan Perišić,5474.0,,,,,Free Kick,2,From Free Kick,Samir Handanovič,7001.0,Goalkeeper,102,Inter Milan,238,"['45a31975-3777-4b80-85c5-45707eec302d', 'eae4eac3-d4bc-4ae0-88c3-ef6e8e52d9f1']",15,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:15.814,Pass,
,,,,,,,,,,,,,,,,2.300237,,,,,,,,,,,,,eae4eac3-d4bc-4ae0-88c3-ef6e8e52d9f1,1949,,"[42.2, 30.8]",3879648,49,,,True,0.12877974,,,,,,"[56.1, 32.6]",,High Pass,,14.016062,,Incomplete,,Bruno Miguel Borges Fernandes,5204.0,,,,,Recovery,2,From Free Kick,Maurizio Domizzi,386654.0,Center Back,102,Inter Milan,238,"['0d2a4cf9-7646-407f-a73a-00a26a384482', '2561d1a6-3e15-4799-9f02-e235342b603b', '3c5e62f4-4bef-4126-80dc-22cb66cd7f16', '3d299b17-aa81-471e-adcb-3f1d59194087']",19,,,,,,,,,,,,,,,,,,,Udinese,230,00:04:19.336,Pass,True
,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,2561d1a6-3e15-4799-9f02-e235342b603b,1952,,"[64.0, 47.5]",3879648,49,,,True,0.21109334,,,,,,"[65.4, 47.8]",,Low Pass,,1.4317821,,Incomplete,,Ivan Perišić,5474.0,,,,,Recovery,2,From Free Kick,Fredy Alejandro Guarín Vásquez,32807.0,Right Defensive Midfield,102,Inter Milan,238,"['30b9d6c2-20ea-4368-bda4-b63f925d5970', 'aae5ec6d-5139-470a-b3a7-b16f8324f701', 'eae4eac3-d4bc-4ae0-88c3-ef6e8e52d9f1', 'fd525fcf-d33d-40d0-a7c7-cf4604a97db3']",21,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:21.636,Pass,True
,,,,,,,,,,,,,,,,0.917181,,,,,,,,,,,,,414c1675-1f8d-4d29-9a7c-64d7c7bd67fa,1959,,"[66.5, 58.6]",3879648,49,,,,2.2769954,,Right Foot,,,,"[57.8, 68.8]",,Ground Pass,,13.406342,,,,Martín Montoya Torralbo,6593.0,,,,,,2,From Free Kick,Fredy Alejandro Guarín Vásquez,32807.0,Right Defensive Midfield,102,Inter Milan,238,"['231a9e41-d4ec-4352-9904-d6251b7d9fd0', 'a4e20808-12ec-4a5d-89fb-4c7839345c17']",25,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:25.207,Pass,True
,,,,,,,,,,,,,,,,1.227499,,,,,,,,,,,,,b1de7a78-a4f8-49b6-b166-0915010158e3,1962,,"[57.1, 73.2]",3879648,49,,,,-0.32490513,,Right Foot,,,,"[76.1, 66.8]",,Low Pass,,20.04894,,,,Ivan Perišić,5474.0,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,102,Inter Milan,238,['d45ce701-b6e1-4be8-8f36-0f918608de28'],27,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:27.565,Pass,
,,,,,,,,,,,,,,,,0.255203,,,,,,,,,,,,,3bedf1fa-6784-488c-88dc-589aa1a33712,1966,,"[74.6, 67.6]",3879648,49,,,,0.51155615,,Right Foot,,,,"[80.3, 70.8]",,Ground Pass,,6.536819,,Incomplete,,Martín Montoya Torralbo,6593.0,,,,,,2,From Free Kick,Ivan Perišić,5474.0,Right Midfield,102,Inter Milan,238,"['0d5f1d2d-8071-4a4b-b1ed-167b9e2c35ea', '0f346dc3-986e-417d-8610-b0a527f4f796', '9b358681-666a-443c-8c2f-3edf16467d8d']",29,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:29.519,Pass,True
,,,,,,,,,,,,,,,,2.357438,,,,,,,,,,,,,5ed32bf0-804c-412f-8c09-7af383018ebe,1969,,"[84.0, 80.0]",3879648,49,,,,-0.19486392,,,,,,"[106.8, 75.5]",,High Pass,,23.239836,,,,Stevan Jovetić,3434.0,,,,,Throw-in,2,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,103,Inter Milan,238,['44a3988f-c6a3-4c56-9a68-b6cefbc560a6'],41,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:04:41.663,Pass,
,,,,,,,,,,,,,,,,2.244423,,,,,,,,,,,,,f75b7f70-b7de-462e-9c87-c1b017f7905c,1974,,"[6.0, 36.0]",3879648,49,,,,1.3906885,,Left Foot,,,,"[12.3, 70.6]",,Ground Pass,,35.168877,,,,Molla Wagué,3577.0,,,,,Goal Kick,2,From Goal Kick,Orestis Karnezis,3742.0,Goalkeeper,104,Udinese,230,['066714de-475f-42cd-86cd-32b09d699164'],55,,,,,,,,,,,,,,,,,,,Udinese,230,00:04:55.977,Pass,
,,,,,,,,,,,,,,,,1.046086,,,,,,,,,,,,,e7b8e6bd-14fb-45b5-a10c-c562fee51037,1978,,"[27.9, 68.0]",3879648,50,,,,-0.8842485,,Right Foot,,,,"[38.8, 54.7]",,Ground Pass,,17.19593,,,,Manuel Rolando Iturra Urrutia,6743.0,,,,,,2,From Goal Kick,Molla Wagué,3577.0,Right Center Back,104,Udinese,230,"['4f085ac0-4e6f-4035-abb5-274a66a5a60e', 'fdc6af31-d889-469f-981f-268a3554befb']",1,,,,,,,,,,,,,,,,,,,Udinese,230,00:05:01.186,Pass,True
,,,,,,,,,,,,,,,,1.429267,,,,,,,,,,,,,7d7c5900-bfe5-4999-ad5d-f1d8b530cdcc,1985,,"[28.1, 50.5]",3879648,50,True,,,-1.1479424,,Right Foot,,,,"[37.1, 30.5]",,Ground Pass,,21.931713,,,,Iván Rodrigo Piris Leguizamón,46670.0,,,,,Free Kick,2,From Free Kick,Maurizio Domizzi,386654.0,Center Back,105,Udinese,230,['cdb3576c-47e0-468f-97c6-51859c4d888e'],17,,,,,,,,,,,,,,,,,,,Udinese,230,00:05:17.878,Pass,
,,,,,,,,,,,,,,,,1.390991,,,,,,,,,,,,,e4332f76-12e1-4572-801c-3a437c8aa109,1987,,"[37.1, 30.2]",3879648,50,,,,-0.7599799,,Right Foot,,,,"[49.2, 18.7]",,Ground Pass,,16.693111,,,,Francesco Lodi,40367.0,,,,,,2,From Free Kick,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,105,Udinese,230,['d9800b2b-3743-41b6-9f47-1752773d6d60'],21,,,,,,,,,,,,,,,,,,,Udinese,230,00:05:21.040,Pass,
,,,,,,,,,,,,,,,,1.11704,,,,,,,,,,,,,602c59fc-39ed-4731-978b-33e7aaaa4c42,1990,,"[58.1, 2.6]",3879648,50,,,,0.02788122,,Left Foot,,,,"[83.2, 3.3]",,Ground Pass,,25.109758,,,,Edenílson Andrade dos Santos,25116.0,,,,,,2,From Free Kick,Francesco Lodi,40367.0,Center Defensive Midfield,105,Udinese,230,['e872a68e-e0ee-47ad-af9d-55d7ecae741d'],25,,,,,,,,,,,,,,,,,,,Udinese,230,00:05:25.746,Pass,
,,,,,,,,,,,,,,,,2.317421,,,,,,,,,,,,,6acafab3-961e-43a9-a45b-0c1488925ed6,1993,,"[83.2, 3.3]",3879648,50,,,,1.0180552,,Right Foot,,,,"[92.7, 18.7]",,Ground Pass,,18.094475,,Incomplete,,Cyril Théréau,8272.0,,,,,,2,From Free Kick,Edenílson Andrade dos Santos,25116.0,Left Wing Back,105,Udinese,230,"['41a8bdb6-7629-4dcf-8790-35c23b19677f', '53208615-bb87-4ee2-93e6-140f1950b4a6']",27,,,,,,,,,,,,,,,,,,,Udinese,230,00:05:27.967,Pass,
,,,,,,,,,,,,,,,,1.53551,,,,,,,,,,,,,41a8bdb6-7629-4dcf-8790-35c23b19677f,1995,,"[27.4, 61.4]",3879648,50,,,,-0.8131688,,Left Foot,,,,"[37.9, 50.3]",,Ground Pass,,15.279398,,,,Felipe Melo de Carvalho,25430.0,,,,,Recovery,2,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,106,Inter Milan,238,"['6acafab3-961e-43a9-a45b-0c1488925ed6', 'd6c450c1-ff7c-4240-a608-ff53cb983cb7']",30,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:05:30.284,Pass,
,,,,,,,,,,,,,,,,3.169083,,,,,,,,,,,,,80ce9236-6ba7-4e84-bd84-5a6787c6ccae,1998,,"[37.9, 48.9]",3879648,50,,,,-1.7270219,,Right Foot,,,,"[33.6, 21.6]",,Ground Pass,,27.63657,,,,Alex Nicolao Telles,11183.0,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,106,Inter Milan,238,['f93431d3-28cb-49c9-8e7c-37a8c2537c89'],32,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:05:32.356,Pass,
,,,,,,,,,,,,,,,,3.002219,,,,,,,,,,,,,bd40b971-174b-4b04-a123-09999aed39a4,2001,,"[40.5, 14.7]",3879648,50,,,,-0.1711486,,Left Foot,,,,"[89.1, 6.3]",,High Pass,,49.320583,,,,Adem Ljajić,5587.0,,,,,,2,Regular Play,Alex Nicolao Telles,11183.0,Left Back,106,Inter Milan,238,['0799fde3-1800-4e71-a4e7-e5e8f9ec6152'],36,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:05:36.881,Pass,
,,,,,,,,,,,,,,,,1.993155,,,,,,,,,,,,,3fc6709b-cba9-48a5-a6f2-2502b686f64e,2006,,"[55.8, 6.3]",3879648,50,,,,1.8848547,,Right Foot,,,,"[43.1, 45.4]",,High Pass,,41.110825,,,,João Miranda de Souza Filho,5551.0,,,,,,2,Regular Play,Adem Ljajić,5587.0,Left Midfield,106,Inter Milan,238,"['0f524df7-796f-4587-bcab-ba46b2401f32', '87831893-1350-44aa-a73e-fb9d9e9d8d5c']",47,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:05:47.307,Pass,True
,,,,,,,,,,,,,,,,1.385037,,,,,,,,,,,,,a07daeed-fe19-4465-9ca9-fddbabb32b28,2009,,"[43.9, 46.4]",3879648,50,,,,-0.18534794,,Head,,,,"[56.7, 44.0]",,Low Pass,,13.023056,,Incomplete,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,,2,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,106,Inter Milan,238,"['2f18a191-c950-4178-a017-20e68f9073a8', 'f141334f-9344-4441-8eac-7a19617a6ece']",49,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:05:49.301,Pass,
,,,,,,,,,,,,,,,,2.729254,,,,,,,,,,,,,2f18a191-c950-4178-a017-20e68f9073a8,2011,,"[63.4, 36.1]",3879648,50,,,,-0.057628427,,Right Foot,,,,"[105.0, 33.7]",,Low Pass,,41.669174,,Incomplete,,Cyril Théréau,8272.0,,,Through Ball,True,Recovery,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,106,Inter Milan,238,"['a07daeed-fe19-4465-9ca9-fddbabb32b28', 'd856c566-ec6f-4733-9cb3-0075d59c437e', 'e2dbd4ea-c185-4ce3-8a7d-ab54b41eb3dc']",50,,,,,,,,,,,,,,,,,,,Udinese,230,00:05:50.686,Pass,
,,,,,,,,,,,,,,,,1.912476,,,,,,,,,,,,,687dc226-b66f-444e-838d-27ad9ae38103,2015,,"[15.7, 47.2]",3879648,50,,,,1.0141394,,Keeper Arm,,,,"[33.0, 75.0]",,Low Pass,,32.743397,,,,Martín Montoya Torralbo,6593.0,,,,,,2,Regular Play,Samir Handanovič,7001.0,Goalkeeper,106,Inter Milan,238,['f7f85c98-5ff3-42bb-a554-c4233baf48e1'],54,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:05:54.386,Pass,
,,,,,,,,,,,,,,,,0.936062,,,,,,,,,,,,,2e0f7ede-af3f-4a80-af8c-102f30da21b5,2021,,"[75.7, 69.6]",3879648,51,,,,-0.6913369,,Right Foot,,,,"[87.3, 60.0]",,Ground Pass,,15.057224,,,,Adem Ljajić,5587.0,,,,,Free Kick,2,From Free Kick,Fredy Alejandro Guarín Vásquez,32807.0,Right Defensive Midfield,107,Inter Milan,238,['8cba10d5-d1b3-4f25-9938-f2cdc2ea1f04'],36,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:36.243,Pass,
,,,,,,,,,,,,,,,,0.705679,,,,,,,,,,,,,c9b9f7ef-3a84-4cc9-91e1-b70fd2093a6f,2023,,"[87.3, 60.0]",3879648,51,,,,0.48182744,,Right Foot,,,,"[98.2, 65.7]",,Ground Pass,,12.300406,,,,Ivan Perišić,5474.0,,,,,,2,From Free Kick,Adem Ljajić,5587.0,Left Midfield,107,Inter Milan,238,['47d23d9b-2993-4e60-879d-f224c78f44b1'],37,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:37.179,Pass,
,,,,,,,,,,,,,,,,0.649653,,,,,,,,,,,,,93889873-ba7a-4f52-8707-c6a86ecad51b,2026,,"[96.8, 66.8]",3879648,51,,,,-3.0850492,,Right Foot,,,,"[91.5, 66.5]",,Ground Pass,,5.3084836,,,,Adem Ljajić,5587.0,,,,,,2,From Free Kick,Ivan Perišić,5474.0,Right Midfield,107,Inter Milan,238,"['059a7456-2c42-4fc9-b5ec-cc7cfe4940d1', 'a6565c24-0b24-4859-8ca5-6c11db2962e0']",37,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:37.885,Pass,True
,,,,,,,,,,,,,,,,0.882567,,,,,,,,,,,,,fe20a6e0-2664-4828-a65c-0a257212f1e4,2030,,"[90.9, 67.4]",3879648,51,,,,1.7776703,,Right Foot,,,,"[89.2, 75.5]",,Ground Pass,,8.276473,,,,Martín Montoya Torralbo,6593.0,,,,,,2,From Free Kick,Adem Ljajić,5587.0,Left Midfield,107,Inter Milan,238,"['302946d3-a010-4f15-beb2-55613c9b831a', '8dd4e7fe-10f8-4525-b175-f2feddaada76']",39,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:39.672,Pass,True
,,,,,,,,,,,,,,,,1.288473,,,,,,,,,,,,,3b3037d2-5ee5-4265-af81-daeb1df3a19c,2034,,"[88.8, 76.4]",3879648,51,,,,-2.200114,,Right Foot,,,,"[80.5, 65.0]",,Ground Pass,,14.1014185,,,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,107,Inter Milan,238,"['3743f300-5948-4548-a0a4-23243ff054fe', '3b38b22d-76e0-4f7a-9ff7-28e0cb523dde']",42,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:42.695,Pass,True
,,,,,,,,,,,,,,,,1.587365,,,,,,,,,,,,,012b64c6-3408-4ab1-98c6-6fdb63d3e926,2037,,"[80.5, 64.8]",3879648,51,,,,-0.5415456,,Right Foot,,,,"[106.6, 49.1]",,Ground Pass,,30.458168,,,,Mauro Emanuel Icardi Rivero,6987.0,,,Through Ball,True,,2,From Free Kick,Fredy Alejandro Guarín Vásquez,32807.0,Right Defensive Midfield,107,Inter Milan,238,['cb8f3724-03e2-4a11-b89f-649a696452b9'],44,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:44.826,Pass,
,,,,,,,,,,,,,,,,1.376435,,,,,,,,,,,,,a3e8756e-136e-41cc-bdb8-576757723f18,2041,,"[116.1, 52.0]",3879648,51,,,,-2.2304251,,Right Foot,,True,,"[112.3, 47.1]",,Ground Pass,,6.2008066,,Incomplete,,Stevan Jovetić,3434.0,,,,,,2,From Free Kick,Mauro Emanuel Icardi Rivero,6987.0,Right Center Forward,107,Inter Milan,238,"['28e90683-0339-4402-b130-f7b5482b26ea', '4f6cc602-a082-4b49-b7fc-3ea07b251493', '5e8bbf3a-51bd-487b-893a-f7fff53a15b6']",47,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:06:47.535,Pass,True
,,,,,,,,,,,,,,,,1.250445,,,,,,,,,,,,,76b4e02b-211d-4105-b28a-dbcc55c836e2,2044,,"[120.0, 80.0]",3879648,52,,,,-1.8403854,,Right Foot,,,,"[111.6, 49.6]",,High Pass,,31.539183,,Incomplete,True,Mauro Emanuel Icardi Rivero,6987.0,,,Outswinging,,Corner,2,From Corner,Adem Ljajić,5587.0,Left Midfield,108,Inter Milan,238,"['3f395e4c-9270-44b8-b9c3-bb65e80c9762', '9ab485a8-7a16-4ab0-b2dd-a77c9e9357b8']",17,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:17.782,Pass,
,,,,,,,,,,,,,,,,1.377732,,,,,,,,,,,,,9ab485a8-7a16-4ab0-b2dd-a77c9e9357b8,2046,,"[8.5, 30.5]",3879648,52,,,True,-0.7853982,,,,,,"[24.4, 14.6]",,Low Pass,,22.485996,,Incomplete,,Manuel Rolando Iturra Urrutia,6743.0,,,,,Recovery,2,From Corner,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,108,Inter Milan,238,"['0c539704-e2c3-46a6-8291-73677dc66dc3', '49d049e9-6e8d-43d4-a939-0a223d0235f9', '76b4e02b-211d-4105-b28a-dbcc55c836e2', 'fb724602-564a-46f4-b6ca-3f4e32b59efe']",19,,,,,,,,,,,,,,,,,,,Udinese,230,00:07:19.032,Pass,True
,,,,,,,,,,,,,,,,2.659062,,,,,,,,,,,,,0c539704-e2c3-46a6-8291-73677dc66dc3,2049,,"[95.7, 65.5]",3879648,52,,,,0.61660177,,Head,,,,"[113.9, 78.4]",,Low Pass,,22.308071,,,,Adem Ljajić,5587.0,,,,,Recovery,2,From Corner,Martín Montoya Torralbo,6593.0,Right Back,108,Inter Milan,238,"['0bb018db-049a-4344-b3d7-f296e9e871b0', '9ab485a8-7a16-4ab0-b2dd-a77c9e9357b8']",20,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:20.410,Pass,
,,,,,,,,,,,,,,,,5.103047,,,,,,,,,,,,,1f72cb7d-20b0-408b-af84-36d6150f2100,2055,,"[117.1, 59.5]",3879648,52,,,,-2.203836,,Right Foot,True,,,"[84.3, 14.8]",,Ground Pass,,55.443035,,,,Alex Nicolao Telles,11183.0,,True,,,,2,From Corner,Adem Ljajić,5587.0,Left Midfield,108,Inter Milan,238,['67dcd6aa-bca4-42b7-8187-989bb7ddcd39'],28,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:28.465,Pass,
,,,,,,,,,,,,,,,,1.126391,,,,,,,,,,,,,8231c64a-7f52-48e2-9c7b-34ab7cbd056f,2058,,"[85.1, 14.7]",3879648,52,,,,-0.36813077,,Left Foot,,,,"[99.1, 9.3]",,Ground Pass,,15.005332,,,,João Miranda de Souza Filho,5551.0,,,,,,2,From Corner,Alex Nicolao Telles,11183.0,Left Back,108,Inter Milan,238,['8da0d043-4fac-43fb-a112-d73a22c0d944'],33,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:33.630,Pass,
,,,,,,,,,,,,,,,,1.655031,,,,,,,,,,,,,b5fbcf1a-b4b8-4ab7-a72c-7d500e9c2a9b,2062,,"[96.8, 13.1]",3879648,52,,,,1.1251416,,Right Foot,True,,,"[111.8, 44.5]",,High Pass,,34.79885,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,2,From Corner,João Miranda de Souza Filho,5551.0,Right Center Back,108,Inter Milan,238,"['1f3c1e1c-cee9-467e-a59a-ed8efb6186b7', '9e1548cf-400c-4e01-889e-bda968227338']",37,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:37.133,Pass,
,,,,,,,,,,,,,,,,2.424188,,,,,,,,,,,,,1f3c1e1c-cee9-467e-a59a-ed8efb6186b7,2064,,"[8.3, 35.6]",3879648,52,,,,-0.26060238,,Head,,,,"[33.8, 28.8]",,High Pass,,26.391096,,,,Cyril Théréau,8272.0,,,,,Recovery,2,From Corner,Maurizio Domizzi,386654.0,Center Back,108,Inter Milan,238,"['b5fbcf1a-b4b8-4ab7-a72c-7d500e9c2a9b', 'd343c347-82e1-4f06-ab43-59bb2fde961e']",38,,,,,,,,,,,,,,,,,,,Udinese,230,00:07:38.788,Pass,
,,,,,,,,,,,,,,,,1.053896,,,,,,,,,,,,,060a7264-d242-46a6-a748-3dbfe8d9767a,2073,,"[108.8, 60.2]",3879648,52,,,,-2.886697,,Right Foot,,,,"[94.6, 56.5]",,Ground Pass,,14.674127,,,,Felipe Melo de Carvalho,25430.0,,,,,,2,From Corner,Adem Ljajić,5587.0,Left Midfield,108,Inter Milan,238,"['305cb7f6-a492-48be-ab34-95a3160fb4e5', '43fbc683-4239-46a4-98a5-3eb35f2fd57e']",49,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:49.176,Pass,True
,,,,,,,,,,,,,,,,0.935149,,,,,,,,,,,,,0d75ceb3-e0cc-4c0d-a5b5-50bbbb98f716,2076,,"[94.4, 56.5]",3879648,52,,,,2.1061294,,Right Foot,,,,"[85.8, 71.0]",,Ground Pass,,16.858528,,,,Ivan Perišić,5474.0,,,,,,2,From Corner,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,108,Inter Milan,238,['9681bfb6-16c8-4a65-82c3-239a754c6709'],51,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:51.227,Pass,
,,,,,,,,,,,,,,,,0.111466,,,,,,,,,,,,,e12b70be-0e60-4aa6-8962-3b5c3472e685,2080,,"[85.7, 72.6]",3879648,52,,,,0.0,,Right Foot,,,,"[88.1, 72.6]",,Ground Pass,,2.4,,Incomplete,,Adem Ljajić,5587.0,,,,,,2,From Corner,Ivan Perišić,5474.0,Right Midfield,108,Inter Milan,238,"['8e47385b-a23c-4516-b48e-78fdb10b9479', 'b1908762-fa2a-4f2a-b1af-b2078d79291d', 'f0caf2ea-161d-434d-81f6-7bf21bd9ac0b']",53,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:53.163,Pass,True
,,,,,,,,,,,,,,,,0.844203,,,,,,,,,,,,,b2f93ee6-af54-4111-89d1-21fbdcbf5c5f,2086,,"[38.3, 77.8]",3879648,52,,,,0.18742912,,Right Foot,,,,"[49.9, 80.0]",,Low Pass,,11.806778,,Out,,Martín Montoya Torralbo,6593.0,,,,,,2,From Corner,João Miranda de Souza Filho,5551.0,Right Center Back,108,Inter Milan,238,"['deec4077-47a1-438e-9c23-d6a4e4ca46fa', 'dfb8dfb2-834f-424f-b034-eea9a22f104f']",59,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:07:59.863,Pass,True
,,,,,,,,,,,,,,,,0.857228,,,,,,,,,,,,,e372946a-67d0-44ff-9bab-134eabd5d30b,2088,,"[71.9, 0.1]",3879648,53,,,,2.5636907,,,,,,"[62.7, 6.1]",,Low Pass,,10.983624,,,,Francesco Lodi,40367.0,,,,,Throw-in,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,109,Udinese,230,['8744ce9a-b5d0-458b-a47f-99be2a4d4997'],9,,,,,,,,,,,,,,,,,,,Udinese,230,00:08:09.299,Pass,
,,,,,,,,,,,,,,,,2.409261,,,,,,,,,,,,,86a448a4-8a14-4daa-8518-b9e678ee5fc4,2092,,"[61.3, 4.1]",3879648,53,,,,2.6295958,,Right Foot,,,,"[49.2, 10.9]",,Ground Pass,,13.879842,,,,Iván Rodrigo Piris Leguizamón,46670.0,,,,,,2,From Throw In,Francesco Lodi,40367.0,Center Defensive Midfield,109,Udinese,230,['3c02ac6e-117d-4854-9c11-2dae2ee745b4'],12,,,,,,,,,,,,,,,,,,,Udinese,230,00:08:12.702,Pass,
