50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.015429,,,,,,,,,,,,,,,,df547f3c-338d-4191-997e-9a8b997f7657,414,,"[62.9, 5.5]",3890459,10,,,,,0.21109334,,Head,,,,"[83.9, 10.0]",,High Pass,,21.476732,,,,Sandro Wagner,9723.0,,,,,Recovery,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,27,Darmstadt 98,872,"['30664325-c5e2-40a5-91e1-95d709058c58', 'daffc9af-7f3e-4c09-8f26-db253218fd4d']",7,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:07.690,Pass,
,,,,,,,,,,,,,,,,,1.321112,,,,,,,,,,,,,,,,71b3f7f3-b410-4f2c-8727-3090f5ad9423,416,,"[83.6, 11.1]",3890459,10,,,,,1.501724,,Head,,,,"[84.7, 27.0]",,Low Pass,,15.9380045,,,,Jan Rosenthal,40477.0,,,,,,1,Regular Play,Sandro Wagner,9723.0,Center Forward,27,Darmstadt 98,872,['3dbca295-ccec-46ce-acfa-aff13e5af633'],9,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:09.705,Pass,
,,,,,,,,,,,,,,,,,1.856277,,,,,,,,,,,,,,,,2ddef923-6d96-4747-8389-f40be238b795,427,,"[18.6, 66.6]",3890459,10,,,,,0.070834726,,Left Foot,,,,"[63.7, 69.8]",,High Pass,,45.213383,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,Regular Play,Papiss Mison Djilobodji,3774.0,Left Center Back,27,Darmstadt 98,872,"['064de460-c689-4573-b665-1fd694b46549', '086e4796-9d06-466a-adff-a9b467da698e']",18,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:18.233,Pass,
,,,,,,,,,,,,,,,,,2.386756,,,,,,,,,,,,,,,,064de460-c689-4573-b665-1fd694b46549,429,,"[56.4, 10.3]",3890459,10,,,,,-0.23712029,,Head,,,,"[80.4, 4.5]",,High Pass,,24.69089,,,,Konstantin Rausch,11134.0,,,,,Recovery,1,Regular Play,Luca Caldirola,9404.0,Left Back,27,Darmstadt 98,872,"['2ddef923-6d96-4747-8389-f40be238b795', 'f844860e-75e4-4ad3-994a-a22b8217fc1e']",20,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:20.090,Pass,
,,,,,,,,,,,,,,,,,0.859,,,,,,,,,,,,,,,,3a53642d-67b1-4401-ac05-c6b55e939aa6,431,,"[80.4, 4.5]",3890459,10,,,,,1.922613,,Head,,,,"[77.5, 12.4]",,Low Pass,,8.415462,,,,Jérôme Gondorf,8388.0,,,,,,1,Regular Play,Konstantin Rausch,11134.0,Left Wing,27,Darmstadt 98,872,['52c48b6f-a4ae-4643-bb39-5260136ec4ea'],22,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:10:22.476,Pass,
,,,,,,,,,,,,,,,,,0.928632,,,,,,,,,,,,,,,,25f4bd40-87d1-46b8-9384-1c0e73abf1a1,437,,"[31.2, 80.0]",3890459,10,,,,,-0.5312734,,,,,,"[40.9, 74.3]",,Low Pass,,11.250778,,,,Florian Grillitsch,11396.0,,,,,Throw-in,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,28,Werder Bremen,176,['723c92f3-e672-431e-a12c-16bb0d8dea2a'],41,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:41.392,Pass,
,,,,,,,,,,,,,,,,,1.358192,,,,,,,,,,,,,,,,ac72da95-8b95-4565-b81f-ffd718b7cb57,440,,"[40.8, 75.7]",3890459,10,,,,,2.896614,,Right Foot,,,,"[32.0, 77.9]",,Ground Pass,,9.070832,,,,Theodor Gebre Selassie,8396.0,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Center Defensive Midfield,28,Werder Bremen,176,['6dfd9d7e-4c44-4710-b38a-8a9b2909128b'],42,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:42.320,Pass,
,,,,,,,,,,,,,,,,,2.085769,,,,,,,,,,,,,,,,bea6b9fc-d3a5-4f71-843c-78f90dd58aa8,450,,"[89.5, 2.5]",3890459,11,,,,,1.1080687,,Left Foot,True,,,"[111.2, 46.0]",,High Pass,,48.612137,,Incomplete,,Aytac Sulu,9217.0,,True,,,Free Kick,1,From Free Kick,Konstantin Rausch,11134.0,Left Wing,29,Darmstadt 98,872,"['7c071f0b-a78e-419e-ab8d-f38cbb133bc1', 'b2fdc1db-b6d9-4c73-8a88-1e2a08fc1a85']",19,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:19.833,Pass,
,,,,,,,,,,,,,,,,,1.933965,,,,,,,,,,,,,,,,fe0f8a33-6f98-4880-b0cf-a9f179725c6f,457,,"[31.1, 47.4]",3890459,11,,,,,-0.6404051,,Right Foot,,,,"[57.0, 28.1]",,Low Pass,,32.300156,,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,From Counter,Fin Bartels,8389.0,Left Center Midfield,30,Werder Bremen,176,"['1985cfed-379b-42e2-a1a2-5a04073b80d0', 'a66ce1e2-aba9-4e39-aae3-7bffba199c4b']",24,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:24.655,Pass,True
,,,,,,,,,,,,,,,,,2.437489,,,,,,,,,,,,,,,,f38f83ef-fb5e-46bb-bf26-295af07ebedf,460,,"[57.0, 28.1]",3890459,11,,,,,0.81986725,3cb78f8d-3c0f-4d43-a80e-916b9e587281,Left Foot,,,,"[79.4, 52.1]",,Low Pass,,32.829254,,,,Zlatko Junuzović,8762.0,True,,,,,1,From Counter,Claudio Miguel Pizarro Bossio,11132.0,Right Center Forward,30,Werder Bremen,176,['726704a9-416b-401a-9618-a78f49b1f83f'],26,,,,,,,,,,,,,,,,,Werder Bremen,176,00:11:26.718,Pass,
,,,,,,,,,,,,,,,,,3.653853,,,,,,,,,,,,,,,,22cee0f0-4332-4c12-8344-b3edcc288f0c,466,,"[6.0, 44.0]",3890459,12,,,,,0.14247078,,Right Foot,,,,"[79.2, 54.5]",,High Pass,,73.94924,,Incomplete,,Sandro Wagner,9723.0,,,,,Goal Kick,1,From Goal Kick,Christian Mathenia,8306.0,Goalkeeper,31,Darmstadt 98,872,"['3d7a14ca-644f-4091-985c-ab322ecf051b', '88eed374-211f-4731-aa2f-2c39d7d80b16']",3,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:12:03.035,Pass,
,,,,,,,,,,,,,,,,,1.643683,,,,,,,,,,,,,,,,634f8456-d105-446f-904f-beb9041669ad,471,,"[67.5, 50.3]",3890459,12,,,,True,0.14955974,,,,,,"[74.8, 51.4]",,High Pass,,7.3824115,,,,Sandro Wagner,9723.0,,,,,Recovery,1,From Goal Kick,Jérôme Gondorf,8388.0,Left Defensive Midfield,31,Darmstadt 98,872,"['85c9c77e-9d0e-4e41-9b72-42746279d82c', '9ae16057-b0d6-4cc6-8a3d-b4f04e08ce94']",8,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:12:08.362,Pass,True
,,,,,,,,,,,,,,,,,2.700718,,,,,,,,,,,,,,,,bdbbd78c-782c-4ccf-8cc2-637a88a6b121,477,,"[70.1, 65.0]",3890459,12,,,,,-0.8351552,,Right Foot,,,,"[105.4, 26.0]",,High Pass,,52.603138,,,,Konstantin Rausch,11134.0,,,,,Free Kick,1,From Free Kick,Aytac Sulu,9217.0,Right Center Back,32,Darmstadt 98,872,['7b4a7d81-2e2f-4b5f-aeb6-ff1c18c12270'],55,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:12:55.703,Pass,
,,,,,,,,,,,,,,,,,1.122628,,,,,,,,,,,,,,,,7e4e10fc-dc53-455d-be05-e0f0f0c39845,479,,"[105.4, 26.0]",3890459,12,,,,,1.1705557,f7ebae01-32a7-4e07-9f0d-7b85914e7ff6,Other,,,,"[108.7, 33.8]",,Low Pass,,8.469357,,,,Sandro Wagner,9723.0,True,,,,,1,From Free Kick,Konstantin Rausch,11134.0,Left Wing,32,Darmstadt 98,872,['6647189e-8164-416b-b52a-c2a2e57e12e9'],58,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:12:58.404,Pass,
,,,,,,,,,,,,,,,,,3.277824,,,,,,,,,,,,,,,,4f83069d-3ef3-4763-8d7e-12221634850e,483,,"[7.0, 44.1]",3890459,13,,,,,0.3546474,,Right Foot,,,,"[62.9, 64.8]",,High Pass,,59.609562,,,,Sambou Yatabaré,23660.0,,,,,Goal Kick,1,From Goal Kick,Felix Wiedwald,23269.0,Goalkeeper,33,Werder Bremen,176,['18912f17-5a82-4801-8f1f-34b4f6d48ce8'],26,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:26.911,Pass,
,,,,,,,,,,,,,,,,,2.469754,,,,,,,,,,,,,,,,672fdeb2-dc7e-46f8-a4fe-34b0fd1612c0,485,,"[62.9, 64.8]",3890459,13,,,,,1.150133,,Head,,,,"[69.7, 80.0]",,High Pass,,16.651726,,Out,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,From Goal Kick,Sambou Yatabaré,23660.0,Right Center Midfield,33,Werder Bremen,176,['12dbc2d4-cf27-40f8-bb23-f5b2c25b85ef'],30,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:30.189,Pass,
,,,,,,,,,,,,,,,,,1.353368,,,,,,,,,,,,,,,,cca06552-808d-4264-b20e-9bc6c0bc7f67,487,,"[56.5, 0.1]",3890459,13,,,,,0.17849234,,,,,,"[75.9, 3.6]",,High Pass,,19.713194,,,,Sandro Wagner,9723.0,,,,,Throw-in,1,From Throw In,Luca Caldirola,9404.0,Left Back,34,Darmstadt 98,872,['72229759-1616-48fd-ae61-84809630a6cc'],43,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:43.764,Pass,
,,,,,,,,,,,,,,,,,1.963551,,,,,,,,,,,,,,,,8a3ae9b4-f8c4-4851-844f-d69d1a62a6f6,490,,"[75.7, 3.6]",3890459,13,,,,True,1.0573366,,,,,,"[83.2, 16.9]",,High Pass,,15.268923,,Incomplete,,Konstantin Rausch,11134.0,,,,,,1,From Throw In,Sandro Wagner,9723.0,Center Forward,34,Darmstadt 98,872,"['0b810a04-8881-44bf-89ab-1b785eea961f', 'c13c79f4-ffdb-40ff-920f-054279e94c52', 'ffdc6192-9f75-4a8d-b12c-30b56ad58a50']",45,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:13:45.117,Pass,True
,,,,,,,,,,,,,,,,,2.342056,,,,,,,,,,,,,,,,c13c79f4-ffdb-40ff-920f-054279e94c52,492,,"[36.9, 63.2]",3890459,13,,,,,0.12070417,,Right Foot,,,,"[74.0, 67.7]",,High Pass,,37.371914,,Incomplete,,Theodor Gebre Selassie,8396.0,,,,,Recovery,1,From Throw In,Papiss Mison Djilobodji,3774.0,Left Center Back,34,Darmstadt 98,872,"['336aa336-5f8d-446c-bd0e-bd26cbabf1d5', '8a3ae9b4-f8c4-4851-844f-d69d1a62a6f6', 'ee68d659-df7c-45fc-96bd-21f360e92e17']",47,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:47.081,Pass,
,,,,,,,,,,,,,,,,,1.50165,,,,,,,,,,,,,,,,cb8b59e3-ea73-4b8b-a07d-cf8e7594adb3,495,,"[61.4, 80.0]",3890459,13,,,,,-0.638914,,,,,,"[75.4, 69.6]",,Low Pass,,17.440184,,,,Anthony Ujah,12624.0,,,,,Throw-in,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,35,Werder Bremen,176,['9120da2a-1c37-4b06-8266-65e6b07ff1d0'],59,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:59.444,Pass,
,,,,,,,,,,,,,,,,,1.61632,,,,,,,,,,,,,,,,133ca4f7-730e-4029-b13c-d9daa1413cc3,499,,"[73.6, 68.4]",3890459,14,,,,,0.722544,,Right Foot,,,,"[81.2, 75.1]",,High Pass,,10.131634,,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,From Throw In,Anthony Ujah,12624.0,Left Center Forward,35,Werder Bremen,176,"['96bb0d58-715e-476f-839b-fb60d171bad5', 'c0267e5d-08d3-4f5b-b8b8-5567f0548d43', 'c62bff96-1d98-49a9-9f57-91d75dbdaf29']",0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:00.946,Pass,True
,,,,,,,,,,,,,,,,,1.775252,,,,,,,,,,,,,,,,2a9f0e87-f26c-4adf-95d6-6c9bde61debb,504,,"[30.9, 4.2]",3890459,14,,,,,0.0937681,,Left Foot,,,,"[62.8, 7.2]",,High Pass,,32.040756,,,,Sandro Wagner,9723.0,,,,,Recovery,1,From Throw In,Luca Caldirola,9404.0,Left Back,35,Werder Bremen,176,"['ccb2c784-833c-46d5-8bc2-f55d1f01106e', 'e55cc7cc-f79f-46ab-8b38-d66ffe4936bd']",3,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:14:03.903,Pass,True
,,,,,,,,,,,,,,,,,0.826777,,,,,,,,,,,,,,,,22fe89d8-30a2-439c-bd24-6b30a9191caf,506,,"[62.8, 7.2]",3890459,14,,,,,1.5120405,,Right Foot,,,,"[63.4, 17.4]",,Low Pass,,10.217632,,Incomplete,,Jan Rosenthal,40477.0,,,,,,1,From Throw In,Sandro Wagner,9723.0,Center Forward,35,Werder Bremen,176,"['44d092d2-f45e-4355-9ad0-96742d74a904', '526bdb4f-7519-4e6b-804a-740b273d6948']",5,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:14:05.679,Pass,
,,,,,,,,,,,,,,,,,2.732307,,,,,,,,,,,,,,,,47aecec7-681b-4a60-9ba5-e295fc17da50,510,,"[56.5, 64.1]",3890459,14,,,,,-2.70075,,Left Foot,,,,"[22.8, 48.2]",,Ground Pass,,37.26258,,,,Felix Wiedwald,23269.0,,,,,,1,From Throw In,Florian Grillitsch,11396.0,Center Defensive Midfield,35,Werder Bremen,176,['d3f01731-fc49-4d8c-96cf-292667e5db1a'],7,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:07.539,Pass,
,,,,,,,,,,,,,,,,,2.010381,,,,,,,,,,,,,,,,96afd2c6-eb96-42b2-8c5c-f179364c7252,512,,"[23.1, 47.0]",3890459,14,,,,,-1.0055475,,Right Foot,,,,"[34.2, 29.5]",,Ground Pass,,20.723417,,,,Papiss Mison Djilobodji,3774.0,,,,,,1,From Throw In,Felix Wiedwald,23269.0,Goalkeeper,35,Werder Bremen,176,['4f4533d3-879c-4273-9b60-0b2f89d88391'],10,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:10.271,Pass,
,,,,,,,,,,,,,,,,,1.662549,,,,,,,,,,,,,,,,402b853d-cb0f-4493-be56-28155cf34132,515,,"[36.4, 28.5]",3890459,14,,,,,-1.1358293,,Right Foot,,,,"[45.6, 8.7]",,Ground Pass,,21.833002,,,,Santiago García,26359.0,,,,,,1,From Throw In,Papiss Mison Djilobodji,3774.0,Left Center Back,35,Werder Bremen,176,['4f3a470b-8db2-468e-bab1-20c50676f732'],13,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:13.266,Pass,
,,,,,,,,,,,,,,,,,5.014573,,,,,,,,,,,,,,,,c89eda9e-e009-4be5-b51e-4febb7c1db2f,518,,"[49.8, 5.1]",3890459,14,,,,,0.416854,,Left Foot,,,,"[104.0, 29.1]",,High Pass,,59.275967,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,From Throw In,Santiago García,26359.0,Left Back,35,Werder Bremen,176,"['43f5be19-0116-4cfe-a16e-293498e0ae29', '64539027-0000-48b3-90ff-ba8061ce6087']",16,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:16.933,Pass,
,,,,,,,,,,,,,,,,,2.983646,,,,,,,,,,,,,,,,f1c5e581-0bf0-46e3-988d-cc251126e023,521,,"[9.5, 48.8]",3890459,14,,True,,,-0.31715384,,Drop Kick,,,,"[81.4, 25.2]",,High Pass,,75.6741,,Incomplete,,Sandro Wagner,9723.0,,,,,,1,From Throw In,Christian Mathenia,8306.0,Goalkeeper,35,Werder Bremen,176,"['9a8ffd0f-a508-49ae-9db4-46742b6777c4', 'fc1f014b-38a6-4e93-ae83-48a0bfd09026']",35,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:14:35.318,Pass,
,,,,,,,,,,,,,,,,,1.772756,,,,,,,,,,,,,,,,fc1f014b-38a6-4e93-ae83-48a0bfd09026,524,,"[38.7, 54.9]",3890459,14,,,,True,-0.9894161,,,,,,"[47.9, 40.9]",,High Pass,,16.752314,,,,Fin Bartels,8389.0,,,,,Recovery,1,From Throw In,Jannik Vestergaard,8815.0,Right Center Back,35,Werder Bremen,176,"['353345d0-8c3c-466b-9680-c2af0631c9eb', 'a188c902-2a46-438d-b20c-850dedc99640', 'f1c5e581-0bf0-46e3-988d-cc251126e023']",38,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:38.302,Pass,True
,,,,,,,,,,,,,,,,,0.551662,,,,,,,,,,,,,,,,33753c06-9a26-482d-9846-72a36ad7279d,527,,"[48.6, 39.9]",3890459,14,,,,,2.3996453,,Other,,,,"[45.0, 43.2]",,Ground Pass,,4.883646,,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,From Throw In,Fin Bartels,8389.0,Left Center Midfield,35,Werder Bremen,176,['fa8407c9-cbd9-42e5-95e9-beccf44adc7e'],40,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:40.083,Pass,
,,,,,,,,,,,,,,,,,1.843814,,,,,,,,,,,,,,,,211f3b0c-da9f-4a73-9dab-545cf074f40d,530,,"[52.8, 32.1]",3890459,14,,,,,-1.6015558,,Right Foot,,,,"[52.2, 12.6]",,Ground Pass,,19.509228,,,,Anthony Ujah,12624.0,,,,,,1,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Right Center Forward,35,Werder Bremen,176,['622ea0ec-f18a-42cc-b7df-99d4a4daa99d'],42,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:42.638,Pass,
,,,,,,,,,,,,,,,,,1.044642,,,,,,,,,,,,,,,,bc9cec8a-5c3a-4a45-aad5-f9d65194b9b6,540,,"[43.1, 52.5]",3890459,14,,,,,2.203545,,Left Foot,,,,"[39.8, 57.0]",,Ground Pass,,5.5803227,,,,Peter Niemeyer,40467.0,,,,,Recovery,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,36,Darmstadt 98,872,"['5762d946-7d4d-4347-bb78-6a463ca5cd16', '89fe8494-3afb-4a2d-9fdb-9ef22ecd24bc']",47,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:14:47.347,Pass,True
,,,,,,,,,,,,,,,,,1.579768,,,,,,,,,,,,,,,,a44bd915-0171-49c6-a4a3-f0de72e28d03,542,,"[37.9, 55.3]",3890459,14,,,,,0.88735366,,Left Foot,,,,"[51.5, 72.0]",,Low Pass,,21.537178,,,,Marcel Heller,9401.0,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,36,Darmstadt 98,872,['33e44bd1-2b6c-435f-be33-7e9a2f4e6252'],48,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:14:48.392,Pass,
,,,,,,,,,,,,,,,,,1.146913,,,,,,,,,,,,,,,,962e9e2d-603b-4f0a-bcfb-08626ad347fa,545,,"[70.1, 73.1]",3890459,14,,,,,-1.5749285,,Right Foot,,,,"[70.0, 48.9]",,Ground Pass,,24.200207,,Incomplete,,Jan Rosenthal,40477.0,,,,,,1,Regular Play,Marcel Heller,9401.0,Right Wing,36,Darmstadt 98,872,"['48b7da84-29a4-4005-8631-7f4438c985d3', 'd3d2c0b7-f458-4e5f-94a6-985dd8506656']",52,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:14:52.520,Pass,
,,,,,,,,,,,,,,,,,1.131884,,,,,,,,,,,,,,,,1e554eb5-5c61-4c4d-ab66-35f4b9930e88,550,,"[45.3, 27.3]",3890459,14,,,,,-0.7853982,,Left Foot,,,,"[53.9, 18.7]",,Ground Pass,,12.162236,,,,Fin Bartels,8389.0,,,,,,1,Regular Play,Sambou Yatabaré,23660.0,Right Center Midfield,36,Darmstadt 98,872,['038c45d0-ebe8-45a2-b410-3ad7799016af'],54,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:54.370,Pass,
,,,,,,,,,,,,,,,,,0.248262,,,,,,,,,,,,,,,,e9fd9104-dc52-4611-898b-331229be0780,554,,"[57.0, 24.6]",3890459,14,,,,,0.348771,,Right Foot,,,,"[59.2, 25.4]",,Low Pass,,2.34094,,Incomplete,,Zlatko Junuzović,8762.0,,,,,,1,Regular Play,Fin Bartels,8389.0,Left Center Midfield,36,Darmstadt 98,872,"['215f8d71-03d0-4702-b8b0-a4306898b56b', '5a32a263-354a-4134-80ca-7d0d5eca8f59', '9df860b3-b949-405a-97c3-26624a7abba8']",56,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:56.299,Pass,True
,,,,,,,,,,,,,,,,,1.842716,,,,,,,,,,,,,,,,08efd140-b0d2-4598-b77b-bbfb472f1156,559,,"[43.9, 8.8]",3890459,15,,,,,2.339247,,Right Foot,,,,"[32.3, 20.8]",,Ground Pass,,16.690117,,,,Slobodan Rajković,35033.0,,,,,,1,Regular Play,Luca Caldirola,9404.0,Left Back,36,Darmstadt 98,872,['fc78e599-ae9b-4f46-96ad-26421866926a'],2,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:02.268,Pass,
,,,,,,,,,,,,,,,,,3.271785,,,,,,,,,,,,,,,,e9ca628a-1b35-4bbe-8134-078b1a36849a,562,,"[50.9, 29.1]",3890459,15,,,,,0.7605512,,Left Foot,,,,"[94.2, 70.3]",,High Pass,,59.76897,,Unknown,,Marcel Heller,9401.0,,True,,,,1,Regular Play,Slobodan Rajković,35033.0,Left Center Back,36,Darmstadt 98,872,['96d28367-e2b3-480e-a276-51778fde4ed3'],10,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:10.585,Pass,
,,,,,,,,,,,,,,,,,1.485162,,,,,,,,,,,,,,,,b27d091a-0b56-4729-9e3a-1740e9aa0ebe,566,,"[95.3, 70.2]",3890459,16,,,,,-1.0928267,,Left Foot,True,,,"[111.1, 39.7]",,High Pass,,34.349525,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Konstantin Rausch,11134.0,Left Wing,37,Darmstadt 98,872,['23748404-687a-4a9f-931f-f6ecd512a5b0'],14,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:16:14.875,Pass,
,,,,,,,,,,,,,,,,,2.079585,,,,,,,,,,,,,,,,e86caab7-e723-4c19-a17b-c8609f157b01,569,,"[74.2, 39.1]",3890459,16,,,,,0.019997334,,Head,,,,"[104.2, 39.7]",,High Pass,,30.005999,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Jérôme Gondorf,8388.0,Left Defensive Midfield,37,Darmstadt 98,872,['4deb5d6e-5ba9-46f0-b37e-9a72a8d07c12'],19,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:16:19.928,Pass,
,,,,,,,,,,,,,,,,,1.260828,,,,,,,,,,,,,,,,9335f527-8312-427c-98ec-995c56272a41,578,,"[46.2, 26.0]",3890459,16,,,,,1.6765945,,Right Foot,,,,"[45.0, 37.3]",,Ground Pass,,11.363538,,,,Zlatko Junuzović,8762.0,,,,,Free Kick,1,From Free Kick,Florian Grillitsch,11396.0,Center Defensive Midfield,39,Werder Bremen,176,['b397427b-6533-449b-a47c-ea5b1e896de4'],39,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:39.182,Pass,
,,,,,,,,,,,,,,,,,1.266941,,,,,,,,,,,,,,,,b98e18f0-975e-4486-90f7-181648f4c46c,582,,"[44.0, 33.2]",3890459,16,,,,,-1.827313,,Right Foot,,,,"[40.8, 21.0]",,Ground Pass,,12.612692,,,,Papiss Mison Djilobodji,3774.0,,,,,,1,From Free Kick,Zlatko Junuzović,8762.0,Center Attacking Midfield,39,Werder Bremen,176,"['3d2d5b6f-e392-4523-8298-1a9e91593ea4', 'd56ae90e-28d5-48f8-9227-09e88ce049a6']",40,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:40.934,Pass,True
,,,,,,,,,,,,,,,,,1.010297,,,,,,,,,,,,,,,,bfe17741-5c91-49ea-bdf9-a133e7105184,586,,"[43.4, 17.0]",3890459,16,,,,,-0.076354004,,Right Foot,,,,"[61.7, 15.6]",,Ground Pass,,18.353474,,,,Fin Bartels,8389.0,,,,,,1,From Free Kick,Papiss Mison Djilobodji,3774.0,Left Center Back,39,Werder Bremen,176,"['f2efe12a-ede8-4a5d-8165-3058d41ac32d', 'fb52534f-44b8-4412-9340-d21a138dbcd8']",43,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:43.078,Pass,True
,,,,,,,,,,,,,,,,,1.539234,,,,,,,,,,,,,,,,ac8ac4de-ee6d-4046-9640-e065fa2ff953,589,,"[57.8, 17.4]",3890459,16,,,,,2.4855793,,Right Foot,,,,"[42.6, 29.1]",,Low Pass,,19.181501,,,,Florian Grillitsch,11396.0,,,,,,1,From Free Kick,Fin Bartels,8389.0,Left Center Midfield,39,Werder Bremen,176,['4f5bf3a9-91fa-4b2e-98e3-ec0443a714e7'],45,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:45.036,Pass,
,,,,,,,,,,,,,,,,,1.999737,,,,,,,,,,,,,,,,0aa06383-f27a-46d1-8019-84c25b1545a7,592,,"[39.5, 45.1]",3890459,16,,,,,1.3616802,,Right Foot,,,,"[46.1, 76.2]",,Ground Pass,,31.792608,,,,Theodor Gebre Selassie,8396.0,,,,,,1,From Free Kick,Florian Grillitsch,11396.0,Center Defensive Midfield,39,Werder Bremen,176,['dae91a89-e81a-4903-a67d-d1d96fada39d'],48,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:48.721,Pass,
,,,,,,,,,,,,,,,,,1.496583,,,,,,,,,,,,,,,,1546e8d7-8f48-44d3-a9ec-767a8e71d439,595,,"[46.1, 76.5]",3890459,16,,,,,-0.84151894,,Right Foot,,,,"[58.7, 62.4]",,Ground Pass,,18.909521,,,,Zlatko Junuzović,8762.0,,,,,,1,From Free Kick,Theodor Gebre Selassie,8396.0,Right Back,39,Werder Bremen,176,['16bd04f2-196f-42b2-81b5-cbc2b8ffd36e'],52,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:52.250,Pass,
