50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ce22f330-11cb-45d8-bdc4-67b5def4806a,2945,,"[33.3, 73.7]",3890393,84,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Florian Jungwirth,12383.0,Right Back,171,Darmstadt 98,872,['dff475cf-4800-482b-8941-cced87a3b809'],52,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:39:52.508,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a8ae543d-c7f7-4d52-b27b-eff9abb40263,2958,,"[86.3, 31.7]",3890393,85,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Júnior Enrique Díaz Campbell,108336.0,Left Back,172,Darmstadt 98,872,,50,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:40:50.588,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,de9e518c-f4ae-4a90-98fe-5c65ea8d3089,2967,,"[94.3, 11.7]",3890393,86,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Václav Kadlec,155655.0,Center Attacking Midfield,173,Eintracht Frankfurt,184,,5,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:05.278,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,63d0ac33-c65c-49d7-9764-15f3e44886b9,2979,,"[96.0, 72.9]",3890393,86,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sandro Wagner,9723.0,Left Center Forward,174,Darmstadt 98,872,,46,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:41:46.545,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cefd65ef-6b93-4974-b2fb-52e8ac835943,3002,,"[46.8, 55.4]",3890393,87,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Sailer,400612.0,Right Center Forward,176,Eintracht Frankfurt,184,['4cd03e73-f6bd-4054-b203-bf52c6568a68'],57,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:42:57.214,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ee8aed3e-9b10-40dd-9d1b-61a7f6924b34,3034,,"[83.3, 29.0]",3890393,89,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcel Heller,9401.0,Left Midfield,179,Darmstadt 98,872,['19d9c300-8a22-4815-ad24-9165616994bb'],39,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:44:39.715,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d43c13f6-4e8e-45b4-8423-437af5718caf,3049,,"[6.9, 74.7]",3890393,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Jungwirth,12383.0,Right Back,180,Eintracht Frankfurt,184,,54,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:44:54.730,Ball Recovery,
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e82f7f1e-0f56-49e8-bc89-c3372ec279d7,3059,,"[83.1, 43.2]",3890393,92,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sandro Wagner,9723.0,Left Center Forward,181,Darmstadt 98,872,['6f762195-6474-4de3-93db-6b744c3fa279'],0,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:47:00.533,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8113bf4d-0ff0-4afe-8845-a179b65e3d86,3060,,"[35.4, 31.5]",3890393,92,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Russ,8812.0,Left Center Back,181,Darmstadt 98,872,,1,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:47:01.687,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,80e84a07-b667-4ba2-8ffa-ad057197591b,3073,,"[58.2, 68.3]",3890393,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,182,Eintracht Frankfurt,184,['e6060d6d-5c28-45f3-b513-80883b2058cc'],10,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:47:10.264,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b46600b0-4176-440f-a757-97e833ae8f66,3092,,"[101.3, 40.9]",3890393,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Russ,8812.0,Left Center Back,183,Eintracht Frankfurt,184,,27,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:47:27.421,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,356a585f-4bf7-48eb-a50b-cfefb982fe01,3099,,"[57.8, 27.7]",3890393,92,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Peter Niemeyer,40467.0,Right Defensive Midfield,185,Darmstadt 98,872,['ac661a34-ce8f-40ca-a986-fb00d95244bf'],47,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:47:47.434,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,94a898d3-7008-45ff-afb7-a0184269c0b9,3108,,"[1.7, 77.3]",3890393,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Stendera,10896.0,Right Defensive Midfield,186,Eintracht Frankfurt,184,,59,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:47:59.596,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,225dea24-f430-4e4d-8e81-0d20d7720a7a,3119,,"[98.2, 50.5]",3890393,93,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Sailer,400612.0,Right Center Forward,187,Eintracht Frankfurt,184,['62d6d94c-1918-43d0-81b0-02d0bc228bd9'],9,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:48:09.007,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a9fe7d05-d5aa-40e8-87af-678fbd1f2073,3124,,"[9.6, 9.2]",3890393,93,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bastian Oczipka,8504.0,Left Back,187,Eintracht Frankfurt,184,,13,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:48:13.445,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,04a7e24b-a9b9-4a45-ba21-cd91c0111134,3148,,"[95.7, 49.9]",3890393,93,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Aigner,21156.0,Right Wing,187,Eintracht Frankfurt,184,,38,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:48:38.177,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ba0b0cea-313b-4ef1-a656-da453c3cefa6,3153,,"[112.3, 56.9]",3890393,93,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Václav Kadlec,155655.0,Center Attacking Midfield,187,Eintracht Frankfurt,184,['46297387-7ce2-473d-a1fc-bfa44faaa1d8'],40,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:48:40.965,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,365353dc-c87b-4e4e-9464-6c1bc8ee8b56,3180,,"[68.5, 45.6]",3890393,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Stendera,10896.0,Right Defensive Midfield,189,Eintracht Frankfurt,184,,45,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:49:45.393,Ball Recovery,
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,020889f0-2c17-434c-8d2f-4a55f1a6ad23,3186,,"[64.0, 49.9]",3890393,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Stendera,10896.0,Right Defensive Midfield,189,Eintracht Frankfurt,184,,49,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:49:49.210,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bff86b7f-dc8a-47c6-adf4-86fe9328c868,115,Success In Play,"[21.0, 31.1]",3890393,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,6,Eintracht Frankfurt,184,['e8a20c30-c86f-4da8-a241-6c0c609348b9'],54,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:54.588,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,a6b2569e-60c0-4284-a027-bf407b6e03ab,174,Won,"[33.9, 15.9]",3890393,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Holland,9222.0,Left Back,12,Darmstadt 98,872,['45ea36ec-bf88-47b6-9f1b-3e545a3a2249'],45,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:45.828,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6372036e-345b-42f2-a3ef-6f660837398f,217,Success In Play,"[20.2, 49.0]",3890393,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Caldirola,9404.0,Left Center Back,13,Eintracht Frankfurt,184,['a084b443-941d-406f-8a52-7f03bad61296'],24,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:04:24.019,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4c58336e-24fa-4634-a374-03ed6d0d4ed5,408,Lost In Play,"[25.5, 70.1]",3890393,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Heller,9401.0,Right Midfield,25,Eintracht Frankfurt,184,"['7b58148e-bd0b-4afb-99ec-2b025c2dc546', 'f6d30050-8a33-4cc1-be44-a41e0ca3a14a']",40,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:40.079,Interception,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,22e0dbaf-9732-40bd-bf88-a46b25b0e573,559,Success In Play,"[30.6, 75.8]",3890393,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Jungwirth,12383.0,Right Back,33,Eintracht Frankfurt,184,['44121e6f-e365-4ccb-95de-01fb85c206b9'],51,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:51.841,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,26043118-51b4-47b9-9980-9f1f54814d37,1061,Won,"[79.9, 67.7]",3890393,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Peter Niemeyer,40467.0,Right Defensive Midfield,54,Darmstadt 98,872,['35a22934-6a7f-4ef5-a10e-dae44d1ac0cd'],47,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:47.317,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c4331153-efea-4078-81d3-d6470ccdd563,1253,Lost In Play,"[8.8, 9.6]",3890393,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bastian Oczipka,8504.0,Left Back,64,Darmstadt 98,872,['2d1af8a7-ebd8-4c37-bb89-dfd318403b42'],38,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:38.500,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ed49e0b8-0de8-4a44-9e78-46d2409334e7,1289,Success In Play,"[35.1, 18.8]",3890393,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Ángel Abraham,8678.0,Left Center Back,66,Darmstadt 98,872,['87812074-26a9-4443-8826-347c085b0b62'],2,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:02.694,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d131ac6a-4c9c-4209-b069-7fb4d343449d,1406,Success In Play,"[20.7, 29.4]",3890393,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Slobodan Medojević,9216.0,Right Center Midfield,74,Darmstadt 98,872,['a6f7148e-d266-4dd7-89fd-ebddf3c7bce3'],58,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:39:58.644,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,de0e4b06-efee-42de-9889-55bd90c71d8a,1531,Success In Play,"[29.1, 9.4]",3890393,42,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fabian Holland,9222.0,Left Back,80,Eintracht Frankfurt,184,['cc3f1946-3b51-4981-8198-a177209346d6'],23,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:42:23.549,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,eb2c0774-f8b0-4daa-9519-ee87e1daaf60,1699,Lost Out,"[8.2, 6.5]",3890393,45,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bastian Oczipka,8504.0,Left Back,92,Darmstadt 98,872,['7d656539-dff5-455d-bd30-741a78ba0a3d'],29,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:29.686,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,acd14b28-1d7b-48a1-b0ec-53665c309842,1848,Won,"[15.5, 7.2]",3890393,52,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Slobodan Medojević,9216.0,Right Center Midfield,107,Eintracht Frankfurt,184,['fdf167e1-4b5c-425a-a524-bc20bb5630db'],24,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:07:24.924,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5b41925e-f49a-4af4-a88f-b9b6cd601a78,2451,Won,"[33.3, 75.5]",3890393,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Jungwirth,12383.0,Right Back,142,Eintracht Frankfurt,184,['3234c1d1-2e9b-497b-9ac2-d3cce40d3c1d'],19,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:19.458,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f42f034d-7589-4a55-a604-710b8c3edd09,2501,Lost Out,"[17.1, 2.6]",3890393,72,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bastian Oczipka,8504.0,Left Back,145,Darmstadt 98,872,['c974063b-bf10-4ea4-88c4-adccfd8ec5fa'],39,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:27:39.991,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f1d67547-b465-4703-9f28-f7882f1a5ade,2587,Won,"[18.9, 56.5]",3890393,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Jungwirth,12383.0,Right Back,150,Eintracht Frankfurt,184,['8c8f7e84-0425-4bd8-9b1d-c1c095cb71b5'],13,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:30:13.003,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,,2a6c7ad6-944c-44d3-a784-c0f4ae75db88,3009,Won,"[60.5, 2.7]",3890393,88,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bastian Oczipka,8504.0,Left Back,176,Eintracht Frankfurt,184,['879ef601-d7fd-405a-9ffd-2a22df1415ce'],1,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:01.902,Interception,
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,faf72cd3-25a0-45b8-a2af-2eea30a14ff0,126,,"[42.8, 47.9]",3890393,2,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Reinartz,400619.0,Center Defensive Midfield,8,Darmstadt 98,872,['efb8d908-dc8b-4154-a098-6c93d70226a0'],45,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:45.632,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,4b5f415d-18d5-469b-8c9a-e9d2a462f5fc,143,,"[73.4, 4.5]",3890393,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tobias Kempe,9219.0,Left Midfield,9,Eintracht Frankfurt,184,['22b59106-9507-4fab-bae9-7458cca593c8'],8,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:08.707,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,7701dd94-312a-44f7-a5ae-2777b9adcd97,161,,"[67.9, 69.4]",3890393,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Stendera,10896.0,Left Center Midfield,11,Eintracht Frankfurt,184,['7d9e6cfa-5240-480f-abab-9fbfd81cfeeb'],36,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:36.011,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,09c2b9e2-3662-4a9a-bde9-0612fa26a075,164,,"[59.7, 8.0]",3890393,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tobias Kempe,9219.0,Left Midfield,11,Eintracht Frankfurt,184,['ad45dea4-c49e-4256-b2a7-ffe1efe1e53b'],38,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:38.093,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,1.75714,,,,,,,,,,,,,,,eceda2d9-eb7e-4446-9362-aa6a920594d0,181,,"[56.9, 64.1]",3890393,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,12,Darmstadt 98,872,['f4fd0e1c-97db-44be-bc44-cc7a285dfdd6'],53,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:53.398,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,9da647bb-3be4-461b-b220-dc756cb049da,184,,"[56.5, 25.0]",3890393,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,12,Darmstadt 98,872,['4f6e1d0a-939a-46aa-9660-6f792dae3000'],55,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:55.132,Duel,True
,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,461f7fb8-5c57-477d-80d7-1b90876bfe1d,190,,"[48.1, 30.6]",3890393,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,13,Eintracht Frankfurt,184,['992d78af-55d6-43cf-8b27-e579bbc65a5e'],57,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:57.440,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,fd97e236-5969-416e-9c61-39b45b91a57a,196,,"[55.4, 30.2]",3890393,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sandro Wagner,9723.0,Left Center Forward,13,Eintracht Frankfurt,184,['2fb7968d-407f-494c-9321-a9f8d40c7ae1'],59,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:59.898,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,47f161ab-06c1-42bf-9e24-56a85826bfa3,205,,"[40.8, 75.2]",3890393,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Back,13,Eintracht Frankfurt,184,['960b8271-d960-4ffa-8482-fa13546ac639'],7,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:04:07.517,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,1a4f4025-dfcb-45a3-b65b-47d678b84f12,290,,"[64.3, 76.9]",3890393,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Aigner,21156.0,Right Wing,15,Darmstadt 98,872,['d0e90264-40b7-4707-9a1e-40e985896a55'],51,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:05:51.484,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,403663dc-bd17-4af4-b04d-f0fa1fadcd45,348,,"[9.1, 40.7]",3890393,7,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Peter Niemeyer,40467.0,Right Defensive Midfield,18,Eintracht Frankfurt,184,['377b0b15-de01-4b0f-b6dc-c32b3a27210a'],57,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:57.732,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,8fb7cf34-7b5e-4ecd-bb20-2d107d511186,353,,"[73.0, 36.7]",3890393,8,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jan Rosenthal,40477.0,Right Center Forward,19,Darmstadt 98,872,['d16eb589-2ed0-4461-9e62-b5808eae9d0d'],31,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:08:31.142,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,84b1037b-55c1-4271-b677-10ea1688e5a3,362,,"[9.4, 40.3]",3890393,9,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Ángel Abraham,8678.0,Left Center Back,20,Darmstadt 98,872,['aea0df4b-b4f7-46a0-b00f-003f892f3226'],7,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:09:07.617,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,e3f694f6-ec4e-4179-a758-3d8b7cb064c6,387,,"[2.6, 78.9]",3890393,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Stendera,10896.0,Left Center Midfield,23,Eintracht Frankfurt,184,['7de25746-ac47-4483-89f7-764f536c69c0'],35,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:10:35.572,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,2f25a86e-6a1e-4a54-b26f-0c50c0a4562a,401,,"[48.9, 21.2]",3890393,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Holland,9222.0,Left Back,25,Eintracht Frankfurt,184,['9c040280-efc9-489d-9bab-304f8bfd8114'],34,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:34.047,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,6ae26131-1488-424a-ac9f-3cb5370aaab2,417,,"[49.0, 58.7]",3890393,12,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Slobodan Medojević,9216.0,Right Center Midfield,26,Darmstadt 98,872,['7f8ca484-f2fb-4dfb-bc3a-0d3ef8bdb36d'],28,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:28.933,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,89a109b8-7522-461d-a557-722256ce6082,420,,"[41.7, 59.2]",3890393,12,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stefan Reinartz,400619.0,Center Defensive Midfield,26,Darmstadt 98,872,['e5070610-6523-40e8-882e-7fd0e917ff29'],31,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:31.040,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,f657be6f-9fe2-4c1c-9368-ba8a7bd85537,437,,"[68.8, 30.8]",3890393,12,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Haris Seferović,5543.0,Center Forward,27,Eintracht Frankfurt,184,['89754968-4b78-4595-b673-a4269f56e5e5'],45,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:45.446,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,402661bb-c5dc-4c44-b868-e471236d1e69,465,,"[102.6, 54.8]",3890393,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Aigner,21156.0,Right Wing,28,Eintracht Frankfurt,184,['320df9c8-56f4-4d01-80bb-be54ecea8c1c'],22,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:22.513,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,25c61b91-9119-4452-b002-e677efb4f9b7,478,,"[112.9, 37.7]",3890393,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mijat Gaćinović,8669.0,Left Wing,28,Eintracht Frankfurt,184,['8463013b-2222-449a-b485-2ab2f4c0613a'],32,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:32.897,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,614d16fd-5cc8-4749-9e62-e44d509c60db,491,,"[13.2, 32.1]",3890393,14,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabian Holland,9222.0,Left Back,29,Eintracht Frankfurt,184,['b50d7694-53b1-456c-9550-956bc4cd2e28'],9,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:14:09.033,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,29b78126-c0e5-44e0-8b35-d2e5fbf1f35d,497,,"[30.8, 69.4]",3890393,14,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,30,Darmstadt 98,872,['bf62a10a-f2c0-4d22-a642-9d7fee1966a8'],33,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:33.020,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,8e8744b6-b884-4220-864f-507b2ee3d84d,500,,"[98.7, 7.3]",3890393,14,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Tobias Kempe,9219.0,Left Midfield,30,Darmstadt 98,872,['7a7fffd2-a969-4356-89b9-bb26f08f33f2'],34,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:14:34.193,Duel,True
