50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.479274,,,,,,,,,,,,864ef560-0b28-4300-afeb-5313f5cc7709,277,,"[23.5, 12.6]",3890511,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marvin Plattenhardt,5569.0,Left Back,15,Hannover 96,178,"['05c7e63a-e963-47d1-9eab-34237eb55b16', 'a805781f-9f9e-4573-89c5-35794a502991']",47,,,,,,,,,,,,,,,,Hertha Berlin,173,00:06:47.769,Pressure,
,,,,,,,,,,,,,,,0.349916,,,,,,,,,,,,b21ddbd1-d913-40d6-8a2b-b81f6b6d9d3f,283,,"[11.8, 22.0]",3890511,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,16,Hannover 96,178,,24,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:24.638,Pressure,
,,,,,,,,,,,,,,,0.418968,,,,,,,,,,,,8943c04d-d721-447d-b8da-849c7b00901e,290,,"[48.6, 8.0]",3890511,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vedad Ibišević,8571.0,Center Forward,16,Hannover 96,178,"['6bf22d5b-3b84-417e-8fe0-03eb08334a14', 'b8d62cc9-e4ed-4069-9047-d28e3fc7179a']",31,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:31.488,Pressure,
,,,,,,,,,,,,,,,0.402964,,,,,,,,,,,,587b1e9e-833c-403f-b37d-25f1c399eae3,294,,"[37.5, 5.5]",3890511,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,16,Hannover 96,178,"['72159b7a-b1f3-4267-9f45-96ed217e3dd9', 'efcd0baa-47d3-4ebd-99f0-5811cc2cedb4']",32,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:32.754,Pressure,
,,,,,,,,,,,,,,,0.333226,,,,,,,,,,,,68aafd4b-c915-4086-82fa-4b8331b159de,296,,"[94.8, 76.4]",3890511,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Edgar Prib,24914.0,Left Back,16,Hannover 96,178,,33,,,,,,,,,,,,,,,,Hannover 96,178,00:07:33.935,Pressure,
,,,,,,,,,,True,,,,,0.07031,,,,,,,,,,,,c2e0b8cd-3d0e-41a0-b10e-1b950741f255,313,,"[62.9, 11.7]",3890511,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uffe Manich Bech,24244.0,Left Wing,17,Hertha Berlin,173,['a2175bcb-085d-4d9a-9071-e302a616c4bf'],46,,,,,,,,,,,,,,,,Hannover 96,178,00:07:46.848,Pressure,
,,,,,,,,,,,,,,,0.337257,,,,,,,,,,,,b7cb66fb-b990-4465-b376-b1458bc634af,353,,"[75.1, 66.7]",3890511,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Artur Sobiech,11845.0,Center Forward,18,Hertha Berlin,173,['a70eba10-4e67-4af9-9c51-f9fdd4cca3ea'],36,,,,,,,,,,,,,,,,Hannover 96,178,00:08:36.310,Pressure,
,,,,,,,,,,,,,,,0.07213,,,,,,,,,,,,fb7ccbda-5bd5-417f-9830-ac2a410fc79d,355,,"[64.3, 75.2]",3890511,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hiroki Sakai,3530.0,Right Back,18,Hertha Berlin,173,"['71aee26e-a127-4db5-819c-486521bbb0a8', 'ea6bcd3d-d853-4635-af6c-37f155e51ad2']",37,,,,,,,,,,,,,,,,Hannover 96,178,00:08:37.463,Pressure,
,,,,,,,,,,,,,,,0.845486,,,,,,,,,,,,9185b3af-fadb-4cd2-a3e8-c84350ed62a7,358,,"[51.2, 76.4]",3890511,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Milosevic,23341.0,Right Center Back,18,Hertha Berlin,173,"['5b6e1ff9-df72-4499-a7fe-5a412875c0fc', 'c41a7974-40b2-4ecc-9626-fd6e65cfc7ed']",38,,,,,,,,,,,,,,,,Hannover 96,178,00:08:38.557,Pressure,
,,,,,,,,,,,,,,,0.188025,,,,,,,,,,,,da24b5eb-4f1a-4cfa-b63a-3917be0764bf,361,,"[56.6, 74.6]",3890511,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hiroki Sakai,3530.0,Right Back,18,Hertha Berlin,173,['5b6e1ff9-df72-4499-a7fe-5a412875c0fc'],39,,,,,,,,,,,,,,,,Hannover 96,178,00:08:39.739,Pressure,
,,,,,,,,,,True,,,,,0.337756,,,,,,,,,,,,201dc9a4-2ffe-42ed-aaa2-143325a7774d,407,,"[85.8, 72.8]",3890511,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Peter Pekarík,9722.0,Right Back,18,Hertha Berlin,173,"['74c16c37-24be-4fc9-ae2d-29fd632d7736', 'ea17c80c-85d0-4023-b807-5f02466d27f4']",22,,,,,,,,,,,,,,,,Hertha Berlin,173,00:09:22.058,Pressure,
,,,,,,,,,,,,,,,0.19194,,,,,,,,,,,,61287311-2ef0-4616-b81b-bd5553cbe501,411,,"[26.3, 14.9]",3890511,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Prib,24914.0,Left Back,19,Hertha Berlin,173,"['7a59be51-7d45-4446-a55d-c3aecab686a0', 'cfdaddc7-f7a3-407c-96c1-d2869f6a9c37']",37,,,,,,,,,,,,,,,,Hannover 96,178,00:09:37.045,Pressure,
,,,,,,,,,,True,,,,,0.339002,,,,,,,,,,,,f40eee57-1509-4fe4-92c0-3909e5f7b647,422,,"[31.1, 45.9]",3890511,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niklas Stark,8570.0,Left Center Back,20,Hannover 96,178,"['17001367-8d14-4dd3-94f6-18d99a7b514e', '59e0efd4-ee3d-4c40-91d0-686114b07d4e']",42,,,,,,,,,,,,,,,,Hertha Berlin,173,00:09:42.978,Pressure,
,,,,,,,,,,,,,,,0.060785,,,,,,,,,,,,73700b39-f1a4-4049-b9cf-85dfa220c584,426,,"[91.8, 33.6]",3890511,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artur Sobiech,11845.0,Center Forward,20,Hannover 96,178,,45,,,,,,,,,,,,,,,,Hannover 96,178,00:09:45.507,Pressure,
,,,,,,,,,,,,,,,1.203224,,,,,,,,,,,,0d9f0243-34c0-419b-a0a6-d836f75d3eaa,438,,"[24.5, 24.6]",3890511,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tolga Ciğerci,30439.0,Left Defensive Midfield,20,Hannover 96,178,['84a84f2c-8656-4031-b1f7-262b9fb0dafa'],52,,,,,,,,,,,,,,,,Hertha Berlin,173,00:09:52.038,Pressure,
,,,,,,,,,,,,,,,0.814443,,,,,,,,,,,,72396a1c-8d26-4a96-9db6-d9358094969c,443,,"[12.2, 9.6]",3890511,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tolga Ciğerci,30439.0,Left Defensive Midfield,20,Hannover 96,178,"['cbdf5f9a-9677-49cc-a181-550eaf33652e', 'fb1ad4eb-4db0-468a-98d9-8222e3d2c2ab']",55,,,,,,,,,,,,,,,,Hertha Berlin,173,00:09:55.624,Pressure,
,,,,,,,,,,,,,,,0.056736,,,,,,,,,,,,cc3fbe11-0d86-41a6-9bca-79d66df5e0d8,455,,"[99.6, 75.0]",3890511,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,20,Hannover 96,178,,3,,,,,,,,,,,,,,,,Hannover 96,178,00:10:03.456,Pressure,
,,,,,,,,,,,,,,,0.312368,,,,,,,,,,,,e0c09c48-1a59-415a-9f53-d347fe138a4c,480,,"[42.8, 53.7]",3890511,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,20,Hannover 96,178,['22a4a1c2-2a82-4ec7-9942-e41e25050cdc'],24,,,,,,,,,,,,,,,,Hertha Berlin,173,00:10:24.046,Pressure,
,,,,,,,,,,,,,,,0.978728,,,,,,,,,,,,4a2b52f8-70f0-41db-b18a-b3d84a5cfe2a,494,,"[64.9, 14.7]",3890511,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Left Defensive Midfield,21,Hertha Berlin,173,['be058a83-23c4-4ae1-85cf-96cc65cbf17d'],35,,,,,,,,,,,,,,,,Hannover 96,178,00:10:35.834,Pressure,
,,,,,,,,,,,,,,,0.178959,,,,,,,,,,,,1107133f-7a8d-43c5-88f0-9a34b9a1374e,500,,"[76.3, 9.1]",3890511,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uffe Manich Bech,24244.0,Left Wing,21,Hertha Berlin,173,['83df7279-93d3-4570-a0d2-087dc595d26b'],39,,,,,,,,,,,,,,,,Hannover 96,178,00:10:39.841,Pressure,
,,,,,,,,,,,,,,,0.190717,,,,,,,,,,,,f59390fc-14ae-417e-9b27-d6ceebe647e4,531,,"[68.7, 9.5]",3890511,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Left Defensive Midfield,21,Hertha Berlin,173,['a500f5d0-6b2b-41b4-b422-7123b3859b7d'],13,,,,,,,,,,,,,,,,Hannover 96,178,00:11:13.067,Pressure,
,,,,,,,,,,,,,,,0.175376,,,,,,,,,,,,7df3cbb3-e4b1-4f34-838e-2f00dfde8bde,618,,"[24.9, 22.1]",3890511,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salif Sané,5664.0,Left Center Back,23,Hertha Berlin,173,"['5294d2ae-04e2-4a41-924d-77fdddd6977f', '52b95407-e4b8-4e5d-a410-1c0130574602']",42,,,,,,,,,,,,,,,,Hannover 96,178,00:12:42.715,Pressure,
,,,,,,,,,,True,,,,,0.463197,,,,,,,,,,,,c6e17086-bf8d-411a-8505-46202866649e,628,,"[109.1, 67.4]",3890511,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tolga Ciğerci,30439.0,Left Defensive Midfield,24,Hertha Berlin,173,"['5676d393-391e-482d-ab88-0a747b2af013', 'ae44e06d-ee48-4e50-889d-08a4285e4a32', 'd065a097-145c-49f2-9270-4af81d1a6714']",46,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:46.813,Pressure,
,,,,,,,,,,True,,,,,1.086264,,,,,,,,,,,,5f5a75f5-7767-4055-b09f-1289521e5d85,632,,"[93.0, 67.8]",3890511,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tolga Ciğerci,30439.0,Left Defensive Midfield,24,Hertha Berlin,173,['ae44e06d-ee48-4e50-889d-08a4285e4a32'],49,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:49.643,Pressure,
,,,,,,,,,,True,,,,,0.802877,,,,,,,,,,,,daebb78d-e042-420e-b8a3-694dd8b94ce6,636,,"[63.9, 65.8]",3890511,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastian Langkamp,8580.0,Right Center Back,24,Hertha Berlin,173,"['453847f8-348d-4b7a-acb5-3ea994b0f148', '52799d99-71af-4133-9daa-6382d999e9c6']",52,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:52.704,Pressure,
,,,,,,,,,,,,,,,0.547601,,,,,,,,,,,,2e45aa08-9613-4341-8fdc-d39c568c0d95,663,,"[85.0, 23.2]",3890511,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Genki Haraguchi,5697.0,Left Wing,25,Hannover 96,178,['15e115e6-91f0-4be1-af08-4db0ece61db8'],58,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:58.043,Pressure,
,,,,,,,,,,,,,,,0.285427,,,,,,,,,,,,5d6da2e8-42d2-4430-8a9a-ba121bbfcaf9,668,,"[27.9, 39.7]",3890511,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Peter Pekarík,9722.0,Right Back,25,Hannover 96,178,"['2f5a1169-ce1d-4136-b761-04762290c0d1', '4095e002-d7ab-4673-a5c0-fe1a350fc015']",6,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:06.096,Pressure,
,,,,,,,,,,,,,,,0.522465,,,,,,,,,,,,92e16542-ca26-4270-8b96-057c646f9186,676,,"[17.3, 24.8]",3890511,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Genki Haraguchi,5697.0,Left Wing,25,Hannover 96,178,['b451b266-fd9f-4e00-8789-aec0454de7b3'],12,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:12.772,Pressure,
,,,,,,,,,,,,,,,0.456385,,,,,,,,,,,,d1c8cd1c-e933-496a-bbf2-cbc7dc8ba22d,677,,"[13.8, 22.8]",3890511,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tolga Ciğerci,30439.0,Left Defensive Midfield,25,Hannover 96,178,,13,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:13.034,Pressure,
,,,,,,,,,,True,,,,,0.182928,,,,,,,,,,,,b18dfe4c-27b9-40e9-aed4-68699833d9dc,682,,"[106.9, 54.7]",3890511,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Waldemar Anton,8538.0,Right Defensive Midfield,26,Hertha Berlin,173,"['c83730e2-97f2-41b7-a60a-dc12ac1db086', 'cf1ddd55-c620-4866-9144-4aa9121c9a23', 'e9a02ea9-50c4-49bc-bbdc-ac3f0989b1ae']",14,,,,,,,,,,,,,,,,Hannover 96,178,00:16:14.439,Pressure,
,,,,,,,,,,,,,,,0.178161,,,,,,,,,,,,12829023-a665-4cba-8ce8-e515b7b9e257,687,,"[65.9, 48.0]",3890511,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,26,Hertha Berlin,173,,19,,,,,,,,,,,,,,,,Hannover 96,178,00:16:19.725,Pressure,
,,,,,,,,,,,,,,,0.076662,,,,,,,,,,,,8fb04737-177a-42d2-89e9-82fd914b8a4a,688,,"[68.1, 45.0]",3890511,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Left Defensive Midfield,26,Hertha Berlin,173,"['14079dbd-c53a-4e81-a9cc-c6030bf83178', '7440dcbd-3246-4f80-bef9-3bacb58ea8fb']",20,,,,,,,,,,,,,,,,Hannover 96,178,00:16:20.086,Pressure,
,,,,,,,,,,,,,,,0.177145,,,,,,,,,,,,18149eae-1589-4f26-9fa7-f88570e2cfce,694,,"[62.3, 60.5]",3890511,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Waldemar Anton,8538.0,Right Defensive Midfield,26,Hertha Berlin,173,['e8ba9d2c-b7c6-4226-83f7-4ea208b34a6a'],21,,,,,,,,,,,,,,,,Hannover 96,178,00:16:21.266,Pressure,
,,,,,,,,,,,,,,,0.186667,,,,,,,,,,,,e2bf06dd-abe7-404f-b8ec-5272b72bcd15,698,,"[18.3, 52.9]",3890511,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Left Defensive Midfield,26,Hertha Berlin,173,['9d280b39-a4ee-45c7-8853-ece9ff23c507'],28,,,,,,,,,,,,,,,,Hannover 96,178,00:16:28.028,Pressure,
,,,,,,,,,,,,,,,0.387848,,,,,,,,,,,,2e8594f9-b77a-49a4-be16-d4dbd69dabb4,717,,"[29.7, 16.0]",3890511,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Niklas Stark,8570.0,Left Center Back,28,Hannover 96,178,"['90fe12b3-e8aa-472b-b6c2-07763644f57f', 'b6b4c7ee-313e-4d0c-83e6-a751de981fcb']",56,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:56.260,Pressure,
,,,,,,,,,,,,,,,0.465719,,,,,,,,,,,,e93de854-4072-450e-aaa5-53903745cafb,735,,"[27.5, 9.6]",3890511,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Tolga Ciğerci,30439.0,Left Defensive Midfield,28,Hannover 96,178,"['30a282bc-0950-4011-9767-0c87570da997', '48760e64-4729-415a-a8b1-534e49596749']",7,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:07.355,Pressure,
,,,,,,,,,,,,,,,0.38151,,,,,,,,,,,,e4d11423-5858-412f-93a8-6672557113c1,742,,"[21.5, 26.2]",3890511,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mitchell Weiser,8576.0,Right Wing,28,Hannover 96,178,"['7a0185f8-f5cf-4122-ac28-b2a5bf892ad8', 'a7e5ba88-5298-4e06-b96c-812b1dba5220']",11,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:11.325,Pressure,
,,,,,,,,,,,,,,,0.371446,,,,,,,,,,,,8bbf6fe9-3aa4-4adf-8eb2-b6504243b741,745,,"[11.2, 27.6]",3890511,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sebastian Langkamp,8580.0,Right Center Back,28,Hannover 96,178,['024dadb6-41c2-4be4-a525-105a9274e1ba'],12,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:12.723,Pressure,
,,,,,,,,,,,,,,,0.078713,,,,,,,,,,,,482806f9-410c-4a60-8d69-de1f1bd47a57,759,,"[56.0, 59.7]",3890511,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alexander Milosevic,23341.0,Right Center Back,29,Hertha Berlin,173,,23,,,,,,,,,,,,,,,,Hannover 96,178,00:18:23.273,Pressure,
,,,,,,,,,,,,,,,0.345238,,,,,,,,,,,,8ae1a4c1-2afe-4b14-8231-e4b49da04ff9,770,,"[56.2, 17.9]",3890511,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Artur Sobiech,11845.0,Center Forward,30,Hertha Berlin,173,"['057af4d1-187b-456c-b710-52fac31424d8', 'bdf414c0-6356-46bf-bcc0-d3a3aee4c59a']",41,,,,,,,,,,,,,,,,Hannover 96,178,00:18:41.818,Pressure,
,,,,,,,,,,,,,,,0.196475,,,,,,,,,,,,b3c6605f-b38d-4bbb-af7a-091a91723b0a,789,,"[2.2, 12.9]",3890511,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edgar Prib,24914.0,Left Back,30,Hertha Berlin,173,"['4c5ff743-a7ce-49fd-b3cc-d81f8de73210', 'a3512524-0f30-4b43-ba1c-8daf3a505590', 'bcf2692c-ce4e-48d0-929f-ba59e732b593']",0,,,,,,,,,,,,,,,,Hannover 96,178,00:19:00.465,Pressure,
,,,,,,,,,,,,,,,0.183223,,,,,,,,,,,,046a27fa-a624-4f75-a1f8-6ae1311c5957,806,,"[25.3, 19.5]",3890511,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Salif Sané,5664.0,Left Center Back,31,Hertha Berlin,173,"['5257fb62-679c-4c59-b74c-0ad41076fba4', '97d8e603-bdd3-442d-9a7b-0e3ec647ddb8', '9e960f7b-47cc-4f3b-b3ff-da920b5ced15']",48,,,,,,,,,,,,,,,,Hannover 96,178,00:19:48.994,Pressure,
,,,,,,,,,,,,,,,0.060544,,,,,,,,,,,,2ed9dcd4-bd98-43ca-a772-6ee13a79d2d6,815,,"[48.0, 17.1]",3890511,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Noah-Joel Sarenren-Bazee,21311.0,Left Wing,31,Hertha Berlin,173,,52,,,,,,,,,,,,,,,,Hannover 96,178,00:19:52.574,Pressure,
,,,,,,,,,,,,,,,0.34062,,,,,,,,,,,,c5175d6c-5e98-49dd-8e39-1719711bf327,844,,"[85.2, 37.4]",3890511,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Artur Sobiech,11845.0,Center Forward,31,Hertha Berlin,173,,20,,,,,,,,,,,,,,,,Hannover 96,178,00:20:20.817,Pressure,
,,,,,,,,,,,,,,,0.17843,,,,,,,,,,,,16800b2e-b2ae-4538-8968-eec5a1b72619,850,,"[77.7, 20.5]",3890511,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Manuel Schmiedebach,8543.0,Left Defensive Midfield,31,Hertha Berlin,173,['c3fd6416-2e64-4fc8-90d0-94b07b855da2'],24,,,,,,,,,,,,,,,,Hannover 96,178,00:20:24.455,Pressure,
,,,,,,,,,,,,,,,0.197191,,,,,,,,,,,,ce5a34d1-bf03-449e-bb65-6eca46669b6e,854,,"[98.4, 31.8]",3890511,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Uffe Manich Bech,24244.0,Right Wing,31,Hertha Berlin,173,['b55826ce-e61a-4cdb-a0a7-1d9abf1cf5f0'],28,,,,,,,,,,,,,,,,Hannover 96,178,00:20:28.312,Pressure,
,,,,,,,,,,True,,,,,0.572859,,,,,,,,,,,,c91280d9-ed08-4113-90dd-acd5d0e33ec5,866,,"[81.3, 72.6]",3890511,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salomon Armand Magloire Kalou,8575.0,Center Attacking Midfield,32,Hertha Berlin,173,['6d7d9a65-80e6-48a3-990c-4647ad90ae2d'],47,,,,,,,,,,,,,,,,Hertha Berlin,173,00:20:47.013,Pressure,
,,,,,,,,,,,,,,,0.13162,,,,,,,,,,,,06944f7c-1ded-4850-b7a2-853eccda2bf2,873,,"[14.5, 12.3]",3890511,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Prib,24914.0,Left Back,34,Hertha Berlin,173,"['ad043bda-23f0-4c85-8f91-f33a02ac2f6b', 'd021da8f-0832-4c13-9c28-837c60ae5ce8']",9,,,,,,,,,,,,,,,,Hannover 96,178,00:21:09.504,Pressure,
,,,,,,,,,,,,,,,0.404429,,,,,,,,,,,,c8d57cb1-c85d-431f-82dc-bcaf2e5ee377,877,,"[106.2, 74.8]",3890511,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Peter Pekarík,9722.0,Right Back,34,Hertha Berlin,173,['4d9f9e9f-26b6-497c-a216-06e50d64a3a0'],10,,,,,,,,,,,,,,,,Hertha Berlin,173,00:21:10.405,Pressure,
,,,,,,,,,,,,,,,0.46954,,,,,,,,,,,,9c25b1e9-bfc4-4453-a716-ae8fbab80134,881,,"[8.4, 8.9]",3890511,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Prib,24914.0,Left Back,34,Hertha Berlin,173,['eccc4f24-8cab-4052-9ed1-cabef1137886'],12,,,,,,,,,,,,,,,,Hannover 96,178,00:21:12.084,Pressure,
,,,,,,,,,,True,,,,,2.277912,,,,,,,,,,,,728a1007-3e28-489e-adb5-26308f0e05bf,886,,"[109.9, 65.2]",3890511,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mitchell Weiser,8576.0,Right Wing,34,Hertha Berlin,173,"['33c7cbda-f683-4bd4-8dbd-0c91f16c7e20', '797e2f63-7f93-446c-9513-430ef373f678']",17,,,,,,,,,,,,,,,,Hertha Berlin,173,00:21:17.046,Pressure,
,,,,,,,,,,,,,,,0.06125,,,,,,,,,,,,eca01e88-4ed0-411b-afab-cb7c98ee0b74,894,,"[10.0, 37.2]",3890511,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alexander Milosevic,23341.0,Right Center Back,35,Hertha Berlin,173,"['9ae5048c-f084-425a-b130-f8807df7a735', 'ec65226f-294b-4d92-ab42-5f907e2d0eab']",50,,,,,,,,,,,,,,,,Hannover 96,178,00:21:50.487,Pressure,
,,,,,,,,,,,,,,,0.764396,,,,,,,,,,,,1fe14dc7-589e-476b-b02d-711e2605faaa,905,,"[77.9, 7.3]",3890511,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vedad Ibišević,8571.0,Center Forward,36,Hannover 96,178,['fd3afb1a-ff88-4d2b-9fa7-6fbbbf0d62c9'],37,,,,,,,,,,,,,,,,Hertha Berlin,173,00:22:37.142,Pressure,
,,,,,,,,,,,,,,,0.649048,,,,,,,,,,,,f08f7e02-5a96-44b5-9f0a-ceb383813760,916,,"[84.4, 25.5]",3890511,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,37,Hertha Berlin,173,['16559545-d950-4730-b57e-ee4933a3c15d'],19,,,,,,,,,,,,,,,,Hannover 96,178,00:23:19.435,Pressure,
,,,,,,,,,,,,,,,0.800381,,,,,,,,,,,,7abc85c8-69e9-4b78-86b5-224ebf6035de,932,,"[62.1, 49.9]",3890511,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Schmiedebach,8543.0,Left Defensive Midfield,38,Hertha Berlin,173,['a147a40b-78ad-4290-abf7-26ced2f1edb7'],47,,,,,,,,,,,,,,,,Hannover 96,178,00:23:47.398,Pressure,
,,,,,,,,,,,,,,,0.186372,,,,,,,,,,,,4bd4c8d7-55a1-4ea7-8d0a-b025e36cfa46,955,,"[43.8, 14.3]",3890511,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Langkamp,8580.0,Right Center Back,40,Hannover 96,178,"['0272dc73-9af7-4074-b03b-3a8039fb3def', '87f20487-de69-4c7e-9185-cd975fe28773']",2,,,,,,,,,,,,,,,,Hertha Berlin,173,00:25:02.011,Pressure,
,,,,,,,,,,,,,,,0.304674,,,,,,,,,,,,6d2f2cce-eecb-429d-bbc3-62dbd69f751d,958,,"[46.6, 27.0]",3890511,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mitchell Weiser,8576.0,Right Wing,40,Hannover 96,178,"['a42f5739-7e39-47a9-8c6d-72a337cb0e73', 'a981fc24-ccbd-4a6c-9894-b5dc2057d298']",3,,,,,,,,,,,,,,,,Hertha Berlin,173,00:25:03.991,Pressure,
,,,,,,,,,,,,,,,0.717866,,,,,,,,,,,,2eb085c4-7a4f-4e57-912e-78385fccd99a,967,,"[33.5, 17.6]",3890511,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Genki Haraguchi,5697.0,Left Wing,40,Hannover 96,178,"['361ba31a-7b48-419a-9c87-7fac1e1f8009', '7ea462b7-c9ea-4051-bd77-5b4cbc92b262']",8,,,,,,,,,,,,,,,,Hertha Berlin,173,00:25:08.406,Pressure,
