ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.224255,,,,,,,,,,,,e18ceb5e-d27b-456d-a1cc-8a0c3bf273bf,1989,,,"[120.0, 80.0]",3775563,46,,,,-1.851208,,Left Foot,,,"[112.8, 55.0]",,High Pass,,26.01615,Incomplete,,,,True,,Straight,,Corner,1,From Corner,Claire Emslie,4646.0,Left Wing,126,Everton LFC,967,['01033c50-8960-4edd-9c3d-d97647021450'],19,,,,,,,,,,,,,,,,,Everton LFC,967,00:46:19.296,Pass,
,,,,,,,,,,,,,,,0.654088,,,,,,,,,,,,24fce636-13a3-488a-9fa9-4363c95ae66e,1994,,,"[105.9, 33.0]",3775563,46,,,,0.69473827,,Right Foot,,,"[110.7, 37.0]",,Ground Pass,,6.2482,Incomplete,,,,,,,,,1,From Corner,Isobel Mary Christiansen,4645.0,Left Center Midfield,126,Everton LFC,967,['0cb3a6ee-bd72-471f-a179-e35f7b457961'],23,,,,,,,,,,,,,,,,,Everton LFC,967,00:46:23.711,Pass,
,,,,,,,,,,,,,,,1.101562,,,,,,,,,,,,52215873-e61d-4e54-8560-069ca32c74a1,2001,,,"[61.0, 40.1]",3775563,45,,,,2.9917803,,Right Foot,,,"[45.1, 42.5]",,Ground Pass,,16.080112,,Katie Zelem,31540.0,,,,,,Kick Off,2,From Kick Off,Jane Ross,4653.0,Right Wing,127,Manchester United,1475,['1eb99d85-85c1-4f7a-9aac-bfa7df6814ee'],0,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:00.414,Pass,
,,,,,,,,,,,,,,,1.243771,,,,,,,,,,,,a0c03b67-38b2-4cae-898a-29cb4b93da53,2004,,,"[46.8, 39.7]",3775563,45,,,,-2.4900825,,Right Foot,,,"[32.9, 29.1]",,Ground Pass,,17.48056,,Millie Turner,31536.0,,,,,,,2,From Kick Off,Katie Zelem,31540.0,Center Defensive Midfield,127,Manchester United,1475,['af9d8b49-1e75-44a7-ab81-2d693466f8d8'],2,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:02.736,Pass,
,,,,,,,,,,,,,,,1.396095,,,,,,,,,,,,ba5dc7e2-48c3-494c-a65c-526e533507b3,2008,,,"[32.9, 31.0]",3775563,45,,,,2.8150113,,Right Foot,,,"[14.3, 37.3]",,Ground Pass,,19.637974,,Mary Alexandra Earps,31538.0,,,,,,,2,From Kick Off,Millie Turner,31536.0,Left Center Back,127,Manchester United,1475,"['597c1312-0a02-460b-af06-a84c3b91e7e6', 'c5a2fd3c-11c9-450c-bcf2-203f5dc23df1']",5,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:05.388,Pass,True
,,,,,,,,,,,,,,,2.835044,,,,,,,,,,,,0faedf99-a970-4d59-b877-67c9514b28b6,2011,,,"[14.3, 40.1]",3775563,45,,,,-1.133549,,Right Foot,,,"[30.8, 4.8]",,High Pass,,38.96588,,Kirsty Smith,10196.0,,,,,,,2,From Kick Off,Mary Alexandra Earps,31538.0,Goalkeeper,127,Manchester United,1475,"['11adf798-3b27-457e-8996-ff0fae195411', 'da9b49a5-1dde-4dcc-993a-708c4b506128']",6,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:06.784,Pass,True
,,,,,,,,,,,,,,,1.04335,,,,,,,,,,,,5c409ed1-ef26-47f8-8f74-a4ed6480dea2,2015,,,"[32.3, 5.2]",3775563,45,,,,1.4543048,,Right Foot,,,"[33.4, 14.6]",,Ground Pass,,9.464143,Incomplete,Katie Zelem,31540.0,,,,,,,2,From Kick Off,Kirsty Smith,10196.0,Left Back,127,Manchester United,1475,"['4aab0bf8-7ffa-4e6d-807e-54ceb6105d80', 'a704cf1e-069c-4497-a918-ddf75ba650ed', 'ff17fe98-6287-4c8b-9097-4d7a0b24c733']",10,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:10.835,Pass,True
,,,,,,,,,,,,,,,0.94914,,,,,,,,,,,,ebe7c38f-f6eb-4d64-90e5-229238b3d2ef,2020,,,"[91.5, 73.3]",3775563,45,,,,-2.2087574,,Left Foot,,,"[87.2, 67.5]",,Ground Pass,,7.220111,,Jill Scott,10172.0,,,,,,,2,Regular Play,Hayley Emma Raso,6818.0,Center Forward,128,Everton LFC,967,['09f0d3b1-1803-428f-8b27-487f2fc8650b'],16,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:16.929,Pass,
,,,,,,,,,,,,,,,1.495243,,,,,,,,,,,,22dd6587-2682-4aed-aafd-6edf02e4e70c,2023,,,"[86.1, 69.4]",3775563,45,,,,2.9121714,,Right Foot,,,"[69.4, 73.3]",,Ground Pass,,17.149343,,Rikke Læntver Sevecke,15789.0,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,128,Everton LFC,967,['259f42b1-5ab3-4969-bb21-ae56ce90cc85'],18,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:18.899,Pass,
,,,,,,,,,,,,,,,1.529274,,,,,,,,,,,,da1df360-8097-417a-a604-44426396bd8e,2026,,,"[66.2, 74.4]",3775563,45,,,,-2.491289,,Right Foot,,,"[54.5, 65.5]",,Ground Pass,,14.70034,,Megan Finnigan,18254.0,,,,,,,2,Regular Play,Rikke Læntver Sevecke,15789.0,Right Center Back,128,Everton LFC,967,['086ff117-f092-4233-9458-2d0fe3774dcb'],21,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:21.602,Pass,
,,,,,,,,,,,,,,,1.883578,,,,,,,,,,,,af9cfc6b-0db4-4c8e-af94-8c3f426d5e8c,2029,,,"[54.7, 60.6]",3775563,45,,,,-2.0471475,,Right Foot,,,"[43.4, 38.7]",,Ground Pass,,24.643457,,Gabrielle George,15575.0,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Center Back,128,Everton LFC,967,['859065a1-5132-44c6-8670-fa81b8625ebf'],23,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:23.939,Pass,
,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,21f712da-23e8-4ef1-a7e0-4ad8382ba1ed,2032,,,"[43.8, 38.3]",3775563,45,,,,1.3978429,,Left Foot,,,"[46.7, 54.9]",,Ground Pass,,16.85141,,Megan Finnigan,18254.0,,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,128,Everton LFC,967,['4f9108ee-cf8b-4755-8ed9-85672ef58e48'],27,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:27.403,Pass,
,,,,,,,,,,,,,,,1.269271,,,,,,,,,,,,b3b1508e-6dc8-4316-874a-06d2318eb9f7,2035,,,"[44.7, 56.2]",3775563,45,,,,-1.6000563,,Right Foot,,,"[44.1, 35.7]",,Ground Pass,,20.50878,,Gabrielle George,15575.0,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Center Back,128,Everton LFC,967,['d767a41f-a967-4da7-91e9-0bd8abd464ad'],29,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:29.586,Pass,
,,,,,,,,,,,,,,,1.670243,,,,,,,,,,,,0ecff845-d036-4e94-ba24-b22ad62874b5,2039,,,"[43.2, 36.3]",3775563,45,,,,1.7916251,,Right Foot,,,"[39.9, 51.0]",,Ground Pass,,15.065855,,Megan Finnigan,18254.0,,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,128,Everton LFC,967,"['2012ad62-cd96-49fa-b685-a29a1817c737', '55a69cf6-1279-426d-9779-5ffdad880d73']",32,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:32.058,Pass,True
,,,,,,,,,,,,,,,3.4434,,,,,,,,,,,,cf46a38e-6415-43ba-96ff-7a25a7b7b2c6,2043,,,"[41.7, 51.9]",3775563,45,,,,-2.624504,,Right Foot,,,"[15.5, 37.0]",,Ground Pass,,30.140505,,Alexandra MacIver,34360.0,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Center Back,128,Everton LFC,967,"['a32058c7-cf51-4d41-a8bf-36cc64379248', 'ee301988-5343-4716-8b8e-1ee9e56d6580']",33,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:33.753,Pass,True
,,,,,,,,,,,,,,,2.674112,,,,,,,,,,,,252db166-4cc7-4047-9ef3-95f9bbbaaaad,2046,,,"[19.8, 38.5]",3775563,45,,,,-0.7491296,,Right Foot,,,"[55.5, 5.3]",,High Pass,,48.751717,Incomplete,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,128,Everton LFC,967,['601d0c03-0cfb-4762-b406-d00202f6b93e'],40,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:40.521,Pass,
,,,,,,,,,,,,,,,1.228411,,,,,,,,,,,,1b022a57-837b-4f3a-9573-213d7a0d5e89,2050,,,"[65.2, 64.2]",3775563,45,,,,-1.549857,,Left Foot,,,"[65.6, 45.1]",,Ground Pass,,19.104189,,Katie Zelem,31540.0,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Right Back,129,Manchester United,1475,['4b7864ce-325a-4dab-ac99-ea9c3583a0ad'],45,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:45.094,Pass,
,,,,,,,,,,,,,,,2.909619,,,,,,,,,,,,74cedefb-5819-483b-9a38-bb4b1dbfd7bb,2053,,,"[64.8, 46.0]",3775563,45,,,,1.1377904,,Right Foot,,,"[79.5, 77.8]",,High Pass,,35.03327,,Ella Toone,31534.0,,,,,,,2,Regular Play,Katie Zelem,31540.0,Center Defensive Midfield,129,Manchester United,1475,['b82ccd44-10ff-4cf3-95d9-4e56b9ad041f'],47,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:47.211,Pass,
,,,,,,,,,,,,,,,1.544274,,,,,,,,,,,,1fef7930-a511-4723-9064-a89c70104357,2057,,,"[83.0, 75.9]",3775563,45,,,,0.0,,Right Foot,,,"[93.2, 75.9]",,Ground Pass,,10.2,,Jackie Groenen,10654.0,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Center Midfield,129,Manchester United,1475,"['16007648-d04b-487c-af02-249033324368', 'a634cfb6-8900-44ba-ba3b-a1b7b7c47c10']",51,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:51.097,Pass,True
,,,,,,,,,,,,,,,1.175514,,,,,,,,,,,,b05662e2-c4d7-4241-b42c-0530bb1f96fc,2060,,,"[95.3, 76.3]",3775563,45,,,,-0.41299972,,Right Foot,,,"[113.1, 68.5]",,Ground Pass,,19.43399,Incomplete,Ella Toone,31534.0,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Forward,129,Manchester United,1475,"['097f3084-963b-4a3e-8bec-7b69b885aa60', '15a9b729-95bc-453a-aec5-13f667d589ba']",55,,,,,,,,,,,,,,,,,Manchester United,1475,00:00:55.488,Pass,
,,,,,,,,,,,,,,,1.517472,,,,,,,,,,,,3a296f47-bdc4-4a60-937d-f76202bed0e9,2065,,,"[3.8, 9.7]",3775563,45,,,,0.0,,Left Foot,,,"[10.9, 9.7]",,Ground Pass,,7.1,,Isobel Mary Christiansen,4645.0,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Wing Back,130,Everton LFC,967,"['ddfdcb22-70e0-4604-8dd8-2b9789c98c5b', 'f7fd667e-81df-4dc8-89c1-f5b0b9c7e39b']",58,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:58.040,Pass,True
,,,,,,,,,,,,,,,1.527928,,,,,,,,,,,,b1c74c34-d551-459f-88b7-229c3adb2510,2067,,,"[10.9, 9.7]",3775563,45,,,,1.7326337,,Right Foot,,,"[8.5, 24.4]",,Ground Pass,,14.8946295,,Gabrielle George,15575.0,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Left Center Midfield,130,Everton LFC,967,['3228eb16-2438-4c32-8a76-6fa44090c16f'],59,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:59.557,Pass,
,,,,,,,,,,,,,,,2.725562,,,,,,,,,,,,66c0892d-c57e-4d20-b2b7-ad97ac42e65b,2070,,,"[8.8, 23.1]",3775563,46,,,,-0.28190455,,Left Foot,,,"[45.4, 12.5]",,High Pass,,38.10407,Incomplete,Hayley Emma Raso,6818.0,,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,130,Everton LFC,967,"['2c5cc1ec-9581-44eb-9040-0e7d06ddb671', 'f81d0276-efe8-4ce5-ae59-b577f9d9b356']",1,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:01.085,Pass,
,,,,,,,,,,,,,,,1.610971,,,,,,,,,,,,d3151cac-f02c-4f73-b3e5-d4394f14b759,2075,,,"[44.7, 14.2]",3775563,46,,,,-0.83248377,,Right Foot,,,"[53.8, 4.2]",,Ground Pass,,13.520725,,Poppy Pattinson,17274.0,,,,,,Free Kick,2,From Free Kick,Gabrielle George,15575.0,Left Center Back,131,Everton LFC,967,['6ac14bfe-0122-45bc-b3c1-ffac92f9e841'],23,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:23.555,Pass,
,,,,,,,,,,,,,,,1.015934,,,,,,,,,,,,80a64bb2-3ce9-4dbd-b2d8-e419025881a5,2079,,,"[54.9, 5.3]",3775563,46,,,,-3.0742788,,Left Foot,,,"[46.0, 4.7]",,Ground Pass,,8.920202,,Gabrielle George,15575.0,,,,,,,2,From Free Kick,Poppy Pattinson,17274.0,Left Wing Back,131,Everton LFC,967,"['674298c7-b17a-4367-ab53-2e4f77ede27e', '85b61dab-c7f2-4dc0-b738-86b47d95f473']",25,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:25.794,Pass,True
,,,,,,,,,,,,,,,6.146228,,,,,,,,,,,,c11f64b1-eb8d-4cfb-a1d3-1fa45cf2da60,2081,,,"[45.6, 5.1]",3775563,46,,,,0.067856826,,Left Foot,,,"[97.1, 8.6]",,High Pass,,51.618793,Incomplete,,,,,,,,,2,From Free Kick,Gabrielle George,15575.0,Left Center Back,131,Everton LFC,967,['2e47ad6b-29f5-4f86-8bdb-685e1f5e0c4e'],26,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:26.810,Pass,
,,,,,,,,,,,,,,,1.490675,,,,,,,,,,,,2e47ad6b-29f5-4f86-8bdb-685e1f5e0c4e,2082,,,"[23.0, 71.5]",3775563,46,,,,-2.3994107,,Right Foot,,,"[3.7, 53.8]",,Ground Pass,,26.1874,,Mary Alexandra Earps,31538.0,,,,,,Recovery,2,From Free Kick,Amy Turner,31533.0,Right Center Back,131,Everton LFC,967,"['c11f64b1-eb8d-4cfb-a1d3-1fa45cf2da60', 'f9fae3e5-fd01-4f11-a3a2-bef2844034af']",32,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:32.956,Pass,
,,,,,,,,,,,,,,,3.030108,,,,,,,,,,,,6211f390-b2c5-4d28-aa48-22017b10c495,2086,,,"[10.0, 54.4]",3775563,46,,,,0.1846602,,Right Foot,,,"[53.9, 62.6]",,High Pass,,44.659267,Incomplete,Jackie Groenen,10654.0,,,,,,,2,From Free Kick,Mary Alexandra Earps,31538.0,Goalkeeper,131,Everton LFC,967,"['7c80ee7f-0837-4b3b-a9f5-9db4d5e624e5', 'cbc1276b-4cca-466b-9e3f-3c7b269b58b8']",36,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:36.036,Pass,
,,,,,,,,,,,,,,,0.741078,,,,,,,,,,,,48669c65-2982-42bf-b36e-bdb938fbfcc7,2091,,,"[74.4, 16.6]",3775563,46,,,,2.55359,,Right Foot,,,"[67.2, 21.4]",,Ground Pass,,8.653323,,Jill Scott,10172.0,,,,,,,2,From Free Kick,Isobel Mary Christiansen,4645.0,Left Center Midfield,131,Everton LFC,967,['1369e899-f70c-46b7-ac6d-91fc45948e7c'],40,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:40.173,Pass,
,,,,,,,,,,,,,,,0.498044,,,,,,,,,,,,666d5f41-0021-4989-9216-1bac353302eb,2101,,,"[51.3, 49.4]",3775563,46,,,,-2.224879,,Left Foot,,,"[49.0, 46.4]",,Ground Pass,,3.7802117,,Christen Annemarie Press,6817.0,,,,,,,2,Regular Play,Jane Ross,4653.0,Right Wing,132,Manchester United,1475,['5c7b22b2-fcda-42ee-b527-e3c92a26ab1c'],43,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:43.751,Pass,
,,,,,,,,,,,,,,,1.142453,,,,,,,,,,,,1bd5fe25-ce75-49e5-b711-19e87693564d,2104,,,"[51.3, 59.8]",3775563,46,,,,1.0718988,,Right Foot,,,"[59.8, 75.4]",,Ground Pass,,17.765415,,Ona Batlle Pascual,46639.0,,,,,,,2,Regular Play,Christen Annemarie Press,6817.0,Left Wing,132,Manchester United,1475,['ba5b182c-bec0-4a96-9597-714e92533067'],48,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:48.662,Pass,
,,,,,,,,,,,,,,,1.054918,,,,,,,,,,,,9ecff6e9-6e41-4e74-92c2-1326044ea4d7,2107,,,"[60.7, 73.7]",3775563,46,,,,-1.1180179,,Right Foot,,,"[66.1, 62.6]",,Ground Pass,,12.343824,,Lucy Staniforth,15562.0,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Right Back,132,Manchester United,1475,['0d5a4535-e2ce-471b-9ef2-b949870629ad'],51,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:51.105,Pass,
,,,,,,,,,,,,,,,0.98349,,,,,,,,,,,,6ad28f05-3be9-4e22-bcc2-1d1a92379a4c,2110,,,"[66.1, 62.6]",3775563,46,,,,0.43873066,,Right Foot,,,"[79.1, 68.7]",,Low Pass,,14.360014,Incomplete,Ella Toone,31534.0,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Left Center Midfield,132,Manchester United,1475,"['0bd2d9cb-3bf1-47d6-b281-1e774d489393', '6ac7d0eb-93df-4599-b5ae-20c6f8dd3d86']",52,,,,,,,,,,,,,,,,,Manchester United,1475,00:01:52.222,Pass,
,,,,,,,,,,,,,,,1.384759,,,,,,,,,,,,8c40802d-2c9a-401f-804b-269849d54845,2113,,,"[76.9, 80.0]",3775563,47,,,,-1.0080591,,,,,"[85.1, 67.0]",,High Pass,,15.370101,,Christen Annemarie Press,6817.0,,,,,,Throw-in,2,From Throw In,Ona Batlle Pascual,46639.0,Right Back,133,Manchester United,1475,['f6b5b7a1-ba18-45dc-b146-6c8b80142440'],10,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:10.352,Pass,
,,,,,,,,,,,,,,,1.861386,,,,,,,,,,,,9e5da620-32b5-46c5-a619-84ca2f52d4d2,2121,,,"[54.9, 35.9]",3775563,47,,,,1.9200037,,Right Foot,,,"[48.2, 54.3]",,Ground Pass,,19.581879,,Ingrid Moe Wold,10382.0,,,,,,,2,Regular Play,Hayley Emma Raso,6818.0,Center Forward,134,Everton LFC,967,['7896f16b-d35a-4904-ab1e-e5b7a5554b40'],17,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:17.272,Pass,
,,,,,,,,,,,,,,,2.143234,,,,,,,,,,,,2400decc-6495-449b-adf6-e62b14773209,2124,,,"[59.7, 37.0]",3775563,47,,,,-1.3012073,,Right Foot,,,"[68.1, 6.6]",,Ground Pass,,31.539183,,Poppy Pattinson,17274.0,,,,,,,2,Regular Play,Ingrid Moe Wold,10382.0,Right Wing Back,134,Everton LFC,967,['92d3a56a-7b00-497d-b28f-953c00d0ef05'],22,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:22.480,Pass,
,,,,,,,,,,,,,,,0.88079,,,,,,,,,,,,55ee3030-1923-4570-b2c0-f05f68d26fba,2127,,,"[66.8, 8.6]",3775563,47,,,,1.9138203,,Right Foot,,,"[63.8, 17.0]",,Ground Pass,,8.9196415,,Isobel Mary Christiansen,4645.0,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Wing Back,134,Everton LFC,967,['c0d8c8b7-df52-401e-a71c-d27f33412ba4'],26,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:26.341,Pass,
,,,,,,,,,,,,,,,1.080338,,,,,,,,,,,,7b2ce949-3231-49fa-9b5d-c5c6c048fb8e,2129,,,"[63.8, 17.0]",3775563,47,,,,-1.6629714,,Right Foot,,,"[62.7, 5.1]",,Ground Pass,,11.950732,,Gabrielle George,15575.0,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Left Center Midfield,134,Everton LFC,967,['a217b053-3a66-4d93-b4f3-16f269d7fc4e'],27,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:27.222,Pass,
,,,,,,,,,,,,,,,2.102302,,,,,,,,,,,,02daaff6-e7ee-4f2d-9fb0-c55170ba8156,2131,,,"[62.7, 5.1]",3775563,47,,,,2.43482,,Left Foot,,,"[44.9, 20.3]",,Ground Pass,,23.406837,,Megan Finnigan,18254.0,,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,134,Everton LFC,967,['23afa87c-ffea-4dd6-ad88-5cc4a7444b39'],28,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:28.303,Pass,
,,,,,,,,,,,,,,,2.47085,,,,,,,,,,,,3ee9ad28-1aab-464d-b709-718eaf97955b,2134,,,"[42.5, 23.1]",3775563,47,,,,1.5202066,,Right Foot,,,"[44.1, 54.7]",,Ground Pass,,31.64048,,Rikke Læntver Sevecke,15789.0,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Center Back,134,Everton LFC,967,['464cac66-9e07-422c-8bfa-2c1de4073a7c'],31,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:31.523,Pass,
,,,,,,,,,,,,,,,2.197346,,,,,,,,,,,,5686fc66-0fa4-490e-8ac0-efda4fd2a4fd,2137,,,"[46.0, 57.5]",3775563,47,,,,0.12707567,,Right Foot,,,"[86.7, 62.7]",,High Pass,,41.03084,,Nicoline Sørensen,10274.0,,,,,,,2,Regular Play,Rikke Læntver Sevecke,15789.0,Right Center Back,134,Everton LFC,967,['c703de05-b4b6-4087-ad1b-20860a1c9e65'],35,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:35.538,Pass,
,,,,,,,,,,,,,,,1.864742,,,,,,,,,,,,b825caf9-ea2b-449a-8910-c55598cf8984,2139,,,"[86.7, 62.7]",3775563,47,,,,-1.3490692,,Head,,,"[90.6, 45.4]",,Low Pass,,17.734148,Incomplete,Hayley Emma Raso,6818.0,,,,,,,2,Regular Play,Nicoline Sørensen,10274.0,Right Wing,134,Everton LFC,967,"['2988bb31-ff38-46ec-a447-41582c1d3fdc', '8e71f5b5-7617-456f-9a71-21dc75c7ee1c']",37,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:37.773,Pass,
,,,,,,,,,,,,,,,1.822096,,,,,,,,,,,,bf45a02f-c98b-4670-aa36-5374fa996bd0,2144,,,"[64.0, 75.9]",3775563,47,,,,-0.40742984,,Right Foot,,,"[83.0, 67.7]",,High Pass,,20.69396,Incomplete,,,,,,,,Recovery,2,Regular Play,Rikke Læntver Sevecke,15789.0,Right Center Back,134,Everton LFC,967,['c9b08637-8c59-444a-841b-6984c4511049'],45,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:45.534,Pass,
,,,,,,,,,,,,,,,0.747864,,,,,,,,,,,,680baba3-7abd-4b56-8a1d-35203c88e607,2150,,,"[75.9, 59.9]",3775563,47,,,,0.34788838,,Right Foot,,,"[85.0, 63.2]",,Ground Pass,,9.679876,,Nicoline Sørensen,10274.0,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,134,Everton LFC,967,['74d3cb7c-8c60-4f39-8058-9fabf880ce24'],52,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:52.396,Pass,
,,,,,,,,,,,,,,,1.801285,,,,,,,,,,,,7d4d83b7-94d4-48ed-992c-f7d3ab13d8ef,2153,,,"[85.0, 63.8]",3775563,47,,,,3.0648208,,Right Foot,,,"[65.5, 65.3]",,Ground Pass,,19.557608,,Rikke Læntver Sevecke,15789.0,,,,,,,2,Regular Play,Nicoline Sørensen,10274.0,Right Wing,134,Everton LFC,967,['25b65269-4250-4313-8c87-f04b60f48784'],53,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:53.897,Pass,
,,,,,,,,,,,,,,,2.102882,,,,,,,,,,,,658beaba-f666-4720-8575-4c70eb4ca3e0,2156,,,"[65.9, 62.7]",3775563,47,,,,-1.9212276,,Right Foot,,,"[55.3, 33.7]",,Ground Pass,,30.876528,,Gabrielle George,15575.0,,,,,,,2,Regular Play,Rikke Læntver Sevecke,15789.0,Right Center Back,134,Everton LFC,967,['eaa48416-fcc5-4c44-a37b-e2daf058e446'],56,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:56.725,Pass,
,,,,,,,,,,,,,,,2.155995,,,,,,,,,,,,dbcfb832-9867-477c-8478-e50f6b342957,2159,,,"[62.5, 33.5]",3775563,47,,,,-1.141857,,Right Foot,,,"[75.9, 4.2]",,Ground Pass,,32.218784,,Poppy Pattinson,17274.0,,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,134,Everton LFC,967,['b658a108-2c68-47ff-85d2-3288771484ff'],59,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:59.980,Pass,
,,,,,,,,,,,,,,,1.250659,,,,,,,,,,,,72e559c3-c794-4df5-8282-0ecb8fb5d80a,2162,,,"[77.4, 6.0]",3775563,48,,,,1.7377665,,Left Foot,,,"[75.9, 14.9]",,Ground Pass,,9.025519,,Isobel Mary Christiansen,4645.0,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Wing Back,134,Everton LFC,967,['c2ea9a07-8621-4ae9-b7ab-8fef9379a1be'],2,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:02.568,Pass,
,,,,,,,,,,,,,,,0.687073,,,,,,,,,,,,b309564f-904e-4893-87d3-4fcc53d9c3f7,2165,,,"[76.8, 15.3]",3775563,48,,,,0.06442684,,Right Foot,,,"[86.1, 15.9]",,Ground Pass,,9.319335,Incomplete,Hayley Emma Raso,6818.0,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Left Center Midfield,134,Everton LFC,967,"['72a7487d-9d91-4916-b403-c643d6193982', '8fd7a107-22aa-412f-97bc-1594b6ed05c3']",4,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:04.582,Pass,
