50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.960278,,,,,,,,,,,,,58006661-28ae-419f-93d6-9bf6cbcdf95d,2900,,,"[73.7, 20.5]",3825584,91,,,,,-0.0662536,,Left Foot,,,,"[94.8, 19.1]",,Ground Pass,,21.146395,Incomplete,,Isaac Ajayi Success,6918.0,,,,,,,2,From Kick Off,Rubén Rochina Naixes,6680.0,Left Wing,205,Granada,1049,"['b9f52274-fa5c-4e0b-83c0-60135e19608e', 'f32c8050-1e38-439c-9893-b9b3dd9f1719']",58,,,,,,,,,,,,,,,,,Granada,1049,00:46:58.588,Pass,
,,,,,,,,,,,,,,,,1.579368,,,,,,,,,,,,,d75308bc-79dc-43e3-ab9c-bc4d35ca0820,2903,,,"[61.7, 0.1]",3825584,92,,True,,,2.658467,,,,,,"[43.4, 9.7]",,Low Pass,,20.665188,,,Francisco Manuel Rico Castro,25707.0,,,,,,Throw-in,2,From Throw In,David Rodríguez Lombán,6702.0,Left Center Back,206,Granada,1049,['0dc8d485-0bde-4627-a918-4d7c92a99fef'],7,,,,,,,,,,,,,,,,,Granada,1049,00:47:07.330,Pass,
,,,,,,,,,,,,,,,,1.533666,,,,,,,,,,,,,276b20b8-4cdd-4234-ad6d-067d975ce1f8,2905,,,"[48.0, 13.5]",3825584,92,,,,,1.6156094,,Right Foot,,,,"[47.0, 35.8]",,Ground Pass,,22.32241,,,Rene Krhin,3160.0,,,,,,,2,From Throw In,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,206,Granada,1049,['bcdb88b9-fb16-4dd0-987a-9c06b83f1232'],10,,,,,,,,,,,,,,,,,Granada,1049,00:47:10.104,Pass,
,,,,,,,,,,,,,,,,2.006372,,,,,,,,,,,,,f3be52b5-8a7a-4fa4-a59c-7c8bdfe73627,2908,,,"[47.6, 40.6]",3825584,92,,,,,1.0240982,,Right Foot,,,,"[68.9, 75.6]",,Low Pass,,40.97182,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,,2,From Throw In,Rene Krhin,3160.0,Right Defensive Midfield,206,Granada,1049,['ee41f84a-84bf-48b6-8cd6-2f5b5957b83a'],13,,,,,,,,,,,,,,,,,Granada,1049,00:47:13.133,Pass,
,,,,,,,,,,,,,,,,0.557275,,,,,,,,,,,,,c4031757-e0bf-43be-9a2a-3bfec065ca2d,2911,,,"[76.5, 71.9]",3825584,92,,,,,-0.73648614,,Left Foot,,,,"[84.0, 65.1]",,Ground Pass,,10.123734,Incomplete,,,,,,,,,,2,From Throw In,Thievy Guivane Bifouma Koulossa,26775.0,Right Back,206,Granada,1049,['b2fcfbc7-46d2-4afc-bb40-d9b6bc720007'],18,,,,,,,,,,,,,,,,,Granada,1049,00:47:18.621,Pass,
,,,,,,,,,,,,,,,,1.25527,,,,,,,,,,,,,3db1a5b6-e44b-47bd-bfb5-33981496f63d,2917,,,"[39.0, 14.2]",3825584,92,,,,,-0.12102722,,Left Foot,,,,"[53.8, 12.4]",,Ground Pass,,14.909058,,,Adrián López Álvarez,6735.0,,,,,,Free Kick,2,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,208,Villarreal,222,['54a9d29d-a98e-4568-be7d-7e0d3a5f22e8'],34,,,,,,,,,,,,,,,,,Villarreal,222,00:47:34.695,Pass,
,,,,,,,,,,,,,,,,0.96325,,,,,,,,,,,,,5fc8e0a1-74cb-4c87-865b-acd36dd7f286,2920,,,"[60.2, 10.4]",3825584,92,,,,,-1.1441689,,Right Foot,,,,"[63.7, 2.7]",,Ground Pass,,8.458132,,,Denis Suárez Fernández,6609.0,,,,,,,2,From Free Kick,Adrián López Álvarez,6735.0,Right Center Forward,208,Villarreal,222,['538c5e48-dcd8-4444-be9a-dce27903b17c'],38,,,,,,,,,,,,,,,,,Villarreal,222,00:47:38.060,Pass,
,,,,,,,,,,,,,,,,0.686348,,,,,,,,,,,,,0ccc4f55-8660-4229-8d46-49322d994fb8,2923,,,"[69.7, 4.5]",3825584,92,,,,,0.71883,,Right Foot,,,,"[76.9, 10.8]",,Low Pass,,9.567131,,,Adrián López Álvarez,6735.0,,,,,,,2,From Free Kick,Denis Suárez Fernández,6609.0,Left Midfield,208,Villarreal,222,['9d4ec043-fb38-4102-bcfe-00358d154804'],40,,,,,,,,,,,,,,,,,Villarreal,222,00:47:40.107,Pass,
,,,,,,,,,,,,,,,,1.17486,,,,,,,,,,,,,a6c8b2bc-aa44-462d-8fcc-bdbc05d8ee19,2926,,,"[76.9, 10.8]",3825584,92,,,,,2.6571147,,Right Foot,,,,"[69.3, 14.8]",,Ground Pass,,8.588365,,,Denis Suárez Fernández,6609.0,,,,,,,2,From Free Kick,Adrián López Álvarez,6735.0,Right Center Forward,208,Villarreal,222,['3063e75d-7893-405e-abe4-4a274a8544ad'],40,,,,,,,,,,,,,,,,,Villarreal,222,00:47:40.833,Pass,
,,,,,,,,,,,,,,,,0.502882,,,,,,,,,,,,,251da511-abb5-484e-ad08-7f87be49a373,2932,,,"[75.9, 19.0]",3825584,92,,,,,0.6055447,,Right Foot,,,,"[83.7, 24.4]",,Low Pass,,9.486833,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,,2,From Free Kick,Denis Suárez Fernández,6609.0,Left Midfield,208,Villarreal,222,"['3e1942cd-4c69-4cd7-bd1b-0d57cb4f3e8e', 'e92294bf-c21e-46c0-b007-1361d3dad323']",43,,,,,,,,,,,,,,,,,Villarreal,222,00:47:43.949,Pass,
,,,,,,,,,,,,,,,,1.560009,,,,,,,,,,,,,b3c6a613-73c7-4d6a-8b37-2523a2f7a8a8,2937,,,"[65.1, 68.3]",3825584,92,,,,,0.94938,,Left Foot,,,,"[70.9, 76.4]",,Ground Pass,,9.962429,,,Francisco Manuel Rico Castro,25707.0,,,,,,,2,Regular Play,Rubén Rochina Naixes,6680.0,Left Wing,209,Granada,1049,['f20d4cae-9730-4ec3-a101-08be4e41d1ce'],52,,,,,,,,,,,,,,,,,Granada,1049,00:47:52.273,Pass,
,,,,,,,,,,,,,,,,2.329242,,,,,,,,,,,,,a2f0d3dd-0e7e-4fa7-8c92-60fb65e21e0a,2940,,,"[78.1, 75.4]",3825584,92,,,,,-0.051425207,,Right Foot,,,,"[105.3, 74.0]",,Ground Pass,,27.236006,,,Thievy Guivane Bifouma Koulossa,26775.0,,,,,,,2,Regular Play,Francisco Manuel Rico Castro,25707.0,Left Defensive Midfield,209,Granada,1049,['5d30d19a-ec01-4643-b2bd-b6a9720cd4da'],54,,,,,,,,,,,,,,,,,Granada,1049,00:47:54.837,Pass,
,,,,,,,,,,,,,,,,0.810849,,,,,,,,,,,,,be6ba030-52c9-485c-9b48-996abaa843ae,2943,,,"[106.3, 69.7]",3825584,93,,,,,-1.4505008,,Left Foot,,,,"[108.5, 51.5]",,Low Pass,,18.332485,Incomplete,,Youssef El-Arabi,27109.0,,,,,,,2,Regular Play,Thievy Guivane Bifouma Koulossa,26775.0,Right Back,209,Granada,1049,"['01beefb7-f4ef-47de-a15b-3f1ffd817e14', '208b2bb9-ecd5-48fc-a5c4-40a710f24718']",0,,,,,,,,,,,,,,,,,Granada,1049,00:48:00.414,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce6e8ccf-eaad-4ab7-a6cf-a0171efdf356,6,,,"[60.7, 40.1]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Márquez Moreno,24783.0,Center Attacking Midfield,2,Granada,1049,['193e7d05-374d-49c7-a8f3-7266994993e1'],0,,,,,,,,,,,,,,,,,Granada,1049,00:00:00.941,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,de5babdc-0a9c-43d7-985c-1f0df142f91a,9,,,"[93.0, 77.3]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Isaac Ajayi Success,6918.0,Right Wing,2,Granada,1049,['5820c348-c720-43a1-beec-e7b63db01cb3'],5,,,,,,,,,,,,,,,,,Granada,1049,00:00:05.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ae85860-1b6f-4ddd-b4ce-06c41a73497d,12,,,"[55.6, 19.9]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Soldado Rillo,26009.0,Left Center Forward,3,Villarreal,222,"['77b9d924-1c14-4bfe-8a7a-323369b75fef', '8a226ec0-d216-404a-b334-35d530ccf152']",17,,,,,,,,,,,,,,,,,Villarreal,222,00:00:17.417,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b2d7ce28-eb83-49d9-83b9-075860879d05,15,,,"[55.6, 40.8]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,3,Villarreal,222,['d40a0573-1b0c-4e12-abe8-efbd3c842dfb'],18,,,,,,,,,,,,,,,,,Villarreal,222,00:00:18.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfb2b7fa-b8d6-4884-a6e5-e4a603f79e1b,18,,,"[55.2, 68.6]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,3,Villarreal,222,['790d6e4d-feb0-4a89-907c-e8fc655107d5'],21,,,,,,,,,,,,,,,,,Villarreal,222,00:00:21.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af220de6-b49a-45bc-a47f-368fd351de11,21,,,"[81.8, 68.3]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,3,Villarreal,222,['5c947eb9-f481-4ba3-a51a-dc352e08ea00'],26,,,,,,,,,,,,,,,,,Villarreal,222,00:00:26.617,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0eec227e-6cd1-4b04-8f58-df0b6c7e6726,25,,,"[92.6, 76.6]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,3,Villarreal,222,['acfdd2f3-6e25-4231-92fd-3e4648720fd1'],27,,,,,,,,,,,,,,,,,Villarreal,222,00:00:27.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ce4a282-6256-4227-bd91-13adb8d46a75,28,,,"[31.6, 13.2]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rene Krhin,3160.0,Right Defensive Midfield,4,Granada,1049,['27ab67a5-307c-4b97-9909-ccb28ebe1e28'],29,,,,,,,,,,,,,,,,,Granada,1049,00:00:29.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c2e7f99-8834-40a1-953b-0a2d1dfc26d4,30,,,"[41.1, 5.8]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Center Attacking Midfield,4,Granada,1049,['137e5885-ceaf-4531-b434-4d30fac99903'],30,,,,,,,,,,,,,,,,,Granada,1049,00:00:30.705,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a2846644-c208-4598-b109-3c0c827a2fd2,33,,,"[84.0, 9.1]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef El-Arabi,27109.0,Center Forward,4,Granada,1049,['acf765f4-3f67-43a5-ba36-43fc16d9b76c'],36,,,,,,,,,,,,,,,,,Granada,1049,00:00:36.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b409328d-d203-4a9d-bbd7-83c8be199c08,35,,,"[25.0, 54.7]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,5,Villarreal,222,['0b331aab-7f92-4125-aec9-89f377b7a13f'],38,,,,,,,,,,,,,,,,,Villarreal,222,00:00:38.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e959d15-9c9f-4b0d-8996-cad5ff0a35b6,38,,,"[7.9, 49.5]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alphonse Areola,3379.0,Goalkeeper,5,Villarreal,222,['81d6d38c-2d63-44a5-9ac3-3db68ebad7a4'],39,,,,,,,,,,,,,,,,,Villarreal,222,00:00:39.268,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1fd9f005-3fb3-439a-a220-f3c8a4503d1d,41,,,"[70.3, 55.3]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,5,Villarreal,222,['9f748c74-1913-4302-a77d-2e8740ab52e7'],42,,,,,,,,,,,,,,,,,Villarreal,222,00:00:42.681,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cadf76aa-3210-423b-b4fd-5c2e44b4596f,45,,,"[59.5, 20.4]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Center Attacking Midfield,5,Villarreal,222,"['5d9ea125-0e98-4ee4-9a5e-aba1046a67fa', 'bf662ce3-e944-42f6-b53e-582714a5edd5']",44,,,,,,,,,,,,,,,,,Granada,1049,00:00:44.169,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd874b4e-dd03-4d09-be5f-305b8a41d43a,51,,,"[79.7, 72.5]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,5,Villarreal,222,['a36b0fe9-5f76-4f77-b497-8227aaa12596'],47,,,,,,,,,,,,,,,,,Villarreal,222,00:00:47.005,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,37595e57-22fd-4a20-a302-0bc61209a4d9,56,,,"[69.5, 63.0]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,5,Villarreal,222,['ba688330-fe12-4afb-9f2f-ac6660875347'],55,,,,,,,,,,,,,,,,,Villarreal,222,00:00:55.554,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4acc4aa6-35f6-46bc-99aa-41bca9176b0a,60,,,"[63.0, 11.9]",3825584,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Center Attacking Midfield,6,Granada,1049,['5f200a90-b9e1-4d74-925f-9ff522b57826'],59,,,,,,,,,,,,,,,,,Granada,1049,00:00:59.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398efddf-41fd-476e-aee9-473a1f3d3043,64,,,"[62.6, 6.3]",3825584,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef El-Arabi,27109.0,Center Forward,7,Granada,1049,['3ab9f4d9-803f-4987-af90-c96c78dcc90a'],41,,,,,,,,,,,,,,,,,Granada,1049,00:01:41.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e839e7a-7a7a-4fd7-892b-69e4b6a4a3b5,66,,,"[58.9, 2.0]",3825584,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Rochina Naixes,6680.0,Left Wing,7,Granada,1049,['8f9c814b-b610-450d-ae8e-edd6047bafc7'],42,,,,,,,,,,,,,,,,,Granada,1049,00:01:42.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c30ec29e-82a0-4081-91cf-6d768c8c43d0,69,,,"[53.0, 10.4]",3825584,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Márquez Moreno,24783.0,Center Attacking Midfield,7,Granada,1049,['9c5c1750-29e4-47b5-bf43-dc68c3f0cfdd'],43,,,,,,,,,,,,,,,,,Granada,1049,00:01:43.758,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5aa387e4-1563-48ee-909d-3ca777acd147,72,,,"[74.8, 62.3]",3825584,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Isaac Ajayi Success,6918.0,Right Wing,7,Granada,1049,['b14ed0cb-a131-4b4b-b7ed-4f4253abb957'],46,,,,,,,,,,,,,,,,,Granada,1049,00:01:46.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bcab901-61ab-47f1-ad72-f5fb12999585,75,,,"[68.9, 70.1]",3825584,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Márquez Moreno,24783.0,Center Attacking Midfield,8,Granada,1049,['91d6d3d2-14fe-47c8-8907-b85598cfd7cf'],56,,,,,,,,,,,,,,,,,Granada,1049,00:01:56.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968f521a-f63a-4296-96c4-3153ff73183e,78,,,"[85.0, 70.9]",3825584,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Isaac Ajayi Success,6918.0,Right Wing,8,Granada,1049,"['62ca4180-e558-4f7d-9160-51af36424125', 'b54c2835-9084-4a88-bbf4-14bed587a801']",57,,,,,,,,,,,,,,,,,Granada,1049,00:01:57.269,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3b77ef88-f2ee-48e5-8e76-a5ed976d9ce7,86,,,"[56.6, 16.0]",3825584,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Soldado Rillo,26009.0,Left Center Forward,9,Villarreal,222,['2cf14334-17dd-4df8-bf60-f5ca9be7d031'],10,,,,,,,,,,,,,,,,,Villarreal,222,00:02:10.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd1168cc-7d73-4692-b949-44d73da0d9d7,88,,,"[71.6, 66.1]",3825584,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Center Attacking Midfield,10,Granada,1049,['5730ac82-766b-48ad-a675-993ca2b60241'],11,,,,,,,,,,,,,,,,,Granada,1049,00:02:11.724,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528d8c2b-cf51-454d-bd11-154ff5e3518a,91,,,"[70.6, 21.6]",3825584,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,10,Granada,1049,['d50168c5-2381-4272-a370-f65fa8f2f647'],14,,,,,,,,,,,,,,,,,Granada,1049,00:02:14.802,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1e3ab590-7bcf-4fba-af96-539d073ff736,94,,,"[106.9, 34.5]",3825584,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Left Wing,10,Granada,1049,['c832c7b1-a6e3-45af-9d6d-cb88c02b0c95'],18,,,,,,,,,,,,,,,,,Granada,1049,00:02:18.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b9df751-5581-4fa5-aa5e-8030a2bfa8af,97,,,"[115.4, 4.8]",3825584,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,11,Granada,1049,['9ec1ef7f-8ef5-42e6-a225-200a389cdd3e'],37,,,,,,,,,,,,,,,,,Granada,1049,00:02:37.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356f7f44-fd60-4add-baa6-2abea57e1846,101,,,"[100.3, 46.2]",3825584,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Javier Márquez Moreno,24783.0,Center Attacking Midfield,11,Granada,1049,['53377fbb-6272-4986-97a8-457ed829d2df'],42,,,,,,,,,,,,,,,,,Granada,1049,00:02:42.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3d574d2-cb7a-4352-84f0-38fb6f14f5ff,107,,,"[30.2, 18.6]",3825584,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Bakambu,6862.0,Right Center Forward,12,Villarreal,222,['965ab48c-7ab8-498a-9a3e-e7f174227a21'],12,,,,,,,,,,,,,,,,,Villarreal,222,00:03:12.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9675fbf-8ae8-4d11-82a0-46aba97c0f27,113,,,"[84.0, 56.0]",3825584,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Márquez Moreno,24783.0,Center Attacking Midfield,12,Villarreal,222,"['99a520bb-fbbb-41b0-bf4b-1e11e4aba94e', 'aac5d625-c46b-456d-9d0f-9b4ad77fcc2a']",15,,,,,,,,,,,,,,,,,Granada,1049,00:03:15.164,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9f2b9dd-b1ad-46f5-a260-153bf27e543b,120,,,"[14.7, 27.3]",3825584,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,14,Villarreal,222,['e21d11b7-2750-483d-8e95-a507e7d21bea'],43,,,,,,,,,,,,,,,,,Villarreal,222,00:03:43.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58d43a9b-2c73-4a07-907a-ca3891a0f275,122,,,"[60.2, 77.0]",3825584,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,14,Villarreal,222,['3ed91ffd-9a97-4a37-a76b-a8bb124aa9f9'],54,,,,,,,,,,,,,,,,,Villarreal,222,00:03:54.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401f69d5-cc60-4119-8a7e-a5fd33bc2d30,124,,,"[50.8, 76.6]",3825584,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,14,Villarreal,222,['f32f3446-7cbb-4d5a-8cb5-8f58d8693518'],56,,,,,,,,,,,,,,,,,Villarreal,222,00:03:56.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81600e61-81c2-4c3f-9379-8a3b4776ece8,127,,,"[48.0, 66.3]",3825584,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,14,Villarreal,222,['ac82d324-af5b-4c18-a1bb-7996ae3387f2'],58,,,,,,,,,,,,,,,,,Villarreal,222,00:03:58.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06648f8a-be79-47f4-b8c4-1441744592ba,130,,,"[63.4, 75.7]",3825584,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,14,Villarreal,222,['0d37465d-651d-4007-a9e1-555e16491f79'],1,,,,,,,,,,,,,,,,,Villarreal,222,00:04:01.315,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7dfa400a-eaf8-4f25-9923-9b01c0720a1b,133,,,"[100.4, 61.1]",3825584,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,14,Villarreal,222,['ff256e14-32cf-4da1-a795-0be89805892e'],4,,,,,,,,,,,,,,,,,Villarreal,222,00:04:04.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0579a814-b5b4-4e5a-b53a-c071b34de67a,135,,,"[73.2, 72.5]",3825584,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Isaac Ajayi Success,6918.0,Right Wing,15,Granada,1049,['82fbf446-be33-41ff-bd1c-f606e386cab7'],28,,,,,,,,,,,,,,,,,Granada,1049,00:04:28.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ab7c5f2-2faa-477f-a839-8cb418526738,138,,,"[63.7, 45.3]",3825584,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rene Krhin,3160.0,Right Defensive Midfield,15,Granada,1049,['0382762b-ecf3-4dd1-9deb-f88e1d0b3982'],35,,,,,,,,,,,,,,,,,Granada,1049,00:04:35.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be64edff-2c19-409c-95cc-0bb2519f649a,141,,,"[62.6, 6.7]",3825584,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Biraghi,7158.0,Left Back,15,Granada,1049,['e2592856-17f9-4037-bf7b-0a0bf6d32ebd'],38,,,,,,,,,,,,,,,,,Granada,1049,00:04:38.299,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b85c2db-d8bc-4d53-baed-3c757330f4a3,144,,,"[78.0, 3.7]",3825584,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Rochina Naixes,6680.0,Left Wing,15,Granada,1049,['370206a4-5f1e-4f29-ae6f-ee7a139f93da'],40,,,,,,,,,,,,,,,,,Granada,1049,00:04:40.690,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485598ab-261b-4434-9280-ccaf5d600339,147,,,"[88.1, 2.5]",3825584,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Biraghi,7158.0,Left Back,15,Granada,1049,['ac74cf18-e143-4e71-9809-ae0bde114e4e'],43,,,,,,,,,,,,,,,,,Granada,1049,00:04:43.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48cf2709-c9b0-42cd-8ce3-93a14ba3618b,155,,,"[79.8, 26.2]",3825584,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,15,Granada,1049,['a8cb2666-50fc-46b0-8cb6-ef31062c1eae'],48,,,,,,,,,,,,,,,,,Granada,1049,00:04:48.688,Ball Receipt*,
