50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb4ac93a-3599-4b26-af5b-011fd46668b2,2956,,"[56.0, 74.8]",3825887,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Ladislao Fedor Flores,26685.0,Right Center Forward,169,Rayo Vallecano,360,['e2e52d2b-785e-4406-b1d5-eb1fedf84f1e'],27,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:27.835,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c32e6d86-b2dd-4c6a-a6eb-d7d567efba44,2958,,"[66.4, 78.3]",3825887,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrián Embarba Blázquez,11539.0,Right Wing Back,169,Rayo Vallecano,360,['6d2c516a-26e1-4faa-ac55-2185c6e1db5b'],29,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:29.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e87cf8e-d24c-4c4e-ba02-9b833cd6a586,2961,,"[64.2, 74.1]",3825887,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aras Özbiliz,16073.0,Right Center Midfield,170,Rayo Vallecano,360,['8b0f79d5-96d9-4a62-9427-5489f109983a'],33,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:33.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdc98c76-c22b-4b5a-96db-22f6c0082f1a,2965,,"[77.9, 77.5]",3825887,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrián Embarba Blázquez,11539.0,Right Wing Back,170,Rayo Vallecano,360,['22e1d500-e5d3-4bcf-b2b4-15668d5a0bc7'],35,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:35.723,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a06374e-0a1c-49cc-ace4-aa6817c72b90,2968,,"[70.0, 54.6]",3825887,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Hernández Domínguez,4711.0,Left Center Midfield,170,Rayo Vallecano,360,['afebccc0-e020-4343-b551-24c100bf11e3'],37,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:37.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6de0e65-cfb3-4a46-896e-dc8be01ed9ad,2974,,"[20.4, 26.3]",3825887,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Román Triguero,6914.0,Left Center Back,171,Rayo Vallecano,360,['b0b3bb4e-3020-4c61-b0ca-2aae2c15fb96'],46,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:46.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81881104-b46b-4851-8bbf-7a2425aa2306,2977,,"[43.8, 4.4]",3825887,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Trashorras Gayoso,26848.0,Center Defensive Midfield,171,Rayo Vallecano,360,['3dc15057-4ad6-4462-96ac-103f2345b0b2'],49,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:49.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f4c27eb-69af-4e5e-bc90-a6004424fb53,2980,,"[94.3, 9.1]",3825887,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pablo Hernández Domínguez,4711.0,Left Center Midfield,171,Rayo Vallecano,360,['39cdb50b-de1e-4caa-9d3a-06e08ab279c7'],55,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:46:55.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffac6740-e47d-43a8-be81-27dc2852bade,2984,,"[83.7, 12.7]",3825887,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Trashorras Gayoso,26848.0,Center Defensive Midfield,171,Rayo Vallecano,360,['5799082e-5130-45cf-bf3e-f23a28c32e03'],5,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:47:05.183,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c852b60a-cb9d-4c75-a7de-32ba42756786,2987,,"[70.6, 56.2]",3825887,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,171,Rayo Vallecano,360,['74c08d4c-21f7-4de2-8c28-1dd0abd7018b'],9,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:47:09.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95258cb1-27a6-4317-8569-80c1faa2adc3,2999,,"[103.4, 62.0]",3825887,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Trashorras Gayoso,26848.0,Center Defensive Midfield,172,Rayo Vallecano,360,['7b9162bd-0097-45a1-bec2-44299476182d'],49,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:47:49.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19607f9d-d179-404f-8a0d-773f57fb6767,3022,,"[23.1, 51.8]",3825887,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Mateus Contreiras Gonçalves,26690.0,Left Center Forward,175,Granada,1049,"['33b3ae7c-cb9c-4aa9-bf57-0d8f6822c146', 'c19834b5-7ec6-4f95-abfb-8b048700aeaf']",38,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:49:38.510,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c9e14e-1cf4-459f-9a77-c4a294cf34b5,3030,,"[17.4, 72.1]",3825887,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Trashorras Gayoso,26848.0,Center Defensive Midfield,176,Rayo Vallecano,360,['fe8b878f-2855-4127-99a2-fa496d8d4d6b'],49,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:49:49.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4da490cf-90ef-4b83-89c0-0b7a6792e44f,3032,,"[20.7, 57.8]",3825887,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pablo Hernández Domínguez,4711.0,Left Center Midfield,176,Rayo Vallecano,360,['732143e4-f5d6-4b82-84b2-1afb61bd9f66'],53,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:49:53.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03635d65-50f8-4617-821b-0267959c3030,3035,,"[32.1, 25.5]",3825887,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Román Triguero,6914.0,Left Center Back,176,Rayo Vallecano,360,['d32c0d4d-9b23-430e-8572-3b2febf4457f'],55,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:49:55.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a347c603-5664-45c5-b837-9c71f8c0d95c,3038,,"[49.4, 6.9]",3825887,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,176,Rayo Vallecano,360,['7ab46cc8-b8e3-49c0-a664-d071ff56fa01'],58,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:49:58.728,Ball Receipt*,
,,,,"[58.0, 42.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,106f5ab9-ec84-497a-9651-5d918d45d773,7,,"[58.5, 41.9]",3825887,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,2,Rayo Vallecano,360,"['1d6337fd-e481-4e54-96ee-bb7b835dd615', '535bf9c9-c692-4a06-b6b7-0366f19984f8']",0,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:00.629,Carry,
,,,,"[47.9, 41.7]",,,,,,,,,,,,1.116669,,,,,,,,,,,,,,,803fee00-130e-44ce-98ad-b8699023fdd4,10,,"[48.7, 38.7]",3825887,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,2,Rayo Vallecano,360,"['08a81e30-6c87-4634-97ab-7d1deedac4fd', '7cbacc6f-739a-4c0c-b83c-a6f148f226d9']",1,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:01.543,Carry,
,,,,"[44.9, 70.5]",,,,,,,,,,,,1.079995,,,,,,,,,,,,,,,b54fecc1-c484-4158-876e-d4a4b267a353,13,,"[44.9, 70.5]",3825887,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Joaquín José Marín Ruiz,24138.0,Right Back,2,Rayo Vallecano,360,"['ec12efaf-4c25-4f0c-9cfd-f59110860a8b', 'f54e5c61-36a6-4b5f-ba7e-14bf26811362']",4,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:04.259,Carry,
,,,,"[28.4, 60.4]",,,,,,,,,,,,1.239998,,,,,,,,,,,,,,,597220d9-a6c0-4529-b4ea-1a04aeeef604,16,,"[27.8, 61.8]",3825887,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,2,Rayo Vallecano,360,"['2e0976c5-14f2-495a-b7e8-ebbcbb2e7221', '97c77d89-c76d-4320-bde6-84db9d40cc35']",7,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:07.339,Carry,
,,,,"[33.7, 20.7]",,,,,,,,,,,,1.679998,,,,,,,,,,,,,,,fb801c4b-87f9-4e03-9478-dde488731285,19,,"[28.0, 23.1]",3825887,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Ángel Crespo Rincón,18404.0,Left Center Back,2,Rayo Vallecano,360,"['208d9636-066d-487b-9e7e-59f11e3e6ef3', 'e44e3ac2-f095-4895-acb2-d60c9bc4c42c']",10,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:10.579,Carry,
,,,,"[48.5, 15.1]",,,,,,,,,,,,0.323613,,,,,,,,,,,,,,,09e4e4eb-4fc3-4301-93b5-2fc2fb441a39,22,,"[48.7, 16.0]",3825887,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pablo Hernández Domínguez,4711.0,Right Wing,2,Rayo Vallecano,360,"['3756b06f-7b9a-4452-8aa1-5bff6f86e984', '4d605737-3982-411f-9759-d95965a4cd19', '695033ce-a669-47de-9da9-87c937210000']",13,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:13.359,Carry,True
,,,,"[91.6, 8.2]",,,,,,,,,,,,3.273625,,,,,,,,,,,,,,,9e805ef7-879e-4acc-84c5-5714f1f9e16c,32,,"[68.2, 2.0]",3825887,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Roberto Román Triguero,6914.0,Left Back,2,Rayo Vallecano,360,"['8aa69ff3-8973-4625-a1a2-1915ca42372d', 'd208d3aa-3342-4b1d-a3ce-3618a7557f28']",17,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:17.771,Carry,
,,,,"[113.3, 2.3]",,,,,,,,,,,,1.632212,,,,,,,,,,,,,,,49cd4979-3c76-42aa-be28-008ce24e0f65,35,,"[107.0, 2.3]",3825887,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Adrián Embarba Blázquez,11539.0,Left Wing,2,Rayo Vallecano,360,"['2828533d-0be9-4d6e-bdcd-aa51574da5e1', 'bab07d85-d1d9-498c-8e8a-2ff16e00c043']",22,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:00:22.581,Carry,
,,,,"[16.7, 69.6]",,,,,,,,,,,,1.425761,,,,,,,,,,,,,,,3d1f9bd5-5776-4a11-8663-f98ebc2ddb1a,41,,"[20.4, 69.1]",3825887,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Abdoulaye Doucouré,3292.0,Right Defensive Midfield,2,Rayo Vallecano,360,"['06a54dea-dd29-4fd2-9133-596d72caa0bf', '521690c4-d95d-410f-afd7-3aecefe65537', 'c52dddcd-021d-4583-83ad-116990932d65']",26,,,,,,,,,,,,,,,,,Granada,1049,00:00:26.761,Carry,True
,,,,"[66.5, 23.1]",,,,,,,,,,,,0.20291,,,,,,,,,,,,,,,381389b4-aa76-452b-b221-e4470a1e3635,53,,"[66.5, 21.7]",3825887,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,3,Granada,1049,"['5db94b5b-169f-4e71-84e8-9f45a4daea02', '8ef5be12-f58b-4f6d-b71d-c7b96ea881a4', 'f73243bd-7634-47df-ae15-4e95b3eac8dc']",0,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:00.823,Carry,True
,,,,"[17.1, 42.2]",,,,,,,,,,,,11.346158,,,,,,,,,,,,,,,b1d6126e-5099-46a3-9946-68a2b25a5ced,59,,"[15.8, 58.7]",3825887,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jesús Fernández Collado,27240.0,Goalkeeper,3,Granada,1049,"['262e6c3b-7770-44b5-ba86-3169dedd5c5d', '5b99b91b-e95a-4bd0-a03f-dbb16e20228a', 'a80ac60d-3988-4066-86e7-a23b69b2e6ca']",8,,,,,,,,,,,,,,,,,Granada,1049,00:01:08.025,Carry,True
,,,,"[56.8, 27.7]",,,,,,,,,,,,0.932727,,,,,,,,,,,,,,,5f327ad8-88b9-48bc-a097-4b5a4638de51,64,,"[56.8, 23.5]",3825887,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,3,Granada,1049,"['81837aa5-1648-466c-943b-9408c11aa005', 'cd49ae4a-020f-487a-aeec-b676dcb16120', 'f3a8b6c9-a690-46ae-9d68-55ea154de3df']",23,,,,,,,,,,,,,,,,,Granada,1049,00:01:23.911,Carry,True
,,,,"[84.3, 75.9]",,,,,,,,,,,,2.159997,,,,,,,,,,,,,,,9808281e-851d-406d-8820-58197f532b35,73,,"[91.2, 71.2]",3825887,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,5,Rayo Vallecano,360,"['4cf9541e-944b-4dde-a766-105ebbe431e4', '816021a8-91d3-4a6d-95a2-fa2653ee6379', 'd2da7667-2016-4116-8ae5-c3961130214e']",56,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:56.320,Carry,True
,,,,"[104.1, 74.8]",,,,,,,,,,,,2.852979,,,,,,,,,,,,,,,70dd71fd-4282-4739-a0ab-db05d84e59e9,78,,"[96.8, 73.2]",3825887,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Medina Luna,26797.0,Center Attacking Midfield,5,Rayo Vallecano,360,"['94df4e21-1a10-4c0c-88f6-3d90575a4503', 'c2da7252-e65b-42a0-90a0-937e4f2ae600', 'c9604666-81d7-4d2e-ad23-c65b97504641', 'eff8df7b-571d-4bd5-ac55-3d0c6c9258c6']",59,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:01:59.727,Carry,True
,,,,"[19.7, 9.3]",,,,,,,,,,,,0.647378,,,,,,,,,,,,,,,15712f5f-b933-4668-bd46-138d591a8e7c,84,,"[16.9, 9.9]",3825887,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Left Defensive Midfield,5,Rayo Vallecano,360,"['309b9756-0d81-4ca3-ac9d-8ce1a1a8e825', '37923d7e-6ebb-4d14-97ff-2adec2b13c99', '77f11365-6a12-450e-b6d7-fc630717d84b', 'dbc75d4a-6e5d-4911-bf5d-4e68a5369b45']",3,,,,,,,,,,,,,,,,,Granada,1049,00:02:03.778,Carry,True
,,,,"[45.1, 6.9]",,,,,,,,,,,,0.079998,,,,,,,,,,,,,,,fdce877c-9b64-4175-8d26-39c8d0232ecd,89,,"[44.6, 7.4]",3825887,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef El-Arabi,27109.0,Right Center Forward,5,Rayo Vallecano,360,"['24d9c61e-2617-4ba6-ab43-0f0a1458597d', '603f0b34-60c0-4c7a-ada5-c78593ab2d2a', '8b68a016-da9e-4453-b07e-25efcb12b76e']",5,,,,,,,,,,,,,,,,,Granada,1049,00:02:05.456,Carry,True
,,,,"[44.7, 66.0]",,,,,,,,,,,,0.730576,,,,,,,,,,,,,,,bfa483fd-879e-45d9-b504-feb6bfdf2024,100,,"[48.4, 66.1]",3825887,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,8,Rayo Vallecano,360,"['5b9b8bf8-0e77-456e-977e-55c00c73464f', '6db0fc75-7d75-4a39-badc-4ac3a937d57b']",37,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:37.944,Carry,
,,,,"[14.8, 47.8]",,,,,,,,,,,,4.0,,,,,,,,,,,,,,,1bd4df39-6cc0-4fb5-a20d-fc2bf12fd7f6,103,,"[14.8, 47.8]",3825887,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,8,Rayo Vallecano,360,"['477cdecd-aff3-4d00-bfdc-1bf2bd58dd8b', '6b4cf9f5-2616-48ac-9548-935193294927']",41,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:41.475,Carry,
,,,,"[22.2, 72.1]",,,,,,,,,,,,1.399998,,,,,,,,,,,,,,,e07ed53b-c70e-4409-b08d-c418c864ec1a,106,,"[22.7, 74.3]",3825887,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,8,Rayo Vallecano,360,"['47f0f7cc-7be1-4b41-9c64-32445bfb1cc2', '6e49d290-282a-4f76-a88f-b5a314e0d1b1']",46,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:46.675,Carry,
,,,,"[25.4, 44.7]",,,,,,,,,,,,1.421243,,,,,,,,,,,,,,,21e387fd-243b-4d8f-9728-e2c5ba6ed624,109,,"[22.8, 46.6]",3825887,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,8,Rayo Vallecano,360,"['41e41977-901e-49bb-b6b5-880cf5c53b9f', 'c250bba9-099a-42a3-b0ba-5141996df70e']",49,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:49.755,Carry,
,,,,"[43.8, 13.8]",,,,,,,,,,,,2.299126,,,,,,,,,,,,,,,1438e999-ded6-4f16-92da-9a224a86d000,112,,"[36.6, 16.5]",3825887,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Crespo Rincón,18404.0,Left Center Back,8,Rayo Vallecano,360,"['1c63c696-4f60-450e-91e2-6b3190b99b77', '4953bc7c-96f9-411c-a73c-e838732237ca', '7c54bedb-c583-4a9f-867f-61bc231cbb3c']",53,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:53.576,Carry,True
,,,,"[98.8, 13.3]",,,,,,,,,,,,4.72612,,,,,,,,,,,,,,,de7d4241-9e2b-4513-aad1-89e1a6135c55,116,,"[78.3, 2.3]",3825887,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Román Triguero,6914.0,Left Back,8,Rayo Vallecano,360,"['0c499a60-ed5a-48ef-a8b9-d8fef40e6308', '0ebbc82f-2211-42d1-8793-d9f272588e67', '92a43c45-1957-4638-9992-ca20e200242c']",57,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:02:57.792,Carry,True
,,,,"[96.1, 3.1]",,,,,,,,,,,,2.199999,,,,,,,,,,,,,,,8333f835-4edf-4f85-b3fc-f2211864c458,120,,"[105.4, 2.8]",3825887,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián Embarba Blázquez,11539.0,Left Wing,8,Rayo Vallecano,360,"['145cf9a6-5f42-4d40-8304-0be22c0c759d', '1f0e4e26-1230-4e72-afb0-6fc8dc04cceb']",3,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:03.422,Carry,
,,,,"[89.5, 19.9]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,,,1eb48b05-0244-4103-a15c-08af31b31c22,126,,"[89.5, 19.9]",3825887,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,8,Rayo Vallecano,360,"['1c64cd17-17ed-42e1-a34c-d7aaeb096f93', '67dd14e7-a360-406c-a025-907332eed698']",8,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:08.579,Carry,
,,,,"[36.9, 62.8]",,,,,,,,,,,,1.054954,,,,,,,,,,,,,,,531cbe52-3632-49b2-a97b-bc426c7448df,129,,"[35.7, 60.9]",3825887,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef El-Arabi,27109.0,Right Center Forward,8,Rayo Vallecano,360,"['5afaea0c-528e-45e6-bf17-795f5ef98131', 'bc6ec23d-8904-4810-8cdc-fa1bd6758c22']",9,,,,,,,,,,,,,,,,,Granada,1049,00:03:09.480,Carry,
,,,,"[41.0, 73.7]",,,,,,,,,,,,0.145919,,,,,,,,,,,,,,,bb6ef86b-c109-4911-8e87-77d6c8c04f71,132,,"[41.0, 73.7]",3825887,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Midfield,8,Rayo Vallecano,360,"['c2bcc6e4-fbd2-4ead-ba78-b7ec29a50f97', 'daddf1cd-f81f-4154-916c-bb8c2b2d3ec7']",11,,,,,,,,,,,,,,,,,Granada,1049,00:03:11.726,Carry,
,,,,"[12.5, 24.1]",,,,,,,,,,,,1.24,,,,,,,,,,,,,,,4f3230d7-c580-4c80-a33c-2cfa6f1cd876,135,,"[14.0, 20.9]",3825887,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,8,Rayo Vallecano,360,"['1b483d6c-e789-4eaa-babf-b908d65e8650', 'd5339c25-7904-4eaa-9d3b-a7c513f2e8e3']",17,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:17.070,Carry,
,,,,"[23.2, 33.8]",,,,,,,,,,,,1.217855,,,,,,,,,,,,,,,0f889f7f-6fcb-4bc3-b98d-a17de602d7bf,138,,"[23.2, 33.8]",3825887,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,8,Rayo Vallecano,360,"['a1264b83-70be-436e-9393-5ff04d8bc6e0', 'ab874af4-3468-46c5-a7d4-9b6642a33e77']",20,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:20.011,Carry,
,,,,"[42.2, 37.9]",,,,,,,,,,,,2.32,,,,,,,,,,,,,,,78c618d4-63d2-4f46-aa70-377429df08b3,141,,"[35.6, 38.1]",3825887,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,8,Rayo Vallecano,360,"['7ce6cfc1-4372-44d4-824e-3d90db2d3a63', 'ced96c90-139f-4730-8006-2e23b59d2c1b']",22,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:22.615,Carry,
,,,,"[45.4, 7.8]",,,,,,,,,,,,1.24,,,,,,,,,,,,,,,898e267f-2129-4b64-834d-dfa7689a30f0,144,,"[45.4, 7.8]",3825887,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ángel Crespo Rincón,18404.0,Left Center Back,8,Rayo Vallecano,360,"['59275827-a732-4406-8279-55d4d32cfb57', 'cb3870e2-79f2-48cf-ba34-017bc3a7bddd']",26,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:26.935,Carry,
,,,,"[52.1, 39.5]",,,,,,,,,,,,4.279999,,,,,,,,,,,,,,,fff1ad4a-619f-4a25-9bc5-71a5b3033ace,147,,"[43.5, 19.9]",3825887,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Right Defensive Midfield,8,Rayo Vallecano,360,"['08987657-15bb-4340-877e-e57424a572bb', '669c4f86-590f-406c-a55c-b2ff28630082', '952bc602-9c4a-42c6-902e-3d4518257f99']",28,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:28.975,Carry,True
,,,,"[55.1, 74.3]",,,,,,,,,,,,1.24,,,,,,,,,,,,,,,f7ca07b9-1145-423d-b006-3479ee2a7343,151,,"[50.3, 74.6]",3825887,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,8,Rayo Vallecano,360,"['766e13b5-7e8b-46f1-8b3c-9fc21a6c2ecf', 'b28553ce-09a8-46f3-ae9b-8e4167b677f9', 'cdca9619-1744-401c-bf6f-20bb6c2bce40']",34,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:34.855,Carry,True
,,,,"[76.6, 72.7]",,,,,,,,,,,,0.828765,,,,,,,,,,,,,,,adbfa1c6-5858-44be-9313-8938402887f8,155,,"[75.5, 77.0]",3825887,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,8,Rayo Vallecano,360,"['6ff1cc46-1387-4776-a752-fc41d58873f8', 'cdb69f86-4422-435a-92f8-7ba70495204e', 'd6a89ff0-456d-4b72-8f50-85cf52021ecf']",36,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:36.895,Carry,True
,,,,"[70.4, 69.0]",,,,,,,,,,,,0.839999,,,,,,,,,,,,,,,9ad44d88-84ee-4678-a9d5-6b73e34754b2,159,,"[69.6, 66.0]",3825887,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Rolando Iturra Urrutia,6743.0,Left Defensive Midfield,8,Rayo Vallecano,360,"['3f04d833-1f49-4b2c-9c1d-69dc2223eaad', '612218de-cc7a-4d65-81b0-7e7a82edfd10']",38,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:03:38.567,Carry,
