bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.14999,,,,,,,,,,,,,a3956e88-4ab1-4179-9db6-764a36eedd85,1082,,,"[33.2, 26.7]",3825737,29,,,,,-1.022605,,Left Foot,,,,"[40.1, 15.4]",,Ground Pass,,13.24009,,,,,Abraham González Casanova,27148.0,,,,,,1,From Kick Off,Enzo Pablo Roco Roco,16456.0,Left Center Back,57,Espanyol,214,['d678df70-754b-4745-a634-bb7b25bc7645'],43,,,,,,,,,,,,,,,,,Espanyol,214,00:29:43.596,Pass,
,,,,,,,,,,,,,,,1.208438,,,,,,,,,,,,,91eee726-60a9-4737-a1d1-b322caf2c1b3,1085,,,"[52.4, 12.7]",3825737,29,,,,,-0.42036018,,Right Foot,,,,"[74.1, 3.0]",,Ground Pass,,23.769308,,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,From Kick Off,Abraham González Casanova,27148.0,Left Defensive Midfield,57,Espanyol,214,['acde8375-4b43-441e-a7a3-a6bc76808f3f'],47,,,,,,,,,,,,,,,,,Espanyol,214,00:29:47.025,Pass,
,,,,,,,,,,,,,,,0.542551,,,,,,,,,,,,,44a3b0fb-51ce-4829-8495-16223d3c72c9,1089,,,"[77.4, 2.8]",3825737,29,,,,,0.7853982,,Left Foot,,,,"[82.6, 8.0]",,Ground Pass,,7.3539104,,,,,Marco Asensio Willemsen,5719.0,,,,,,1,From Kick Off,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,57,Espanyol,214,"['8204da41-0dea-49cd-833e-94998ffc2abd', 'b8583a54-337f-4c40-b101-2d410d93b597']",49,,,,,,,,,,,,,,,,,Espanyol,214,00:29:49.213,Pass,True
,,,,,,,,,,,,,,,1.148842,,,,,,,,,,,,,06c484ed-3232-4973-830b-e593fc90ba23,1100,,,"[60.2, 69.4]",3825737,29,,,,,-1.4656806,,Left Foot,,,,"[62.5, 47.6]",,Ground Pass,,21.920994,,,,,Víctor Rodríguez Romero,15893.0,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Right Wing,58,Getafe,216,['c1f45779-2965-445c-a4ee-732bb6489c63'],55,,,,,,,,,,,,,,,,,Getafe,216,00:29:55.003,Pass,
,,,,,,,,,,,,,,,1.944096,,,,,,,,,,,,,c01b6169-83ec-4138-8d01-3a542654dc2b,1105,,,"[62.1, 45.4]",3825737,29,,,,,-1.7717506,,Right Foot,,,,"[58.8, 29.2]",,Ground Pass,,16.532696,,,,,Juan Torres Ruiz,6861.0,,,,,,1,Regular Play,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,58,Getafe,216,"['36ee6376-e3a7-428d-975c-f2d55bc88ff6', '73ab60fb-b430-47a4-bad3-da8957402ede']",58,,,,,,,,,,,,,,,,,Getafe,216,00:29:58.415,Pass,True
,,,,,,,,,,,,,,,1.762387,,,,,,,,,,,,,20cfab69-5f01-4c63-98a8-13156ac11228,1108,,,"[61.6, 26.9]",3825737,30,,,,,-1.1629283,,Left Foot,,,,"[68.6, 10.7]",,Ground Pass,,17.647663,,,,,Abdoul Karim Yoda,27092.0,,,,,,1,Regular Play,Juan Torres Ruiz,6861.0,Left Center Back,58,Getafe,216,['571379c3-036c-4125-bca2-f9415a39d4e3'],0,,,,,,,,,,,,,,,,,Getafe,216,00:30:00.409,Pass,
,,,,,,,,,,,,,,,0.985492,,,,,,,,,,,,,27660b36-d1ff-4f1b-8b53-1ea9e7ac330e,1112,,,"[106.8, 10.7]",3825737,30,,,,,-2.6711884,,Right Foot,,,,"[100.9, 7.7]",,Ground Pass,,6.618912,,,,,Pedro León Sánchez Gil,6907.0,,,,,,1,Regular Play,Abdoul Karim Yoda,27092.0,Left Back,58,Getafe,216,"['6cc65d00-54b8-4a24-a644-46629e5047c6', '7c3a71fe-1091-4239-97b3-9de7123f8e62']",9,,,,,,,,,,,,,,,,,Getafe,216,00:30:09.006,Pass,True
,,,,,,,,,,,,,,,2.983815,,,,,,,,,,,,,1e0f4507-7699-460d-8389-d46d66c030ab,1117,,,"[93.7, 8.8]",3825737,30,,,,,-2.945154,,Right Foot,,,,"[73.6, 4.8]",,Ground Pass,,20.494146,,,,,Mehdi Lacen,6745.0,,,,,,1,Regular Play,Pedro León Sánchez Gil,6907.0,Left Wing,58,Getafe,216,"['272d398a-5d5b-420e-a5c2-d04d4ffc448c', '89472f70-3610-4ca3-84ca-ce70cd544a71']",13,,,,,,,,,,,,,,,,,Getafe,216,00:30:13.530,Pass,True
,,,,,,,,,,,,,,,1.190155,,,,,,,,,,,,,4bfcf800-844e-422b-a080-61cee4150f23,1120,,,"[59.0, 7.4]",3825737,30,,,,,2.2086794,,Right Foot,,,,"[48.4, 21.7]",,Ground Pass,,17.800282,,,,,Juan Torres Ruiz,6861.0,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,58,Getafe,216,['9f23447a-39f0-4d95-89b2-0fdee6c1b200'],17,,,,,,,,,,,,,,,,,Getafe,216,00:30:17.954,Pass,
,,,,,,,,,,,,,,,1.474875,,,,,,,,,,,,,fa58a389-c9e9-41e6-b8f9-130bc045cc0b,1126,,,"[77.3, 24.9]",3825737,31,,,,,0.57058275,6a1d2242-91de-472b-bed6-fdcb88719200,Left Foot,,,,"[104.1, 42.1]",,High Pass,,31.844624,,,,,Álvaro Vázquez García,24035.0,True,,,,Free Kick,1,From Free Kick,Pablo Sarabia García,6720.0,Right Wing,59,Getafe,216,['739df0f2-3663-443e-8b88-3e859e15c0b1'],7,,,,,,,,,,,,,,,,,Getafe,216,00:31:07.959,Pass,
,,,,,,,,,,,,,,,2.027405,,,,,,,,,,,,,f0cd6077-8151-4232-a9e5-7cba1a86b8a8,1131,,,"[6.0, 36.0]",3825737,31,,True,,,1.528716,,Right Foot,,,,"[7.2, 64.5]",,Ground Pass,,28.525251,,,,,Álvaro González Soberón,6762.0,,,,,Goal Kick,1,From Goal Kick,Pau López Sabata,6792.0,Goalkeeper,60,Espanyol,214,['5d843ac2-a138-45b7-9316-80bf675e3348'],25,,,,,,,,,,,,,,,,,Espanyol,214,00:31:25.466,Pass,
,,,,,,,,,,,,,,,3.320155,,,,,,,,,,,,,093bddcf-b88c-4845-8803-a7cb9318825f,1134,,,"[7.2, 68.6]",3825737,31,,,,,0.1320681,,Right Foot,,,,"[34.3, 72.2]",,Ground Pass,,27.338068,,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,From Goal Kick,Álvaro González Soberón,6762.0,Right Center Back,60,Espanyol,214,"['60c7b400-1678-4c0e-89ab-3e9e1f897078', 'f0f7909d-3116-4792-8cc2-eb6040454d54']",28,,,,,,,,,,,,,,,,,Espanyol,214,00:31:28.320,Pass,True
,,,,,,,,,,,,,,,0.720567,,,,,,,,,,,,,f8ab278e-ddac-4cc3-920e-b62edb443f54,1137,,,"[37.3, 72.8]",3825737,31,,,,,-0.7449578,,Right Foot,,,,"[46.3, 64.5]",,Ground Pass,,12.242957,,,,,Salvador Sevilla López,24072.0,,,,,,1,From Goal Kick,Hernán Arsenio Pérez González,6838.0,Right Wing,60,Espanyol,214,['dc4d0adf-023c-4b49-9fbf-22e0b3758e89'],33,,,,,,,,,,,,,,,,,Espanyol,214,00:31:33.161,Pass,
,,,,,,,,,,,,,,,0.858257,,,,,,,,,,,,,997f5ae0-c4fd-46f4-b775-3288be577ef3,1140,,,"[47.7, 64.3]",3825737,31,,,,,-1.9493419,,Right Foot,,,,"[44.2, 55.5]",,Ground Pass,,9.470481,,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,From Goal Kick,Salvador Sevilla López,24072.0,Center Attacking Midfield,60,Espanyol,214,['ba158cb5-77f0-4e40-ab0f-3f9fc54ba44c'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:31:34.464,Pass,
,,,,,,,,,,,,,,,2.403793,,,,,,,,,,,,,2945145e-eeef-4a1d-9a47-5803b33ec0ee,1143,,,"[48.9, 47.0]",3825737,31,,,,,-1.2918767,,Right Foot,,,,"[61.1, 4.4]",,Low Pass,,44.312527,,,,,Víctor Guillermo Álvarez Delgado,27241.0,,True,,,,1,From Goal Kick,Hernán Arsenio Pérez González,6838.0,Right Wing,60,Espanyol,214,['97853a31-9af2-46cf-94dc-6b187dda3444'],36,,,,,,,,,,,,,,,,,Espanyol,214,00:31:36.910,Pass,
,,,,,,,,,,,,,,,0.652891,,,,,,,,,,,,,b6a530b7-dcf8-4816-9bf5-831a33cf1fc3,1146,,,"[76.8, 9.0]",3825737,31,,,,,-1.2490457,,Left Foot,,,,"[78.8, 3.0]",,Ground Pass,,6.3245554,,,,,Marco Asensio Willemsen,5719.0,,,,,,1,From Goal Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,60,Espanyol,214,['a9f5d61e-d968-4e28-839b-3e99727c7c63'],42,,,,,,,,,,,,,,,,,Espanyol,214,00:31:42.739,Pass,
,,,,,,,,,,,,,,,1.267986,,,,,,,,,,,,,7c930196-1ca6-45d5-86d1-871eca9d6576,1150,,,"[75.5, 3.5]",3825737,31,,,,,3.038511,,Left Foot,,,,"[55.2, 5.6]",,Ground Pass,,20.40833,,,,,Abraham González Casanova,27148.0,,,,,,1,From Goal Kick,Marco Asensio Willemsen,5719.0,Left Wing,60,Espanyol,214,['e59efe00-8704-4d3e-b21a-af1d0c1a7670'],44,,,,,,,,,,,,,,,,,Espanyol,214,00:31:44.618,Pass,
,,,,,,,,,,,,,,,1.94198,,,,,,,,,,,,,d1bf0a56-cc54-4abe-a705-fb532eeeda25,1153,,,"[55.4, 5.8]",3825737,31,,,,,1.3579413,,Right Foot,,,,"[62.1, 36.8]",,Ground Pass,,31.715769,,,,,Papa Kouly Diop,6867.0,,,,,,1,From Goal Kick,Abraham González Casanova,27148.0,Left Defensive Midfield,60,Espanyol,214,['065ebd93-86fc-4e6f-b3b3-9428bd9c8c92'],46,,,,,,,,,,,,,,,,,Espanyol,214,00:31:46.808,Pass,
,,,,,,,,,,,,,,,0.853954,,,,,,,,,,,,,2026bc82-6f28-4e04-8b59-4be9b7e5e405,1155,,,"[62.0, 37.5]",3825737,31,,,,,-1.3460852,,Right Foot,,,,"[64.4, 27.0]",,Ground Pass,,10.770794,,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,From Goal Kick,Papa Kouly Diop,6867.0,Right Defensive Midfield,60,Espanyol,214,['64cfc9a5-ef5c-46b4-b4de-dbeb2feb720e'],48,,,,,,,,,,,,,,,,,Espanyol,214,00:31:48.750,Pass,
,,,,,,,,,,,,,,,1.490308,,,,,,,,,,,,,954bb7ae-5572-468e-a0fa-1a29a64b2212,1158,,,"[64.4, 28.2]",3825737,31,,,,,1.4236126,,Right Foot,,,,"[69.5, 62.6]",,Ground Pass,,34.775997,,,,,Salvador Sevilla López,24072.0,,,,,,1,From Goal Kick,Hernán Arsenio Pérez González,6838.0,Right Wing,60,Espanyol,214,['076efc13-60b4-481b-aef1-114f04991404'],51,,,,,,,,,,,,,,,,,Espanyol,214,00:31:51.425,Pass,
,,,,,,,,,,,,,,,1.785704,,,,,,,,,,,,,4b2ad976-c6b8-46fe-8fe6-ad45d18245db,1161,,,"[74.5, 72.1]",3825737,31,,,,,-0.52494794,,Right Foot,,,,"[100.4, 57.1]",,Ground Pass,,29.930086,,,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,,1,From Goal Kick,Salvador Sevilla López,24072.0,Center Attacking Midfield,60,Espanyol,214,"['83b11f46-7424-4afb-9263-2271bbd62951', 'aba036a2-6c28-4313-8e45-871606633399']",55,,,,,,,,,,,,,,,,,Espanyol,214,00:31:55.753,Pass,
,,,,,,,,,,,,,,,3.038139,,,,,,,,,,,,,aba036a2-6c28-4313-8e45-871606633399,1163,,,"[19.7, 23.0]",3825737,31,,True,,,-0.37215292,,Left Foot,,,,"[69.4, 3.6]",,High Pass,,53.35213,,,Incomplete,,,,,,,,Interception,1,From Goal Kick,Juan Torres Ruiz,6861.0,Left Center Back,60,Espanyol,214,"['44357f26-7526-43af-9efd-d74fcd2bc3c6', '4b2ad976-c6b8-46fe-8fe6-ad45d18245db']",57,,,,,,,,,,,,,,,,,Getafe,216,00:31:57.539,Pass,
,,,,,,,,,,,,,,,1.118256,,,,,,,,,,,,,fa0b8fda-b864-4a21-bead-b57f3cba115e,1165,,,"[50.7, 76.5]",3825737,32,,True,,,-0.26195496,,Right Foot,,,,"[64.5, 72.8]",,Low Pass,,14.287407,,,,,Salvador Sevilla López,24072.0,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,61,Espanyol,214,['25218f5d-9053-4f0b-a042-c897a567e36d'],1,,,,,,,,,,,,,,,,,Espanyol,214,00:32:01.127,Pass,
,,,,,,,,,,,,,,,1.435171,,,,,,,,,,,,,b039da16-01ed-4fe4-8b5d-e844758ece58,1167,,,"[64.5, 72.8]",3825737,32,,,,,-1.388628,,Left Foot,,,,"[67.3, 57.6]",,Ground Pass,,15.455743,,,,,Papa Kouly Diop,6867.0,,,,,,1,Regular Play,Salvador Sevilla López,24072.0,Center Attacking Midfield,61,Espanyol,214,['1687a31b-164d-4cbd-aa09-751eb47d5e28'],3,,,,,,,,,,,,,,,,,Espanyol,214,00:32:03.138,Pass,
,,,,,,,,,,,,,,,1.282571,,,,,,,,,,,,,2f61f3a5-4383-43c0-bb72-dcd7b1c5ef10,1171,,,"[68.5, 58.3]",3825737,32,,,,,3.09225,,Right Foot,,,,"[60.4, 58.7]",,Ground Pass,,8.109871,,,,,Salvador Sevilla López,24072.0,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,61,Espanyol,214,"['39a1a8fa-9b0a-4fbb-9a25-973735f31054', '5d589463-9ed4-48d1-b4a0-6142780ab837']",5,,,,,,,,,,,,,,,,,Espanyol,214,00:32:05.876,Pass,True
,,,,,,,,,,,,,,,2.575559,,,,,,,,,,,,,4eb7b4ee-4293-4390-a362-e8c57b3eb945,1175,,,"[59.9, 58.3]",3825737,32,,,,,-2.9422553,,Left Foot,,,,"[40.1, 54.3]",,Ground Pass,,20.2,,,,,Abraham González Casanova,27148.0,,,,,,1,Regular Play,Salvador Sevilla López,24072.0,Center Attacking Midfield,61,Espanyol,214,['d741a960-f047-4492-8afb-3c60dbb01ef0'],8,,,,,,,,,,,,,,,,,Espanyol,214,00:32:08.435,Pass,
,,,,,,,,,,,,,,,1.532775,,,,,,,,,,,,,fa9895dd-dff9-484c-9366-b91f95f546eb,1178,,,"[34.3, 51.1]",3825737,32,,,,,-1.6318713,,Left Foot,,,,"[32.6, 23.3]",,Ground Pass,,27.85193,,,,,Enzo Pablo Roco Roco,16456.0,,,,,,1,Regular Play,Abraham González Casanova,27148.0,Left Defensive Midfield,61,Espanyol,214,['b768e6a3-4192-4815-b281-38e91909ad36'],11,,,,,,,,,,,,,,,,,Espanyol,214,00:32:11.090,Pass,
,,,,,,,,,,,,,,,1.601497,,,,,,,,,,,,,ae98ee67-a8e7-42e0-b9d0-1e3f2d0fa31f,1182,,,"[32.6, 5.6]",3825737,32,,,,,0.06634766,,Left Foot,,,,"[62.7, 7.6]",,High Pass,,30.166372,,,,,Marco Asensio Willemsen,5719.0,,,,,,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,61,Espanyol,214,"['473768c5-258d-4c40-861e-d4a8ed68a912', 'dd3068c5-8d64-4309-965f-2d585db655ee']",16,,,,,,,,,,,,,,,,,Espanyol,214,00:32:16.049,Pass,True
,,,,,,,,,,,,,,,2.281139,,,,,,,,,,,,,0edde5db-1061-4d56-b806-06b10b076703,1184,,,"[65.4, 6.1]",3825737,32,,,,,0.44610554,,Left Foot,,,,"[79.2, 12.7]",,Ground Pass,,15.297058,,,Incomplete,,,,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Left Wing,61,Espanyol,214,['dfa56515-d73d-4c4d-823f-36ecc0a0949b'],17,,,,,,,,,,,,,,,,,Espanyol,214,00:32:17.651,Pass,
,,,,,,,,,,,,,,,1.198818,,,,,,,,,,,,,94a48fbc-afa1-40f7-a738-8ca113525c68,1187,,,"[42.6, 68.0]",3825737,32,,,,,-0.36083677,,Right Foot,,,,"[58.5, 62.0]",,Ground Pass,,16.994411,,,,,Pablo Sarabia García,6720.0,,,,,,1,Regular Play,Santiago Vergini,27403.0,Right Center Back,61,Espanyol,214,['6914c1f8-aa53-46da-a55e-ef1e1320ca90'],20,,,,,,,,,,,,,,,,,Getafe,216,00:32:20.593,Pass,
,,,,,,,,,,,,,,,0.876589,,,,,,,,,,,,,b616adce-b075-49be-aead-76aeeb80141f,1194,,,"[68.8, 28.9]",3825737,32,,,,,1.5152978,,Right Foot,,,,"[69.9, 48.7]",,Ground Pass,,19.830532,,,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,Regular Play,Abraham González Casanova,27148.0,Left Defensive Midfield,61,Espanyol,214,['e5415baa-7044-4c73-9036-db7a25606a1e'],25,,,,,,,,,,,,,,,,,Espanyol,214,00:32:25.986,Pass,
,,,,,,,,,,,,,,,0.941731,,,,,,,,,,,,,469cabff-196d-4c2c-aae4-cb89ab69a221,1197,,,"[78.2, 40.9]",3825737,32,,,,,2.3349211,,Right Foot,,,,"[69.0, 50.5]",,Ground Pass,,13.296617,,,,,Abraham González Casanova,27148.0,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,61,Espanyol,214,['75b967dd-ddd7-4309-a6f5-a870bbd64729'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:32:31.475,Pass,
,,,,,,,,,,,,,,,1.131111,,,,,,,,,,,,,20f20a3c-f693-4598-b62d-19b997264769,1200,,,"[75.1, 46.4]",3825737,32,,,,,-1.9775434,,Right Foot,,,,"[69.5, 33.4]",,Ground Pass,,14.154858,,,,,Papa Kouly Diop,6867.0,,,,,,1,Regular Play,Abraham González Casanova,27148.0,Left Defensive Midfield,61,Espanyol,214,['550266cc-e074-48e7-bd0c-c419427f1e6b'],32,,,,,,,,,,,,,,,,,Espanyol,214,00:32:32.456,Pass,
,,,,,,,,,,,,,,,1.645146,,,,,,,,,,,,,c316ef40-eb67-4607-9fdf-ba6799e77f8a,1203,,,"[69.5, 34.0]",3825737,32,,,,,-1.1458994,,Right Foot,,,,"[83.3, 3.5]",,Ground Pass,,33.476707,,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,61,Espanyol,214,['324a9d18-e420-4219-9461-db9c0d02c0d7'],35,,,,,,,,,,,,,,,,,Espanyol,214,00:32:35.301,Pass,
,,,,,,,,,,,,,,,0.741985,,,,,,,,,,,,,16be328a-a4f9-4f1f-9b4a-a94c7f49a19b,1207,,,"[85.7, 6.1]",3825737,32,,,,,1.2356237,,Right Foot,,,,"[88.8, 15.0]",,Ground Pass,,9.424437,,,,,Marco Asensio Willemsen,5719.0,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,61,Espanyol,214,"['36ba6207-35be-4db6-9fc0-ebbd81f05781', '733f608a-eb2c-4e20-b51a-404e1f37c75d']",40,,,,,,,,,,,,,,,,,Espanyol,214,00:32:40.208,Pass,True
,,,,,,,,,,,,,,,2.152811,,,,,,,,,,,,,daae3187-0560-4c34-b546-463bd491c69a,1209,,,"[88.8, 15.0]",3825737,32,,,,,-0.6175022,,Left Foot,,,,"[102.6, 5.2]",,Ground Pass,,16.92572,,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Left Wing,61,Espanyol,214,['7b0ffcf9-0f79-4853-907d-0290b37a9cf0'],40,,,,,,,,,,,,,,,,,Espanyol,214,00:32:40.950,Pass,
,,,,,,,,,,,,,,,0.559194,,,,,,,,,,,,,178da70c-0505-4bda-aa33-f229aa718002,1213,,,"[97.8, 3.1]",3825737,32,,,,,2.775536,,Left Foot,,,,"[91.8, 5.4]",,Ground Pass,,6.4257298,,,Incomplete,,Marco Asensio Willemsen,5719.0,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,61,Espanyol,214,"['b0f1c332-d85a-4e20-bd09-e80e9fdee32f', 'b23e9510-f5a6-45d3-bc86-6b90d295c889', 'cea8e090-3295-4f1c-a159-99a90728ac4e']",46,,,,,,,,,,,,,,,,,Espanyol,214,00:32:46.277,Pass,True
,,,,,,,,,,,,,,,1.057534,,,,,,,,,,,,,d912b7a3-0249-4028-a026-c26f330b0e22,1221,,,"[32.0, 80.0]",3825737,32,,,,,-2.0085876,,,,,,"[27.6, 70.6]",,Low Pass,,10.378824,,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,Throw-in,1,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,63,Getafe,216,['659650c7-2407-42ed-b463-a8d9de3983f6'],58,,,,,,,,,,,,,,,,,Getafe,216,00:32:58.772,Pass,
,,,,,,,,,,,,,,,0.750442,,,,,,,,,,,,,e7c28820-79bd-436f-9aaa-5b34e1964edd,1223,,,"[27.6, 71.6]",3825737,32,,,,,0.14936467,,Right Foot,,,,"[48.2, 74.7]",,Ground Pass,,20.831947,,,Incomplete,,Víctor Rodríguez Romero,15893.0,,,,,,1,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,63,Getafe,216,"['67a40cbd-5bdf-4a2b-9232-c031b3487d8d', '7a65f93a-35da-4db0-9437-f9d4e021e20b']",59,,,,,,,,,,,,,,,,,Getafe,216,00:32:59.830,Pass,
,,,,,,,,,,,,,,,0.733944,,,,,,,,,,,,,d450d1ca-7d03-4cb6-bd6b-f1cd2ee2948e,1227,,,"[72.3, 4.8]",3825737,33,,,,,1.3621145,,Left Foot,,,,"[74.1, 13.3]",,Ground Pass,,8.6884985,,,,,Papa Kouly Diop,6867.0,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,64,Espanyol,214,['0bac4ec6-5c92-456b-8219-f33948e8ff2e'],3,,,,,,,,,,,,,,,,,Espanyol,214,00:33:03.616,Pass,
,,,,,,,,,,,,,,,0.771598,,,,,,,,,,,,,961332e0-a781-43e0-8f0f-423b922ddd27,1230,,,"[73.7, 13.3]",3825737,33,,,,,0.5687742,,Right Foot,,,,"[89.5, 23.4]",,Ground Pass,,18.752333,,,,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,64,Espanyol,214,['4cc04144-7720-4778-8fa1-2d56bc457969'],5,,,,,,,,,,,,,,,,,Espanyol,214,00:33:05.979,Pass,
,,,,,,,,,,,,,,,4.455025,,,,,,,,,,,,,8cbdac05-6713-4e40-b5dd-7a13cd02b8dd,1238,,,"[12.8, 47.2]",3825737,33,,,,,0.13565202,,Drop Kick,,,,"[84.6, 57.0]",,High Pass,,72.46571,,,Incomplete,,Álvaro Vázquez García,24035.0,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,64,Espanyol,214,"['07a93b33-973e-4723-afe6-8ae4a6f0bbeb', '48dd1933-0102-47e5-9d62-a1a26def830e']",18,,,,,,,,,,,,,,,,,Getafe,216,00:33:18.860,Pass,
,,,,,,,,,,,,,,,2.785126,,,,,,,,,,,,,48dd1933-0102-47e5-9d62-a1a26def830e,1241,,,"[35.5, 23.1]",3825737,33,,,,True,-0.085102014,,,,,,"[56.6, 21.3]",,High Pass,,21.176638,,,Incomplete,,Salvador Sevilla López,24072.0,,,,,Recovery,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,64,Espanyol,214,"['879f5f3d-62ba-496b-9a88-c12bc30da338', '8cbdac05-6713-4e40-b5dd-7a13cd02b8dd', '9fb2ed35-c908-4eb3-a731-a645095340f6', 'd8df0fb0-3ce7-4995-8b7c-586872241cea']",23,,,,,,,,,,,,,,,,,Espanyol,214,00:33:23.315,Pass,True
,,,,,,,,,,,,,,,2.567669,,,,,,,,,,,,,9fb2ed35-c908-4eb3-a731-a645095340f6,1243,,,"[63.5, 58.8]",3825737,33,,,,,-0.14635633,,Right Foot,,,,"[88.6, 55.1]",,High Pass,,25.371244,,,Incomplete,,Álvaro Vázquez García,24035.0,,,,,Interception,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,64,Espanyol,214,"['48dd1933-0102-47e5-9d62-a1a26def830e', '720d015f-d5a4-45a5-ac9f-946673b4bb10', '7f180643-6c9c-4b44-a6dd-bf27fa5869ea']",26,,,,,,,,,,,,,,,,,Getafe,216,00:33:26.100,Pass,
,,,,,,,,,,,,,,,0.966742,,,,,,,,,,,,,720d015f-d5a4-45a5-ac9f-946673b4bb10,1246,,,"[31.5, 25.0]",3825737,33,,,,True,-0.052191366,,,,,,"[44.9, 24.3]",,Low Pass,,13.418271,,,,,Abraham González Casanova,27148.0,,,,,Recovery,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,64,Espanyol,214,"['1eaf182b-9de9-4327-a622-0f2e209b3b2b', '9fb2ed35-c908-4eb3-a731-a645095340f6', 'e6eb5217-ef01-49b2-a0ab-15999ab97286']",28,,,,,,,,,,,,,,,,,Espanyol,214,00:33:28.668,Pass,True
,,,,,,,,,,,,,,,1.341539,,,,,,,,,,,,,07d9ee72-32b4-4d49-b016-20a24aee66a4,1249,,,"[44.2, 25.0]",3825737,33,,,,,-2.5017378,,Right Foot,,,,"[26.6, 11.9]",,Ground Pass,,21.940145,,,,,Víctor Guillermo Álvarez Delgado,27241.0,,,,,,1,Regular Play,Abraham González Casanova,27148.0,Left Defensive Midfield,64,Espanyol,214,['ce737f5c-c6ef-4bad-a955-9c29f0783f6f'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:33:31.687,Pass,
,,,,,,,,,,,,,,,2.300874,,,,,,,,,,,,,7429301d-c91f-4838-b207-74229acdf10d,1254,,,"[26.4, 8.2]",3825737,33,,,,,0.40407234,,Left Foot,,,,"[70.6, 27.1]",,High Pass,,48.0713,,,Pass Offside,,Felipe Salvador Caicedo Corozo,7781.0,,,,,,1,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Back,64,Espanyol,214,['0c692803-a839-4a2f-a88d-ccdfe8f9175f'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:33:34.181,Pass,
