bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,b6358192-6400-471a-b7f6-31fe50d833ea,1802,,"[31.2, 47.7]",3825721,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alejandro Arribas Garrido,6869.0,Right Center Back,98,Villarreal,222,"['9652d3d7-2ee5-4252-bbb9-941d5e6bbfac', 'd9974632-b8ff-4441-a396-117de77b658d']",9,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:00:09.415,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,71d6f88f-533d-4b3a-9b12-4410f40b4776,2014,,"[13.8, 34.6]",3825721,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,108,Villarreal,222,,25,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:25.928,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,96198da8-4d38-41ae-bdfc-1f14ec74252e,2030,,"[10.7, 47.7]",3825721,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,108,Villarreal,222,['edac41a4-2763-4ecd-83ce-1a4a7b0df833'],39,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:39.954,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,,,c55e8dd1-f21b-42c1-98f9-bede3f4737d8,2046,,"[16.9, 24.7]",3825721,50,,,True,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,108,Villarreal,222,,57,,,,,,,,,,,,,,,,,Villarreal,222,00:05:57.415,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,70c3392b-fa5a-4fa1-96d6-4fd3670aab20,2048,,"[5.0, 27.4]",3825721,51,,,True,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Rukavina,5588.0,Left Back,109,RC Deportivo La Coruña,219,['9d0cd8a0-1410-4774-a607-2ea46c888214'],39,,,,,,,,,,,,,,,,,Villarreal,222,00:06:39.998,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,b7dbc72f-a256-40c8-8de2-f21df087f22c,2135,,"[31.0, 5.6]",3825721,54,,,True,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,117,Villarreal,222,['92bf76fb-9fe3-4dc5-a8e7-c7bb04a5ea65'],14,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:14.776,Clearance,True
,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,0814a82f-1f22-4bbb-b56f-946fe3df9870,2296,,"[9.1, 41.2]",3825721,57,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mateo Pablo Musacchio,7034.0,Right Center Back,124,RC Deportivo La Coruña,219,"['8ee02f79-7633-45f5-b04a-7c6a668145f5', 'c26cd502-a233-49a7-88a2-651270b9f561']",13,,,,,,,,,,,,,,,,,Villarreal,222,00:12:13.714,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,d840a9c5-38e1-4da1-a44e-fa2cee313e9a,2305,,"[19.6, 38.2]",3825721,57,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,126,Villarreal,222,['9bed96b4-b278-46f7-b34b-d8d66fc6ba51'],42,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:42.759,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,a9a34f19-6455-4ad5-8ef4-b8c9a204d4d9,2338,,"[2.4, 35.0]",3825721,61,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Soldado Rillo,26009.0,Right Center Forward,130,RC Deportivo La Coruña,219,['d5d026f7-fee5-4412-9ec3-8a899f2d0047'],23,,,,,,,,,,,,,,,,,Villarreal,222,00:16:23.912,Clearance,True
,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,433cad05-02be-4383-a5c6-db24644cfebb,2344,,"[29.8, 32.5]",3825721,61,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,131,Villarreal,222,"['3a448138-bf4b-4a24-8ed2-0508012fe0f1', 'd7f8f275-6771-4c69-9da8-c6fd26f9f6fb']",56,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:56.255,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,b3a7ba5e-baa7-4291-ac90-751148023a75,2372,,"[11.9, 47.6]",3825721,62,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,132,RC Deportivo La Coruña,219,['4ad81790-cbf5-44e1-91a5-2fcb81ef5f30'],29,,,,,,,,,,,,,,,,,Villarreal,222,00:17:29.260,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,,,09960815-d13f-4c73-a4fb-df02ad03790f,2478,,"[8.1, 46.0]",3825721,66,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan dos Santos Ramírez,6357.0,Right Midfield,139,RC Deportivo La Coruña,219,['62358452-77b2-47da-8e72-9f0ddf7501e5'],24,,,,,,,,,,,,,,,,,Villarreal,222,00:21:24.505,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,fe63bd09-032c-427d-affe-1eb74a42fb0c,2497,,"[6.0, 28.6]",3825721,67,,,True,,,,,,,,,,,,,,,,,,,2,From Corner,Denis Suárez Fernández,6609.0,Left Midfield,141,RC Deportivo La Coruña,219,['1f7b54a3-4fb3-46c3-a41e-908082704224'],20,,,,,,,,,,,,,,,,,Villarreal,222,00:22:20.071,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,5fa323c3-d74b-4633-8f05-d4f5a999101d,2499,,"[6.0, 44.5]",3825721,67,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Soldado Rillo,26009.0,Right Center Forward,142,RC Deportivo La Coruña,219,['c06b397f-1eff-442e-ad04-8c8d9ea8786e'],47,,,,,,,,,,,,,,,,,Villarreal,222,00:22:47.958,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,6ad50c23-343b-4fa4-8f36-79cb3187a515,2531,,"[26.2, 53.9]",3825721,68,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,146,Villarreal,222,['1e06963f-5c30-41ac-9d9b-a2ae9c1319e9'],35,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:23:35.046,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,32721068-cb13-4c2b-b0a9-cef6314dd6ef,2660,,"[22.1, 63.7]",3825721,72,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Arribas Garrido,6869.0,Right Center Back,153,Villarreal,222,,12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:27:12.671,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,,,4e6ad4b3-aeaf-476b-b51f-d464f8a1908e,2889,,"[15.4, 37.0]",3825721,78,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rukavina,5588.0,Left Back,166,RC Deportivo La Coruña,219,['461c489d-b8f0-4a96-8ca3-6172a14af119'],34,,,,,,,,,,,,,,,,,Villarreal,222,00:33:34.945,Clearance,True
,,,,,Right Foot,,,True,,,,,,0.0,,,,,,,,,,,,,,cb8dfc4a-16b6-446a-9aff-3ead09abe1d9,3049,,"[24.4, 63.9]",3825721,83,,,True,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,178,Villarreal,222,['863077f8-e4ca-4c17-945c-bddf56c1968b'],12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:38:12.654,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,8703b0e3-35bc-4a50-aaff-916ed711fa18,3195,,"[15.9, 43.2]",3825721,86,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,187,Villarreal,222,['d1191216-be3c-453f-8dba-f1f0dd777a84'],55,,,,,,,,,,,,,,,,,Villarreal,222,00:41:55.085,Clearance,True
,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,,,80b4abab-415d-4cdd-8f46-c5212db37fe6,3241,,"[10.1, 35.0]",3825721,88,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Víctor Ruíz Torre,6752.0,Left Center Back,191,RC Deportivo La Coruña,219,['2034102b-4ac7-4ab4-a76a-8ff47b9ec919'],31,,,,,,,,,,,,,,,,,Villarreal,222,00:43:31.727,Clearance,True
,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,a6be4dbe-a833-4dcf-8626-03c9ebcf45b0,3248,,"[9.7, 36.1]",3825721,88,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Víctor Ruíz Torre,6752.0,Left Center Back,191,RC Deportivo La Coruña,219,['5dcb325c-d5d0-4d68-bcf6-ae2e2017b35d'],41,,,,,,,,,,,,,,,,,Villarreal,222,00:43:41.987,Clearance,True
,,,,True,Head,True,,,,,,,,0.0,,,,,,,,,,,,,,cbfbf53a-c2d4-4a9a-8cfc-da98d13d1dbd,3274,,"[20.2, 37.8]",3825721,90,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,195,Villarreal,222,"['85a30984-e3bf-4d76-9d01-d3589466afb9', 'e1f79c17-4aea-4dd9-a8da-3287f9612849']",9,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:45:09.971,Clearance,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e5bcff5f-88f7-493d-9705-0e335ce4403b,275,,"[68.3, 61.1]",3825721,6,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,16,Villarreal,222,['4aa9e22f-5bab-4c7a-8e3b-e5e50de9599d'],27,,,,,,,,,,,,,,,,,Villarreal,222,00:06:27.596,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fcb348f8-7ac6-4cee-9086-f0d4a5886582,355,,"[92.7, 22.0]",3825721,7,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,18,RC Deportivo La Coruña,219,['dcf9e387-52ec-43ee-ae75-03b503ad84bb'],43,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:43.906,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f47a4f73-5ade-4cd4-9361-c6c97330f24b,498,,"[82.2, 66.9]",3825721,11,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,26,Villarreal,222,['df31c5df-eb06-43c1-81ca-9334e0fe340c'],26,,,,,,,,,,,,,,,,,Villarreal,222,00:11:26.335,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0dc0e16f-04d4-45eb-bdcf-3880eeba3fcf,664,,"[65.1, 22.4]",3825721,15,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Denis Suárez Fernández,6609.0,Left Midfield,37,Villarreal,222,"['4a7e191c-7b78-41c0-a4bd-6de4be06788b', '9b137934-192d-4eab-b5ba-ed79c90efd69']",9,,,,,,,,,,,,,,,,,Villarreal,222,00:15:09.413,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1260cc7e-da31-4a75-99eb-8af0aa4012b1,839,,"[48.8, 56.2]",3825721,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Right Center Forward,46,Villarreal,222,"['6e8393ac-a7e4-4a21-87f5-2404933e0bcd', '7d8d57b5-70fd-4cdc-92ef-a83a55d7e5fb']",17,,,,,,,,,,,,,,,,,Villarreal,222,00:19:17.997,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,503657b6-567c-4dc7-b1c2-6360e759177b,896,,"[43.1, 60.0]",3825721,20,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,48,Villarreal,222,"['5f29d2dc-615a-447b-9766-ebd4ba345703', '8c2ad7cf-0714-4d0c-bcc9-0d45f4acb852']",2,,,,,,,,,,,,,,,,,Villarreal,222,00:20:02.127,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fe024dee-ef66-4e41-bd4e-37dcbe985115,1012,,"[49.6, 13.0]",3825721,23,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Bakambu,6862.0,Left Center Forward,55,RC Deportivo La Coruña,219,"['3b2e9556-3539-4d8a-83fd-bb1a94196de7', 'f9129c42-b0ad-44b6-954b-0b4e4e24e915']",26,,,,,,,,,,,,,,,,,Villarreal,222,00:23:26.617,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5a13f47d-acdb-4fc3-8c1e-e63d4b96f797,1056,,"[107.5, 54.4]",3825721,24,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Pérez Martínez,6732.0,Center Forward,56,Villarreal,222,['b9f4aa2d-eb90-4ccb-9eab-9d2c6aba72ea'],22,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:24:22.626,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,65c308f5-1f04-404f-80a1-510715358526,1103,,"[116.3, 18.3]",3825721,25,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,57,Villarreal,222,"['31d9dc4f-8b58-4b7e-b4d9-a1df88bceac4', '9a4c9a3d-a310-4893-9c66-1b3b71f2ad3c']",28,,,,,,,,,,,,,,,,,Villarreal,222,00:25:28.482,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2661ba6b-107c-4821-b485-c6885ac0995e,1157,,"[1.7, 67.7]",3825721,27,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,59,RC Deportivo La Coruña,219,['003baca1-0a82-416d-a75d-ae8707aae87f'],9,,,,,,,,,,,,,,,,,Villarreal,222,00:27:09.576,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,27b71f05-9254-43e5-87ca-c16c2a520544,1208,,"[84.4, 5.0]",3825721,28,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,65,RC Deportivo La Coruña,219,['21a2ac91-7f5f-4da9-962f-559e7bf063c0'],21,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:28:21.666,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7f8fc760-b983-477e-99ec-644136db1f42,1223,,"[63.1, 43.6]",3825721,28,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,65,RC Deportivo La Coruña,219,"['9aeaeb3d-61b9-44f2-a436-3803fa879548', '9e1f8d6e-ef74-4023-9c6e-fd0d0a7ae8ae']",33,,,,,,,,,,,,,,,,,Villarreal,222,00:28:33.080,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8d45bf46-3f09-4094-9e18-f86ff3086d72,1407,,"[56.2, 71.8]",3825721,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,72,RC Deportivo La Coruña,219,"['3c8b2161-36a0-472f-b72b-f044f8f28d0a', 'd6b07acb-6275-4f55-ad6d-3448a51ff567']",25,,,,,,,,,,,,,,,,,Villarreal,222,00:32:25.343,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4311f0ec-8d76-4f3d-9241-7617a7ea4ac5,1423,,"[72.2, 6.6]",3825721,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Left Wing,72,RC Deportivo La Coruña,219,['405ed57f-4338-487e-a29d-9253eca9e04b'],36,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:32:36.174,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9d24f19f-5dc2-4786-a6f1-5469bfa16e1c,1438,,"[65.8, 33.9]",3825721,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,73,Villarreal,222,['7b19d726-79e7-4a99-a129-7b078d088bc5'],42,,,,,,,,,,,,,,,,,Villarreal,222,00:32:42.763,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f4428ba3-560a-4b7f-aa98-b2b4539dea45,1487,,"[81.1, 61.8]",3825721,33,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,77,RC Deportivo La Coruña,219,"['26b3bc89-75ba-4053-8a62-d22d399fa820', '5479a4ea-acf6-4e3b-939b-d8fc9ec1fc27']",55,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:33:55.486,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3d7f15ed-aa54-4bde-9491-67ef364cecf1,1495,,"[82.5, 50.3]",3825721,33,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Nicolás Cartabia,6728.0,Right Wing,77,RC Deportivo La Coruña,219,['e0c362e4-dcbd-4bc9-beb5-7aa76af17b65'],57,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:33:57.764,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cc5e8e09-c3c7-4729-af8c-09c9a76e7b79,1500,,"[45.1, 27.4]",3825721,34,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,78,Villarreal,222,['5097d23e-fb63-4c13-bfe1-a105fbe5cc96'],0,,,,,,,,,,,,,,,,,Villarreal,222,00:34:00.959,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bcad048b-5d62-4331-b884-d8564b1e6a38,1564,,"[78.1, 7.9]",3825721,37,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,81,RC Deportivo La Coruña,219,['35d312f2-42ef-429d-91e4-d7d4305b86a3'],12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:12.609,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,100fc3b0-d0fc-4308-923d-ad9ec15d43e6,1675,,"[95.9, 50.9]",3825721,40,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,86,RC Deportivo La Coruña,219,"['0b009696-97d9-468c-bdff-94c51648c89c', '212ec42b-f29c-4870-872a-15a1756c01f8']",17,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:40:17.304,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3c1c8601-4d69-45a6-bd51-709f6a5559d8,1858,,"[86.7, 11.9]",3825721,46,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Denis Suárez Fernández,6609.0,Left Midfield,98,Villarreal,222,['1c89bd1a-12b8-43cb-baf6-9f18abfebc7f'],0,,,,,,,,,,,,,,,,,Villarreal,222,00:01:00.784,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,547dbf05-3976-4540-84f8-5a0a9dedb505,2004,,"[52.0, 5.8]",3825721,50,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,107,RC Deportivo La Coruña,219,['e05fdba7-c807-4042-ba3b-e8cc2d5b6dca'],17,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:17.469,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f8e70949-bd81-4fa2-9ce7-b7a70eab8d1b,2319,,"[82.7, 5.4]",3825721,57,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cédric Bakambu,6862.0,Left Center Forward,126,Villarreal,222,"['5868a3e8-c94e-497e-a184-4ab4e2776e0e', '72ecb205-2420-45e1-a653-086f79da29dc']",53,,,,,,,,,,,,,,,,,Villarreal,222,00:12:53.659,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,39948a92-ddac-4eba-a038-893376c563e8,2325,,"[94.1, 8.5]",3825721,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cédric Bakambu,6862.0,Left Center Forward,127,Villarreal,222,['b228aa86-a7c6-4dca-9b5b-c91de952b046'],13,,,,,,,,,,,,,,,,,Villarreal,222,00:13:13.127,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2db5c0bc-82dc-4426-8377-76c8e0f64aa0,2512,,"[40.5, 70.4]",3825721,68,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco Moreno Fuertes,6738.0,Right Back,144,Villarreal,222,['1b7ef9e0-e3e0-4270-9ba1-782f955a306a'],20,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:23:20.008,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1be7c65b-3ab3-429a-ac72-90b80676ff8f,2851,,"[38.3, 74.8]",3825721,77,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,163,RC Deportivo La Coruña,219,"['9511f4d8-c3ab-4d86-87bb-777156ebf2cd', 'be9e624b-b71c-4b66-99f9-05719c55a6d1']",19,,,,,,,,,,,,,,,,,Villarreal,222,00:32:19.270,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b4bea8f1-8da8-4a68-bb51-dc79c000c7d2,3008,,"[38.6, 10.2]",3825721,82,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,176,RC Deportivo La Coruña,219,"['5dd2ddeb-8748-4b76-820f-51dbe4e45d77', 'b36a9c5c-972d-4c9f-bcbe-87139deedf19']",17,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:37:17.943,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f5ef462f-b28c-460c-a0e5-ce2aa3453f06,3345,,"[103.4, 1.4]",3825721,92,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miguel Filipe Nunes Cardoso,10852.0,Right Wing,203,RC Deportivo La Coruña,219,['e25bb6c3-8675-4a2a-93e6-3b53fca31025'],16,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:47:16.553,Dispossessed,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,16543a29-3abc-4ab4-adb9-f7250706f9f9,290,,"[91.0, 63.0]",3825721,6,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Right Center Forward,16,Villarreal,222,['838b37a3-4cc1-4a75-b40f-f3cf819d8f46'],34,,,,,,,,,,,,,,,,,Villarreal,222,00:06:34.379,Block,
,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,a4f7d35a-71f7-4291-b81d-f137abf2cc30,361,,"[85.6, 6.6]",3825721,7,,,True,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,18,RC Deportivo La Coruña,219,['50f54742-561a-4a3c-ae24-c626aad1d4a2'],53,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:53.040,Block,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e11b7c46-899f-444a-8a70-b4ef692c6cbd,399,,"[62.9, 53.9]",3825721,9,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,21,Villarreal,222,['4b922849-4954-4230-a1a8-810824aee594'],27,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:27.895,Block,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8d55a2dd-c127-40db-9bc6-07a9dc51368b,445,,"[27.6, 23.9]",3825721,10,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,23,Villarreal,222,['1be3c88b-f284-46c4-aa6a-46ab8873308f'],22,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:22.380,Block,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9dd1f511-289f-44ce-ae50-1360369fe484,598,,"[37.9, 55.4]",3825721,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,32,Villarreal,222,['a122a474-e23a-48cc-83bc-d08c55d765a8'],37,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:37.022,Block,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,14490258-faf3-4536-835f-e8e0abe63923,613,,"[70.6, 3.4]",3825721,13,,,True,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,33,RC Deportivo La Coruña,219,['c7fe2244-8064-4870-ac61-4c81bd3af2b0'],43,,,,,,,,,,,,,,,,,Villarreal,222,00:13:43.800,Block,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,abb88ee8-5289-4084-b309-1fc989491c99,628,,"[44.1, 48.1]",3825721,14,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Right Defensive Midfield,34,RC Deportivo La Coruña,219,['8bc85021-b5e4-4d2f-8156-aa406e6a88c3'],6,,,,,,,,,,,,,,,,,Villarreal,222,00:14:06.185,Block,
