ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[92.8, 74.3]",,,,,,,,,,,,0.719544,,,,,,,,,,,,,,de459b07-f0db-4476-967a-9381586993ea,1106,,"[88.6, 74.3]",3754025,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duncan Watmore,22281.0,Right Midfield,54,Sunderland,41,"['29642d4a-28c6-4a98-b189-17e6a4573f28', '52a957fc-12f0-4872-9e60-08b3ef8283cb', '93caeb69-11bb-4f16-8558-4c25141702cd', 'a72911bc-716b-4b2e-8a9b-9e660c12a594', 'bc0f7474-8ae3-4256-a5ae-26877482d4ea']",40,,,,,,,,,,,,,,,,,,,Sunderland,41,00:27:40.459,Carry,True
,,,,"[87.4, 63.1]",,,,,,,,,,,,1.038153,,,,,,,,,,,,,,73884096-ae2f-46bd-a052-2be58a2cef9b,1116,,"[89.2, 57.3]",3754025,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Duncan Watmore,22281.0,Right Midfield,56,Sunderland,41,"['420e6cf9-12e1-49c4-80bc-a136533f6d16', '875890ce-b772-42e1-a15f-a3eb8835b46a', 'f9b1b52a-6333-469f-b639-e7e625bee4f9']",40,,,,,,,,,,,,,,,,,,,Sunderland,41,00:28:40.182,Carry,True
,,,,"[92.0, 73.2]",,,,,,,,,,,,2.319566,,,,,,,,,,,,,,09ce285e-5816-4da1-bfe5-e7439aa0035d,1120,,"[87.4, 63.1]",3754025,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Duncan Watmore,22281.0,Right Midfield,56,Sunderland,41,"['48e06554-90f3-4020-9a49-c806269e18c3', '780c2aa3-1e58-4411-91ee-e4108f820b5f', '875890ce-b772-42e1-a15f-a3eb8835b46a', 'a318b215-7fec-45e9-bac7-d0322dcb8bbe', 'f9b1b52a-6333-469f-b639-e7e625bee4f9']",41,,,,,,,,,,,,,,,,,,,Sunderland,41,00:28:41.220,Carry,True
,,,,"[91.8, 76.3]",,,,,,,,,,,,2.251065,,,,,,,,,,,,,,2bee8097-e7f7-4532-b98f-a39e1d8c3e31,1126,,"[90.1, 69.9]",3754025,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Rodwell,18751.0,Left Center Midfield,57,Sunderland,41,"['04985c99-649f-4c56-8df0-badb0e69b239', '4c134eb2-3e25-44bd-b59b-4c9a51e43c7a', '4c396157-c4a2-4ff7-a311-a3fc8e1f6b0c']",1,,,,,,,,,,,,,,,,,,,Sunderland,41,00:29:01.591,Carry,True
,,,,"[40.9, 29.9]",,,,,,,,,,,,9.310359,,,,,,,,,,,,,,a5f7661b-3fcc-44d7-8483-4fb0ac2b2de9,1132,,"[54.6, 2.5]",3754025,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,58,Chelsea,33,"['8bb7560f-b209-481a-8c53-7ee24108c78e', '8f430f3c-8565-4695-a623-00569b64ae8d', 'f3c4b880-0418-42d3-ab1c-3c1e9c3328f6']",28,,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:28.456,Carry,True
,,,,"[39.4, 25.8]",,,,,,,,,,,,3.56,,,,,,,,,,,,,,0ca44c4d-b230-4b51-875a-884abde62936,1137,,"[39.4, 15.5]",3754025,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nemanja Matić,3381.0,Left Center Midfield,58,Chelsea,33,"['65673a26-e330-46ae-a0b2-322b38d83a80', 'fd985ae9-5d94-4804-8bf5-9ab08dad7a4c']",40,,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:40.206,Carry,
,,,,"[39.1, 64.1]",,,,,,,,,,,,0.8,,,,,,,,,,,,,,8cc11034-9f7a-410b-b0e2-2763c78044de,1140,,"[35.7, 63.9]",3754025,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kurt Happy Zouma,3456.0,Right Center Back,58,Chelsea,33,"['5ea110ff-6b8d-45d1-a968-300186b69878', '95170884-9b2b-4f28-9d1f-3d4767930423']",45,,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:45.766,Carry,
,,,,"[54.4, 56.2]",,,,,,,,,,,,2.8,,,,,,,,,,,,,,6aa0828e-1bbc-4d35-a575-83855b3f9aea,1143,,"[54.4, 56.5]",3754025,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Willian Borges da Silva,3472.0,Right Wing,58,Chelsea,33,"['4e727bf2-6584-4dfa-be3e-7eea90ab12f9', 'c502e2d5-1275-4733-951e-0321d9784391']",47,,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:47.766,Carry,
,,,,"[52.4, 29.3]",,,,,,,,,,,,1.097654,,,,,,,,,,,,,,6a27fca5-3a9b-4256-91a2-21697fd8f512,1146,,"[47.0, 30.5]",3754025,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,58,Chelsea,33,"['53233801-04cc-4184-a5d1-0d0f287e9eaf', 'd221c1f2-93aa-4fd5-a262-df571bbf2120']",52,,,,,,,,,,,,,,,,,,,Chelsea,33,00:29:52.110,Carry,
,,,,"[57.3, 60.8]",,,,,,,,,,,,0.877152,,,,,,,,,,,,,,a9c4238c-813c-484d-8b20-a7e9a957867f,1152,,"[56.1, 65.0]",3754025,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duncan Watmore,22281.0,Right Midfield,59,Sunderland,41,"['3f87e98b-09f9-430f-81ff-75326cd05565', '63dfe590-5001-4d1f-bbdd-03e82beedf0d', '6adeb36f-0a5a-4877-a699-591315d23bd5']",56,,,,,,,,,,,,,,,,,,,Sunderland,41,00:29:56.281,Carry,True
,,,,"[59.1, 67.5]",,,,,,,,,,,,1.423923,,,,,,,,,,,,,,712ebeb7-01e5-47ca-be4a-b999fb0c3a84,1157,,"[56.1, 64.2]",3754025,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Rodwell,18751.0,Left Center Midfield,59,Sunderland,41,"['4c963f86-c762-46e6-baf9-0e74e8d4f314', 'd4a627ca-2b1d-4c1b-8a2b-c410fef78076']",57,,,,,,,,,,,,,,,,,,,Sunderland,41,00:29:57.679,Carry,
,,,,"[80.1, 56.8]",,,,,,,,,,,,0.765804,,,,,,,,,,,,,,8a27cbde-c8aa-425d-9eaa-8b1f35da8e20,1170,,"[75.4, 56.5]",3754025,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Center Midfield,60,Chelsea,33,"['011caed4-8d3c-4c66-b514-26f164462f42', '135b61c6-558d-4d8c-a98a-10c7567bf10b']",21,,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:21.065,Carry,
,,,,"[96.5, 78.7]",,,,,,,,,,,,2.399999,,,,,,,,,,,,,,ea70be95-88a0-43e0-899f-6f3fe446be85,1173,,"[95.5, 78.7]",3754025,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,60,Chelsea,33,"['86e39832-867f-413a-9eb3-0576540b73a4', 'b39784fe-cf03-468b-9245-e82d2c279df7']",23,,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:23.630,Carry,
,,,,"[85.7, 69.3]",,,,,,,,,,,,1.718233,,,,,,,,,,,,,,f0d428fc-8cf4-457c-84e8-4eb67bf9cf2b,1176,,"[86.9, 74.5]",3754025,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Center Midfield,60,Chelsea,33,"['40aafb95-beee-4b93-8bfe-3908d9a6e973', '65ddafe2-7d61-4406-83d3-f99b1e7c0b66']",27,,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:27.114,Carry,
,,,,"[77.7, 59.8]",,,,,,,,,,,,0.476847,,,,,,,,,,,,,,0d03de55-c025-4210-8c57-511c07718a49,1179,,"[77.7, 59.8]",3754025,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,60,Chelsea,33,"['74823bfb-36f6-44e2-9b87-4287203e248e', 'c12a9f27-b190-4c3c-800a-ae8103607b78']",30,,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:30.032,Carry,
,,,,"[83.9, 43.6]",,,,,,,,,,,,3.527565,,,,,,,,,,,,,,e6907c62-d12d-4a73-9b6e-89cf11a33a9d,1182,,"[72.5, 43.3]",3754025,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,60,Chelsea,33,"['d3aa7bde-5116-47ce-8c1a-95f7d295e8de', 'e75f4dc7-9fd0-49d3-a991-ab2f674289ef']",31,,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:31.567,Carry,
,,,,"[94.3, 50.4]",,,,,,,,,,,,0.056386,,,,,,,,,,,,,,d409996a-47a7-4c71-9ffb-e94a0c54a591,1185,,"[94.3, 50.4]",3754025,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,60,Chelsea,33,"['51d70a59-dd88-44ef-b969-9734ec55e977', 'c9c58511-cd81-495e-8888-ce6bed9f41a0']",35,,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:35.964,Carry,
,,,,"[95.3, 47.2]",,,,,,,,,,,,0.464505,,,,,,,,,,,,,,5a511964-489a-43ae-8a53-dcfdd44ceef3,1188,,"[92.9, 47.0]",3754025,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,60,Chelsea,33,"['4586f15a-2518-4759-b65a-126fe2367010', '753f5c1f-1a45-40b7-b8c9-836057b199a4', 'db1a7dc5-4f2d-4478-b697-2ad18bf64de1']",36,,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:36.444,Carry,True
,,,,"[98.5, 46.3]",,,,,,,,,,,,0.862255,,,,,,,,,,,,,,4bcf5d48-d04e-424d-902d-27ca8a542aa6,1192,,"[95.3, 47.2]",3754025,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,60,Chelsea,33,"['222dd867-e3d1-45f5-8b8b-898f0c129cb9', '5e2109d1-55a9-428e-b9ce-2ef50d5beb03', '753f5c1f-1a45-40b7-b8c9-836057b199a4', '785725c0-61cd-4bb1-a96f-a56e621b3d09', 'db1a7dc5-4f2d-4478-b697-2ad18bf64de1']",36,,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:36.908,Carry,True
,,,,"[22.4, 26.9]",,,,,,,,,,,,1.568877,,,,,,,,,,,,,,1cd6e39c-5c46-499a-b632-1ec76f1854e4,1197,,"[21.6, 29.1]",3754025,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,60,Chelsea,33,"['64c1de96-0949-4f79-9f3f-578a4cd5eac3', 'c2ec917f-e005-4348-a165-7c2018729a43']",38,,,,,,,,,,,,,,,,,,,Sunderland,41,00:30:38.315,Carry,
,,,,"[73.1, 74.8]",,,,,,,,,,,,1.800009,,,,,,,,,,,,,,87627cd7-4a99-47b7-afd0-a6a44b14a6e6,1202,,"[72.5, 76.5]",3754025,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,61,Chelsea,33,"['609c0e03-7098-4634-9f19-0289f47519c9', 'd9b4b1dc-3451-4653-a3e6-ee9b87b5f00f']",50,,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:50.625,Carry,
,,,,"[67.6, 59.4]",,,,,,,,,,,,1.2,,,,,,,,,,,,,,e460e4c9-4128-4df6-9e39-60e796d90c57,1205,,"[68.4, 62.2]",3754025,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,61,Chelsea,33,"['72dfe712-332d-450c-90d2-483ebade1f97', '80e49363-255c-4fdc-808a-940c368df781']",53,,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:53.625,Carry,
,,,,"[70.3, 50.0]",,,,,,,,,,,,6.937791,,,,,,,,,,,,,,27ae7d44-81f0-432f-8dce-b975b03232c1,1208,,"[62.1, 34.3]",3754025,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,61,Chelsea,33,"['25706cbd-7bc5-4887-a4b7-4d0156af5319', '6c96852a-b3a1-4f2c-af2e-a748c3281b77', 'de7496dc-3e34-464d-9d69-7be86ace8364']",56,,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:56.301,Carry,True
,,,,"[71.9, 65.0]",,,,,,,,,,,,1.57235,,,,,,,,,,,,,,10db5c37-8b30-4ace-98d2-d4856c83c4be,1212,,"[68.1, 63.3]",3754025,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nemanja Matić,3381.0,Left Center Midfield,61,Chelsea,33,"['6c96852a-b3a1-4f2c-af2e-a748c3281b77', '920f6547-c996-490c-805f-4f80b2a05bd8', 'b6de4da9-c3ed-452d-9a7c-2de67a3bb304']",4,,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:04.225,Carry,True
,,,,"[64.3, 78.1]",,,,,,,,,,,,0.886591,,,,,,,,,,,,,,0f9003a4-16c9-44d2-92fc-30121e481946,1217,,"[64.3, 78.1]",3754025,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Branislav Ivanović,5594.0,Right Back,61,Chelsea,33,"['1b29e973-5f04-40c1-8597-7de1cd09e49d', 'dff7782d-54c7-436b-9f6b-81292b352de9']",7,,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:07.924,Carry,
,,,,"[37.9, 56.4]",,,,,,,,,,,,0.25763,,,,,,,,,,,,,,0b4325ff-8c73-4b9c-856b-73fe5d1d4e1f,1220,,"[45.1, 56.4]",3754025,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kurt Happy Zouma,3456.0,Right Center Back,61,Chelsea,33,"['ad3dad00-7f0c-4987-94e4-4b2cb95ac5c7', 'f3bf0b68-f666-4add-b51d-eb1bd140d7a3']",11,,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:11.937,Carry,
,,,,"[12.3, 37.8]",,,,,,,,,,,,1.018732,,,,,,,,,,,,,,2ecc1392-d966-495d-bffb-8dcdd1695296,1223,,"[12.0, 36.7]",3754025,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thibaut Courtois,3509.0,Goalkeeper,61,Chelsea,33,"['72d0d115-e78b-4b5c-b3bf-ef94e9e6badf', 'ddacc911-8412-4a76-9108-193a4eec6f83']",14,,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:14.565,Carry,
,,,,"[25.3, 61.6]",,,,,,,,,,,,1.058845,,,,,,,,,,,,,,cee5bfa3-d37c-4bdf-be45-f626cce0472d,1226,,"[25.3, 61.6]",3754025,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kurt Happy Zouma,3456.0,Right Center Back,61,Chelsea,33,"['98a7f1e7-dfa6-45e6-9dc0-13e829075b01', 'dfd8ff03-6e44-4ff3-b23a-37473e810e24']",17,,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:17.184,Carry,
,,,,"[52.8, 48.5]",,,,,,,,,,,,5.878143,,,,,,,,,,,,,,08151866-2017-415e-82bc-0b89539ece4c,1229,,"[35.7, 63.1]",3754025,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,61,Chelsea,33,"['e87d27dc-4c3f-4ef8-99ad-ebb332e98714', 'f0397eaa-5888-46f4-97d1-9e073617bb2f']",19,,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:19.516,Carry,
,,,,"[48.1, 23.1]",,,,,,,,,,,,1.883391,,,,,,,,,,,,,,5d5baf7f-3d92-44b5-b86b-384ca2eef1b5,1234,,"[46.8, 23.3]",3754025,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,61,Chelsea,33,"['4ab3dd77-bfa1-42f5-a840-fc7bf4f4c083', 'a539602a-76a1-4253-b0d3-c838e11da1d0']",29,,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:29.394,Carry,
,,,,"[69.2, 22.8]",,,,,,,,,,,,0.025126,,,,,,,,,,,,,,8e544e95-9dfc-4dfc-975d-cdc5405220c2,1237,,"[68.4, 22.8]",3754025,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,61,Chelsea,33,"['5d653aa5-8d1f-4007-b2bd-2575a983b98e', 'fec1fd06-186b-474b-b9c3-67f5537d1a7b']",32,,,,,,,,,,,,,,,,,,,Chelsea,33,00:31:32.443,Carry,
,,,,"[38.6, 39.3]",,,,,,,,,,,,0.915691,,,,,,,,,,,,,,7f21c0a4-d59e-4279-a7f8-782c77630735,1242,,"[38.9, 47.7]",3754025,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,62,Sunderland,41,"['dd4e8d7d-d4a6-4ae0-afe8-8ea85603cbc9', 'f1a5f9e2-74ec-49f9-9ccb-74ac3b5c7083']",34,,,,,,,,,,,,,,,,,,,Sunderland,41,00:31:34.015,Carry,
,,,,"[13.1, 46.4]",,,,,,,,,,,,5.485801,,,,,,,,,,,,,,e069b277-dbf7-4fc2-a906-8445050f032e,1245,,"[11.0, 39.8]",3754025,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Costel Fane Pantilimon,6871.0,Goalkeeper,62,Sunderland,41,"['6471116e-9b29-4780-8166-7a09810e1029', '8f6a68ea-a513-4f4d-8651-b8d875b9fd77']",38,,,,,,,,,,,,,,,,,,,Sunderland,41,00:31:38.017,Carry,
,,,,"[27.6, 29.1]",,,,,,,,,,,,0.063793,,,,,,,,,,,,,,aaa352ba-67b5-4d5e-b29d-592791d343d4,1248,,"[27.2, 29.1]",3754025,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,62,Sunderland,41,"['a8583e50-7c23-451c-8434-5ebbcf455784', 'aa0ef32f-cf3a-4a8f-9f0f-aa7d1194f818']",45,,,,,,,,,,,,,,,,,,,Sunderland,41,00:31:45.795,Carry,
,,,,"[11.5, 48.5]",,,,,,,,,,,,2.200779,,,,,,,,,,,,,,3f98261d-7c8d-423f-9e45-c3ebc8f0e35e,1251,,"[8.2, 41.7]",3754025,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Costel Fane Pantilimon,6871.0,Goalkeeper,62,Sunderland,41,"['a4829267-cf36-4b48-8c92-8e7cb0bdebfa', 'ca88fb3a-97d3-40df-991a-b49107d4c8a2']",48,,,,,,,,,,,,,,,,,,,Sunderland,41,00:31:48.498,Carry,
,,,,"[52.5, 54.4]",,,,,,,,,,,,1.024828,,,,,,,,,,,,,,dd2ee09e-979e-4f03-8d33-c6114d99348a,1257,,"[50.6, 50.7]",3754025,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,62,Sunderland,41,"['17a3eec0-e497-4aeb-8aa1-7dc2f2e8663d', '54d6cb41-75c2-48e3-b39f-ed06f1596cf0']",55,,,,,,,,,,,,,,,,,,,Sunderland,41,00:31:55.707,Carry,
,,,,"[101.8, 43.1]",,,,,,,,,,,,0.813083,,,,,,,,,,,,,,8c1961b4-eae1-4201-bc52-444a772a1d2c,1261,,"[98.8, 45.8]",3754025,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duncan Watmore,22281.0,Right Midfield,62,Sunderland,41,"['4d9a0240-bebb-4033-a3aa-e1bd0062e2a9', 'a9ed339f-4b60-4943-bdea-08944a9d3079', 'fb1e1f35-6297-47a0-bbe1-02e59641eb3d']",59,,,,,,,,,,,,,,,,,,,Sunderland,41,00:31:59.302,Carry,True
,,,,"[30.2, 26.3]",,,,,,,,,,,,3.396081,,,,,,,,,,,,,,78f8f27a-ebb6-40ad-a2ba-d6b1c2a5b319,1268,,"[40.2, 14.1]",3754025,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,64,Sunderland,41,"['9c0d32cb-8140-4a2d-b166-8bd81d654c69', 'fc8d3dc3-6a2a-4be3-84fd-a15a03fd8f30']",38,,,,,,,,,,,,,,,,,,,Sunderland,41,00:32:38.303,Carry,
,,,,"[55.8, 52.4]",,,,,,,,,,,,3.797169,,,,,,,,,,,,,,ff7d6d74-a9eb-44ae-a850-83aacd389663,1271,,"[28.7, 45.8]",3754025,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John O''Shea,16890.0,Right Center Back,64,Sunderland,41,"['b9de0c35-412a-4dcf-96c2-de8444a589b2', 'ee4a0d53-2635-4cad-918f-945fe87d580b']",43,,,,,,,,,,,,,,,,,,,Sunderland,41,00:32:43.366,Carry,
,,,,"[67.7, 74.1]",,,,,,,,,,,,2.80148,,,,,,,,,,,,,,cbc926af-5681-491a-b41b-10c54d7601c3,1274,,"[60.8, 73.8]",3754025,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Billy Jones,10503.0,Right Back,64,Sunderland,41,"['24bd3d93-1edc-4dcf-8165-29c6bcb50a42', '874bfa86-9b73-4b99-94b4-bafc0302c049']",48,,,,,,,,,,,,,,,,,,,Sunderland,41,00:32:48.475,Carry,
,,,,"[64.5, 67.8]",,,,,,,,,,,,0.771864,,,,,,,,,,,,,,32e9fd9a-c2ae-4a0a-ae8b-e3a42e8132e3,1278,,"[64.3, 65.6]",3754025,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,64,Sunderland,41,"['2944eeda-3599-41b1-b153-37da651a6c70', '2d31d648-8424-4c25-b0fb-327d923212d2', 'a988ac25-024e-4a78-8cc4-7e6196a9a25e', 'f3497057-d820-4b49-b53f-e6cb299ad110']",52,,,,,,,,,,,,,,,,,,,Sunderland,41,00:32:52.190,Carry,True
,,,,"[55.4, 59.4]",,,,,,,,,,,,1.187156,,,,,,,,,,,,,,57416433-66f3-42db-be85-9df29d80f74a,1295,,"[57.4, 63.8]",3754025,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Matić,3381.0,Left Center Midfield,66,Chelsea,33,"['1c3a02aa-7b9c-4fc2-893c-9ce87d6be534', '44b539b2-4b33-4c9e-acd6-4104e7a6a9b3', '5dc9d790-f441-46b8-b76c-31988394b1d0']",15,,,,,,,,,,,,,,,,,,,Chelsea,33,00:34:15.087,Carry,True
,,,,"[56.3, 59.0]",,,,,,,,,,,,0.047728,,,,,,,,,,,,,,c8b8859a-03f2-49af-9182-dc0f63322e80,1299,,"[55.4, 59.4]",3754025,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Matić,3381.0,Left Center Midfield,66,Chelsea,33,"['1c3a02aa-7b9c-4fc2-893c-9ce87d6be534', '44b539b2-4b33-4c9e-acd6-4104e7a6a9b3', '8fdffb52-fcd7-4f46-82b8-3fb80d067c2f', 'a009bca4-d126-40f7-a523-ed7d0b222fec', 'aebf6bb0-4cb3-4a42-996d-c39a3a460ab6']",16,,,,,,,,,,,,,,,,,,,Chelsea,33,00:34:16.275,Carry,True
,,,,"[62.4, 52.4]",,,,,,,,,,,,1.725601,,,,,,,,,,,,,,808ba17b-146f-4b02-9b52-c3771b61b981,1302,,"[56.3, 59.0]",3754025,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Matić,3381.0,Left Center Midfield,66,Chelsea,33,"['4c6f9e59-7544-4e02-a9fa-cbad696b9169', 'a009bca4-d126-40f7-a523-ed7d0b222fec', 'aebf6bb0-4cb3-4a42-996d-c39a3a460ab6', 'b7021c16-8a25-4525-b835-68465dfeffe1']",16,,,,,,,,,,,,,,,,,,,Chelsea,33,00:34:16.322,Carry,True
,,,,"[63.6, 52.6]",,,,,,,,,,,,0.272665,,,,,,,,,,,,,,1f45e419-1ae8-41d8-9315-b4ce43e257df,1306,,"[62.4, 52.4]",3754025,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Matić,3381.0,Left Center Midfield,66,Chelsea,33,"['4e37e700-2f54-428b-960c-2be75589d5b9', 'b7021c16-8a25-4525-b835-68465dfeffe1', 'e394472f-2465-4500-aefe-b0bc1a152744', 'ff302802-513b-4a53-87f6-8e494bd12d6c']",18,,,,,,,,,,,,,,,,,,,Chelsea,33,00:34:18.048,Carry,True
,,,,"[72.5, 46.3]",,,,,,,,,,,,2.047541,,,,,,,,,,,,,,5ba9f75d-cecd-418c-884e-20c7786deecd,1309,,"[63.6, 52.6]",3754025,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nemanja Matić,3381.0,Left Center Midfield,66,Chelsea,33,"['cc2c4559-f246-45c0-89dd-25cadf0423d5', 'e394472f-2465-4500-aefe-b0bc1a152744', 'ff302802-513b-4a53-87f6-8e494bd12d6c']",18,,,,,,,,,,,,,,,,,,,Chelsea,33,00:34:18.320,Carry,True
,,,,"[96.5, 28.5]",,,,,,,,,,,,3.123446,,,,,,,,,,,,,,f9912ef7-f71b-4711-b250-6260ebf68b4f,1312,,"[87.5, 18.1]",3754025,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Willian Borges da Silva,3472.0,Right Wing,66,Chelsea,33,"['53fa187a-b205-472a-a4c0-e22fdcd3562c', '5ce57402-f173-4866-a201-8490222a830c', 'b24a7d55-8802-4fcf-90e0-780b004db8f1']",22,,,,,,,,,,,,,,,,,,,Chelsea,33,00:34:22.010,Carry,True
