ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.626847,,,,,,,,,,,,,c920b2dc-1a1b-4846-a0bc-e4d76aa5ab32,2356,,"[47.7, 53.6]",3754265,58,,,,,0.5345943,,Head,,,,"[55.3, 58.1]",,Low Pass,,8.832327,,,,,Mathieu Flamini,6631.0,,,,,Recovery,2,From Goal Kick,Per Mertesacker,3475.0,Right Center Back,122,Tottenham Hotspur,38,"['604ea250-eaed-4dbf-be6c-eb59dee4b6ce', 'c72cb3b0-a1aa-4303-b3cd-54000b46d39e']",7,,,,,,,,,,,,,,,,,,Arsenal,1,00:13:07.654,Pass,
,,,,,,,,,,,,,,1.393444,,,,,,,,,,,,,a6c42fcc-4484-4d42-8448-bd068336ad0c,2359,,"[55.3, 58.1]",3754265,58,,,,,0.31535405,,Right Foot,,,,"[69.4, 62.7]",,High Pass,,14.831386,,,Incomplete,,,,,,,,,2,From Goal Kick,Mathieu Flamini,6631.0,Right Defensive Midfield,122,Tottenham Hotspur,38,['645a4d7a-c8e0-415e-af86-a31728710a45'],9,,,,,,,,,,,,,,,,,,Arsenal,1,00:13:09.320,Pass,
,,,,,,,,,,,,,,1.160678,,,,,,,,,,,,,645a4d7a-c8e0-415e-af86-a31728710a45,2360,,"[50.7, 17.4]",3754265,58,,,,,-0.48885235,,Left Foot,,,,"[64.8, 9.9]",,Low Pass,,15.970598,,,,,Bamidele Alli,3094.0,,,,,Recovery,2,From Goal Kick,Eric Dier,10956.0,Right Defensive Midfield,122,Tottenham Hotspur,38,"['531d453b-aef4-4639-a98e-1c666a159e86', 'a6c42fcc-4484-4d42-8448-bd068336ad0c']",10,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:10.714,Pass,
,,,,,,,,,,,,,,2.5085,,,,,,,,,,,,,e8377c08-f712-40e8-b646-c64918aa95ce,2363,,"[67.3, 7.2]",3754265,58,,,,,0.0,,Right Foot,,,,"[94.4, 7.2]",,Ground Pass,,27.1,,,Pass Offside,,Erik Lamela,3585.0,,,,,,2,From Goal Kick,Bamidele Alli,3094.0,Left Defensive Midfield,122,Tottenham Hotspur,38,['1353f56c-3d52-4be6-9b10-4af299c49482'],12,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:12.988,Pass,
,,,,,,,,,,,,,,1.456502,,,,,,,,,,,,,832b9037-b11a-4dd1-8244-70d96f090593,2365,,"[33.4, 67.4]",3754265,58,,,,,-1.7818897,,Right Foot,,,,"[26.5, 35.2]",,Ground Pass,,32.93099,,,,,Laurent Koscielny,3394.0,,,,,Free Kick,2,From Free Kick,Per Mertesacker,3475.0,Right Center Back,123,Arsenal,1,['2f81c2cd-c0ea-4ddc-a31e-f93c7bb33602'],29,,,,,,,,,,,,,,,,,,Arsenal,1,00:13:29.255,Pass,
,,,,,,,,,,,,,,1.91788,,,,,,,,,,,,,73fe8510-f343-4673-8ccf-acec3bb3025d,2368,,"[33.6, 39.9]",3754265,58,,,,,1.453198,,Left Foot,,,,"[36.4, 63.6]",,Ground Pass,,23.864828,,,,,Per Mertesacker,3475.0,,,,,,2,From Free Kick,Laurent Koscielny,3394.0,Left Center Back,123,Arsenal,1,['4673a379-1b16-4dce-9237-51e56b3ce993'],34,,,,,,,,,,,,,,,,,,Arsenal,1,00:13:34.199,Pass,
,,,,,,,,,,,,,,1.307621,,,,,,,,,,,,,26f68e8f-711c-469f-bd99-6f52a158f055,2371,,"[49.1, 65.1]",3754265,58,,,,,0.13513625,,Right Foot,,,,"[71.9, 68.2]",,Ground Pass,,23.00978,,,,,Olivier Giroud,3604.0,,,,,,2,From Free Kick,Per Mertesacker,3475.0,Right Center Back,123,Arsenal,1,['5854623c-d319-4130-86e3-3a4e35d22dc7'],40,,,,,,,,,,,,,,,,,,Arsenal,1,00:13:40.056,Pass,
,,,,,,,,,,,,,,0.601122,,,,,,,,,,,,,7ecff508-2bb3-4990-963c-f04dd02a6d94,2375,,"[73.3, 74.5]",3754265,58,,,,,0.5055811,,Right Foot,,,,"[78.9, 77.6]",,Low Pass,,6.400781,,,,,Joel Nathaniel Campbell Samuels,5581.0,,,,,,2,From Free Kick,Olivier Giroud,3604.0,Center Forward,123,Arsenal,1,"['2aa1244a-ca43-4b5f-a72f-f77ae0d3dbcc', 'aa1614ec-0f7a-4fce-bf9a-5bf483b99a1d']",42,,,,,,,,,,,,,,,,,,Arsenal,1,00:13:42.307,Pass,True
,,,,,,,,,,,,,,1.725562,,,,,,,,,,,,,ca4ec06b-5f4d-4773-bfb2-aa8dd7d70753,2378,,"[79.1, 77.1]",3754265,58,,,,,-0.8557046,,Left Foot,,,,"[89.0, 65.7]",,High Pass,,15.098676,,,Incomplete,,,,,,,,,2,From Free Kick,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,123,Arsenal,1,['a907c47a-82a2-4836-94fe-161031dfd4d5'],42,,,,,,,,,,,,,,,,,,Arsenal,1,00:13:42.948,Pass,
,,,,,,,,,,,,,,1.62133,,,,,,,,,,,,,a907c47a-82a2-4836-94fe-161031dfd4d5,2380,,"[31.1, 14.4]",3754265,58,,,,True,0.0,,,,,,"[31.1, 14.4]",,High Pass,,0.0,,,,,Toby Alderweireld,20005.0,,,,,Recovery,2,From Free Kick,Eric Dier,10956.0,Right Defensive Midfield,123,Arsenal,1,"['ca4ec06b-5f4d-4773-bfb2-aa8dd7d70753', 'ef7b322e-9aa1-47f5-babf-bdcc249b9e7e', 'f5ea353d-bf2a-4392-808c-d841ac015ced']",44,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:44.673,Pass,True
,,,,,,,,,,,,,,2.82187,,,,,,,,,,,,,a860f798-3d4b-4c59-b5bf-84c589645643,2382,,"[19.5, 19.2]",3754265,58,,,,,-0.98422843,,Left Foot,,,,"[30.2, 3.1]",,High Pass,,19.331322,,,Incomplete,,,,,,,,,2,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,123,Arsenal,1,['4b60ebdb-4e93-4f70-a2fa-3a8c6bda007b'],46,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:46.295,Pass,
,,,,,,,,,,,,,,1.212154,,,,,,,,,,,,,2a5aeeb5-5690-4486-9387-c175d58b6371,2388,,"[92.7, 80.0]",3754265,58,,,,,-0.62637496,,,,,,"[105.0, 71.1]",,Low Pass,,15.182226,,,,,Mesut Özil,3496.0,,,,,Throw-in,2,From Throw In,Mathieu Debuchy,4428.0,Right Back,124,Arsenal,1,['256311c4-a967-4663-8fd1-8368d0b343e7'],58,,,,,,,,,,,,,,,,,,Arsenal,1,00:13:58.303,Pass,
,,,,,,,,,,,,,,1.906781,,,,,,,,,,,,,8d8fd2f0-ed0a-4e31-bb31-db36da259b5e,2394,,"[120.0, 80.0]",3754265,59,,,,,-1.6495137,,Left Foot,,,,"[116.9, 40.7]",,High Pass,True,39.422073,,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Mesut Özil,3496.0,Center Attacking Midfield,125,Arsenal,1,['b8fe82c6-1e50-4665-99b4-a1de0fcc24ea'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:14:20.016,Pass,
,,,,,,,,,,,,,,2.788464,,,,,,,,,,,,,7a64b47a-6f46-4cf3-ab0e-815e9c199dec,2398,,"[88.3, 42.0]",3754265,59,,,,,0.77491635,,Left Foot,,,,"[112.4, 65.6]",,High Pass,,33.730846,,,Incomplete,,,,,,,,Recovery,2,From Corner,Ignacio Monreal Eraso,3498.0,Left Back,125,Arsenal,1,['060f2915-8812-463f-9dbc-bf088b0584f2'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:14:26.653,Pass,
,,,,,,,,,,,,,,1.69904,,,,,,,,,,,,,1771352d-39b5-499a-a3d4-b66ca0331974,2400,,"[120.0, 80.0]",3754265,59,,,,,-1.7342194,52952313-df6f-41c5-a3c3-bd11de2c3357,Left Foot,,,,"[113.8, 42.4]",,High Pass,True,38.107742,,,,,Olivier Giroud,3604.0,True,,Inswinging,,Corner,2,From Corner,Mesut Özil,3496.0,Center Attacking Midfield,126,Arsenal,1,['9882a87b-3be6-43bf-992c-043621688db3'],41,,,,,,,,,,,,,,,,,,Arsenal,1,00:14:41.629,Pass,
,,,,,,,,,,,,,,3.879206,,,,,,,,,,,,,d58dbb9a-415e-4742-85b5-4db16a7ac724,2404,,"[6.0, 36.0]",3754265,60,,True,,,-0.16373824,,Left Foot,,,,"[75.0, 24.6]",,High Pass,,69.9354,,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,127,Tottenham Hotspur,38,['3b1fc210-c3e3-43d3-baf6-a76c7882b876'],12,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:12.328,Pass,
,,,,,,,,,,,,,,1.229148,,,,,,,,,,,,,3b1fc210-c3e3-43d3-baf6-a76c7882b876,2406,,"[45.1, 55.5]",3754265,60,,,,True,0.029231437,,,,,,"[62.2, 56.0]",,Low Pass,,17.107307,,,Incomplete,,,,,,,,Recovery,2,From Goal Kick,Per Mertesacker,3475.0,Right Center Back,127,Tottenham Hotspur,38,"['0425e995-fbd5-41eb-8a7f-282a390a1a17', '79d87ce5-3f05-47fa-86ac-30149096a7aa', 'd58dbb9a-415e-4742-85b5-4db16a7ac724']",16,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:16.207,Pass,True
,,,,,,,,,,,,,,1.31134,,,,,,,,,,,,,ddd50fd7-10fd-40c2-999c-560e278e4238,2418,,"[63.2, 76.6]",3754265,60,,,,,-0.11337313,,Right Foot,,,,"[83.4, 74.3]",,Ground Pass,,20.330519,,,,,Joel Nathaniel Campbell Samuels,5581.0,,,,,Free Kick,2,From Free Kick,Mathieu Debuchy,4428.0,Right Back,129,Arsenal,1,['143a3ca2-9899-4151-875d-8a8757ea1eab'],36,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:36.529,Pass,
,,,,,,,,,,,,,,0.574926,,,,,,,,,,,,,dbc2be22-3ebf-4824-a036-626675b44c5e,2424,,"[84.2, 67.4]",3754265,60,,,,,-1.8673421,,Left Foot,,,,"[82.0, 60.2]",,Ground Pass,,7.528612,,,,,Mesut Özil,3496.0,,,,,Free Kick,2,From Free Kick,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,130,Arsenal,1,['c24478ac-de89-4f5e-af00-de6b173bfb7c'],41,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:41.804,Pass,
,,,,,,,,,,,,,,1.222467,,,,,,,,,,,,,dd5cadaf-52b3-411a-9531-15cc3c18c33e,2427,,"[82.0, 60.2]",3754265,60,,,,,1.5367959,,Left Foot,,,,"[82.5, 74.9]",,Ground Pass,,14.708501,,,,,Mathieu Debuchy,4428.0,,,,,,2,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,130,Arsenal,1,['d84f89bc-347a-4a89-9bf6-24d9c4f62da7'],43,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:43.440,Pass,
,,,,,,,,,,,,,,1.294673,,,,,,,,,,,,,bd785771-82c9-44c0-87fb-5a3d6d52b783,2430,,"[82.8, 75.2]",3754265,60,,,,,0.11527613,,Right Foot,,,,"[92.3, 76.3]",,Low Pass,,9.563472,,,,,Mesut Özil,3496.0,,,,,,2,From Free Kick,Mathieu Debuchy,4428.0,Right Back,130,Arsenal,1,['e35a935e-83b9-4a93-9416-e8b806a17d96'],46,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:46.748,Pass,
,,,,,,,,,,,,,,1.096621,,,,,,,,,,,,,0f75eef1-445e-4636-bcde-6349b608d548,2433,,"[98.7, 75.9]",3754265,60,,,,,-2.0640962,,Right Foot,,,,"[93.7, 66.6]",,Ground Pass,,10.558883,,,,,Mathieu Flamini,6631.0,,,,,,2,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,130,Arsenal,1,['ae80f772-e4e2-438b-a50b-9f587d24a48b'],49,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:49.489,Pass,
,,,,,,,,,,,,,,0.510885,,,,,,,,,,,,,5371c160-12b3-4fbf-bdea-3bf90b13e9f2,2440,,"[21.1, 11.9]",3754265,60,,,,,-2.7564352,,Left Foot,,,,"[13.7, 8.9]",,Ground Pass,,7.984986,,,,,Danny Rose,3594.0,,,,,,2,From Free Kick,Mousa Sidi Yaya Dembélé,3037.0,Center Attacking Midfield,130,Arsenal,1,"['2c104929-55df-4e51-b2d1-239b75158dd1', '6d9c228b-fd06-47b1-9b9a-1aac99434268']",51,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:51.781,Pass,True
,,,,,,,,,,,,,,2.189945,,,,,,,,,,,,,9b3dae1e-77bd-49bc-99fa-67ebf6aa44bd,2442,,"[13.7, 8.9]",3754265,60,,,,,0.58235294,,Left Foot,,,,"[38.3, 25.1]",,High Pass,,29.455051,,,Incomplete,,,,,,,,,2,From Free Kick,Danny Rose,3594.0,Left Back,130,Arsenal,1,['a3e9d6d0-d2cc-4bdb-be9a-f5a4f66fb773'],52,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:52.292,Pass,
,,,,,,,,,,,,,,1.983453,,,,,,,,,,,,,5ca140e1-9530-4f4a-898d-db6023a1351a,2445,,"[77.0, 51.9]",3754265,60,,,,,-2.751304,,Right Foot,,,,"[61.2, 45.4]",,Ground Pass,,17.08479,,,,,Laurent Koscielny,3394.0,,,,,,2,From Free Kick,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,130,Arsenal,1,['ff1a3d90-e57d-4c4c-a745-da220c6d9a5a'],55,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:55.751,Pass,
,,,,,,,,,,,,,,1.938587,,,,,,,,,,,,,a92fd61c-9fe3-4843-84b4-ed88f7ddb658,2448,,"[59.0, 45.2]",3754265,60,,,,,1.606752,,Right Foot,,,,"[58.0, 73.0]",,Ground Pass,,27.81798,,,,,Per Mertesacker,3475.0,,,,,,2,From Free Kick,Laurent Koscielny,3394.0,Left Center Back,130,Arsenal,1,['a490f9d3-ca06-4bdf-9ea4-82a5028c09d2'],57,,,,,,,,,,,,,,,,,,Arsenal,1,00:15:57.948,Pass,
,,,,,,,,,,,,,,1.115142,,,,,,,,,,,,,618c6965-ac43-4c21-acf1-a2a4a70d6874,2451,,"[57.5, 72.6]",3754265,61,,,,,-0.6891712,,Right Foot,,,,"[71.7, 60.9]",,Ground Pass,,18.399185,,,,,Francis Joseph Coquelin,3437.0,,,,,,2,From Free Kick,Per Mertesacker,3475.0,Right Center Back,130,Arsenal,1,['cdc3434d-d5f1-4ca6-8e37-b160e170041e'],0,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:00.773,Pass,
,,,,,,,,,,,,,,0.048985,,,,,,,,,,,,,a81859fe-3062-49bb-9875-0dbf3edd01a8,2455,,"[70.4, 64.2]",3754265,61,,,,,-0.124354996,,Right Foot,,,,"[72.8, 63.9]",,Ground Pass,,2.4186773,,,Incomplete,,,,,,,,,2,From Free Kick,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,130,Arsenal,1,"['0e677945-8391-465e-afec-defd967685ce', 'a505118e-df5f-4a76-a998-415034dd2be9']",2,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:02.923,Pass,True
,,,,,,,,,,,,,,1.098614,,,,,,,,,,,,,d6f0a895-3eca-49e9-8aac-6cc526698a02,2457,,"[83.5, 80.0]",3754265,61,,,,,-0.31345198,,,,,,"[98.0, 75.3]",,High Pass,,15.242703,,,,,Olivier Giroud,3604.0,,,,,Throw-in,2,From Throw In,Mathieu Debuchy,4428.0,Right Back,131,Arsenal,1,['f71d150f-70d8-481e-9e55-d55d395578c5'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:11.058,Pass,
,,,,,,,,,,,,,,4.263083,,,,,,,,,,,,,489d28fd-8d42-4f11-86f2-cba01a619788,2461,,"[99.9, 73.5]",3754265,61,,,,,-1.3551922,,Left Foot,True,,,"[115.8, 0.9]",,High Pass,,74.320724,,,Out,,Alexis Alejandro Sánchez Sánchez,3385.0,,True,,,,2,From Throw In,Olivier Giroud,3604.0,Center Forward,131,Arsenal,1,"['6b7fd6c2-96be-48dc-b790-5b21ded3aef6', '741323ec-013e-425e-acef-1f4f2099b924']",20,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:20.705,Pass,True
,,,,,,,,,,,,,,1.438915,,,,,,,,,,,,,1fae9cb8-0fd5-4451-a481-b2f25cdfd5a7,2463,,"[8.2, 80.0]",3754265,61,,,,,-0.29994714,,,,,,"[37.3, 71.0]",,High Pass,,30.459974,,,Incomplete,,Mousa Sidi Yaya Dembélé,3037.0,,,,,Throw-in,2,From Throw In,Kyle Walker,3205.0,Right Back,132,Tottenham Hotspur,38,"['34eb802d-dab2-43da-ad0f-446a3fe545b8', '3b865d2c-b9b9-49ba-a775-84a3f5e61160']",44,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:16:44.465,Pass,
,,,,,,,,,,,,,,1.15464,,,,,,,,,,,,,3b865d2c-b9b9-49ba-a775-84a3f5e61160,2466,,"[82.8, 9.1]",3754265,61,,,,True,-0.45277846,,,,,,"[97.6, 1.9]",,Low Pass,,16.458433,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,Recovery,2,From Throw In,Mathieu Flamini,6631.0,Right Defensive Midfield,132,Tottenham Hotspur,38,"['0fbcc239-d8ba-4a12-8c37-7b34d173a6d5', '1fae9cb8-0fd5-4451-a481-b2f25cdfd5a7', '2a3d7183-18ca-45b9-89eb-e655195b70fa']",45,,,,,,,,,,,,,,,,,,Arsenal,1,00:16:45.904,Pass,True
,,,,,,,,,,,,,,2.348739,,,,,,,,,,,,,3c96b0a9-7749-4134-92b6-4e9a49a5e078,2470,,"[22.1, 80.0]",3754265,61,,,,,-2.2030408,,,,,,"[3.2, 54.2]",,Low Pass,,31.982027,,,,,Hugo Lloris,3099.0,,,,,Throw-in,2,From Throw In,Kyle Walker,3205.0,Right Back,133,Tottenham Hotspur,38,['5a7309c5-d537-4130-adb3-3f19fe7e5303'],53,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:16:53.446,Pass,
,,,,,,,,,,,,,,4.22181,,,,,,,,,,,,,db47bc68-38a1-4621-96a0-29f1ac581cfd,2473,,"[7.7, 46.3]",3754265,61,,,,,-0.7245254,,Left Foot,,,,"[54.7, 4.7]",,High Pass,,62.765915,,,,,Bamidele Alli,3094.0,,True,,,,2,From Throw In,Hugo Lloris,3099.0,Goalkeeper,133,Tottenham Hotspur,38,['d5b70b70-a50b-4d57-ae13-99761c5d9907'],57,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:16:57.261,Pass,
,,,,,,,,,,,,,,3.406124,,,,,,,,,,,,,b5e90e40-9f76-43c4-a980-127cf4012f5d,2479,,"[62.1, 80.0]",3754265,62,,True,,,-2.5620286,,,,,,"[34.6, 62.0]",,Low Pass,,32.867157,,,,,Per Mertesacker,3475.0,,,,,Throw-in,2,From Throw In,Mathieu Debuchy,4428.0,Right Back,134,Arsenal,1,['4f05fa1c-23da-4ff5-aafc-5ba242f4dfbe'],7,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:07.060,Pass,
,,,,,,,,,,,,,,3.15253,,,,,,,,,,,,,1f2316a1-d90b-42f7-9a1e-9da856a4ba7e,2481,,"[33.6, 60.9]",3754265,62,,,,,-1.5131679,,Right Foot,,,,"[35.7, 24.5]",,Ground Pass,,36.460526,,,,,Laurent Koscielny,3394.0,,,,,,2,From Throw In,Per Mertesacker,3475.0,Right Center Back,134,Arsenal,1,['045b9266-86d5-4960-b63e-ee6e879556d6'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:10.509,Pass,
,,,,,,,,,,,,,,3.117831,,,,,,,,,,,,,b2968cc3-f0e4-4464-9a11-38ebfb9fab1b,2484,,"[34.6, 23.5]",3754265,62,,,,,2.6132762,,Right Foot,,,,"[8.9, 38.5]",,Ground Pass,,29.757183,,,,,Petr Čech,3461.0,,,,,,2,From Throw In,Laurent Koscielny,3394.0,Left Center Back,134,Arsenal,1,['3335b534-2be3-4b54-b9bb-24bf6ee3822a'],15,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:15.113,Pass,
,,,,,,,,,,,,,,1.942286,,,,,,,,,,,,,8164e2a2-dd8e-491e-b32d-9559cf9784c9,2487,,"[8.2, 38.3]",3754265,62,,,,,1.2818209,,Left Foot,,,,"[15.9, 64.2]",,Ground Pass,,27.020363,,,,,Per Mertesacker,3475.0,,,,,,2,From Throw In,Petr Čech,3461.0,Goalkeeper,134,Arsenal,1,['fa518423-d620-426b-a608-39d8abe30102'],18,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:18.271,Pass,
,,,,,,,,,,,,,,0.939402,,,,,,,,,,,,,269e253d-da1a-4b8a-950d-9fdb73abee7e,2490,,"[29.2, 65.0]",3754265,62,,,,,-0.15660188,,Right Foot,,,,"[48.2, 62.0]",,Ground Pass,,19.235384,,,,,Mathieu Flamini,6631.0,,,,,,2,From Throw In,Per Mertesacker,3475.0,Right Center Back,134,Arsenal,1,['acf60cb6-6227-4ece-b18a-3106dfcdcfcc'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:22.697,Pass,
,,,,,,,,,,,,,,1.231809,,,,,,,,,,,,,2421250b-58db-4f65-8a3b-991251966bc4,2493,,"[48.2, 62.0]",3754265,62,,,,,2.4980915,,Right Foot,,,,"[35.0, 71.9]",,Ground Pass,,16.5,,,,,Per Mertesacker,3475.0,,,,,,2,From Throw In,Mathieu Flamini,6631.0,Right Defensive Midfield,134,Arsenal,1,['ffce08b8-7c83-4c67-8e3c-010b54c899ed'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:23.676,Pass,
,,,,,,,,,,,,,,2.054197,,,,,,,,,,,,,a21263fe-cdc1-4f54-8d1d-45e0da4473ec,2496,,"[36.1, 74.0]",3754265,62,,,,,-0.111628406,,Right Foot,,,,"[70.0, 70.2]",,High Pass,,34.112316,,,,,Joel Nathaniel Campbell Samuels,5581.0,,,,,,2,From Throw In,Per Mertesacker,3475.0,Right Center Back,134,Arsenal,1,['2162ef60-660d-4bb2-8acf-f422759b7fe7'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:25.880,Pass,
,,,,,,,,,,,,,,0.826677,,,,,,,,,,,,,054d95ba-5392-4b0b-86ca-b3171610054c,2500,,"[70.1, 70.1]",3754265,62,,,,,-1.9890207,,Other,,,,"[67.7, 64.7]",,Low Pass,,5.9093146,,,Incomplete,,Olivier Giroud,3604.0,,,,,,2,From Throw In,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,134,Arsenal,1,"['7f911b12-962f-4972-aaf9-4d063a915bff', 'aef13805-2bb8-4ad2-ae8f-6268e1bc190c', 'bad7dc6b-e0db-4966-a040-20b23a4f6aec']",27,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:27.974,Pass,True
,,,,,,,,,,,,,,5.093482,,,,,,,,,,,,,39d3b0c0-d6c2-4ff8-9224-6258493fce82,2506,,"[45.5, 25.1]",3754265,62,,,,,-0.29721868,,Left Foot,,,,"[105.9, 6.6]",,High Pass,,63.169693,,,,,Bamidele Alli,3094.0,,,,,,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,134,Arsenal,1,['e0ddbd2f-7eb3-4517-8777-2038d4de13e8'],31,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:31.802,Pass,
,,,,,,,,,,,,,,1.445906,,,,,,,,,,,,,356d93aa-88cc-4703-8bb2-9804762a6194,2512,,"[5.6, 63.7]",3754265,62,,,,,-1.6980667,,Left Foot,,,,"[2.9, 42.6]",,Ground Pass,,21.272047,,,,,Petr Čech,3461.0,,,,,,2,From Throw In,Per Mertesacker,3475.0,Right Center Back,134,Arsenal,1,"['1c2cc11a-7000-48ce-a950-131176e4ccde', 'd2dbdd98-3d3b-4596-81eb-02a7f6d602ea']",41,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:41.022,Pass,True
,,,,,,,,,,,,,,1.922272,,,,,,,,,,,,,edcaa91f-b967-4af8-8f63-ccbe23a5db79,2515,,"[2.9, 44.4]",3754265,62,,,,,0.4334334,,Right Foot,,,,"[33.8, 58.7]",,High Pass,,34.048496,,,,,Mathieu Flamini,6631.0,,,,,,2,From Throw In,Petr Čech,3461.0,Goalkeeper,134,Arsenal,1,['7be570bf-9e27-47d3-bd72-bbde7973f8e2'],42,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:42.508,Pass,
,,,,,,,,,,,,,,1.655373,,,,,,,,,,,,,483505a7-9df8-4075-bc1b-b1f85af7eb72,2518,,"[33.8, 58.7]",3754265,62,,,,,-2.6183143,,Right Foot,,,,"[23.4, 52.7]",,Low Pass,,12.006665,,,,,Francis Joseph Coquelin,3437.0,,,,,,2,From Throw In,Mathieu Flamini,6631.0,Right Defensive Midfield,134,Arsenal,1,['b24cea2b-287a-4fa8-9a21-1ce14529ca72'],44,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:44.591,Pass,
,,,,,,,,,,,,,,0.903548,,,,,,,,,,,,,20568265-87d9-496b-8c7c-2f8f2151542c,2522,,"[21.4, 56.3]",3754265,62,,,,,1.5527803,,Right Foot,,,,"[21.6, 67.4]",,Ground Pass,,11.101802,,,,,Mathieu Debuchy,4428.0,,,,,,2,From Throw In,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,134,Arsenal,1,"['4e46edd7-0c2b-4b86-aa36-24d9074a7df0', '73e6cbf2-3026-442f-a465-59eb6780916b']",47,,,,,,,,,,,,,,,,,,Arsenal,1,00:17:47.027,Pass,True
,,,,,,,,,,,,,,0.742323,,,,,,,,,,,,,5dd474ba-da76-4bea-87e3-fbfca57eae86,2530,,"[101.4, 21.6]",3754265,62,,,,,-0.61072594,,Right Foot,,,,"[106.4, 18.1]",,Ground Pass,,6.1032777,,,,,Bamidele Alli,3094.0,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,135,Tottenham Hotspur,38,['342ccaee-7462-4694-b2aa-53d78f971338'],50,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:17:50.552,Pass,
